pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""W""";"=""1""";"=""3""";"=""1""";"=""MAO Xiangmei""";"=""09.06.1995""";"=""CHN""";"=""44""";"=""42.82""";"=""55""";"=""58""";"=""* 61""";"=""58""";"=""75""";"=""81""";"=""* 83""";"=""81""";"=""139""";"=""2012 IWF YOUTH WORLD CHAMPIONSHIPS""";"=""09.2012""";
"=""1""";"=""W""";"=""2""";"=""1""";"=""2""";"=""CSENGERI Monica-Suneta""";"=""21.03.1996""";"=""ROU""";"=""44""";"=""43.75""";"=""58""";"=""60""";"=""62""";"=""62""";"=""71""";"=""74""";"=""77""";"=""77""";"=""139""";"=""2012 IWF YOUTH WORLD CHAMPIONSHIPS""";"=""09.2012""";
"=""2""";"=""W""";"=""3""";"=""6""";"=""3""";"=""TARAFDAR Chandrika""";"=""12.10.1996""";"=""IND""";"=""44""";"=""42.99""";"=""52""";"=""* 55""";"=""55""";"=""55""";"=""70""";"=""74""";"=""* 76""";"=""74""";"=""129""";"=""2012 IWF YOUTH WORLD CHAMPIONSHIPS""";"=""09.2012""";
"=""3""";"=""W""";"=""4""";"=""2""";"=""4""";"=""KOHA Rebeka""";"=""19.05.1998""";"=""LAT""";"=""44""";"=""42.72""";"=""55""";"=""57""";"=""58""";"=""58""";"=""67""";"=""70""";"=""* 72""";"=""70""";"=""128""";"=""2012 IWF YOUTH WORLD CHAMPIONSHIPS""";"=""09.2012""";
"=""4""";"=""W""";"=""5""";"=""5""";"=""6""";"=""PRADO GUILLEN Maira Alejandra""";"=""25.03.1997""";"=""VEN""";"=""44""";"=""42.12""";"=""51""";"=""55""";"=""* 57""";"=""55""";"=""63""";"=""* 68""";"=""68""";"=""68""";"=""123""";"=""2012 IWF YOUTH WORLD CHAMPIONSHIPS""";"=""09.2012""";
"=""5""";"=""W""";"=""6""";"=""4""";"=""7""";"=""PAGLIARO Alessandra""";"=""16.07.1997""";"=""ITA""";"=""44""";"=""43.68""";"=""* 54""";"=""54""";"=""58""";"=""58""";"=""65""";"=""* 68""";"=""* 68""";"=""65""";"=""123""";"=""2012 IWF YOUTH WORLD CHAMPIONSHIPS""";"=""09.2012""";
"=""6""";"=""W""";"=""7""";"=""7""";"=""5""";"=""LARA RAMIREZ Guadalupe""";"=""16.03.1998""";"=""MEX""";"=""44""";"=""42.79""";"=""* 52""";"=""* 52""";"=""52""";"=""52""";"=""70""";"=""* 73""";"=""* 74""";"=""70""";"=""122""";"=""2012 IWF YOUTH WORLD CHAMPIONSHIPS""";"=""09.2012""";
"=""7""";"=""W""";"=""8""";"=""8""";"=""8""";"=""SZLASA Emilia Monika""";"=""27.01.1995""";"=""POL""";"=""44""";"=""43.77""";"=""52""";"=""* 55""";"=""* 56""";"=""52""";"=""* 64""";"=""64""";"=""---""";"=""64""";"=""116""";"=""2012 IWF YOUTH WORLD CHAMPIONSHIPS""";"=""09.2012""";
"=""8""";"=""W""";"=""9""";"=""11""";"=""9""";"=""GOAD Sydney Rachelle""";"=""12.03.1997""";"=""USA""";"=""44""";"=""40.59""";"=""45""";"=""47""";"=""* 48""";"=""47""";"=""57""";"=""60""";"=""63""";"=""63""";"=""110""";"=""2012 IWF YOUTH WORLD CHAMPIONSHIPS""";"=""09.2012""";
"=""9""";"=""W""";"=""10""";"=""9""";"=""11""";"=""JANKOWSKA Aneta Jadwiga""";"=""21.08.1996""";"=""POL""";"=""44""";"=""43.56""";"=""47""";"=""49""";"=""* 51""";"=""49""";"=""60""";"=""* 63""";"=""* 63""";"=""60""";"=""109""";"=""2012 IWF YOUTH WORLD CHAMPIONSHIPS""";"=""09.2012""";
