pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""W""";"=""1""";"=""1""";"=""1""";"=""TIAN Yuan""";"=""29.01.1993""";"=""CHN""";"=""48""";"=""47.76""";"=""85""";"=""87""";"=""90""";"=""90""";"=""111""";"=""115""";"=""117""";"=""117""";"=""207""";"=""2011 IWF WORLD CHAMPIONSHIPS""";"=""11.2011""";
"=""1""";"=""W""";"=""2""";"=""6""";"=""2""";"=""KHAMSRI Panida""";"=""13.01.1989""";"=""THA""";"=""48""";"=""47.59""";"=""* 80""";"=""80""";"=""* 85""";"=""80""";"=""103""";"=""104""";"=""107""";"=""107""";"=""187""";"=""2011 IWF WORLD CHAMPIONSHIPS""";"=""11.2011""";
"=""2""";"=""W""";"=""3""";"=""4""";"=""3""";"=""KARAGOZ Nurdan""";"=""25.01.1987""";"=""TUR""";"=""48""";"=""46.91""";"=""76""";"=""80""";"=""* 83""";"=""80""";"=""101""";"=""*103""";"=""103""";"=""103""";"=""183""";"=""2011 IWF WORLD CHAMPIONSHIPS""";"=""11.2011""";
"=""3""";"=""W""";"=""4""";"=""5""";"=""4""";"=""SIRIMONGKHON Wipada""";"=""06.04.1992""";"=""THA""";"=""48""";"=""47.48""";"=""* 80""";"=""80""";"=""* 84""";"=""80""";"=""*101""";"=""101""";"=""103""";"=""103""";"=""183""";"=""2011 IWF WORLD CHAMPIONSHIPS""";"=""11.2011""";
"=""4""";"=""W""";"=""5""";"=""3""";"=""5""";"=""KARPINSKA Marzena""";"=""19.02.1988""";"=""POL""";"=""48""";"=""47.69""";"=""82""";"=""* 84""";"=""* 84""";"=""82""";"=""98""";"=""101""";"=""*103""";"=""101""";"=""183""";"=""2011 IWF WORLD CHAMPIONSHIPS""";"=""11.2011""";
"=""5""";"=""W""";"=""6""";"=""7""";"=""7""";"=""CHANU NGANGBAM Soniya""";"=""15.02.1980""";"=""IND""";"=""48""";"=""47.52""";"=""72""";"=""74""";"=""75""";"=""75""";"=""93""";"=""96""";"=""*100""";"=""96""";"=""171""";"=""2011 IWF WORLD CHAMPIONSHIPS""";"=""11.2011""";
"=""6""";"=""W""";"=""7""";"=""7""";"=""9""";"=""ANGELOVA Silviya""";"=""22.06.1982""";"=""AZE""";"=""48""";"=""47.96""";"=""75""";"=""* 78""";"=""* 78""";"=""75""";"=""95""";"=""* 97""";"=""* 97""";"=""95""";"=""170""";"=""2011 IWF WORLD CHAMPIONSHIPS""";"=""11.2011""";
"=""7""";"=""W""";"=""8""";"=""14""";"=""6""";"=""RIVAS ARTEAGA Betsi Gabriela""";"=""02.10.1986""";"=""VEN""";"=""48""";"=""47.84""";"=""* 68""";"=""68""";"=""70""";"=""70""";"=""90""";"=""95""";"=""97""";"=""97""";"=""167""";"=""2011 IWF WORLD CHAMPIONSHIPS""";"=""11.2011""";
"=""8""";"=""W""";"=""9""";"=""13""";"=""8""";"=""BURGOS ORTIZ Lely Berlitt""";"=""06.06.1985""";"=""PUR""";"=""48""";"=""47.40""";"=""* 70""";"=""70""";"=""* 72""";"=""70""";"=""* 92""";"=""92""";"=""95""";"=""95""";"=""165""";"=""2011 IWF WORLD CHAMPIONSHIPS""";"=""11.2011""";
"=""9""";"=""W""";"=""10""";"=""9""";"=""10""";"=""JUAN TELLO Estefania""";"=""17.08.1981""";"=""ESP""";"=""48""";"=""47.60""";"=""67""";"=""70""";"=""73""";"=""73""";"=""87""";"=""* 90""";"=""90""";"=""90""";"=""163""";"=""2011 IWF WORLD CHAMPIONSHIPS""";"=""11.2011""";
"=""10""";"=""W""";"=""11""";"=""11""";"=""11""";"=""KHUMUKCHAM Sanjita Chanu""";"=""02.01.1994""";"=""IND""";"=""48""";"=""47.61""";"=""68""";"=""* 71""";"=""71""";"=""71""";"=""90""";"=""* 93""";"=""* 93""";"=""90""";"=""161""";"=""2011 IWF WORLD CHAMPIONSHIPS""";"=""11.2011""";
"=""11""";"=""W""";"=""12""";"=""10""";"=""13""";"=""MASHITOH""";"=""08.02.1989""";"=""INA""";"=""48""";"=""47.16""";"=""67""";"=""* 71""";"=""71""";"=""71""";"=""87""";"=""* 92""";"=""* 92""";"=""87""";"=""158""";"=""2011 IWF WORLD CHAMPIONSHIPS""";"=""11.2011""";
"=""12""";"=""W""";"=""13""";"=""12""";"=""14""";"=""NOEL BARDIS Melanie Marie Anna""";"=""13.05.1986""";"=""FRA""";"=""48""";"=""47.90""";"=""68""";"=""71""";"=""* 73""";"=""71""";"=""87""";"=""* 90""";"=""* 90""";"=""87""";"=""158""";"=""2011 IWF WORLD CHAMPIONSHIPS""";"=""11.2011""";
"=""13""";"=""W""";"=""14""";"=""19""";"=""12""";"=""MICHEL Anais""";"=""12.01.1988""";"=""FRA""";"=""48""";"=""47.63""";"=""65""";"=""* 68""";"=""* 68""";"=""65""";"=""83""";"=""86""";"=""88""";"=""88""";"=""153""";"=""2011 IWF WORLD CHAMPIONSHIPS""";"=""11.2011""";
"=""14""";"=""W""";"=""15""";"=""17""";"=""17""";"=""REYES POZO Carolanni""";"=""13.07.1991""";"=""DOM""";"=""48""";"=""47.98""";"=""68""";"=""* 70""";"=""* 71""";"=""68""";"=""80""";"=""85""";"=""* 90""";"=""85""";"=""153""";"=""2011 IWF WORLD CHAMPIONSHIPS""";"=""11.2011""";
