pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""W""";"=""1""";"=""1""";"=""2""";"=""FENG Linmei""";"=""19.03.1995""";"=""CHN""";"=""48""";"=""47.03""";"=""78""";"=""81""";"=""* 83""";"=""81""";"=""98""";"=""101""";"=""105""";"=""105""";"=""186""";"=""2012 IWF JUNIOR WORLD CHAMPIONSHIPS""";"=""05.2012""";
"=""1""";"=""W""";"=""2""";"=""2""";"=""1""";"=""PRAMONGKHOL Sirivimon""";"=""29.11.1994""";"=""THA""";"=""48""";"=""47.34""";"=""77""";"=""* 79""";"=""* 79""";"=""77""";"=""102""";"=""106""";"=""*110""";"=""106""";"=""183""";"=""2012 IWF JUNIOR WORLD CHAMPIONSHIPS""";"=""05.2012""";
"=""2""";"=""W""";"=""3""";"=""3""";"=""3""";"=""SIRIMONGKHON Wipada""";"=""06.04.1992""";"=""THA""";"=""48""";"=""47.01""";"=""* 76""";"=""76""";"=""* 80""";"=""76""";"=""98""";"=""101""";"=""*105""";"=""101""";"=""177""";"=""2012 IWF JUNIOR WORLD CHAMPIONSHIPS""";"=""05.2012""";
"=""3""";"=""W""";"=""4""";"=""4""";"=""4""";"=""BLANCO GONZALEZ Karool Karina""";"=""24.05.1995""";"=""COL""";"=""48""";"=""47.86""";"=""68""";"=""71""";"=""72""";"=""72""";"=""87""";"=""90""";"=""91""";"=""91""";"=""163""";"=""2012 IWF JUNIOR WORLD CHAMPIONSHIPS""";"=""05.2012""";
"=""4""";"=""W""";"=""5""";"=""5""";"=""5""";"=""PIRON CANDELARIO Beatriz Elizabeth""";"=""27.02.1995""";"=""DOM""";"=""48""";"=""46.84""";"=""68""";"=""* 71""";"=""71""";"=""71""";"=""84""";"=""87""";"=""* 88""";"=""87""";"=""158""";"=""2012 IWF JUNIOR WORLD CHAMPIONSHIPS""";"=""05.2012""";
"=""5""";"=""W""";"=""6""";"=""6""";"=""6""";"=""BONNAMANT Melanie Isabelle""";"=""30.05.1992""";"=""FRA""";"=""48""";"=""47.62""";"=""* 66""";"=""66""";"=""69""";"=""69""";"=""83""";"=""86""";"=""* 90""";"=""86""";"=""155""";"=""2012 IWF JUNIOR WORLD CHAMPIONSHIPS""";"=""05.2012""";
"=""6""";"=""W""";"=""7""";"=""8""";"=""8""";"=""JASTRZEBSKA Wioleta""";"=""07.06.1992""";"=""POL""";"=""48""";"=""47.71""";"=""65""";"=""68""";"=""* 70""";"=""68""";"=""* 82""";"=""82""";"=""* 85""";"=""82""";"=""150""";"=""2012 IWF JUNIOR WORLD CHAMPIONSHIPS""";"=""05.2012""";
"=""7""";"=""W""";"=""8""";"=""7""";"=""10""";"=""ITOKAZU Kanako""";"=""07.11.1992""";"=""JPN""";"=""48""";"=""46.88""";"=""66""";"=""68""";"=""* 70""";"=""68""";"=""78""";"=""* 81""";"=""* 81""";"=""78""";"=""146""";"=""2012 IWF JUNIOR WORLD CHAMPIONSHIPS""";"=""05.2012""";
"=""8""";"=""W""";"=""9""";"=""9""";"=""9""";"=""CHIANG Meng-Chun""";"=""27.12.1994""";"=""TPE""";"=""48""";"=""47.11""";"=""60""";"=""64""";"=""* 67""";"=""64""";"=""75""";"=""80""";"=""* 83""";"=""80""";"=""144""";"=""2012 IWF JUNIOR WORLD CHAMPIONSHIPS""";"=""05.2012""";
"=""9""";"=""W""";"=""10""";"=""11""";"=""7""";"=""MUNOZ LOPEZ Viviana Izamar""";"=""10.11.1995""";"=""MEX""";"=""48""";"=""47.68""";"=""60""";"=""* 65""";"=""* 65""";"=""60""";"=""80""";"=""* 83""";"=""83""";"=""83""";"=""143""";"=""2012 IWF JUNIOR WORLD CHAMPIONSHIPS""";"=""05.2012""";
"=""10""";"=""W""";"=""11""";"=""10""";"=""11""";"=""KERCHER Ellen Angelina""";"=""04.01.1994""";"=""USA""";"=""48""";"=""47.49""";"=""60""";"=""62""";"=""64""";"=""64""";"=""75""";"=""77""";"=""* 79""";"=""77""";"=""141""";"=""2012 IWF JUNIOR WORLD CHAMPIONSHIPS""";"=""05.2012""";
"=""11""";"=""W""";"=""12""";"=""12""";"=""13""";"=""GONZALEZ CONTRERAS Azucena Abigail""";"=""26.04.1997""";"=""GUA""";"=""48""";"=""47.96""";"=""52""";"=""55""";"=""57""";"=""57""";"=""67""";"=""70""";"=""72""";"=""72""";"=""129""";"=""2012 IWF JUNIOR WORLD CHAMPIONSHIPS""";"=""05.2012""";
"=""12""";"=""W""";"=""13""";"=""13""";"=""12""";"=""DE LEON VALDEZ Astrid Carolina""";"=""05.03.1995""";"=""GUA""";"=""48""";"=""47.20""";"=""52""";"=""54""";"=""55""";"=""55""";"=""70""";"=""* 72""";"=""72""";"=""72""";"=""127""";"=""2012 IWF JUNIOR WORLD CHAMPIONSHIPS""";"=""05.2012""";
