pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""W""";"=""1""";"=""1""";"=""1""";"=""WANG Mingjuan""";"=""11.10.1985""";"=""CHN""";"=""48""";"=""47.82""";"=""89""";"=""93""";"=""95""";"=""95""";"=""112""";"=""116""";"=""118""";"=""118""";"=""213.0""";"=""74th MEN's and 17th WOMEN's CENTENNIAL WORLD CHAMPIONSHIPS""";"=""11.2005""";
"=""1""";"=""W""";"=""2""";"=""2""";"=""2""";"=""SAELAW Pensiri""";"=""17.01.1984""";"=""THA""";"=""48""";"=""47.55""";"=""82""";"=""* 85""";"=""88""";"=""88""";"=""110""";"=""*115""";"=""*116""";"=""110""";"=""198.0""";"=""74th MEN's and 17th WOMEN's CENTENNIAL WORLD CHAMPIONSHIPS""";"=""11.2005""";
"=""2""";"=""W""";"=""3""";"=""3""";"=""4""";"=""WIRATTHAWORN Aree""";"=""26.02.1980""";"=""THA""";"=""48""";"=""47.74""";"=""82""";"=""85""";"=""* 88""";"=""85""";"=""105""";"=""108""";"=""*110""";"=""108""";"=""193.0""";"=""74th MEN's and 17th WOMEN's CENTENNIAL WORLD CHAMPIONSHIPS""";"=""11.2005""";
"=""3""";"=""W""";"=""4""";"=""6""";"=""3""";"=""MIYAKE Hiromi""";"=""18.11.1985""";"=""JPN""";"=""48""";"=""47.81""";"=""78""";"=""81""";"=""* 83""";"=""81""";"=""105""";"=""*110""";"=""110""";"=""110""";"=""191.0""";"=""74th MEN's and 17th WOMEN's CENTENNIAL WORLD CHAMPIONSHIPS""";"=""11.2005""";
"=""4""";"=""W""";"=""5""";"=""4""";"=""5""";"=""ULYANOVA Svetlana""";"=""29.08.1979""";"=""RUS""";"=""48""";"=""47.89""";"=""78""";"=""81""";"=""83""";"=""83""";"=""100""";"=""*105""";"=""105""";"=""105""";"=""188.0""";"=""74th MEN's and 17th WOMEN's CENTENNIAL WORLD CHAMPIONSHIPS""";"=""11.2005""";
"=""5""";"=""W""";"=""6""";"=""5""";"=""6""";"=""JUAN TELLO Estefania""";"=""17.08.1981""";"=""ESP""";"=""48""";"=""47.61""";"=""80""";"=""82""";"=""* 84""";"=""82""";"=""97""";"=""100""";"=""102""";"=""102""";"=""184.0""";"=""74th MEN's and 17th WOMEN's CENTENNIAL WORLD CHAMPIONSHIPS""";"=""11.2005""";
"=""6""";"=""W""";"=""7""";"=""7""";"=""7""";"=""KUNJARANI Nameirakpam Devi""";"=""01.03.1968""";"=""IND""";"=""48""";"=""47.30""";"=""75""";"=""78""";"=""* 79""";"=""78""";"=""95""";"=""98""";"=""100""";"=""100""";"=""178.0""";"=""74th MEN's and 17th WOMEN's CENTENNIAL WORLD CHAMPIONSHIPS""";"=""11.2005""";
"=""7""";"=""W""";"=""8""";"=""10""";"=""8""";"=""CHEN Han-Tung""";"=""05.12.1980""";"=""TPE""";"=""48""";"=""47.42""";"=""* 75""";"=""75""";"=""* 78""";"=""75""";"=""95""";"=""100""";"=""*105""";"=""100""";"=""175.0""";"=""74th MEN's and 17th WOMEN's CENTENNIAL WORLD CHAMPIONSHIPS""";"=""11.2005""";
"=""8""";"=""W""";"=""9""";"=""11""";"=""9""";"=""DRAGNEVA-Rifatova Izabela""";"=""01.10.1971""";"=""BUL""";"=""48""";"=""47.90""";"=""75""";"=""* 78""";"=""* 79""";"=""75""";"=""95""";"=""98""";"=""---""";"=""98""";"=""173.0""";"=""74th MEN's and 17th WOMEN's CENTENNIAL WORLD CHAMPIONSHIPS""";"=""11.2005""";
"=""9""";"=""W""";"=""10""";"=""9""";"=""10""";"=""PERIS Revert Gema""";"=""20.04.1983""";"=""ESP""";"=""48""";"=""47.60""";"=""77""";"=""* 79""";"=""* 80""";"=""77""";"=""92""";"=""95""";"=""* 99""";"=""95""";"=""172.0""";"=""74th MEN's and 17th WOMEN's CENTENNIAL WORLD CHAMPIONSHIPS""";"=""11.2005""";
