pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""w""";"=""1""";"=""2""";"=""1""";"=""TURCOTTE Karine""";"=""28.08.1978""";"=""CAN""";"=""48""";"=""47.85""";"=""62.5""";"=""65""";"=""*67.5""";"=""65""";"=""82.5""";"=""85""";"=""87.5""";"=""87.5""";"=""152.5""";"=""4th UNIVERSITY WORLD CUP""";"=""06.2001""";
"=""1""";"=""w""";"=""2""";"=""1""";"=""2""";"=""CHEN Su-Ching""";"=""14.05.1981""";"=""TPE""";"=""48""";"=""47.45""";"=""60""";"=""65""";"=""*67.5""";"=""65""";"=""75""";"=""82.5""";"=""85""";"=""85""";"=""150""";"=""4th UNIVERSITY WORLD CUP""";"=""06.2001""";
"=""2""";"=""w""";"=""1""";"=""1""";"=""1""";"=""TURCOTTE Maryse""";"=""23.02.1975""";"=""CAN""";"=""53""";"=""52.95""";"=""80""";"=""82.5""";"=""*85""";"=""82.5""";"=""105""";"=""112.5""";"=""*117.5""";"=""112.5""";"=""195""";"=""4th UNIVERSITY WORLD CUP""";"=""06.2001""";
"=""3""";"=""w""";"=""2""";"=""2""";"=""3""";"=""DANEKOVA Dagmar""";"=""20.02.1978""";"=""SVK""";"=""53""";"=""52.15""";"=""75""";"=""77.5""";"=""---""";"=""77.5""";"=""95""";"=""97.5""";"=""*100""";"=""97.5""";"=""175""";"=""4th UNIVERSITY WORLD CUP""";"=""06.2001""";
"=""4""";"=""w""";"=""3""";"=""3""";"=""2""";"=""LIN Mei-Ling""";"=""24.08.1982""";"=""TPE""";"=""53""";"=""52.60""";"=""65""";"=""70""";"=""72.5""";"=""72.5""";"=""90""";"=""97.5""";"=""100""";"=""100""";"=""172.5""";"=""4th UNIVERSITY WORLD CUP""";"=""06.2001""";
"=""5""";"=""w""";"=""4""";"=""4""";"=""4""";"=""REYES Marina""";"=""12.07.1980""";"=""MEX""";"=""53""";"=""51.40""";"=""65""";"=""70""";"=""*72.5""";"=""70""";"=""80""";"=""*82.5""";"=""*82.5""";"=""80""";"=""150""";"=""4th UNIVERSITY WORLD CUP""";"=""06.2001""";
"=""6""";"=""m""";"=""1""";"=""1""";"=""1""";"=""KIM Chol-Min""";"=""07.10.1973""";"=""PRK""";"=""56""";"=""55.90""";"=""110""";"=""120""";"=""*122.5""";"=""120""";"=""140""";"=""150""";"=""*152.5""";"=""150""";"=""270""";"=""4th UNIVERSITY WORLD CUP""";"=""06.2001""";
"=""7""";"=""m""";"=""2""";"=""2""";"=""2""";"=""YOKOI Takuya""";"=""10.03.1980""";"=""JPN""";"=""56""";"=""55.80""";"=""92.5""";"=""97.5""";"=""100""";"=""100""";"=""115""";"=""120""";"=""*125""";"=""120""";"=""220""";"=""4th UNIVERSITY WORLD CUP""";"=""06.2001""";
"=""8""";"=""w""";"=""1""";"=""1""";"=""1""";"=""RI Song Hui""";"=""03.12.1978""";"=""PRK""";"=""58""";"=""57.35""";"=""95""";"=""100""";"=""102.5""";"=""102.5""";"=""*125""";"=""125""";"=""*130""";"=""125""";"=""227.5""";"=""4th UNIVERSITY WORLD CUP""";"=""06.2001""";
"=""9""";"=""w""";"=""2""";"=""2""";"=""2""";"=""LING I-Hua""";"=""20.11.1979""";"=""TPE""";"=""58""";"=""54.90""";"=""72.5""";"=""77.5""";"=""80""";"=""80""";"=""92.5""";"=""95""";"=""100""";"=""100""";"=""180""";"=""4th UNIVERSITY WORLD CUP""";"=""06.2001""";
