pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""W""";"=""1""";"=""1""";"=""1""";"=""YANG Lian""";"=""16.10.1982""";"=""CHN""";"=""48""";"=""47.80""";"=""90""";"=""95""";"=""98""";"=""98""";"=""110""";"=""116""";"=""119""";"=""119""";"=""217.0""";"=""75th MEN's and 18th WOMEN's WORLD CHAMPIONSHIPS""";"=""09.2006""";
"=""1""";"=""W""";"=""2""";"=""2""";"=""5""";"=""WIRATTHAWORN Aree""";"=""26.02.1980""";"=""THA""";"=""48""";"=""47.52""";"=""80""";"=""85""";"=""* 87""";"=""85""";"=""103""";"=""*108""";"=""*108""";"=""103""";"=""188.0""";"=""75th MEN's and 18th WOMEN's WORLD CHAMPIONSHIPS""";"=""09.2006""";
"=""2""";"=""W""";"=""3""";"=""6""";"=""2""";"=""MIYAKE Hiromi""";"=""18.11.1985""";"=""JPN""";"=""48""";"=""47.63""";"=""78""";"=""80""";"=""* 82""";"=""80""";"=""105""";"=""108""";"=""*110""";"=""108""";"=""188.0""";"=""75th MEN's and 18th WOMEN's WORLD CHAMPIONSHIPS""";"=""09.2006""";
"=""3""";"=""W""";"=""4""";"=""3""";"=""3""";"=""ULYANOVA Svetlana""";"=""29.08.1979""";"=""RUS""";"=""48""";"=""47.73""";"=""80""";"=""83""";"=""* 85""";"=""83""";"=""*101""";"=""101""";"=""105""";"=""105""";"=""188.0""";"=""75th MEN's and 18th WOMEN's WORLD CHAMPIONSHIPS""";"=""09.2006""";
"=""4""";"=""W""";"=""5""";"=""4""";"=""4""";"=""JUAN TELLO Estefania""";"=""17.08.1981""";"=""ESP""";"=""48""";"=""47.77""";"=""* 82""";"=""* 82""";"=""82""";"=""82""";"=""102""";"=""104""";"=""*107""";"=""104""";"=""186.0""";"=""75th MEN's and 18th WOMEN's WORLD CHAMPIONSHIPS""";"=""09.2006""";
"=""5""";"=""W""";"=""6""";"=""7""";"=""6""";"=""PHUPRUEM Thip-Amon""";"=""29.09.1989""";"=""THA""";"=""48""";"=""47.30""";"=""72""";"=""77""";"=""* 80""";"=""77""";"=""95""";"=""100""";"=""102""";"=""102""";"=""179.0""";"=""75th MEN's and 18th WOMEN's WORLD CHAMPIONSHIPS""";"=""09.2006""";
"=""6""";"=""W""";"=""7""";"=""5""";"=""9""";"=""PAGLIARO Genny Caterina""";"=""15.10.1988""";"=""ITA""";"=""48""";"=""47.84""";"=""78""";"=""82""";"=""* 84""";"=""82""";"=""95""";"=""*100""";"=""*100""";"=""95""";"=""177.0""";"=""75th MEN's and 18th WOMEN's WORLD CHAMPIONSHIPS""";"=""09.2006""";
"=""7""";"=""W""";"=""8""";"=""8""";"=""7""";"=""NGUYEN Thi Bich Ha""";"=""13.01.1982""";"=""VIE""";"=""48""";"=""47.65""";"=""75""";"=""* 81""";"=""* 81""";"=""75""";"=""93""";"=""96""";"=""*101""";"=""96""";"=""171.0""";"=""75th MEN's and 18th WOMEN's WORLD CHAMPIONSHIPS""";"=""09.2006""";
"=""8""";"=""W""";"=""9""";"=""10""";"=""8""";"=""NOEL BARDIS Melanie Marie Anna""";"=""13.05.1986""";"=""FRA""";"=""48""";"=""47.79""";"=""70""";"=""72""";"=""74""";"=""74""";"=""91""";"=""94""";"=""96""";"=""96""";"=""170.0""";"=""75th MEN's and 18th WOMEN's WORLD CHAMPIONSHIPS""";"=""09.2006""";
"=""9""";"=""W""";"=""10""";"=""9""";"=""10""";"=""SUMIDA Shoko""";"=""18.04.1985""";"=""JPN""";"=""48""";"=""47.74""";"=""73""";"=""75""";"=""* 78""";"=""75""";"=""* 92""";"=""92""";"=""* 95""";"=""92""";"=""167.0""";"=""75th MEN's and 18th WOMEN's WORLD CHAMPIONSHIPS""";"=""09.2006""";
"=""10""";"=""W""";"=""11""";"=""12""";"=""11""";"=""VALENCIA HERNANDEZ Carolina""";"=""08.02.1985""";"=""MEX""";"=""48""";"=""47.97""";"=""73""";"=""* 78""";"=""* 78""";"=""73""";"=""92""";"=""* 96""";"=""* 96""";"=""92""";"=""165.0""";"=""75th MEN's and 18th WOMEN's WORLD CHAMPIONSHIPS""";"=""09.2006""";
"=""11""";"=""W""";"=""12""";"=""11""";"=""12""";"=""NAVOTNA Olga""";"=""06.11.1984""";"=""UKR""";"=""48""";"=""47.64""";"=""70""";"=""* 73""";"=""73""";"=""73""";"=""85""";"=""88""";"=""91""";"=""91""";"=""164.0""";"=""75th MEN's and 18th WOMEN's WORLD CHAMPIONSHIPS""";"=""09.2006""";
"=""12""";"=""W""";"=""13""";"=""13""";"=""13""";"=""CHEN Wei-Ling""";"=""04.01.1982""";"=""TPE""";"=""48""";"=""45.63""";"=""67""";"=""70""";"=""* 71""";"=""70""";"=""82""";"=""87""";"=""90""";"=""90""";"=""160.0""";"=""75th MEN's and 18th WOMEN's WORLD CHAMPIONSHIPS""";"=""09.2006""";
"=""13""";"=""W""";"=""14""";"=""14""";"=""14""";"=""BURGOS ORTIZ Lely Berlitt""";"=""06.06.1985""";"=""PUR""";"=""48""";"=""47.62""";"=""67""";"=""70""";"=""* 72""";"=""70""";"=""85""";"=""90""";"=""* 92""";"=""90""";"=""160.0""";"=""75th MEN's and 18th WOMEN's WORLD CHAMPIONSHIPS""";"=""09.2006""";
"=""14""";"=""W""";"=""15""";"=""15""";"=""15""";"=""KLESZCZYNSKA Marta""";"=""13.02.1979""";"=""POL""";"=""48""";"=""47.85""";"=""68""";"=""70""";"=""* 72""";"=""70""";"=""88""";"=""90""";"=""* 91""";"=""90""";"=""160.0""";"=""75th MEN's and 18th WOMEN's WORLD CHAMPIONSHIPS""";"=""09.2006""";
"=""15""";"=""W""";"=""16""";"=""16""";"=""17""";"=""CANDELARIO Guillermina""";"=""19.08.1973""";"=""DOM""";"=""48""";"=""47.98""";"=""* 67""";"=""67""";"=""70""";"=""70""";"=""86""";"=""* 91""";"=""* 92""";"=""86""";"=""156.0""";"=""75th MEN's and 18th WOMEN's WORLD CHAMPIONSHIPS""";"=""09.2006""";
"=""16""";"=""W""";"=""17""";"=""17""";"=""16""";"=""KASHKYLINA Lazat""";"=""23.01.1988""";"=""KAZ""";"=""48""";"=""47.93""";"=""63""";"=""67""";"=""* 70""";"=""67""";"=""82""";"=""* 87""";"=""87""";"=""87""";"=""154.0""";"=""75th MEN's and 18th WOMEN's WORLD CHAMPIONSHIPS""";"=""09.2006""";
"=""17""";"=""W""";"=""18""";"=""19""";"=""18""";"=""TOPALOVA Sevginar""";"=""23.12.1990""";"=""BUL""";"=""48""";"=""47.96""";"=""62""";"=""* 66""";"=""* 66""";"=""62""";"=""83""";"=""* 85""";"=""85""";"=""85""";"=""147.0""";"=""75th MEN's and 18th WOMEN's WORLD CHAMPIONSHIPS""";"=""09.2006""";
"=""18""";"=""W""";"=""19""";"=""18""";"=""19""";"=""D ALESSANDRO Giovanna""";"=""22.07.1982""";"=""ITA""";"=""48""";"=""46.59""";"=""60""";"=""64""";"=""* 66""";"=""64""";"=""75""";"=""* 81""";"=""81""";"=""81""";"=""145.0""";"=""75th MEN's and 18th WOMEN's WORLD CHAMPIONSHIPS""";"=""09.2006""";
"=""19""";"=""W""";"=""20""";"=""20""";"=""20""";"=""KOVACS Timea""";"=""11.01.1973""";"=""HUN""";"=""48""";"=""47.62""";"=""* 56""";"=""56""";"=""* 60""";"=""56""";"=""72""";"=""75""";"=""* 77""";"=""75""";"=""131.0""";"=""75th MEN's and 18th WOMEN's WORLD CHAMPIONSHIPS""";"=""09.2006""";
