pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""W""";"=""1""";"=""2""";"=""1""";"=""JONES Catrin Haf""";"=""13.06.1999""";"=""WAL""";"=""48""";"=""46.44""";"=""54""";"=""* 57""";"=""* 57""";"=""54""";"=""69""";"=""72""";"=""* 77""";"=""72""";"=""126""";"=""2015 COMMONWEALTH YOUTH GAMES""";"=""09.2015""";
"=""1""";"=""W""";"=""2""";"=""3""";"=""2""";"=""DIVISEKARA MUDIYANSELAGE Srimali S.""";"=""19.09.1999""";"=""SRI""";"=""48""";"=""47.20""";"=""* 50""";"=""50""";"=""54""";"=""54""";"=""66""";"=""69""";"=""71""";"=""71""";"=""125""";"=""2015 COMMONWEALTH YOUTH GAMES""";"=""09.2015""";
"=""2""";"=""W""";"=""3""";"=""4""";"=""3""";"=""JARRETT Hailee Nicole""";"=""02.12.1999""";"=""AUS""";"=""48""";"=""47.73""";"=""52""";"=""54""";"=""* 56""";"=""54""";"=""66""";"=""69""";"=""* 71""";"=""69""";"=""123""";"=""2015 COMMONWEALTH YOUTH GAMES""";"=""09.2015""";
"=""3""";"=""W""";"=""4""";"=""1""";"=""4""";"=""OVIA Bea""";"=""06.05.1998""";"=""PNG""";"=""48""";"=""47.74""";"=""50""";"=""53""";"=""55""";"=""55""";"=""65""";"=""68""";"=""* 70""";"=""68""";"=""123""";"=""2015 COMMONWEALTH YOUTH GAMES""";"=""09.2015""";
"=""4""";"=""W""";"=""5""";"=""5""";"=""5""";"=""JIM Saofaialo""";"=""08.06.2000""";"=""SAM""";"=""48""";"=""46.88""";"=""40""";"=""* 45""";"=""* 45""";"=""40""";"=""55""";"=""* 60""";"=""* 63""";"=""55""";"=""95""";"=""2015 COMMONWEALTH YOUTH GAMES""";"=""09.2015""";
"=""5""";"=""W""";"=""1""";"=""1""";"=""1""";"=""SAGONE Ulina Tinaiadivila""";"=""18.02.1998""";"=""FIJ""";"=""53""";"=""52.99""";"=""57""";"=""60""";"=""62""";"=""62""";"=""70""";"=""74""";"=""* 78""";"=""74""";"=""136""";"=""2015 COMMONWEALTH YOUTH GAMES""";"=""09.2015""";
"=""6""";"=""W""";"=""2""";"=""2""";"=""2""";"=""GABELL Biatrice""";"=""09.03.1998""";"=""SCO""";"=""53""";"=""52.54""";"=""52""";"=""54""";"=""56""";"=""56""";"=""69""";"=""71""";"=""73""";"=""73""";"=""129""";"=""2015 COMMONWEALTH YOUTH GAMES""";"=""09.2015""";
"=""7""";"=""W""";"=""3""";"=""3""";"=""3""";"=""LENT Ketty""";"=""25.01.2001""";"=""MRI""";"=""53""";"=""52.98""";"=""50""";"=""54""";"=""* 56""";"=""54""";"=""63""";"=""67""";"=""70""";"=""70""";"=""124""";"=""2015 COMMONWEALTH YOUTH GAMES""";"=""09.2015""";
"=""8""";"=""W""";"=""4""";"=""4""";"=""4""";"=""PRYOR Ellie Mai""";"=""03.10.2001""";"=""WAL""";"=""53""";"=""52.07""";"=""49""";"=""53""";"=""* 55""";"=""53""";"=""63""";"=""68""";"=""* 71""";"=""68""";"=""121""";"=""2015 COMMONWEALTH YOUTH GAMES""";"=""09.2015""";
"=""9""";"=""W""";"=""5""";"=""7""";"=""5""";"=""DANIEL Ricci Pheaulika""";"=""10.08.2002""";"=""NRU""";"=""53""";"=""51.97""";"=""* 48""";"=""48""";"=""* 50""";"=""48""";"=""65""";"=""* 70""";"=""* 70""";"=""65""";"=""113""";"=""2015 COMMONWEALTH YOUTH GAMES""";"=""09.2015""";
"=""10""";"=""W""";"=""6""";"=""6""";"=""6""";"=""LAWGUN Paige Marion Ng""";"=""10.04.1999""";"=""NZL""";"=""53""";"=""49.79""";"=""* 49""";"=""* 49""";"=""49""";"=""49""";"=""58""";"=""62""";"=""* 66""";"=""62""";"=""111""";"=""2015 COMMONWEALTH YOUTH GAMES""";"=""09.2015""";
"=""11""";"=""W""";"=""7""";"=""5""";"=""7""";"=""TOKITEBWA Toonga""";"=""21.11.1998""";"=""KIR""";"=""53""";"=""51.81""";"=""48""";"=""50""";"=""* 53""";"=""50""";"=""58""";"=""60""";"=""* 62""";"=""60""";"=""110""";"=""2015 COMMONWEALTH YOUTH GAMES""";"=""09.2015""";
"=""12""";"=""W""";"=""8""";"=""8""";"=""8""";"=""ISAIA Sekolasitika""";"=""11.07.2000""";"=""SAM""";"=""53""";"=""50.79""";"=""40""";"=""* 45""";"=""* 45""";"=""40""";"=""55""";"=""59""";"=""* 63""";"=""59""";"=""99""";"=""2015 COMMONWEALTH YOUTH GAMES""";"=""09.2015""";
"=""13""";"=""M""";"=""1""";"=""1""";"=""1""";"=""DERU Jimjang""";"=""01.10.1998""";"=""IND""";"=""56""";"=""55.52""";"=""97""";"=""*100""";"=""102""";"=""102""";"=""135""";"=""*141""";"=""*143""";"=""135""";"=""237""";"=""2015 COMMONWEALTH YOUTH GAMES""";"=""09.2015""";
"=""14""";"=""M""";"=""2""";"=""2""";"=""3""";"=""TALIB Talha""";"=""03.10.1999""";"=""PAK""";"=""56""";"=""55.55""";"=""96""";"=""99""";"=""102""";"=""102""";"=""115""";"=""*118""";"=""*118""";"=""115""";"=""217""";"=""2015 COMMONWEALTH YOUTH GAMES""";"=""09.2015""";
"=""15""";"=""M""";"=""3""";"=""3""";"=""2""";"=""RONNY Bin Jesos""";"=""19.01.1998""";"=""MAS""";"=""56""";"=""55.55""";"=""90""";"=""* 95""";"=""* 95""";"=""90""";"=""116""";"=""119""";"=""*123""";"=""119""";"=""209""";"=""2015 COMMONWEALTH YOUTH GAMES""";"=""09.2015""";
