pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""W""";"=""1""";"=""2""";"=""1""";"=""CHANU NGANGBAM Soniya""";"=""15.02.1980""";"=""IND""";"=""48""";"=""47.80""";"=""72""";"=""* 75""";"=""75""";"=""75""";"=""95""";"=""98""";"=""99""";"=""99""";"=""174""";"=""2011 COMMONWEALTH CHAMPIONSHIPS""";"=""10.2011""";
"=""1""";"=""W""";"=""2""";"=""1""";"=""2""";"=""NWAOKOLO Augustina Nkem""";"=""12.12.1992""";"=""NGR""";"=""48""";"=""47.00""";"=""72""";"=""75""";"=""77""";"=""77""";"=""* 95""";"=""95""";"=""* 98""";"=""95""";"=""172""";"=""2011 COMMONWEALTH CHAMPIONSHIPS""";"=""10.2011""";
"=""2""";"=""W""";"=""3""";"=""3""";"=""4""";"=""THELEMAQUE Katsia""";"=""28.02.1989""";"=""SEY""";"=""48""";"=""47.44""";"=""60""";"=""* 65""";"=""65""";"=""65""";"=""76""";"=""* 79""";"=""79""";"=""79""";"=""144""";"=""2011 COMMONWEALTH CHAMPIONSHIPS""";"=""10.2011""";
"=""3""";"=""W""";"=""4""";"=""4""";"=""3""";"=""POWELL Hannah Louise""";"=""12.12.1992""";"=""GBR""";"=""48""";"=""44.64""";"=""57""";"=""60""";"=""* 62""";"=""60""";"=""77""";"=""80""";"=""* 81""";"=""80""";"=""140""";"=""2011 COMMONWEALTH CHAMPIONSHIPS""";"=""10.2011""";
"=""4""";"=""W""";"=""5""";"=""5""";"=""5""";"=""HIABATHE Tembile""";"=""28.09.1994""";"=""RSA""";"=""48""";"=""45.40""";"=""38""";"=""* 41""";"=""41""";"=""41""";"=""48""";"=""53""";"=""* 56""";"=""53""";"=""94""";"=""2011 COMMONWEALTH CHAMPIONSHIPS""";"=""10.2011""";
"=""5""";"=""W""";"=""1""";"=""1""";"=""1""";"=""HIDAM Shaya Devi""";"=""02.01.1980""";"=""IND""";"=""53""";"=""52.66""";"=""68""";"=""71""";"=""74""";"=""74""";"=""88""";"=""90""";"=""93""";"=""93""";"=""167""";"=""2011 COMMONWEALTH CHAMPIONSHIPS""";"=""10.2011""";
"=""6""";"=""W""";"=""2""";"=""3""";"=""2""";"=""VRIES Portia Charmaine""";"=""21.07.1984""";"=""RSA""";"=""53""";"=""50.24""";"=""62""";"=""* 65""";"=""65""";"=""65""";"=""85""";"=""89""";"=""90""";"=""90""";"=""155""";"=""2011 COMMONWEALTH CHAMPIONSHIPS""";"=""10.2011""";
"=""7""";"=""W""";"=""3""";"=""2""";"=""3""";"=""KAVITA KUMARI""";"=""01.08.1987""";"=""IND""";"=""53""";"=""52.60""";"=""62""";"=""65""";"=""66""";"=""66""";"=""83""";"=""87""";"=""* 90""";"=""87""";"=""153""";"=""2011 COMMONWEALTH CHAMPIONSHIPS""";"=""10.2011""";
"=""8""";"=""W""";"=""4""";"=""4""";"=""4""";"=""CALVINO Joanne Elizabeth""";"=""18.08.1980""";"=""GBR""";"=""53""";"=""51.22""";"=""* 65""";"=""65""";"=""* 68""";"=""65""";"=""86""";"=""* 90""";"=""* 90""";"=""86""";"=""151""";"=""2011 COMMONWEALTH CHAMPIONSHIPS""";"=""10.2011""";
"=""9""";"=""M""";"=""1""";"=""1""";"=""1""";"=""WIJESURYA C.S.S.P.""";"=""01.02.1984""";"=""SRI""";"=""56""";"=""55.92""";"=""*100""";"=""100""";"=""103""";"=""103""";"=""*130""";"=""130""";"=""133""";"=""133""";"=""236""";"=""2011 COMMONWEALTH CHAMPIONSHIPS""";"=""10.2011""";
"=""10""";"=""M""";"=""2""";"=""2""";"=""2""";"=""BANDARA W. G. K.""";"=""04.10.1985""";"=""SRI""";"=""56""";"=""55.82""";"=""95""";"=""* 98""";"=""98""";"=""98""";"=""129""";"=""*135""";"=""*137""";"=""129""";"=""227""";"=""2011 COMMONWEALTH CHAMPIONSHIPS""";"=""10.2011""";
"=""11""";"=""M""";"=""3""";"=""3""";"=""4""";"=""BRECHTEFELD Elson Edward""";"=""02.03.1994""";"=""NRU""";"=""56""";"=""55.50""";"=""93""";"=""97""";"=""* 99""";"=""97""";"=""115""";"=""121""";"=""*126""";"=""121""";"=""218""";"=""2011 COMMONWEALTH CHAMPIONSHIPS""";"=""10.2011""";
"=""12""";"=""M""";"=""4""";"=""5""";"=""3""";"=""ADONIS Monree""";"=""03.12.1988""";"=""RSA""";"=""56""";"=""55.78""";"=""* 94""";"=""* 94""";"=""94""";"=""94""";"=""117""";"=""122""";"=""*125""";"=""122""";"=""216""";"=""2011 COMMONWEALTH CHAMPIONSHIPS""";"=""10.2011""";
"=""13""";"=""M""";"=""5""";"=""4""";"=""5""";"=""PHILLIPS Anrich Morico""";"=""17.10.1992""";"=""RSA""";"=""56""";"=""54.32""";"=""* 95""";"=""95""";"=""* 98""";"=""95""";"=""*115""";"=""*115""";"=""115""";"=""115""";"=""210""";"=""2011 COMMONWEALTH CHAMPIONSHIPS""";"=""10.2011""";
"=""14""";"=""W""";"=""1""";"=""1""";"=""2""";"=""EKOSCHORIA Racheal""";"=""30.08.1994""";"=""NGR""";"=""58""";"=""57.14""";"=""81""";"=""87""";"=""* 90""";"=""87""";"=""107""";"=""*115""";"=""*115""";"=""107""";"=""194""";"=""2011 COMMONWEALTH CHAMPIONSHIPS""";"=""10.2011""";
"=""15""";"=""W""";"=""2""";"=""2""";"=""1""";"=""AZIKE Onyeka""";"=""01.07.1990""";"=""NGR""";"=""58""";"=""55.68""";"=""75""";"=""78""";"=""80""";"=""80""";"=""100""";"=""105""";"=""107""";"=""107""";"=""187""";"=""2011 COMMONWEALTH CHAMPIONSHIPS""";"=""10.2011""";
"=""16""";"=""W""";"=""3""";"=""3""";"=""3""";"=""MAIBAM Sunibala Devi""";"=""01.03.1989""";"=""IND""";"=""58""";"=""57.74""";"=""* 75""";"=""75""";"=""79""";"=""79""";"=""97""";"=""*102""";"=""102""";"=""102""";"=""181""";"=""2011 COMMONWEALTH CHAMPIONSHIPS""";"=""10.2011""";
"=""17""";"=""W""";"=""4""";"=""4""";"=""4""";"=""DEVI Lairenmayum Premeshwori""";"=""11.12.1984""";"=""IND""";"=""58""";"=""57.78""";"=""75""";"=""78""";"=""* 80""";"=""78""";"=""95""";"=""*100""";"=""100""";"=""100""";"=""178""";"=""2011 COMMONWEALTH CHAMPIONSHIPS""";"=""10.2011""";
"=""18""";"=""W""";"=""5""";"=""5""";"=""5""";"=""MALVINA Juliette Ruby Rita""";"=""22.05.1984""";"=""SEY""";"=""58""";"=""56.80""";"=""65""";"=""* 70""";"=""70""";"=""70""";"=""87""";"=""92""";"=""93""";"=""93""";"=""163""";"=""2011 COMMONWEALTH CHAMPIONSHIPS""";"=""10.2011""";
"=""19""";"=""W""";"=""6""";"=""6""";"=""6""";"=""MJEZU Zayanda""";"=""21.08.1992""";"=""RSA""";"=""58""";"=""57.74""";"=""65""";"=""70""";"=""* 72""";"=""70""";"=""86""";"=""91""";"=""* 93""";"=""91""";"=""161""";"=""2011 COMMONWEALTH CHAMPIONSHIPS""";"=""10.2011""";
"=""20""";"=""W""";"=""7""";"=""7""";"=""7""";"=""RAJAPAKSHA MUDIYANSELAGE N S R""";"=""19.10.1990""";"=""SRI""";"=""58""";"=""56.28""";"=""* 57""";"=""57""";"=""* 61""";"=""57""";"=""* 85""";"=""85""";"=""* 90""";"=""85""";"=""142""";"=""2011 COMMONWEALTH CHAMPIONSHIPS""";"=""10.2011""";
"=""21""";"=""W""";"=""8""";"=""8""";"=""8""";"=""GOLIATH Amigene""";"=""04.11.1996""";"=""RSA""";"=""58""";"=""57.70""";"=""50""";"=""53""";"=""55""";"=""55""";"=""61""";"=""66""";"=""70""";"=""70""";"=""125""";"=""2011 COMMONWEALTH CHAMPIONSHIPS""";"=""10.2011""";
"=""22""";"=""M""";"=""1""";"=""1""";"=""2""";"=""SARANG Rustam""";"=""12.12.1988""";"=""IND""";"=""62""";"=""61.80""";"=""*115""";"=""115""";"=""120""";"=""120""";"=""*144""";"=""144""";"=""148""";"=""148""";"=""268""";"=""2011 COMMONWEALTH CHAMPIONSHIPS""";"=""10.2011""";
"=""23""";"=""M""";"=""2""";"=""3""";"=""1""";"=""YUKAR Sibi""";"=""07.05.1992""";"=""IND""";"=""62""";"=""61.54""";"=""108""";"=""113""";"=""116""";"=""116""";"=""140""";"=""148""";"=""*152""";"=""148""";"=""264""";"=""2011 COMMONWEALTH CHAMPIONSHIPS""";"=""10.2011""";
"=""24""";"=""M""";"=""3""";"=""5""";"=""3""";"=""HAUMILI Ioane""";"=""23.11.1988""";"=""TUV""";"=""62""";"=""61.44""";"=""94""";"=""98""";"=""*101""";"=""98""";"=""123""";"=""128""";"=""*132""";"=""128""";"=""226""";"=""2011 COMMONWEALTH CHAMPIONSHIPS""";"=""10.2011""";
"=""25""";"=""M""";"=""4""";"=""4""";"=""4""";"=""PHILLIPS Luwellyne Andrew""";"=""21.08.1989""";"=""RSA""";"=""62""";"=""59.18""";"=""100""";"=""*105""";"=""*105""";"=""100""";"=""120""";"=""*125""";"=""*125""";"=""120""";"=""220""";"=""2011 COMMONWEALTH CHAMPIONSHIPS""";"=""10.2011""";
"=""26""";"=""M""";"=""---""";"=""2""";"=""---""";"=""DISSANAYAKE MUDIYANSELAGE Indika C. D.""";"=""06.08.1989""";"=""SRI""";"=""62""";"=""61.96""";"=""114""";"=""118""";"=""120""";"=""120""";"=""*140""";"=""*140""";"=""*140""";"=""---""";"=""0""";"=""2011 COMMONWEALTH CHAMPIONSHIPS""";"=""10.2011""";
"=""27""";"=""W""";"=""1""";"=""1""";"=""1""";"=""OKOLI Obioma Agatha""";"=""03.07.1992""";"=""NGR""";"=""63""";"=""62.74""";"=""82""";"=""* 90""";"=""90""";"=""90""";"=""115""";"=""122""";"=""127""";"=""127""";"=""217""";"=""2011 COMMONWEALTH CHAMPIONSHIPS""";"=""10.2011""";
"=""28""";"=""W""";"=""2""";"=""2""";"=""2""";"=""HIJAM Poireinganbi Chanu""";"=""05.12.1980""";"=""IND""";"=""63""";"=""62.80""";"=""70""";"=""75""";"=""78""";"=""78""";"=""90""";"=""*100""";"=""100""";"=""100""";"=""178""";"=""2011 COMMONWEALTH CHAMPIONSHIPS""";"=""10.2011""";
