pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""w""";"=""1""";"=""1""";"=""1""";"=""VRIES Portia Charmaine""";"=""21.07.1984""";"=""RSA""";"=""48""";"=""47.99""";"=""65""";"=""68""";"=""*71""";"=""68""";"=""90""";"=""*94""";"=""94""";"=""94""";"=""162""";"=""2010 AFRICAN CHAMPIONSHIPS""";"=""08.2010""";
"=""1""";"=""w""";"=""2""";"=""2""";"=""2""";"=""THELEMAQUE Katsia""";"=""28.02.1989""";"=""SEY""";"=""48""";"=""47.36""";"=""60""";"=""*65""";"=""65""";"=""65""";"=""75""";"=""78""";"=""80""";"=""80""";"=""145""";"=""2010 AFRICAN CHAMPIONSHIPS""";"=""08.2010""";
"=""2""";"=""w""";"=""3""";"=""3""";"=""3""";"=""FILALI Kenza""";"=""27.12.1981""";"=""ALG""";"=""48""";"=""47.95""";"=""*60""";"=""61""";"=""64""";"=""64""";"=""*75""";"=""75""";"=""79""";"=""79""";"=""143""";"=""2010 AFRICAN CHAMPIONSHIPS""";"=""08.2010""";
"=""3""";"=""w""";"=""4""";"=""4""";"=""4""";"=""EHSSEINIA Henda""";"=""01.08.1984""";"=""TUN""";"=""48""";"=""47.44""";"=""60""";"=""*63""";"=""*63""";"=""60""";"=""73""";"=""*78""";"=""*78""";"=""73""";"=""133""";"=""2010 AFRICAN CHAMPIONSHIPS""";"=""08.2010""";
"=""4""";"=""w""";"=""5""";"=""6""";"=""5""";"=""RAKOTONDRAMANANA Harinelina Nathalia""";"=""15.01.1989""";"=""MAD""";"=""48""";"=""45.63""";"=""50""";"=""*55""";"=""*55""";"=""50""";"=""*65""";"=""65""";"=""70""";"=""70""";"=""120""";"=""2010 AFRICAN CHAMPIONSHIPS""";"=""08.2010""";
"=""5""";"=""w""";"=""---""";"=""5""";"=""---""";"=""DIK Soumia""";"=""19.10.1988""";"=""MAR""";"=""48""";"=""43.18""";"=""*55""";"=""*55""";"=""55""";"=""55""";"=""*70""";"=""*70""";"=""*70""";"=""---""";"=""0""";"=""2010 AFRICAN CHAMPIONSHIPS""";"=""08.2010""";
"=""6""";"=""w""";"=""1""";"=""1""";"=""1""";"=""SOUMAYA Fatnassi""";"=""13.02.1980""";"=""TUN""";"=""53""";"=""52.63""";"=""70""";"=""*75""";"=""75""";"=""75""";"=""90""";"=""95""";"=""*100""";"=""95""";"=""170""";"=""2010 AFRICAN CHAMPIONSHIPS""";"=""08.2010""";
"=""7""";"=""w""";"=""2""";"=""2""";"=""2""";"=""KADIHAYA Assia""";"=""06.03.1989""";"=""MAR""";"=""53""";"=""51.73""";"=""*60""";"=""60""";"=""63""";"=""63""";"=""76""";"=""80""";"=""*85""";"=""80""";"=""143""";"=""2010 AFRICAN CHAMPIONSHIPS""";"=""08.2010""";
"=""8""";"=""w""";"=""3""";"=""3""";"=""3""";"=""MALVINA Juliette Ruby Rita""";"=""22.05.1984""";"=""SEY""";"=""53""";"=""51.83""";"=""*60""";"=""*60""";"=""60""";"=""60""";"=""75""";"=""*80""";"=""*82""";"=""75""";"=""135""";"=""2010 AFRICAN CHAMPIONSHIPS""";"=""08.2010""";
"=""9""";"=""w""";"=""4""";"=""4""";"=""4""";"=""ALINAFE Mchochomi""";"=""14.11.1993""";"=""MAW""";"=""53""";"=""52.44""";"=""40""";"=""*43""";"=""45""";"=""45""";"=""57""";"=""60""";"=""*62""";"=""60""";"=""105""";"=""2010 AFRICAN CHAMPIONSHIPS""";"=""08.2010""";
"=""10""";"=""w""";"=""DSQ""";"=""DSQ""";"=""DSQ""";"=""FOUODJI SONKBOU Arcangeline""";"=""26.08.1987""";"=""CMR""";"=""53""";"=""52.60""";"=""55""";"=""60""";"=""62""";"=""---""";"=""75""";"=""*80""";"=""*80""";"=""---""";"=""0""";"=""2010 AFRICAN CHAMPIONSHIPS""";"=""08.2010""";
"=""11""";"=""m""";"=""1""";"=""1""";"=""2""";"=""GUGANNOUNI Zied""";"=""15.07.1991""";"=""TUN""";"=""56""";"=""55.97""";"=""95""";"=""*100""";"=""103""";"=""103""";"=""*125""";"=""128""";"=""*132""";"=""128""";"=""231""";"=""2010 AFRICAN CHAMPIONSHIPS""";"=""08.2010""";
"=""12""";"=""m""";"=""2""";"=""2""";"=""1""";"=""LARIKI Elhabib""";"=""03.11.1987""";"=""ALG""";"=""56""";"=""55.71""";"=""100""";"=""*105""";"=""*105""";"=""100""";"=""125""";"=""128""";"=""*132""";"=""128""";"=""228""";"=""2010 AFRICAN CHAMPIONSHIPS""";"=""08.2010""";
"=""13""";"=""m""";"=""3""";"=""3""";"=""4""";"=""AL TUBAL Suhib""";"=""01.01.1986""";"=""LBA""";"=""56""";"=""55.99""";"=""100""";"=""*104""";"=""*105""";"=""100""";"=""117""";"=""*122""";"=""---""";"=""117""";"=""217""";"=""2010 AFRICAN CHAMPIONSHIPS""";"=""08.2010""";
"=""14""";"=""m""";"=""4""";"=""4""";"=""7""";"=""LAFRIK El Mehdi""";"=""01.01.1991""";"=""MAR""";"=""56""";"=""55.51""";"=""*90""";"=""90""";"=""95""";"=""95""";"=""115""";"=""*120""";"=""*120""";"=""115""";"=""210""";"=""2010 AFRICAN CHAMPIONSHIPS""";"=""08.2010""";
"=""15""";"=""m""";"=""5""";"=""6""";"=""3""";"=""PHILLIPS Anrich Morico""";"=""17.10.1992""";"=""RSA""";"=""56""";"=""55.09""";"=""*90""";"=""90""";"=""*95""";"=""90""";"=""110""";"=""115""";"=""118""";"=""118""";"=""208""";"=""2010 AFRICAN CHAMPIONSHIPS""";"=""08.2010""";
"=""16""";"=""m""";"=""6""";"=""7""";"=""5""";"=""CHIGAR Abdeghani""";"=""20.02.1989""";"=""MAR""";"=""56""";"=""55.53""";"=""90""";"=""*93""";"=""*95""";"=""90""";"=""112""";"=""*116""";"=""116""";"=""116""";"=""206""";"=""2010 AFRICAN CHAMPIONSHIPS""";"=""08.2010""";
"=""17""";"=""m""";"=""7""";"=""5""";"=""6""";"=""MARC Jonathan""";"=""13.11.1989""";"=""MRI""";"=""56""";"=""54.26""";"=""90""";"=""*96""";"=""*101""";"=""90""";"=""*115""";"=""115""";"=""*125""";"=""115""";"=""205""";"=""2010 AFRICAN CHAMPIONSHIPS""";"=""08.2010""";
"=""18""";"=""m""";"=""---""";"=""8""";"=""---""";"=""ANDRIANTSITOHAINA Eric Herman""";"=""21.07.1991""";"=""MAD""";"=""56""";"=""54.73""";"=""*85""";"=""*85""";"=""85""";"=""85""";"=""*120""";"=""*120""";"=""*120""";"=""---""";"=""0""";"=""2010 AFRICAN CHAMPIONSHIPS""";"=""08.2010""";
"=""19""";"=""w""";"=""1""";"=""1""";"=""1""";"=""HOSNI Nadia""";"=""29.08.1987""";"=""TUN""";"=""58""";"=""57.10""";"=""75""";"=""78""";"=""*81""";"=""78""";"=""100""";"=""106""";"=""*108""";"=""106""";"=""184""";"=""2010 AFRICAN CHAMPIONSHIPS""";"=""08.2010""";
