pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""w""";"=""1""";"=""1""";"=""1""";"=""LI Zhuo""";"=""04.12.1981""";"=""CHN""";"=""48""";"=""47.88""";"=""87.5""";"=""90""";"=""93""";"=""93""";"=""110""";"=""116""";"=""*117.5""";"=""116""";"=""207.5""";"=""6th UNIVERSITY WORLD CUP""";"=""07.2003""";
"=""1""";"=""w""";"=""2""";"=""2""";"=""2""";"=""WIRATTHAWORN Aree""";"=""26.02.1980""";"=""THA""";"=""48""";"=""47.62""";"=""75""";"=""80""";"=""*82.5""";"=""80""";"=""100""";"=""102.5""";"=""*105""";"=""102.5""";"=""182.5""";"=""6th UNIVERSITY WORLD CUP""";"=""07.2003""";
"=""2""";"=""w""";"=""3""";"=""3""";"=""3""";"=""CHEN Han-Tung""";"=""05.12.1980""";"=""TPE""";"=""48""";"=""47.42""";"=""75""";"=""*80""";"=""*80""";"=""75""";"=""95""";"=""*105""";"=""*105""";"=""95""";"=""170""";"=""6th UNIVERSITY WORLD CUP""";"=""07.2003""";
"=""3""";"=""w""";"=""4""";"=""4""";"=""4""";"=""WU Ling-Hui""";"=""07.10.1981""";"=""TPE""";"=""48""";"=""46.87""";"=""65""";"=""*70""";"=""*70""";"=""65""";"=""80""";"=""*85""";"=""*85""";"=""80""";"=""145""";"=""6th UNIVERSITY WORLD CUP""";"=""07.2003""";
"=""4""";"=""w""";"=""5""";"=""5""";"=""5""";"=""REXROAD Kelly Elizabeth""";"=""30.03.1978""";"=""USA""";"=""48""";"=""47.66""";"=""62.5""";"=""*65""";"=""*65""";"=""62.5""";"=""80""";"=""*85""";"=""*85""";"=""80""";"=""142.5""";"=""6th UNIVERSITY WORLD CUP""";"=""07.2003""";
"=""5""";"=""w""";"=""6""";"=""6""";"=""6""";"=""GOMEZ Olvina""";"=""23.07.1977""";"=""GUA""";"=""48""";"=""47.54""";"=""57.5""";"=""*60""";"=""60""";"=""60""";"=""75""";"=""77.5""";"=""*80""";"=""77.5""";"=""137.5""";"=""6th UNIVERSITY WORLD CUP""";"=""07.2003""";
"=""6""";"=""w""";"=""7""";"=""7""";"=""7""";"=""YAMAGAMI Shino""";"=""26.05.1983""";"=""JPN""";"=""48""";"=""47.67""";"=""*60""";"=""*60""";"=""60""";"=""60""";"=""72.5""";"=""75""";"=""*77.5""";"=""75""";"=""135""";"=""6th UNIVERSITY WORLD CUP""";"=""07.2003""";
"=""7""";"=""w""";"=""1""";"=""1""";"=""1""";"=""POLSAK Udomporn""";"=""06.10.1981""";"=""THA""";"=""53""";"=""52.95""";"=""90""";"=""95""";"=""*97.5""";"=""95""";"=""115""";"=""120""";"=""*122.5""";"=""120""";"=""215""";"=""6th UNIVERSITY WORLD CUP""";"=""07.2003""";
"=""8""";"=""w""";"=""2""";"=""2""";"=""2""";"=""GUO Huibing""";"=""17.02.1979""";"=""CHN""";"=""53""";"=""52.65""";"=""90""";"=""*92.5""";"=""*92.5""";"=""90""";"=""105""";"=""110""";"=""*112.5""";"=""110""";"=""200""";"=""6th UNIVERSITY WORLD CUP""";"=""07.2003""";
"=""9""";"=""w""";"=""3""";"=""3""";"=""3""";"=""LING I-Hua""";"=""20.11.1979""";"=""TPE""";"=""53""";"=""52.41""";"=""70""";"=""75""";"=""77.5""";"=""77.5""";"=""90""";"=""95""";"=""97.5""";"=""97.5""";"=""175""";"=""6th UNIVERSITY WORLD CUP""";"=""07.2003""";
"=""10""";"=""w""";"=""4""";"=""4""";"=""4""";"=""REYES Marina""";"=""12.07.1980""";"=""MEX""";"=""53""";"=""52.65""";"=""72.5""";"=""*77.5""";"=""*77.5""";"=""72.5""";"=""90""";"=""*95""";"=""*95""";"=""90""";"=""162.5""";"=""6th UNIVERSITY WORLD CUP""";"=""07.2003""";
"=""11""";"=""w""";"=""5""";"=""5""";"=""5""";"=""KARADEMIR Emine""";"=""01.03.1985""";"=""TUR""";"=""53""";"=""52.39""";"=""*67.5""";"=""67.5""";"=""*72.5""";"=""67.5""";"=""85""";"=""*90""";"=""*90""";"=""85""";"=""152.5""";"=""6th UNIVERSITY WORLD CUP""";"=""07.2003""";
"=""12""";"=""w""";"=""6""";"=""6""";"=""6""";"=""NATAN Renata""";"=""04.07.1978""";"=""ISR""";"=""53""";"=""51.24""";"=""*55""";"=""*55""";"=""55""";"=""55""";"=""65""";"=""*70""";"=""70""";"=""70""";"=""125""";"=""6th UNIVERSITY WORLD CUP""";"=""07.2003""";
"=""13""";"=""m""";"=""1""";"=""2""";"=""1""";"=""LU Linbi""";"=""20.08.1981""";"=""CHN""";"=""56""";"=""55.89""";"=""*115""";"=""115""";"=""*122.5""";"=""115""";"=""145""";"=""152.5""";"=""*160""";"=""152.5""";"=""267.5""";"=""6th UNIVERSITY WORLD CUP""";"=""07.2003""";
"=""14""";"=""m""";"=""2""";"=""3""";"=""2""";"=""RODIONOV Andrey""";"=""27.03.1982""";"=""KAZ""";"=""56""";"=""55.43""";"=""95""";"=""97.5""";"=""100""";"=""100""";"=""115""";"=""*120""";"=""*120""";"=""115""";"=""215""";"=""6th UNIVERSITY WORLD CUP""";"=""07.2003""";
"=""15""";"=""m""";"=""3""";"=""4""";"=""3""";"=""TRASTOGIANNOS Chronis""";"=""30.07.1981""";"=""GRE""";"=""56""";"=""55.50""";"=""85""";"=""90""";"=""*92.5""";"=""90""";"=""100""";"=""105""";"=""*110""";"=""105""";"=""195""";"=""6th UNIVERSITY WORLD CUP""";"=""07.2003""";
"=""16""";"=""m""";"=""4""";"=""6""";"=""4""";"=""LASKER Felix""";"=""19.03.1984""";"=""ISR""";"=""56""";"=""54.93""";"=""75""";"=""80""";"=""*82.5""";"=""80""";"=""95""";"=""100""";"=""*105""";"=""100""";"=""180""";"=""6th UNIVERSITY WORLD CUP""";"=""07.2003""";
"=""17""";"=""m""";"=""5""";"=""5""";"=""5""";"=""SINDONI Giovanni""";"=""06.12.1980""";"=""ITA""";"=""56""";"=""54.03""";"=""*75""";"=""75""";"=""80""";"=""80""";"=""90""";"=""95""";"=""*100""";"=""95""";"=""175""";"=""6th UNIVERSITY WORLD CUP""";"=""07.2003""";
"=""18""";"=""m""";"=""---""";"=""1""";"=""---""";"=""YANG Chin-Yi""";"=""15.05.1981""";"=""TPE""";"=""56""";"=""55.33""";"=""120""";"=""125""";"=""*130""";"=""125""";"=""*150""";"=""*150""";"=""*150""";"=""---""";"=""0""";"=""6th UNIVERSITY WORLD CUP""";"=""07.2003""";
"=""19""";"=""w""";"=""1""";"=""1""";"=""2""";"=""ZHOU Yan""";"=""08.01.1984""";"=""CHN""";"=""58""";"=""57.44""";"=""*95""";"=""95""";"=""100""";"=""100""";"=""120""";"=""*125""";"=""*130""";"=""120""";"=""220""";"=""6th UNIVERSITY WORLD CUP""";"=""07.2003""";
