pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""W""";"=""1""";"=""2""";"=""1""";"=""OZKAN KONAK Sibel""";"=""03.03.1988""";"=""TUR""";"=""48""";"=""47.12""";"=""* 79""";"=""79""";"=""* 81""";"=""79""";"=""* 98""";"=""98""";"=""102""";"=""102""";"=""181""";"=""33rd MEN's and 13th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2007""";
"=""1""";"=""W""";"=""2""";"=""1""";"=""2""";"=""PAGLIARO Genny Caterina""";"=""15.10.1988""";"=""ITA""";"=""48""";"=""47.74""";"=""78""";"=""81""";"=""83""";"=""83""";"=""* 96""";"=""96""";"=""98""";"=""98""";"=""181""";"=""33rd MEN's and 13th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2007""";
"=""2""";"=""W""";"=""3""";"=""3""";"=""3""";"=""PHUPRUEM Thip-Amon""";"=""29.09.1989""";"=""THA""";"=""48""";"=""47.02""";"=""75""";"=""* 79""";"=""* 79""";"=""75""";"=""* 95""";"=""* 95""";"=""96""";"=""96""";"=""171""";"=""33rd MEN's and 13th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2007""";
"=""3""";"=""W""";"=""4""";"=""6""";"=""6""";"=""MERCADO VILLARREAL Katherin""";"=""20.05.1990""";"=""COL""";"=""48""";"=""47.92""";"=""65""";"=""70""";"=""72""";"=""72""";"=""85""";"=""* 90""";"=""90""";"=""90""";"=""162""";"=""33rd MEN's and 13th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2007""";
"=""4""";"=""W""";"=""5""";"=""8""";"=""5""";"=""VERON Malvina Soledad""";"=""11.06.1989""";"=""ARG""";"=""48""";"=""47.29""";"=""70""";"=""* 73""";"=""* 73""";"=""70""";"=""87""";"=""* 90""";"=""90""";"=""90""";"=""160""";"=""33rd MEN's and 13th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2007""";
"=""5""";"=""W""";"=""6""";"=""4""";"=""8""";"=""OKUR Saziye""";"=""23.02.1992""";"=""TUR""";"=""48""";"=""43.26""";"=""65""";"=""70""";"=""73""";"=""73""";"=""85""";"=""* 88""";"=""* 88""";"=""85""";"=""158""";"=""33rd MEN's and 13th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2007""";
"=""6""";"=""W""";"=""7""";"=""9""";"=""7""";"=""SOLIS Carolina""";"=""15.05.1990""";"=""COL""";"=""48""";"=""47.89""";"=""* 65""";"=""65""";"=""70""";"=""70""";"=""82""";"=""87""";"=""* 90""";"=""87""";"=""157""";"=""33rd MEN's and 13th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2007""";
"=""7""";"=""W""";"=""8""";"=""7""";"=""9""";"=""KARPINSKA Marzena""";"=""19.02.1988""";"=""POL""";"=""48""";"=""47.62""";"=""71""";"=""* 74""";"=""* 74""";"=""71""";"=""85""";"=""* 88""";"=""* 88""";"=""85""";"=""156""";"=""33rd MEN's and 13th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2007""";
"=""8""";"=""W""";"=""9""";"=""11""";"=""4""";"=""SUNG Goen""";"=""30.03.1989""";"=""KOR""";"=""48""";"=""47.63""";"=""* 64""";"=""64""";"=""* 67""";"=""64""";"=""88""";"=""91""";"=""* 96""";"=""91""";"=""155""";"=""33rd MEN's and 13th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2007""";
"=""9""";"=""W""";"=""10""";"=""10""";"=""11""";"=""YAMASAKI Erika Yuriko Iris""";"=""02.09.1987""";"=""AUS""";"=""48""";"=""47.90""";"=""63""";"=""* 67""";"=""67""";"=""67""";"=""81""";"=""* 86""";"=""* 86""";"=""81""";"=""148""";"=""33rd MEN's and 13th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2007""";
"=""10""";"=""W""";"=""11""";"=""12""";"=""10""";"=""NAKABE Yuri""";"=""18.08.1987""";"=""JPN""";"=""48""";"=""47.33""";"=""60""";"=""* 63""";"=""63""";"=""63""";"=""80""";"=""83""";"=""* 86""";"=""83""";"=""146""";"=""33rd MEN's and 13th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2007""";
"=""11""";"=""W""";"=""12""";"=""14""";"=""13""";"=""STOYANOVA Zvezdelina""";"=""30.01.1987""";"=""BUL""";"=""48""";"=""47.66""";"=""56""";"=""* 59""";"=""* 60""";"=""56""";"=""* 71""";"=""71""";"=""* 76""";"=""71""";"=""127""";"=""33rd MEN's and 13th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2007""";
"=""12""";"=""W""";"=""13""";"=""15""";"=""12""";"=""SALCEDO HUAMANI Josefina""";"=""21.08.1988""";"=""PER""";"=""48""";"=""44.84""";"=""50""";"=""53""";"=""* 55""";"=""53""";"=""70""";"=""73""";"=""* 77""";"=""73""";"=""126""";"=""33rd MEN's and 13th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2007""";
"=""13""";"=""W""";"=""14""";"=""16""";"=""15""";"=""KOLEVA Petya""";"=""16.11.1991""";"=""BUL""";"=""48""";"=""47.09""";"=""51""";"=""* 53""";"=""53""";"=""53""";"=""66""";"=""* 68""";"=""* 68""";"=""66""";"=""119""";"=""33rd MEN's and 13th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2007""";
"=""14""";"=""W""";"=""15""";"=""17""";"=""16""";"=""STARCKOVA Eva""";"=""25.08.1987""";"=""CZE""";"=""48""";"=""45.10""";"=""42""";"=""* 44""";"=""44""";"=""44""";"=""50""";"=""* 53""";"=""* 53""";"=""50""";"=""94""";"=""33rd MEN's and 13th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2007""";
"=""15""";"=""W""";"=""16""";"=""18""";"=""17""";"=""GURISOVA Kristina""";"=""02.07.1992""";"=""SVK""";"=""48""";"=""43.61""";"=""* 38""";"=""38""";"=""40""";"=""40""";"=""44""";"=""46""";"=""48""";"=""48""";"=""88""";"=""33rd MEN's and 13th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2007""";
"=""16""";"=""W""";"=""---""";"=""5""";"=""---""";"=""WANG Chengyan""";"=""01.01.1989""";"=""CHN""";"=""48""";"=""47.78""";"=""73""";"=""* 78""";"=""* 78""";"=""73""";"=""*102""";"=""*102""";"=""*103""";"=""---""";"=""0""";"=""33rd MEN's and 13th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2007""";
"=""17""";"=""W""";"=""---""";"=""13""";"=""---""";"=""CABRERA Maria""";"=""22.10.1988""";"=""ESP""";"=""48""";"=""47.52""";"=""* 55""";"=""55""";"=""58""";"=""58""";"=""* 73""";"=""* 73""";"=""* 73""";"=""---""";"=""0""";"=""33rd MEN's and 13th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2007""";
"=""18""";"=""W""";"=""---""";"=""---""";"=""14""";"=""BRODEUR Maude-Emilie""";"=""02.02.1989""";"=""CAN""";"=""48""";"=""47.00""";"=""* 56""";"=""* 56""";"=""* 56""";"=""---""";"=""70""";"=""* 73""";"=""* 73""";"=""70""";"=""0""";"=""33rd MEN's and 13th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2007""";
"=""19""";"=""W""";"=""1""";"=""1""";"=""3""";"=""YANG Dewan""";"=""27.01.1987""";"=""CHN""";"=""53""";"=""52.27""";"=""90""";"=""93""";"=""95""";"=""95""";"=""103""";"=""106""";"=""110""";"=""110""";"=""205""";"=""33rd MEN's and 13th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2007""";
"=""20""";"=""W""";"=""2""";"=""2""";"=""2""";"=""AMNUAIPORN Maneewan""";"=""07.04.1987""";"=""THA""";"=""53""";"=""50.70""";"=""80""";"=""83""";"=""84""";"=""84""";"=""105""";"=""108""";"=""110""";"=""110""";"=""194""";"=""33rd MEN's and 13th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2007""";
