pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""w""";"=""1""";"=""---""";"=""---""";"=""VALENCIA HERNANDEZ Carolina""";"=""08.02.1985""";"=""MEX""";"=""48""";"=""47.75""";"=""0.0""";"=""0.0""";"=""0.0""";"=""74""";"=""0.0""";"=""0.0""";"=""0.0""";"=""93""";"=""167""";"=""2010 PAN AMERICAN CHAMPIONSHIPS""";"=""05.2010""";
"=""1""";"=""w""";"=""2""";"=""---""";"=""---""";"=""ECHEVARRIA Carmen Iris""";"=""04.04.1984""";"=""PUR""";"=""48""";"=""47.75""";"=""0.0""";"=""0.0""";"=""0.0""";"=""72""";"=""0.0""";"=""0.0""";"=""0.0""";"=""91""";"=""163""";"=""2010 PAN AMERICAN CHAMPIONSHIPS""";"=""05.2010""";
"=""2""";"=""w""";"=""3""";"=""---""";"=""---""";"=""CANDELARIO Guillermina""";"=""19.08.1973""";"=""DOM""";"=""48""";"=""47.20""";"=""0.0""";"=""0.0""";"=""0.0""";"=""69""";"=""0.0""";"=""0.0""";"=""0.0""";"=""90""";"=""159""";"=""2010 PAN AMERICAN CHAMPIONSHIPS""";"=""05.2010""";
"=""3""";"=""w""";"=""4""";"=""---""";"=""---""";"=""REXROAD Kelly Elizabeth""";"=""30.03.1978""";"=""USA""";"=""48""";"=""47.90""";"=""0.0""";"=""0.0""";"=""0.0""";"=""72""";"=""0.0""";"=""0.0""";"=""0.0""";"=""87""";"=""159""";"=""2010 PAN AMERICAN CHAMPIONSHIPS""";"=""05.2010""";
"=""4""";"=""w""";"=""5""";"=""---""";"=""---""";"=""REYES POZO Carolanni""";"=""13.07.1991""";"=""DOM""";"=""48""";"=""47.75""";"=""0.0""";"=""0.0""";"=""0.0""";"=""71""";"=""0.0""";"=""0.0""";"=""0.0""";"=""87""";"=""158""";"=""2010 PAN AMERICAN CHAMPIONSHIPS""";"=""05.2010""";
"=""5""";"=""w""";"=""6""";"=""---""";"=""---""";"=""MORENO RODRIGUEZ Karla Leticia""";"=""15.03.1988""";"=""NCA""";"=""48""";"=""47.60""";"=""0.0""";"=""0.0""";"=""0.0""";"=""66""";"=""0.0""";"=""0.0""";"=""0.0""";"=""87""";"=""153""";"=""2010 PAN AMERICAN CHAMPIONSHIPS""";"=""05.2010""";
"=""6""";"=""w""";"=""7""";"=""---""";"=""---""";"=""RODRIGUEZ GOMEZ Genesis Lourdes""";"=""17.07.1994""";"=""VEN""";"=""48""";"=""48.00""";"=""0.0""";"=""0.0""";"=""0.0""";"=""67""";"=""0.0""";"=""0.0""";"=""0.0""";"=""85""";"=""152""";"=""2010 PAN AMERICAN CHAMPIONSHIPS""";"=""05.2010""";
"=""7""";"=""w""";"=""8""";"=""---""";"=""---""";"=""SANCHEZ GAITAN Fatima Lissette""";"=""12.05.1988""";"=""ESA""";"=""48""";"=""47.55""";"=""0.0""";"=""0.0""";"=""0.0""";"=""65""";"=""0.0""";"=""0.0""";"=""0.0""";"=""82""";"=""147""";"=""2010 PAN AMERICAN CHAMPIONSHIPS""";"=""05.2010""";
"=""8""";"=""w""";"=""9""";"=""---""";"=""---""";"=""ERNESTO CAMPEIRO Aline Roberta""";"=""16.10.1980""";"=""BRA""";"=""48""";"=""47.70""";"=""0.0""";"=""0.0""";"=""0.0""";"=""67""";"=""0.0""";"=""0.0""";"=""0.0""";"=""80""";"=""147""";"=""2010 PAN AMERICAN CHAMPIONSHIPS""";"=""05.2010""";
"=""9""";"=""w""";"=""10""";"=""---""";"=""---""";"=""VASQUEZ Maria""";"=""26.11.1990""";"=""ECU""";"=""48""";"=""47.80""";"=""0.0""";"=""0.0""";"=""0.0""";"=""61""";"=""0.0""";"=""0.0""";"=""0.0""";"=""84""";"=""145""";"=""2010 PAN AMERICAN CHAMPIONSHIPS""";"=""05.2010""";
"=""10""";"=""w""";"=""11""";"=""---""";"=""---""";"=""RAMIREZ CHUMACERO Fiorela Del Rocio""";"=""18.05.1991""";"=""PER""";"=""48""";"=""47.35""";"=""0.0""";"=""0.0""";"=""0.0""";"=""63""";"=""0.0""";"=""0.0""";"=""0.0""";"=""78""";"=""141""";"=""2010 PAN AMERICAN CHAMPIONSHIPS""";"=""05.2010""";
"=""11""";"=""w""";"=""12""";"=""---""";"=""---""";"=""CAVERO Maria Eugenia""";"=""22.04.1977""";"=""ARG""";"=""48""";"=""47.45""";"=""0.0""";"=""0.0""";"=""0.0""";"=""62""";"=""0.0""";"=""0.0""";"=""0.0""";"=""77""";"=""139""";"=""2010 PAN AMERICAN CHAMPIONSHIPS""";"=""05.2010""";
"=""12""";"=""w""";"=""13""";"=""---""";"=""---""";"=""ISEM Yaquelin""";"=""26.12.1986""";"=""GUA""";"=""48""";"=""48.00""";"=""0.0""";"=""0.0""";"=""0.0""";"=""51""";"=""0.0""";"=""0.0""";"=""0.0""";"=""65""";"=""116""";"=""2010 PAN AMERICAN CHAMPIONSHIPS""";"=""05.2010""";
"=""13""";"=""w""";"=""14""";"=""---""";"=""---""";"=""CRUZ Sthepanie""";"=""13.02.1994""";"=""GUA""";"=""48""";"=""47.15""";"=""0.0""";"=""0.0""";"=""0.0""";"=""46""";"=""0.0""";"=""0.0""";"=""0.0""";"=""60""";"=""106""";"=""2010 PAN AMERICAN CHAMPIONSHIPS""";"=""05.2010""";
"=""14""";"=""w""";"=""1""";"=""---""";"=""---""";"=""VILLAR BARBOZA Rusmeris""";"=""28.03.1983""";"=""COL""";"=""53""";"=""52.80""";"=""0.0""";"=""0.0""";"=""0.0""";"=""88""";"=""0.0""";"=""0.0""";"=""0.0""";"=""113""";"=""201""";"=""2010 PAN AMERICAN CHAMPIONSHIPS""";"=""05.2010""";
"=""15""";"=""w""";"=""2""";"=""---""";"=""---""";"=""HENRRIQUEZ GONZALEZ Inmara Tibisay""";"=""23.09.1981""";"=""VEN""";"=""53""";"=""53.00""";"=""0.0""";"=""0.0""";"=""0.0""";"=""78""";"=""0.0""";"=""0.0""";"=""0.0""";"=""105""";"=""183""";"=""2010 PAN AMERICAN CHAMPIONSHIPS""";"=""05.2010""";
"=""16""";"=""w""";"=""3""";"=""---""";"=""---""";"=""BURGOS ORTIZ Lely Berlitt""";"=""06.06.1985""";"=""PUR""";"=""53""";"=""51.20""";"=""0.0""";"=""0.0""";"=""0.0""";"=""76""";"=""0.0""";"=""0.0""";"=""0.0""";"=""97""";"=""173""";"=""2010 PAN AMERICAN CHAMPIONSHIPS""";"=""05.2010""";
"=""17""";"=""w""";"=""4""";"=""---""";"=""---""";"=""ORENDAIN BECERRA Alejandra Leticia""";"=""06.10.1987""";"=""MEX""";"=""53""";"=""52.60""";"=""0.0""";"=""0.0""";"=""0.0""";"=""75""";"=""0.0""";"=""0.0""";"=""0.0""";"=""96""";"=""171""";"=""2010 PAN AMERICAN CHAMPIONSHIPS""";"=""05.2010""";
"=""18""";"=""w""";"=""5""";"=""---""";"=""---""";"=""REYES MARINEZ Yineisy Paola""";"=""08.11.1993""";"=""DOM""";"=""53""";"=""52.15""";"=""0.0""";"=""0.0""";"=""0.0""";"=""80""";"=""0.0""";"=""0.0""";"=""0.0""";"=""90""";"=""170""";"=""2010 PAN AMERICAN CHAMPIONSHIPS""";"=""05.2010""";
"=""19""";"=""w""";"=""6""";"=""---""";"=""---""";"=""DOS REIS SANTOS Rosane""";"=""20.06.1987""";"=""BRA""";"=""53""";"=""52.15""";"=""0.0""";"=""0.0""";"=""0.0""";"=""72""";"=""0.0""";"=""0.0""";"=""0.0""";"=""89""";"=""161""";"=""2010 PAN AMERICAN CHAMPIONSHIPS""";"=""05.2010""";
"=""20""";"=""w""";"=""7""";"=""---""";"=""---""";"=""ANDAGOYA Alexandra""";"=""25.11.1988""";"=""ECU""";"=""53""";"=""52.70""";"=""0.0""";"=""0.0""";"=""0.0""";"=""70""";"=""0.0""";"=""0.0""";"=""0.0""";"=""90""";"=""160""";"=""2010 PAN AMERICAN CHAMPIONSHIPS""";"=""05.2010""";
"=""21""";"=""w""";"=""8""";"=""---""";"=""---""";"=""ROJAS Massiel""";"=""11.07.1984""";"=""CHI""";"=""53""";"=""52.95""";"=""0.0""";"=""0.0""";"=""0.0""";"=""70""";"=""0.0""";"=""0.0""";"=""0.0""";"=""85""";"=""155""";"=""2010 PAN AMERICAN CHAMPIONSHIPS""";"=""05.2010""";
"=""22""";"=""w""";"=""9""";"=""---""";"=""---""";"=""MURCIA VARGAS Genesis Nohemy""";"=""18.09.1990""";"=""ESA""";"=""53""";"=""49.00""";"=""0.0""";"=""0.0""";"=""0.0""";"=""68""";"=""0.0""";"=""0.0""";"=""0.0""";"=""80""";"=""148""";"=""2010 PAN AMERICAN CHAMPIONSHIPS""";"=""05.2010""";
"=""23""";"=""w""";"=""10""";"=""---""";"=""---""";"=""CASTILLO Norel""";"=""27.07.1980""";"=""PUR""";"=""53""";"=""52.65""";"=""0.0""";"=""0.0""";"=""0.0""";"=""65""";"=""0.0""";"=""0.0""";"=""0.0""";"=""80""";"=""145""";"=""2010 PAN AMERICAN CHAMPIONSHIPS""";"=""05.2010""";
"=""24""";"=""w""";"=""11""";"=""---""";"=""---""";"=""CHURCHWARD Rachel""";"=""10.05.1973""";"=""USA""";"=""53""";"=""52.25""";"=""0.0""";"=""0.0""";"=""0.0""";"=""59""";"=""0.0""";"=""0.0""";"=""0.0""";"=""80""";"=""139""";"=""2010 PAN AMERICAN CHAMPIONSHIPS""";"=""05.2010""";
"=""25""";"=""w""";"=""12""";"=""---""";"=""---""";"=""PARRA Emeli Antonela""";"=""03.06.1992""";"=""ARG""";"=""53""";"=""52.20""";"=""0.0""";"=""0.0""";"=""0.0""";"=""60""";"=""0.0""";"=""0.0""";"=""0.0""";"=""77""";"=""137""";"=""2010 PAN AMERICAN CHAMPIONSHIPS""";"=""05.2010""";
"=""26""";"=""w""";"=""13""";"=""---""";"=""---""";"=""GONZALEZ CONTRERAS Santos Isabel""";"=""17.04.1992""";"=""GUA""";"=""53""";"=""52.75""";"=""0.0""";"=""0.0""";"=""0.0""";"=""60""";"=""0.0""";"=""0.0""";"=""0.0""";"=""76""";"=""136""";"=""2010 PAN AMERICAN CHAMPIONSHIPS""";"=""05.2010""";
"=""27""";"=""w""";"=""14""";"=""---""";"=""---""";"=""ALTIERI Evangelina""";"=""25.12.1982""";"=""ARG""";"=""53""";"=""49.65""";"=""0.0""";"=""0.0""";"=""0.0""";"=""60""";"=""0.0""";"=""0.0""";"=""0.0""";"=""75""";"=""135""";"=""2010 PAN AMERICAN CHAMPIONSHIPS""";"=""05.2010""";
