pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""W""";"=""1""";"=""3""";"=""1""";"=""PRICOP Laura Ionela""";"=""30.11.1996""";"=""ROU""";"=""44""";"=""43.20""";"=""48""";"=""50""";"=""* 53""";"=""50""";"=""* 69""";"=""69""";"=""* 73""";"=""69""";"=""119""";"=""IWF YOUTH OLYMPIC QUALIFICATION EVENT FOR EUROPE""";"=""05.2010""";
"=""1""";"=""W""";"=""2""";"=""2""";"=""2""";"=""KORKMAZ Fatma""";"=""01.01.1994""";"=""TUR""";"=""44""";"=""43.24""";"=""45""";"=""48""";"=""51""";"=""51""";"=""63""";"=""* 68""";"=""68""";"=""68""";"=""119""";"=""IWF YOUTH OLYMPIC QUALIFICATION EVENT FOR EUROPE""";"=""05.2010""";
"=""2""";"=""W""";"=""3""";"=""1""";"=""4""";"=""CATALCA Neslian""";"=""27.09.1993""";"=""TUR""";"=""44""";"=""43.76""";"=""* 45""";"=""49""";"=""55""";"=""55""";"=""63""";"=""* 68""";"=""* 68""";"=""63""";"=""118""";"=""IWF YOUTH OLYMPIC QUALIFICATION EVENT FOR EUROPE""";"=""05.2010""";
"=""3""";"=""W""";"=""4""";"=""4""";"=""3""";"=""RYPINSKAYA Yulia""";"=""13.07.1994""";"=""BLR""";"=""44""";"=""43.58""";"=""42""";"=""46""";"=""48""";"=""48""";"=""56""";"=""60""";"=""64""";"=""64""";"=""112""";"=""IWF YOUTH OLYMPIC QUALIFICATION EVENT FOR EUROPE""";"=""05.2010""";
"=""4""";"=""W""";"=""5""";"=""5""";"=""5""";"=""CARNEVALE PELLINO Vittoria""";"=""24.11.1995""";"=""ITA""";"=""44""";"=""43.62""";"=""40""";"=""* 43""";"=""43""";"=""43""";"=""50""";"=""53""";"=""57""";"=""57""";"=""100""";"=""IWF YOUTH OLYMPIC QUALIFICATION EVENT FOR EUROPE""";"=""05.2010""";
"=""5""";"=""W""";"=""6""";"=""8""";"=""6""";"=""BERKI Lilla""";"=""29.08.1993""";"=""HUN""";"=""44""";"=""43.88""";"=""* 40""";"=""40""";"=""* 43""";"=""40""";"=""50""";"=""53""";"=""57""";"=""57""";"=""97""";"=""IWF YOUTH OLYMPIC QUALIFICATION EVENT FOR EUROPE""";"=""05.2010""";
"=""6""";"=""W""";"=""7""";"=""6""";"=""7""";"=""SZLASA Emilia Monika""";"=""27.01.1995""";"=""POL""";"=""44""";"=""43.16""";"=""* 40""";"=""40""";"=""* 43""";"=""40""";"=""* 48""";"=""48""";"=""* 50""";"=""48""";"=""88""";"=""IWF YOUTH OLYMPIC QUALIFICATION EVENT FOR EUROPE""";"=""05.2010""";
"=""7""";"=""W""";"=""8""";"=""7""";"=""8""";"=""MARANGON Sara""";"=""29.09.1995""";"=""ITA""";"=""44""";"=""43.66""";"=""35""";"=""* 39""";"=""40""";"=""40""";"=""42""";"=""47""";"=""* 50""";"=""47""";"=""87""";"=""IWF YOUTH OLYMPIC QUALIFICATION EVENT FOR EUROPE""";"=""05.2010""";
"=""8""";"=""W""";"=""1""";"=""2""";"=""1""";"=""ANDRIES Elena Ramona""";"=""21.09.1994""";"=""ROU""";"=""48""";"=""47.60""";"=""64""";"=""67""";"=""* 70""";"=""67""";"=""81""";"=""84""";"=""89""";"=""89""";"=""156""";"=""IWF YOUTH OLYMPIC QUALIFICATION EVENT FOR EUROPE""";"=""05.2010""";
"=""9""";"=""W""";"=""2""";"=""1""";"=""2""";"=""MAKSIMOVA Kseniia""";"=""05.10.1995""";"=""RUS""";"=""48""";"=""46.92""";"=""65""";"=""68""";"=""70""";"=""70""";"=""78""";"=""83""";"=""85""";"=""85""";"=""155""";"=""IWF YOUTH OLYMPIC QUALIFICATION EVENT FOR EUROPE""";"=""05.2010""";
"=""10""";"=""W""";"=""3""";"=""3""";"=""3""";"=""AYDIN Damla""";"=""01.10.1993""";"=""TUR""";"=""48""";"=""47.76""";"=""* 64""";"=""* 64""";"=""64""";"=""64""";"=""72""";"=""74""";"=""75""";"=""75""";"=""139""";"=""IWF YOUTH OLYMPIC QUALIFICATION EVENT FOR EUROPE""";"=""05.2010""";
"=""11""";"=""W""";"=""4""";"=""4""";"=""4""";"=""HERNANDEZ MARTIN Atenery""";"=""10.12.1994""";"=""ESP""";"=""48""";"=""47.96""";"=""60""";"=""* 63""";"=""* 63""";"=""60""";"=""73""";"=""75""";"=""* 77""";"=""75""";"=""135""";"=""IWF YOUTH OLYMPIC QUALIFICATION EVENT FOR EUROPE""";"=""05.2010""";
