pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""W""";"=""1""";"=""1""";"=""1""";"=""ZABOLOTNAYA Natalya""";"=""15.08.1985""";"=""RUS""";"=""75""";"=""75.00""";"=""125""";"=""135""";"=""*136""";"=""135""";"=""*150""";"=""150""";"=""161""";"=""161""";"=""296""";"=""2011 IWF GRAND PRIX - PRESIDENT'S CUP""";"=""12.2011""";
"=""1""";"=""W""";"=""2""";"=""3""";"=""2""";"=""EVSTIUKHINA Nadezhda""";"=""27.05.1988""";"=""RUS""";"=""75""";"=""71.20""";"=""105""";"=""110""";"=""*115""";"=""110""";"=""135""";"=""140""";"=""145""";"=""145""";"=""255""";"=""2011 IWF GRAND PRIX - PRESIDENT'S CUP""";"=""12.2011""";
"=""2""";"=""W""";"=""3""";"=""2""";"=""3""";"=""VALENTIN PEREZ Lidia""";"=""10.02.1985""";"=""ESP""";"=""75""";"=""73.62""";"=""110""";"=""115""";"=""*120""";"=""115""";"=""130""";"=""140""";"=""*145""";"=""140""";"=""255""";"=""2011 IWF GRAND PRIX - PRESIDENT'S CUP""";"=""12.2011""";
"=""3""";"=""M""";"=""1""";"=""5""";"=""1""";"=""DEMANOV Andrey""";"=""15.07.1985""";"=""RUS""";"=""94""";"=""93.90""";"=""170""";"=""*174""";"=""*174""";"=""170""";"=""205""";"=""217""";"=""---""";"=""217""";"=""387""";"=""2011 IWF GRAND PRIX - PRESIDENT'S CUP""";"=""12.2011""";
"=""4""";"=""M""";"=""2""";"=""2""";"=""2""";"=""IVANOV Alexandr""";"=""22.07.1989""";"=""RUS""";"=""94""";"=""91.50""";"=""168""";"=""173""";"=""176""";"=""176""";"=""*205""";"=""205""";"=""210""";"=""210""";"=""386""";"=""2011 IWF GRAND PRIX - PRESIDENT'S CUP""";"=""12.2011""";
"=""5""";"=""M""";"=""3""";"=""1""";"=""3""";"=""DIDZBALIS Aurimas""";"=""13.06.1991""";"=""LTU""";"=""94""";"=""93.50""";"=""170""";"=""*176""";"=""177""";"=""177""";"=""202""";"=""*208""";"=""208""";"=""208""";"=""385""";"=""2011 IWF GRAND PRIX - PRESIDENT'S CUP""";"=""12.2011""";
"=""6""";"=""M""";"=""4""";"=""6""";"=""4""";"=""UTESHOV Almas""";"=""18.05.1988""";"=""KAZ""";"=""94""";"=""93.10""";"=""150""";"=""160""";"=""163""";"=""163""";"=""190""";"=""202""";"=""205""";"=""205""";"=""368""";"=""2011 IWF GRAND PRIX - PRESIDENT'S CUP""";"=""12.2011""";
"=""7""";"=""M""";"=""5""";"=""3""";"=""5""";"=""KOSOV Aleksei""";"=""29.07.1994""";"=""RUS""";"=""94""";"=""91.40""";"=""*167""";"=""167""";"=""174""";"=""174""";"=""180""";"=""190""";"=""*195""";"=""190""";"=""364""";"=""2011 IWF GRAND PRIX - PRESIDENT'S CUP""";"=""12.2011""";
"=""8""";"=""M""";"=""---""";"=""---""";"=""---""";"=""NURUDINOV Ruslan""";"=""24.11.1991""";"=""UZB""";"=""94""";"=""93.12""";"=""---""";"=""---""";"=""---""";"=""---""";"=""---""";"=""---""";"=""---""";"=""---""";"=""0""";"=""2011 IWF GRAND PRIX - PRESIDENT'S CUP""";"=""12.2011""";
"=""9""";"=""M""";"=""---""";"=""4""";"=""---""";"=""MOHAMMADPOURKARKARAGH Saeid""";"=""03.03.1993""";"=""IRI""";"=""94""";"=""93.90""";"=""168""";"=""173""";"=""*175""";"=""173""";"=""*207""";"=""*207""";"=""*209""";"=""---""";"=""0""";"=""2011 IWF GRAND PRIX - PRESIDENT'S CUP""";"=""12.2011""";
"=""10""";"=""M""";"=""1""";"=""2""";"=""1""";"=""BEDZHANYAN David""";"=""06.09.1988""";"=""RUS""";"=""105""";"=""104.70""";"=""175""";"=""180""";"=""183""";"=""183""";"=""220""";"=""230""";"=""238""";"=""238""";"=""421""";"=""2011 IWF GRAND PRIX - PRESIDENT'S CUP""";"=""12.2011""";
"=""11""";"=""M""";"=""2""";"=""1""";"=""3""";"=""MURATOV Gennady""";"=""02.03.1987""";"=""RUS""";"=""105""";"=""104.40""";"=""180""";"=""185""";"=""*190""";"=""185""";"=""215""";"=""221""";"=""*230""";"=""221""";"=""406""";"=""2011 IWF GRAND PRIX - PRESIDENT'S CUP""";"=""12.2011""";
"=""12""";"=""M""";"=""3""";"=""5""";"=""2""";"=""SHEIKO Maksim""";"=""14.04.1988""";"=""RUS""";"=""105""";"=""101.00""";"=""178""";"=""*182""";"=""*182""";"=""178""";"=""213""";"=""222""";"=""*230""";"=""222""";"=""400""";"=""2011 IWF GRAND PRIX - PRESIDENT'S CUP""";"=""12.2011""";
"=""13""";"=""M""";"=""4""";"=""4""";"=""4""";"=""JUGHELI Ahed""";"=""10.10.1982""";"=""SYR""";"=""105""";"=""104.30""";"=""170""";"=""175""";"=""179""";"=""179""";"=""207""";"=""213""";"=""220""";"=""220""";"=""399""";"=""2011 IWF GRAND PRIX - PRESIDENT'S CUP""";"=""12.2011""";
"=""14""";"=""M""";"=""5""";"=""3""";"=""5""";"=""NANIEV Timur""";"=""20.09.1994""";"=""RUS""";"=""105""";"=""103.60""";"=""170""";"=""175""";"=""179""";"=""179""";"=""200""";"=""210""";"=""*215""";"=""210""";"=""389""";"=""2011 IWF GRAND PRIX - PRESIDENT'S CUP""";"=""12.2011""";
"=""15""";"=""M""";"=""6""";"=""8""";"=""6""";"=""EFREMOV Ivan""";"=""09.03.1986""";"=""UZB""";"=""105""";"=""100.30""";"=""*165""";"=""165""";"=""*170""";"=""165""";"=""200""";"=""205""";"=""207""";"=""207""";"=""372""";"=""2011 IWF GRAND PRIX - PRESIDENT'S CUP""";"=""12.2011""";
"=""16""";"=""M""";"=""7""";"=""6""";"=""7""";"=""YANG Zhe""";"=""14.07.1991""";"=""CHN""";"=""105""";"=""104.20""";"=""170""";"=""*178""";"=""*178""";"=""170""";"=""200""";"=""---""";"=""---""";"=""200""";"=""370""";"=""2011 IWF GRAND PRIX - PRESIDENT'S CUP""";"=""12.2011""";
"=""17""";"=""M""";"=""8""";"=""7""";"=""8""";"=""AUDZEYEU Mikhail""";"=""02.02.1982""";"=""BLR""";"=""105""";"=""104.40""";"=""165""";"=""170""";"=""*175""";"=""170""";"=""195""";"=""200""";"=""*210""";"=""200""";"=""370""";"=""2011 IWF GRAND PRIX - PRESIDENT'S CUP""";"=""12.2011""";
"=""18""";"=""M""";"=""9""";"=""9""";"=""10""";"=""BAYDAR Fatih""";"=""01.01.1983""";"=""TUR""";"=""105""";"=""94.10""";"=""150""";"=""155""";"=""158""";"=""158""";"=""170""";"=""178""";"=""182""";"=""182""";"=""340""";"=""2011 IWF GRAND PRIX - PRESIDENT'S CUP""";"=""12.2011""";
"=""19""";"=""M""";"=""10""";"=""10""";"=""9""";"=""SEVGILI Mehmet""";"=""24.08.1985""";"=""TUR""";"=""105""";"=""95.80""";"=""*150""";"=""150""";"=""155""";"=""155""";"=""175""";"=""*180""";"=""185""";"=""185""";"=""340""";"=""2011 IWF GRAND PRIX - PRESIDENT'S CUP""";"=""12.2011""";
"=""20""";"=""W""";"=""1""";"=""1""";"=""1""";"=""KASHIRINA Tatiana""";"=""24.01.1991""";"=""RUS""";"=""p75""";"=""98.00""";"=""135""";"=""143""";"=""148""";"=""148""";"=""165""";"=""175""";"=""*181""";"=""175""";"=""323""";"=""2011 IWF GRAND PRIX - PRESIDENT'S CUP""";"=""12.2011""";
"=""21""";"=""W""";"=""2""";"=""2""";"=""2""";"=""KHENJANTUEK Praeonapa""";"=""30.07.1992""";"=""THA""";"=""p75""";"=""115.00""";"=""105""";"=""109""";"=""*113""";"=""109""";"=""135""";"=""140""";"=""145""";"=""145""";"=""254""";"=""2011 IWF GRAND PRIX - PRESIDENT'S CUP""";"=""12.2011""";
"=""22""";"=""W""";"=""3""";"=""3""";"=""3""";"=""KACHAEVA Yulia""";"=""29.11.1990""";"=""RUS""";"=""p75""";"=""96.60""";"=""95""";"=""100""";"=""103""";"=""103""";"=""123""";"=""129""";"=""132""";"=""132""";"=""235""";"=""2011 IWF GRAND PRIX - PRESIDENT'S CUP""";"=""12.2011""";
"=""23""";"=""W""";"=""DSQ""";"=""DSQ""";"=""DSQ""";"=""KOROBKA Olha""";"=""07.12.1985""";"=""UKR""";"=""p75""";"=""165.50""";"=""115""";"=""120""";"=""*125""";"=""---""";"=""141""";"=""146""";"=""---""";"=""---""";"=""0""";"=""2011 IWF GRAND PRIX - PRESIDENT'S CUP""";"=""12.2011""";
"=""24""";"=""M""";"=""1""";"=""1""";"=""1""";"=""ALBEGOV Ruslan""";"=""26.01.1988""";"=""RUS""";"=""p105""";"=""147.70""";"=""190""";"=""195""";"=""*198""";"=""195""";"=""230""";"=""235""";"=""240""";"=""240""";"=""435""";"=""2011 IWF GRAND PRIX - PRESIDENT'S CUP""";"=""12.2011""";
"=""25""";"=""M""";"=""2""";"=""2""";"=""3""";"=""MOGUSHKOV Chingiz""";"=""31.12.1986""";"=""RUS""";"=""p105""";"=""183.50""";"=""176""";"=""185""";"=""190""";"=""190""";"=""221""";"=""*236""";"=""---""";"=""221""";"=""411""";"=""2011 IWF GRAND PRIX - PRESIDENT'S CUP""";"=""12.2011""";
"=""26""";"=""M""";"=""3""";"=""3""";"=""2""";"=""NAGY Peter""";"=""16.01.1986""";"=""HUN""";"=""p105""";"=""150.60""";"=""180""";"=""187""";"=""*193""";"=""187""";"=""213""";"=""221""";"=""*231""";"=""221""";"=""408""";"=""2011 IWF GRAND PRIX - PRESIDENT'S CUP""";"=""12.2011""";
"=""27""";"=""M""";"=""4""";"=""4""";"=""4""";"=""MOULAEI Bahador""";"=""21.03.1992""";"=""IRI""";"=""p105""";"=""129.40""";"=""170""";"=""175""";"=""180""";"=""180""";"=""220""";"=""*231""";"=""*231""";"=""220""";"=""400""";"=""2011 IWF GRAND PRIX - PRESIDENT'S CUP""";"=""12.2011""";
