pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""W""";"=""1""";"=""1""";"=""1""";"=""BAWO Tosan""";"=""18.02.1994""";"=""NGR""";"=""48""";"=""46.75""";"=""50""";"=""55""";"=""59""";"=""59""";"=""70""";"=""75""";"=""*77""";"=""75""";"=""134""";"=""AFRICAN JUNIOR CHAMPIONSHIPS""";"=""03.2010""";
"=""1""";"=""W""";"=""2""";"=""2""";"=""2""";"=""RAMADAN Lamyaa Abou El Hassan""";"=""01.01.1996""";"=""EGY""";"=""48""";"=""47.50""";"=""50""";"=""55""";"=""*59""";"=""55""";"=""70""";"=""75""";"=""*77""";"=""75""";"=""130""";"=""AFRICAN JUNIOR CHAMPIONSHIPS""";"=""03.2010""";
"=""2""";"=""W""";"=""3""";"=""3""";"=""3""";"=""DUVAL Christine""";"=""28.01.1990""";"=""MRI""";"=""48""";"=""46.15""";"=""*46""";"=""*46""";"=""46""";"=""46""";"=""57""";"=""61""";"=""*66""";"=""61""";"=""107""";"=""AFRICAN JUNIOR CHAMPIONSHIPS""";"=""03.2010""";
"=""3""";"=""W""";"=""4""";"=""4""";"=""4""";"=""HIABATHE Tembile""";"=""28.09.1994""";"=""RSA""";"=""48""";"=""47.75""";"=""*30""";"=""*30""";"=""30""";"=""30""";"=""35""";"=""40""";"=""45""";"=""45""";"=""75""";"=""AFRICAN JUNIOR CHAMPIONSHIPS""";"=""03.2010""";
"=""4""";"=""W""";"=""1""";"=""1""";"=""1""";"=""IBRAHIM Basma Emad Gouda Mohamed""";"=""27.06.1995""";"=""EGY""";"=""53""";"=""51.90""";"=""70""";"=""*73""";"=""74""";"=""74""";"=""88""";"=""90""";"=""*92""";"=""90""";"=""164""";"=""AFRICAN JUNIOR CHAMPIONSHIPS""";"=""03.2010""";
"=""5""";"=""W""";"=""2""";"=""2""";"=""2""";"=""BANKOLE Mufuli""";"=""03.03.1994""";"=""NGR""";"=""53""";"=""51.90""";"=""60""";"=""62""";"=""63""";"=""63""";"=""80""";"=""*85""";"=""*85""";"=""80""";"=""143""";"=""AFRICAN JUNIOR CHAMPIONSHIPS""";"=""03.2010""";
"=""6""";"=""W""";"=""3""";"=""3""";"=""3""";"=""MEJRI Sabrin""";"=""06.01.1991""";"=""TUN""";"=""53""";"=""50.10""";"=""*62""";"=""62""";"=""*63""";"=""62""";"=""75""";"=""*80""";"=""*80""";"=""75""";"=""137""";"=""AFRICAN JUNIOR CHAMPIONSHIPS""";"=""03.2010""";
"=""7""";"=""W""";"=""4""";"=""4""";"=""4""";"=""MALGAS Benita Anastasia""";"=""02.12.1996""";"=""RSA""";"=""53""";"=""51.10""";"=""40""";"=""43""";"=""*46""";"=""43""";"=""46""";"=""50""";"=""55""";"=""55""";"=""98""";"=""AFRICAN JUNIOR CHAMPIONSHIPS""";"=""03.2010""";
"=""8""";"=""W""";"=""5""";"=""5""";"=""5""";"=""BASTIENNE Luciana""";"=""24.09.1993""";"=""SEY""";"=""53""";"=""52.50""";"=""40""";"=""*43""";"=""*43""";"=""40""";"=""50""";"=""52""";"=""*55""";"=""52""";"=""92""";"=""AFRICAN JUNIOR CHAMPIONSHIPS""";"=""03.2010""";
"=""9""";"=""W""";"=""DSQ""";"=""DSQ""";"=""DSQ""";"=""ONUAH Elizabeth""";"=""20.09.1995""";"=""NGR""";"=""53""";"=""52.00""";"=""65""";"=""70""";"=""75""";"=""------""";"=""82""";"=""*87""";"=""*87""";"=""------""";"=""0""";"=""AFRICAN JUNIOR CHAMPIONSHIPS""";"=""03.2010""";
"=""10""";"=""M""";"=""1""";"=""1""";"=""1""";"=""IBRAHIM Mostafa Atef Ahmed""";"=""12.07.1993""";"=""EGY""";"=""56""";"=""55.20""";"=""94""";"=""98""";"=""102""";"=""102""";"=""121""";"=""129""";"=""*131""";"=""129""";"=""231""";"=""AFRICAN JUNIOR CHAMPIONSHIPS""";"=""03.2010""";
"=""11""";"=""M""";"=""2""";"=""2""";"=""2""";"=""GUGANNOUNI Zied""";"=""15.07.1991""";"=""TUN""";"=""56""";"=""55.25""";"=""90""";"=""95""";"=""102""";"=""102""";"=""*120""";"=""120""";"=""*128""";"=""120""";"=""222""";"=""AFRICAN JUNIOR CHAMPIONSHIPS""";"=""03.2010""";
"=""12""";"=""M""";"=""3""";"=""4""";"=""3""";"=""BEN HNIA Karem""";"=""13.11.1994""";"=""TUN""";"=""56""";"=""54.90""";"=""85""";"=""88""";"=""*92""";"=""88""";"=""106""";"=""111""";"=""*117""";"=""111""";"=""199""";"=""AFRICAN JUNIOR CHAMPIONSHIPS""";"=""03.2010""";
"=""13""";"=""M""";"=""4""";"=""3""";"=""6""";"=""LAFRIK El Mehdi""";"=""01.01.1991""";"=""MAR""";"=""56""";"=""55.40""";"=""85""";"=""90""";"=""*92""";"=""90""";"=""100""";"=""*106""";"=""*110""";"=""100""";"=""190""";"=""AFRICAN JUNIOR CHAMPIONSHIPS""";"=""03.2010""";
"=""14""";"=""M""";"=""5""";"=""5""";"=""5""";"=""RAMELA Phehello John""";"=""25.07.1993""";"=""RSA""";"=""56""";"=""54.60""";"=""80""";"=""85""";"=""*90""";"=""85""";"=""90""";"=""100""";"=""*105""";"=""100""";"=""185""";"=""AFRICAN JUNIOR CHAMPIONSHIPS""";"=""03.2010""";
