pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""W""";"=""1""";"=""1""";"=""1""";"=""CHISHOLM Courtenay""";"=""27.06.1995""";"=""AUS""";"=""48""";"=""46.50""";"=""31""";"=""35""";"=""38""";"=""38""";"=""45""";"=""48""";"=""50""";"=""50""";"=""88""";"=""OCEANIA YOUTH CHAMPIONSHIPS""";"=""05.2010""";
"=""1""";"=""W""";"=""2""";"=""2""";"=""2""";"=""STUART Kara""";"=""09.12.1994""";"=""AUS""";"=""48""";"=""47.40""";"=""*32""";"=""32""";"=""35""";"=""35""";"=""45""";"=""*50""";"=""*54""";"=""45""";"=""80""";"=""OCEANIA YOUTH CHAMPIONSHIPS""";"=""05.2010""";
"=""2""";"=""W""";"=""3""";"=""3""";"=""3""";"=""RASARI Iowana""";"=""01.10.1993""";"=""FIJ""";"=""48""";"=""47.80""";"=""25""";"=""30""";"=""*35""";"=""30""";"=""30""";"=""35""";"=""*40""";"=""35""";"=""65""";"=""OCEANIA YOUTH CHAMPIONSHIPS""";"=""05.2010""";
"=""3""";"=""M""";"=""1""";"=""1""";"=""1""";"=""QALIBAU Samisoni""";"=""03.01.1997""";"=""FIJ""";"=""50""";"=""48.70""";"=""40""";"=""46""";"=""51""";"=""51""";"=""53""";"=""58""";"=""65""";"=""65""";"=""116""";"=""OCEANIA YOUTH CHAMPIONSHIPS""";"=""05.2010""";
"=""4""";"=""M""";"=""2""";"=""2""";"=""2""";"=""OALA Fred Karoho""";"=""12.09.1996""";"=""PNG""";"=""50""";"=""47.80""";"=""45""";"=""50""";"=""*52""";"=""50""";"=""55""";"=""60""";"=""63""";"=""63""";"=""113""";"=""OCEANIA YOUTH CHAMPIONSHIPS""";"=""05.2010""";
"=""5""";"=""M""";"=""3""";"=""3""";"=""3""";"=""BUCKNELL William""";"=""12.11.1995""";"=""FIJ""";"=""50""";"=""47.60""";"=""40""";"=""45""";"=""*50""";"=""45""";"=""53""";"=""60""";"=""*65""";"=""60""";"=""105""";"=""OCEANIA YOUTH CHAMPIONSHIPS""";"=""05.2010""";
"=""6""";"=""M""";"=""4""";"=""5""";"=""4""";"=""MOSS Cameron""";"=""17.04.1997""";"=""NZL""";"=""50""";"=""41.40""";"=""31""";"=""34""";"=""*38""";"=""34""";"=""40""";"=""45""";"=""47""";"=""47""";"=""81""";"=""OCEANIA YOUTH CHAMPIONSHIPS""";"=""05.2010""";
"=""7""";"=""M""";"=""5""";"=""4""";"=""5""";"=""KARI Andrew""";"=""01.01.1997""";"=""PNG""";"=""50""";"=""40.80""";"=""30""";"=""35""";"=""*38""";"=""35""";"=""35""";"=""40""";"=""45""";"=""45""";"=""80""";"=""OCEANIA YOUTH CHAMPIONSHIPS""";"=""05.2010""";
"=""8""";"=""W""";"=""1""";"=""1""";"=""1""";"=""WU Kirsten""";"=""08.04.1993""";"=""AUS""";"=""53""";"=""52.60""";"=""45""";"=""49""";"=""53""";"=""53""";"=""63""";"=""65""";"=""68""";"=""68""";"=""121""";"=""OCEANIA YOUTH CHAMPIONSHIPS""";"=""05.2010""";
"=""9""";"=""W""";"=""2""";"=""2""";"=""3""";"=""MANIULUA Maketalena""";"=""20.03.1994""";"=""NCL""";"=""53""";"=""52.90""";"=""45""";"=""50""";"=""52""";"=""52""";"=""60""";"=""65""";"=""*68""";"=""65""";"=""117""";"=""OCEANIA YOUTH CHAMPIONSHIPS""";"=""05.2010""";
"=""10""";"=""W""";"=""3""";"=""3""";"=""2""";"=""SAMUEL Ranuinu""";"=""14.02.1993""";"=""PNG""";"=""53""";"=""52.00""";"=""48""";"=""51""";"=""*53""";"=""51""";"=""60""";"=""65""";"=""*68""";"=""65""";"=""116""";"=""OCEANIA YOUTH CHAMPIONSHIPS""";"=""05.2010""";
"=""11""";"=""W""";"=""4""";"=""4""";"=""4""";"=""COWEN Sophie""";"=""16.05.1997""";"=""AUS""";"=""53""";"=""51.80""";"=""*31""";"=""31""";"=""36""";"=""36""";"=""47""";"=""50""";"=""53""";"=""53""";"=""89""";"=""OCEANIA YOUTH CHAMPIONSHIPS""";"=""05.2010""";
"=""12""";"=""W""";"=""5""";"=""6""";"=""5""";"=""LOLOHEA Luisa""";"=""09.12.1994""";"=""FIJ""";"=""53""";"=""51.40""";"=""33""";"=""*36""";"=""*38""";"=""33""";"=""*47""";"=""47""";"=""*50""";"=""47""";"=""80""";"=""OCEANIA YOUTH CHAMPIONSHIPS""";"=""05.2010""";
"=""13""";"=""W""";"=""6""";"=""5""";"=""6""";"=""TAUWAI Teresia Ella Kula""";"=""20.10.1995""";"=""FIJ""";"=""53""";"=""52.30""";"=""*35""";"=""35""";"=""*37""";"=""35""";"=""35""";"=""*40""";"=""40""";"=""40""";"=""75""";"=""OCEANIA YOUTH CHAMPIONSHIPS""";"=""05.2010""";
"=""14""";"=""M""";"=""1""";"=""1""";"=""1""";"=""BRECHTEFELD Elson Edward""";"=""02.03.1994""";"=""NRU""";"=""56""";"=""55.90""";"=""*87""";"=""87""";"=""*95""";"=""87""";"=""110""";"=""115""";"=""*120""";"=""115""";"=""202""";"=""OCEANIA YOUTH CHAMPIONSHIPS""";"=""05.2010""";
"=""15""";"=""M""";"=""2""";"=""3""";"=""2""";"=""MOREA Ignatius""";"=""27.08.1995""";"=""PNG""";"=""56""";"=""50.60""";"=""30""";"=""35""";"=""*40""";"=""35""";"=""40""";"=""45""";"=""50""";"=""50""";"=""85""";"=""OCEANIA YOUTH CHAMPIONSHIPS""";"=""05.2010""";
"=""16""";"=""M""";"=""3""";"=""2""";"=""3""";"=""MOREA Lahui""";"=""17.11.1996""";"=""PNG""";"=""56""";"=""50.40""";"=""35""";"=""*40""";"=""*40""";"=""35""";"=""35""";"=""40""";"=""*45""";"=""40""";"=""75""";"=""OCEANIA YOUTH CHAMPIONSHIPS""";"=""05.2010""";
"=""17""";"=""W""";"=""1""";"=""1""";"=""1""";"=""MULLINS Andrea""";"=""10.04.1994""";"=""AUS""";"=""58""";"=""55.60""";"=""47""";"=""*51""";"=""51""";"=""51""";"=""62""";"=""66""";"=""69""";"=""69""";"=""120""";"=""OCEANIA YOUTH CHAMPIONSHIPS""";"=""05.2010""";
"=""18""";"=""W""";"=""2""";"=""2""";"=""2""";"=""TIMI Julia Ana""";"=""03.10.1996""";"=""FIJ""";"=""58""";"=""56.10""";"=""30""";"=""35""";"=""40""";"=""40""";"=""35""";"=""42""";"=""47""";"=""47""";"=""87""";"=""OCEANIA YOUTH CHAMPIONSHIPS""";"=""05.2010""";
"=""19""";"=""M""";"=""1""";"=""3""";"=""1""";"=""PESALELI Bob""";"=""05.02.1993""";"=""SAM""";"=""62""";"=""61.80""";"=""*80""";"=""80""";"=""*85""";"=""80""";"=""110""";"=""*115""";"=""*120""";"=""110""";"=""190""";"=""OCEANIA YOUTH CHAMPIONSHIPS""";"=""05.2010""";
