pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""W""";"=""1""";"=""1""";"=""1""";"=""CHEN Xiexia""";"=""08.01.1983""";"=""CHN""";"=""48""";"=""47.78""";"=""90""";"=""94""";"=""96""";"=""96""";"=""113""";"=""118""";"=""*122""";"=""118""";"=""214""";"=""76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS""";"=""09.2007""";
"=""1""";"=""W""";"=""2""";"=""2""";"=""3""";"=""BUNPHITHAK Pramsiri""";"=""13.01.1984""";"=""THA""";"=""48""";"=""47.55""";"=""83""";"=""86""";"=""* 90""";"=""86""";"=""107""";"=""110""";"=""*111""";"=""110""";"=""196""";"=""76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS""";"=""09.2007""";
"=""2""";"=""W""";"=""3""";"=""7""";"=""2""";"=""LAOSIRIKUL Pensiri""";"=""17.01.1984""";"=""THA""";"=""48""";"=""47.52""";"=""* 83""";"=""83""";"=""* 86""";"=""83""";"=""108""";"=""110""";"=""112""";"=""112""";"=""195""";"=""76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS""";"=""09.2007""";
"=""3""";"=""W""";"=""4""";"=""4""";"=""4""";"=""OZKAN KONAK Sibel""";"=""03.03.1988""";"=""TUR""";"=""48""";"=""47.14""";"=""* 84""";"=""84""";"=""* 86""";"=""84""";"=""104""";"=""108""";"=""*110""";"=""108""";"=""192""";"=""76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS""";"=""09.2007""";
"=""4""";"=""W""";"=""5""";"=""10""";"=""5""";"=""MIYAKE Hiromi""";"=""18.11.1985""";"=""JPN""";"=""48""";"=""47.66""";"=""78""";"=""* 80""";"=""80""";"=""80""";"=""104""";"=""106""";"=""*109""";"=""106""";"=""186""";"=""76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS""";"=""09.2007""";
"=""5""";"=""W""";"=""6""";"=""9""";"=""6""";"=""FEBRIANTI Citra""";"=""22.02.1988""";"=""INA""";"=""48""";"=""47.76""";"=""78""";"=""82""";"=""* 85""";"=""82""";"=""97""";"=""*102""";"=""102""";"=""102""";"=""184""";"=""76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS""";"=""09.2007""";
"=""6""";"=""W""";"=""7""";"=""6""";"=""7""";"=""JUAN TELLO Estefania""";"=""17.08.1981""";"=""ESP""";"=""48""";"=""47.46""";"=""80""";"=""83""";"=""* 85""";"=""83""";"=""100""";"=""*103""";"=""*103""";"=""100""";"=""183""";"=""76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS""";"=""09.2007""";
"=""7""";"=""W""";"=""8""";"=""5""";"=""9""";"=""PAGLIARO Genny Caterina""";"=""15.10.1988""";"=""ITA""";"=""48""";"=""47.61""";"=""79""";"=""82""";"=""84""";"=""84""";"=""96""";"=""99""";"=""*100""";"=""99""";"=""183""";"=""76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS""";"=""09.2007""";
"=""8""";"=""W""";"=""9""";"=""8""";"=""11""";"=""NGO Thi Nga""";"=""20.02.1985""";"=""VIE""";"=""48""";"=""47.87""";"=""80""";"=""83""";"=""* 85""";"=""83""";"=""90""";"=""95""";"=""98""";"=""98""";"=""181""";"=""76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS""";"=""09.2007""";
"=""9""";"=""W""";"=""10""";"=""11""";"=""8""";"=""PAK Un Hui""";"=""30.05.1982""";"=""PRK""";"=""48""";"=""47.94""";"=""* 80""";"=""* 80""";"=""80""";"=""80""";"=""100""";"=""*105""";"=""*105""";"=""100""";"=""180""";"=""76th MEN's and 19th WOMEN's WORLD CHAMPIONSHIPS""";"=""09.2007""";
