pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""w""";"=""1""";"=""1""";"=""1""";"=""GAO Wei""";"=""01.04.1985""";"=""CHN""";"=""48""";"=""47.54""";"=""80""";"=""85""";"=""*88""";"=""85""";"=""105""";"=""*114""";"=""*114""";"=""105""";"=""190""";"=""71st MEN's and 14th WOMEN's WORLD CHAMPIONSHIPS""";"=""11.2001""";
"=""1""";"=""w""";"=""2""";"=""5""";"=""2""";"=""UDOH Blessed""";"=""17.11.1984""";"=""NGR""";"=""48""";"=""47.84""";"=""70""";"=""75""";"=""*77.5""";"=""75""";"=""95""";"=""*100""";"=""100""";"=""100""";"=""175""";"=""71st MEN's and 14th WOMEN's WORLD CHAMPIONSHIPS""";"=""11.2001""";
"=""2""";"=""w""";"=""3""";"=""4""";"=""3""";"=""CHEN Han-Tung""";"=""05.12.1980""";"=""TPE""";"=""48""";"=""47.46""";"=""*75""";"=""75""";"=""*77.5""";"=""75""";"=""95""";"=""*100""";"=""*100""";"=""95""";"=""170""";"=""71st MEN's and 14th WOMEN's WORLD CHAMPIONSHIPS""";"=""11.2001""";
"=""3""";"=""w""";"=""4""";"=""3""";"=""4""";"=""PERIS Revert Gema""";"=""20.04.1983""";"=""ESP""";"=""48""";"=""47.44""";"=""72.5""";"=""*75""";"=""75""";"=""75""";"=""85""";"=""90""";"=""92.5""";"=""92.5""";"=""167.5""";"=""71st MEN's and 14th WOMEN's WORLD CHAMPIONSHIPS""";"=""11.2001""";
"=""4""";"=""w""";"=""5""";"=""2""";"=""8""";"=""ARCILA Remigia""";"=""03.07.1970""";"=""VEN""";"=""48""";"=""48.00""";"=""70""";"=""75""";"=""77.5""";"=""77.5""";"=""*90""";"=""*90""";"=""90""";"=""90""";"=""167.5""";"=""71st MEN's and 14th WOMEN's WORLD CHAMPIONSHIPS""";"=""11.2001""";
"=""5""";"=""w""";"=""6""";"=""6""";"=""7""";"=""ULYANOVA Svetlana""";"=""29.08.1979""";"=""RUS""";"=""48""";"=""47.78""";"=""67.5""";"=""72.5""";"=""*77.5""";"=""72.5""";"=""90""";"=""*95""";"=""*95""";"=""90""";"=""162.5""";"=""71st MEN's and 14th WOMEN's WORLD CHAMPIONSHIPS""";"=""11.2001""";
"=""6""";"=""w""";"=""7""";"=""9""";"=""5""";"=""RICHARD Sabryna""";"=""01.01.1977""";"=""FRA""";"=""48""";"=""47.50""";"=""65""";"=""67.5""";"=""*70""";"=""67.5""";"=""85""";"=""87.5""";"=""90""";"=""90""";"=""157.5""";"=""71st MEN's and 14th WOMEN's WORLD CHAMPIONSHIPS""";"=""11.2001""";
"=""7""";"=""w""";"=""8""";"=""11""";"=""6""";"=""TIKINA Gopal Tikina""";"=""05.07.1980""";"=""IND""";"=""48""";"=""47.72""";"=""67.5""";"=""*70""";"=""*70""";"=""67.5""";"=""87.5""";"=""*90""";"=""90""";"=""90""";"=""157.5""";"=""71st MEN's and 14th WOMEN's WORLD CHAMPIONSHIPS""";"=""11.2001""";
"=""8""";"=""w""";"=""9""";"=""7""";"=""11""";"=""POPOVA Snejanna""";"=""01.01.1974""";"=""RUS""";"=""48""";"=""47.92""";"=""65""";"=""70""";"=""*72.5""";"=""70""";"=""85""";"=""*87.5""";"=""*87.5""";"=""85""";"=""155""";"=""71st MEN's and 14th WOMEN's WORLD CHAMPIONSHIPS""";"=""11.2001""";
"=""9""";"=""w""";"=""10""";"=""10""";"=""10""";"=""GRACIA Betsabe""";"=""11.12.1981""";"=""MEX""";"=""48""";"=""47.50""";"=""*67.5""";"=""67.5""";"=""*72.5""";"=""67.5""";"=""85""";"=""*90""";"=""*90""";"=""85""";"=""152.5""";"=""71st MEN's and 14th WOMEN's WORLD CHAMPIONSHIPS""";"=""11.2001""";
