pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""w""";"=""1""";"=""1""";"=""1""";"=""KONSAM Ormila Devi""";"=""20.03.2002""";"=""IND""";"=""44""";"=""43.58""";"=""50""";"=""54""";"=""57""";"=""57""";"=""68""";"=""73""";"=""76""";"=""76""";"=""133""";"=""COMMONWEALTH YOUTH CHAMPIONSHIPS""";"=""09.2017""";
"=""1""";"=""w""";"=""2""";"=""2""";"=""2""";"=""DEIYE Charlei Andrianna""";"=""26.09.2003""";"=""NRU""";"=""44""";"=""43.17""";"=""25""";"=""30""";"=""35""";"=""35""";"=""35""";"=""42""";"=""48""";"=""48""";"=""83""";"=""COMMONWEALTH YOUTH CHAMPIONSHIPS""";"=""09.2017""";
"=""2""";"=""w""";"=""1""";"=""1""";"=""1""";"=""SOREN Sneha""";"=""02.05.2001""";"=""IND""";"=""48""";"=""47.86""";"=""57""";"=""60""";"=""*63""";"=""60""";"=""*78""";"=""78""";"=""*81""";"=""78""";"=""138""";"=""COMMONWEALTH YOUTH CHAMPIONSHIPS""";"=""09.2017""";
"=""3""";"=""w""";"=""2""";"=""2""";"=""2""";"=""PICKRELL Stephanie Lee""";"=""21.02.2000""";"=""AUS""";"=""48""";"=""47.54""";"=""53""";"=""*56""";"=""*56""";"=""53""";"=""66""";"=""70""";"=""72""";"=""72""";"=""125""";"=""COMMONWEALTH YOUTH CHAMPIONSHIPS""";"=""09.2017""";
"=""4""";"=""w""";"=""3""";"=""3""";"=""3""";"=""CAIN Siyisha""";"=""20.08.2003""";"=""NRU""";"=""48""";"=""47.23""";"=""45""";"=""50""";"=""53""";"=""53""";"=""58""";"=""62""";"=""*67""";"=""62""";"=""115""";"=""COMMONWEALTH YOUTH CHAMPIONSHIPS""";"=""09.2017""";
"=""5""";"=""w""";"=""1""";"=""1""";"=""1""";"=""PATIL Ananya Vijay""";"=""14.01.2001""";"=""IND""";"=""53""";"=""52.70""";"=""63""";"=""66""";"=""*68""";"=""66""";"=""75""";"=""80""";"=""*83""";"=""80""";"=""146""";"=""COMMONWEALTH YOUTH CHAMPIONSHIPS""";"=""09.2017""";
"=""6""";"=""w""";"=""2""";"=""2""";"=""2""";"=""POWER Maddison""";"=""07.07.2003""";"=""AUS""";"=""53""";"=""51.99""";"=""49""";"=""51""";"=""53""";"=""53""";"=""60""";"=""63""";"=""66""";"=""66""";"=""119""";"=""COMMONWEALTH YOUTH CHAMPIONSHIPS""";"=""09.2017""";
"=""7""";"=""w""";"=""3""";"=""3""";"=""3""";"=""MC KIBBIN Emily""";"=""17.10.2000""";"=""SCO""";"=""53""";"=""51.24""";"=""48""";"=""*50""";"=""*50""";"=""48""";"=""58""";"=""60""";"=""62""";"=""62""";"=""110""";"=""COMMONWEALTH YOUTH CHAMPIONSHIPS""";"=""09.2017""";
"=""8""";"=""w""";"=""4""";"=""4""";"=""4""";"=""STEPHEN Maranda-Rose""";"=""26.07.2003""";"=""NRU""";"=""53""";"=""52.79""";"=""45""";"=""*48""";"=""48""";"=""48""";"=""55""";"=""60""";"=""*65""";"=""60""";"=""108""";"=""COMMONWEALTH YOUTH CHAMPIONSHIPS""";"=""09.2017""";
"=""9""";"=""m""";"=""1""";"=""1""";"=""1""";"=""JEREMY Lalrinnunga""";"=""26.10.2002""";"=""IND""";"=""56""";"=""55.70""";"=""100""";"=""106""";"=""109""";"=""109""";"=""126""";"=""131""";"=""*136""";"=""131""";"=""240""";"=""COMMONWEALTH YOUTH CHAMPIONSHIPS""";"=""09.2017""";
