pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""w""";"=""1""";"=""4""";"=""1""";"=""XIAO Hongyu""";"=""05.08.1991""";"=""CHN""";"=""48""";"=""47.84""";"=""80""";"=""*83""";"=""*83""";"=""80""";"=""103""";"=""107""";"=""108""";"=""108""";"=""188""";"=""26th SUMMER UNIVERSIADE""";"=""08.2011""";
"=""1""";"=""w""";"=""2""";"=""3""";"=""2""";"=""RYANG Chun Hwa""";"=""12.06.1991""";"=""PRK""";"=""48""";"=""47.64""";"=""80""";"=""*83""";"=""*83""";"=""80""";"=""102""";"=""106""";"=""*108""";"=""106""";"=""186""";"=""26th SUMMER UNIVERSIADE""";"=""08.2011""";
"=""2""";"=""w""";"=""3""";"=""1""";"=""4""";"=""LAOSIRIKUL Pensiri""";"=""17.01.1984""";"=""THA""";"=""48""";"=""47.90""";"=""78""";"=""80""";"=""82""";"=""82""";"=""100""";"=""102""";"=""*106""";"=""102""";"=""184""";"=""26th SUMMER UNIVERSIADE""";"=""08.2011""";
"=""3""";"=""w""";"=""4""";"=""2""";"=""3""";"=""KARAGOZ Nurdan""";"=""25.01.1987""";"=""TUR""";"=""48""";"=""47.22""";"=""78""";"=""80""";"=""81""";"=""81""";"=""98""";"=""*102""";"=""102""";"=""102""";"=""183""";"=""26th SUMMER UNIVERSIADE""";"=""08.2011""";
"=""4""";"=""w""";"=""5""";"=""6""";"=""5""";"=""CHANG Kai-Lin""";"=""22.07.1991""";"=""TPE""";"=""48""";"=""47.98""";"=""70""";"=""74""";"=""*76""";"=""74""";"=""*95""";"=""95""";"=""100""";"=""100""";"=""174""";"=""26th SUMMER UNIVERSIADE""";"=""08.2011""";
"=""5""";"=""w""";"=""6""";"=""5""";"=""6""";"=""MIZUOCHI Honami""";"=""05.02.1993""";"=""JPN""";"=""48""";"=""47.70""";"=""73""";"=""75""";"=""*77""";"=""75""";"=""86""";"=""87""";"=""90""";"=""90""";"=""165""";"=""26th SUMMER UNIVERSIADE""";"=""08.2011""";
"=""6""";"=""w""";"=""7""";"=""7""";"=""7""";"=""SANCHEZ Suzanna""";"=""31.07.1990""";"=""USA""";"=""48""";"=""47.90""";"=""56""";"=""59""";"=""*62""";"=""59""";"=""72""";"=""*75""";"=""75""";"=""75""";"=""134""";"=""26th SUMMER UNIVERSIADE""";"=""08.2011""";
"=""7""";"=""w""";"=""---""";"=""---""";"=""---""";"=""OYUNTUNGALAG Bayartsetseg""";"=""22.03.1990""";"=""MGL""";"=""48""";"=""47.66""";"=""*55""";"=""*55""";"=""*55""";"=""---""";"=""---""";"=""---""";"=""---""";"=""---""";"=""0""";"=""26th SUMMER UNIVERSIADE""";"=""08.2011""";
"=""8""";"=""w""";"=""1""";"=""1""";"=""1""";"=""JI Jing""";"=""04.10.1987""";"=""CHN""";"=""53""";"=""52.75""";"=""92""";"=""96""";"=""100""";"=""100""";"=""115""";"=""122""";"=""*127""";"=""122""";"=""222""";"=""26th SUMMER UNIVERSIADE""";"=""08.2011""";
"=""9""";"=""w""";"=""2""";"=""2""";"=""3""";"=""HSU Shu-Ching""";"=""09.05.1991""";"=""TPE""";"=""53""";"=""52.70""";"=""89""";"=""92""";"=""*95""";"=""92""";"=""110""";"=""113""";"=""115""";"=""115""";"=""207""";"=""26th SUMMER UNIVERSIADE""";"=""08.2011""";
"=""10""";"=""w""";"=""3""";"=""3""";"=""2""";"=""BUNPHITHAK Pramsiri""";"=""13.01.1984""";"=""THA""";"=""53""";"=""52.64""";"=""85""";"=""88""";"=""90""";"=""90""";"=""105""";"=""110""";"=""115""";"=""115""";"=""205""";"=""26th SUMMER UNIVERSIADE""";"=""08.2011""";
"=""11""";"=""w""";"=""4""";"=""4""";"=""4""";"=""IOVU Cristina""";"=""08.11.1992""";"=""MDA""";"=""53""";"=""51.65""";"=""85""";"=""89""";"=""*92""";"=""89""";"=""100""";"=""105""";"=""*111""";"=""105""";"=""194""";"=""26th SUMMER UNIVERSIADE""";"=""08.2011""";
"=""12""";"=""w""";"=""5""";"=""5""";"=""5""";"=""YOON Jin Hee""";"=""04.08.1986""";"=""KOR""";"=""53""";"=""52.62""";"=""78""";"=""83""";"=""85""";"=""85""";"=""100""";"=""105""";"=""*107""";"=""105""";"=""190""";"=""26th SUMMER UNIVERSIADE""";"=""08.2011""";
"=""13""";"=""w""";"=""6""";"=""6""";"=""6""";"=""GUSHIKEN Misaki""";"=""08.02.1990""";"=""JPN""";"=""53""";"=""52.88""";"=""85""";"=""*88""";"=""*88""";"=""85""";"=""*100""";"=""100""";"=""104""";"=""104""";"=""189""";"=""26th SUMMER UNIVERSIADE""";"=""08.2011""";
"=""14""";"=""w""";"=""7""";"=""7""";"=""7""";"=""YAGI Kanae""";"=""16.07.1992""";"=""JPN""";"=""53""";"=""52.44""";"=""80""";"=""82""";"=""84""";"=""84""";"=""102""";"=""*105""";"=""*105""";"=""102""";"=""186""";"=""26th SUMMER UNIVERSIADE""";"=""08.2011""";
"=""15""";"=""w""";"=""8""";"=""8""";"=""10""";"=""DOZOIS-PREVOST Marilou""";"=""11.05.1986""";"=""CAN""";"=""53""";"=""52.79""";"=""80""";"=""83""";"=""---""";"=""83""";"=""100""";"=""---""";"=""---""";"=""100""";"=""183""";"=""26th SUMMER UNIVERSIADE""";"=""08.2011""";
"=""16""";"=""w""";"=""9""";"=""10""";"=""8""";"=""COBAN BASOL Aysegul""";"=""16.12.1992""";"=""TUR""";"=""53""";"=""52.44""";"=""78""";"=""*80""";"=""80""";"=""80""";"=""101""";"=""*105""";"=""*105""";"=""101""";"=""181""";"=""26th SUMMER UNIVERSIADE""";"=""08.2011""";
"=""17""";"=""w""";"=""10""";"=""9""";"=""9""";"=""PEKMEZCI Fatma Ebru""";"=""04.08.1983""";"=""TUR""";"=""53""";"=""52.08""";"=""80""";"=""*83""";"=""*83""";"=""80""";"=""100""";"=""*103""";"=""*103""";"=""100""";"=""180""";"=""26th SUMMER UNIVERSIADE""";"=""08.2011""";
"=""18""";"=""w""";"=""11""";"=""11""";"=""11""";"=""DOS REIS SANTOS Rosane""";"=""20.06.1987""";"=""BRA""";"=""53""";"=""52.89""";"=""*74""";"=""75""";"=""80""";"=""80""";"=""94""";"=""*97""";"=""*97""";"=""94""";"=""174""";"=""26th SUMMER UNIVERSIADE""";"=""08.2011""";
"=""19""";"=""w""";"=""12""";"=""12""";"=""12""";"=""GOLOVANOVA Olga""";"=""05.08.1992""";"=""RUS""";"=""53""";"=""52.16""";"=""70""";"=""73""";"=""75""";"=""75""";"=""*93""";"=""93""";"=""*95""";"=""93""";"=""168""";"=""26th SUMMER UNIVERSIADE""";"=""08.2011""";
"=""20""";"=""w""";"=""13""";"=""13""";"=""13""";"=""RUEL Jessica""";"=""15.02.1991""";"=""CAN""";"=""53""";"=""52.49""";"=""*72""";"=""72""";"=""75""";"=""75""";"=""84""";"=""87""";"=""*90""";"=""87""";"=""162""";"=""26th SUMMER UNIVERSIADE""";"=""08.2011""";
"=""21""";"=""w""";"=""14""";"=""14""";"=""14""";"=""EJSTRUP Christina Trier""";"=""28.04.1985""";"=""DEN""";"=""53""";"=""52.75""";"=""64""";"=""67""";"=""*70""";"=""67""";"=""78""";"=""*82""";"=""*82""";"=""78""";"=""145""";"=""26th SUMMER UNIVERSIADE""";"=""08.2011""";
