pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""w""";"=""1""";"=""1""";"=""1""";"=""GAO Wei""";"=""01.04.1985""";"=""CHN""";"=""48""";"=""47.60""";"=""80""";"=""*85""";"=""85""";"=""85""";"=""105""";"=""*110""";"=""110""";"=""110""";"=""195""";"=""29th MEN's and 9th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2003""";
"=""1""";"=""w""";"=""2""";"=""2""";"=""3""";"=""MOHAMED Sayed Enga""";"=""06.03.1985""";"=""EGY""";"=""48""";"=""47.45""";"=""70""";"=""75""";"=""77.5""";"=""77.5""";"=""90""";"=""92.5""";"=""*95""";"=""92.5""";"=""170""";"=""29th MEN's and 9th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2003""";
"=""2""";"=""w""";"=""3""";"=""3""";"=""4""";"=""PERIS Revert Gema""";"=""20.04.1983""";"=""ESP""";"=""48""";"=""47.55""";"=""72.5""";"=""75""";"=""77.5""";"=""77.5""";"=""87.5""";"=""90""";"=""*95""";"=""90""";"=""167.5""";"=""29th MEN's and 9th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2003""";
"=""3""";"=""w""";"=""4""";"=""4""";"=""5""";"=""PAGLIARO Genny Caterina""";"=""15.10.1988""";"=""ITA""";"=""48""";"=""47.25""";"=""70""";"=""75""";"=""*77.5""";"=""75""";"=""82.5""";"=""87.5""";"=""*92.5""";"=""87.5""";"=""162.5""";"=""29th MEN's and 9th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2003""";
"=""4""";"=""w""";"=""5""";"=""5""";"=""7""";"=""OSHIRO Misaki""";"=""22.05.1984""";"=""JPN""";"=""48""";"=""47.55""";"=""65""";"=""*70""";"=""70""";"=""70""";"=""75""";"=""80""";"=""*85""";"=""80""";"=""150""";"=""29th MEN's and 9th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2003""";
"=""5""";"=""w""";"=""6""";"=""7""";"=""6""";"=""HU Yu-Ju""";"=""24.12.1985""";"=""TPE""";"=""48""";"=""47.30""";"=""57.5""";"=""*62.5""";"=""62.5""";"=""62.5""";"=""77.5""";"=""82.5""";"=""*85""";"=""82.5""";"=""145""";"=""29th MEN's and 9th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2003""";
"=""6""";"=""w""";"=""7""";"=""6""";"=""9""";"=""SUYARNA Stacy""";"=""17.07.1983""";"=""USA""";"=""48""";"=""47.50""";"=""62.5""";"=""65""";"=""67.5""";"=""67.5""";"=""75""";"=""*80""";"=""*80""";"=""75""";"=""142.5""";"=""29th MEN's and 9th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2003""";
"=""7""";"=""w""";"=""8""";"=""10""";"=""8""";"=""PIPILIARIDOU Maria""";"=""30.09.1986""";"=""GRE""";"=""48""";"=""47.55""";"=""52.5""";"=""57.5""";"=""*60""";"=""57.5""";"=""70""";"=""75""";"=""77.5""";"=""77.5""";"=""135""";"=""29th MEN's and 9th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2003""";
"=""8""";"=""w""";"=""9""";"=""8""";"=""10""";"=""LAIA Valdirene""";"=""04.12.1984""";"=""BRA""";"=""48""";"=""47.80""";"=""57.5""";"=""*60""";"=""60""";"=""60""";"=""67.5""";"=""72.5""";"=""*75""";"=""72.5""";"=""132.5""";"=""29th MEN's and 9th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2003""";
"=""9""";"=""w""";"=""10""";"=""9""";"=""11""";"=""KAINZ Eva""";"=""13.01.1986""";"=""AUT""";"=""48""";"=""47.15""";"=""52.5""";"=""*57.5""";"=""57.5""";"=""57.5""";"=""62.5""";"=""*65""";"=""*65""";"=""62.5""";"=""120""";"=""29th MEN's and 9th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2003""";
"=""10""";"=""w""";"=""---""";"=""---""";"=""2""";"=""SUDA Chaleephay""";"=""06.06.1987""";"=""THA""";"=""48""";"=""47.75""";"=""*75""";"=""*75""";"=""*77.5""";"=""---""";"=""95""";"=""97.5""";"=""*100""";"=""97.5""";"=""0""";"=""29th MEN's and 9th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2003""";
"=""11""";"=""w""";"=""1""";"=""1""";"=""1""";"=""JUNPIM Kuntatean""";"=""29.05.1984""";"=""THA""";"=""53""";"=""52.60""";"=""90""";"=""92.5""";"=""95.5""";"=""95.5""";"=""110""";"=""*115.5""";"=""115.5""";"=""115.5""";"=""210""";"=""29th MEN's and 9th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2003""";
"=""12""";"=""w""";"=""2""";"=""2""";"=""2""";"=""TAYLAN Nurcan""";"=""29.10.1983""";"=""TUR""";"=""53""";"=""52.50""";"=""*90""";"=""*90""";"=""90""";"=""90""";"=""110""";"=""*115.5""";"=""*115.5""";"=""110""";"=""200""";"=""29th MEN's and 9th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2003""";
"=""13""";"=""w""";"=""3""";"=""4""";"=""4""";"=""ZHANG Shihong""";"=""01.01.1984""";"=""CHN""";"=""53""";"=""52.45""";"=""80""";"=""85""";"=""*87.5""";"=""85""";"=""105""";"=""*110""";"=""*110""";"=""105""";"=""190""";"=""29th MEN's and 9th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2003""";
"=""14""";"=""w""";"=""4""";"=""3""";"=""5""";"=""TSARUKAEVA Svetlana""";"=""25.12.1987""";"=""RUS""";"=""53""";"=""52.35""";"=""82.5""";"=""85""";"=""*87.5""";"=""85""";"=""*102.5""";"=""*102.5""";"=""102.5""";"=""102.5""";"=""187.5""";"=""29th MEN's and 9th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2003""";
"=""15""";"=""w""";"=""5""";"=""6""";"=""3""";"=""FANG Hsin-tzu""";"=""08.03.1983""";"=""TPE""";"=""53""";"=""52.30""";"=""*75""";"=""75""";"=""*80""";"=""75""";"=""100""";"=""105""";"=""*110""";"=""105""";"=""180""";"=""29th MEN's and 9th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2003""";
"=""16""";"=""w""";"=""6""";"=""7""";"=""6""";"=""LEMOS ROBLEDO Ana Margot""";"=""24.04.1986""";"=""COL""";"=""53""";"=""52.45""";"=""*72.5""";"=""72.5""";"=""75""";"=""75""";"=""92.5""";"=""100""";"=""*102.5""";"=""100""";"=""175""";"=""29th MEN's and 9th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2003""";
"=""17""";"=""w""";"=""7""";"=""5""";"=""7""";"=""MAGDI Mai""";"=""17.06.1986""";"=""EGY""";"=""53""";"=""52.80""";"=""75""";"=""77.5""";"=""80""";"=""80""";"=""90""";"=""*95""";"=""95""";"=""95""";"=""175""";"=""29th MEN's and 9th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2003""";
"=""18""";"=""w""";"=""8""";"=""8""";"=""9""";"=""RODRIGUEZ Martha""";"=""01.01.1984""";"=""COL""";"=""53""";"=""51.95""";"=""70""";"=""72.5""";"=""*75""";"=""72.5""";"=""*85""";"=""85""";"=""87.5""";"=""87.5""";"=""160""";"=""29th MEN's and 9th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2003""";
"=""19""";"=""w""";"=""9""";"=""9""";"=""11""";"=""ORTEGA Janet Maria""";"=""07.04.1983""";"=""MEX""";"=""53""";"=""52.45""";"=""65""";"=""70""";"=""*72.5""";"=""70""";"=""80""";"=""82.5""";"=""85""";"=""85""";"=""155""";"=""29th MEN's and 9th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2003""";
"=""20""";"=""w""";"=""10""";"=""10""";"=""10""";"=""BILMEZ Ozlem""";"=""04.06.1986""";"=""TUR""";"=""53""";"=""51.65""";"=""65""";"=""*70""";"=""*70""";"=""65""";"=""80""";"=""85""";"=""*90""";"=""85""";"=""150""";"=""29th MEN's and 9th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2003""";
"=""21""";"=""w""";"=""11""";"=""11""";"=""12""";"=""ENCINAS Denisse""";"=""01.01.1983""";"=""MEX""";"=""53""";"=""52.50""";"=""*62.5""";"=""62.5""";"=""65""";"=""65""";"=""80""";"=""*85""";"=""85""";"=""85""";"=""150""";"=""29th MEN's and 9th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2003""";
"=""22""";"=""w""";"=""12""";"=""12""";"=""13""";"=""ROWINSKA Malwina""";"=""06.11.1986""";"=""POL""";"=""53""";"=""52.80""";"=""65""";"=""*70""";"=""*70""";"=""65""";"=""82.5""";"=""*85""";"=""85""";"=""85""";"=""150""";"=""29th MEN's and 9th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2003""";
"=""23""";"=""w""";"=""13""";"=""16""";"=""8""";"=""CHANG Chia-Fei""";"=""17.02.1985""";"=""TPE""";"=""53""";"=""52.80""";"=""*60""";"=""*60""";"=""60""";"=""60""";"=""80""";"=""85""";"=""90""";"=""90""";"=""150""";"=""29th MEN's and 9th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2003""";
"=""24""";"=""w""";"=""14""";"=""13""";"=""14""";"=""GILSDORF Emma""";"=""26.07.1986""";"=""USA""";"=""53""";"=""51.90""";"=""*62.5""";"=""*62.5""";"=""62.5""";"=""62.5""";"=""75""";"=""*80""";"=""80""";"=""80""";"=""142.5""";"=""29th MEN's and 9th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2003""";
