pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""w""";"=""1""";"=""2""";"=""1""";"=""RYPINSKAYA Yulia""";"=""13.07.1994""";"=""BLR""";"=""48""";"=""45.20""";"=""62""";"=""65""";"=""67""";"=""67""";"=""81""";"=""84""";"=""87""";"=""87""";"=""154""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""11.2012""";
"=""1""";"=""w""";"=""2""";"=""1""";"=""3""";"=""JASTRZEBSKA Wioleta""";"=""07.06.1992""";"=""POL""";"=""48""";"=""48.00""";"=""65""";"=""*67""";"=""68""";"=""68""";"=""82""";"=""84""";"=""*87""";"=""84""";"=""152""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""11.2012""";
"=""2""";"=""w""";"=""3""";"=""4""";"=""2""";"=""VLASOVA Ekaterina""";"=""01.01.1992""";"=""RUS""";"=""48""";"=""47.90""";"=""61""";"=""64""";"=""66""";"=""66""";"=""81""";"=""84""";"=""*88""";"=""84""";"=""150""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""11.2012""";
"=""3""";"=""w""";"=""4""";"=""5""";"=""4""";"=""IEFIMCHUK Nadiia""";"=""08.04.1995""";"=""UKR""";"=""48""";"=""48.00""";"=""63""";"=""*66""";"=""66""";"=""66""";"=""*83""";"=""83""";"=""*89""";"=""83""";"=""149""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""11.2012""";
"=""4""";"=""w""";"=""5""";"=""3""";"=""5""";"=""DEMIREL Hacer""";"=""27.03.1992""";"=""TUR""";"=""48""";"=""46.80""";"=""*63""";"=""63""";"=""66""";"=""66""";"=""75""";"=""*80""";"=""82""";"=""82""";"=""148""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""11.2012""";
"=""5""";"=""w""";"=""6""";"=""6""";"=""6""";"=""CATALCA Neslian""";"=""27.09.1993""";"=""TUR""";"=""48""";"=""46.90""";"=""*65""";"=""*65""";"=""65""";"=""65""";"=""75""";"=""*80""";"=""*80""";"=""75""";"=""140""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""11.2012""";
"=""6""";"=""w""";"=""7""";"=""7""";"=""7""";"=""PANDOVA Daniela Ivanova""";"=""16.09.1994""";"=""BUL""";"=""48""";"=""47.90""";"=""55""";"=""57""";"=""59""";"=""59""";"=""67""";"=""74""";"=""*77""";"=""74""";"=""133""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""11.2012""";
"=""7""";"=""w""";"=""8""";"=""8""";"=""8""";"=""SZABO Dominika""";"=""23.09.1997""";"=""HUN""";"=""48""";"=""48.00""";"=""43""";"=""45""";"=""47""";"=""47""";"=""55""";"=""*59""";"=""59""";"=""59""";"=""106""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""11.2012""";
"=""8""";"=""w""";"=""1""";"=""1""";"=""1""";"=""IOVU Cristina""";"=""08.11.1992""";"=""MDA""";"=""53""";"=""53.00""";"=""90""";"=""92""";"=""*95""";"=""92""";"=""108""";"=""115""";"=""---""";"=""115""";"=""207""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""11.2012""";
"=""9""";"=""w""";"=""2""";"=""2""";"=""2""";"=""CHYCHKAN Alena""";"=""07.07.1993""";"=""BLR""";"=""53""";"=""52.60""";"=""*85""";"=""85""";"=""90""";"=""90""";"=""105""";"=""*115""";"=""*117""";"=""105""";"=""195""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""11.2012""";
