pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""w""";"=""1""";"=""1""";"=""1""";"=""LIU Xiuhua""";"=""05.10.1975""";"=""CHN""";"=""48""";"=""47.61""";"=""80""";"=""85.5""";"=""87.5""";"=""87.5""";"=""105""";"=""110""";"=""*112.5""";"=""110""";"=""197.5""";"=""3rd UNIVERSITY WORLD CUP""";"=""06.2000""";
"=""1""";"=""w""";"=""2""";"=""2""";"=""2""";"=""TURCOTTE Karine""";"=""28.08.1978""";"=""CAN""";"=""48""";"=""47.55""";"=""60""";"=""*62.5""";"=""62.5""";"=""62.5""";"=""75""";"=""80""";"=""82.5""";"=""82.5""";"=""145""";"=""3rd UNIVERSITY WORLD CUP""";"=""06.2000""";
"=""2""";"=""w""";"=""3""";"=""3""";"=""3""";"=""KUO Mei-Fang""";"=""19.11.1977""";"=""TPE""";"=""48""";"=""47.83""";"=""*60""";"=""60""";"=""*65""";"=""60""";"=""80""";"=""*85""";"=""*85""";"=""80""";"=""140""";"=""3rd UNIVERSITY WORLD CUP""";"=""06.2000""";
"=""3""";"=""w""";"=""4""";"=""4""";"=""4""";"=""HSU Hsueh-Fen""";"=""26.01.1980""";"=""TPE""";"=""48""";"=""47.83""";"=""*60""";"=""*60""";"=""60""";"=""60""";"=""80""";"=""*85""";"=""*85""";"=""80""";"=""140""";"=""3rd UNIVERSITY WORLD CUP""";"=""06.2000""";
"=""4""";"=""w""";"=""5""";"=""5""";"=""5""";"=""CARELLA Nichol""";"=""22.09.1979""";"=""USA""";"=""48""";"=""47.87""";"=""42.5""";"=""*45""";"=""*45""";"=""42.5""";"=""57.5""";"=""*62.5""";"=""*62.5""";"=""57.5""";"=""100""";"=""3rd UNIVERSITY WORLD CUP""";"=""06.2000""";
"=""5""";"=""w""";"=""1""";"=""1""";"=""1""";"=""WANG Xiufen""";"=""20.02.1974""";"=""CHN""";"=""53""";"=""52.99""";"=""80""";"=""85""";"=""90""";"=""90""";"=""*110""";"=""*110""";"=""110""";"=""110""";"=""200""";"=""3rd UNIVERSITY WORLD CUP""";"=""06.2000""";
"=""6""";"=""w""";"=""2""";"=""2""";"=""2""";"=""LING I-Hua""";"=""20.11.1979""";"=""TPE""";"=""53""";"=""49.50""";"=""*65""";"=""65""";"=""70""";"=""70""";"=""90""";"=""*95""";"=""95""";"=""95""";"=""165""";"=""3rd UNIVERSITY WORLD CUP""";"=""06.2000""";
"=""7""";"=""w""";"=""3""";"=""3""";"=""3""";"=""REYES Marina""";"=""12.07.1980""";"=""MEX""";"=""53""";"=""52.87""";"=""67.5""";"=""70""";"=""*72.5""";"=""70""";"=""77.5""";"=""82.5""";"=""85""";"=""85""";"=""155""";"=""3rd UNIVERSITY WORLD CUP""";"=""06.2000""";
"=""8""";"=""w""";"=""4""";"=""4""";"=""4""";"=""MARTINEZ Blanca""";"=""06.10.1973""";"=""ESA""";"=""53""";"=""52.89""";"=""67.5""";"=""*70""";"=""70""";"=""70""";"=""80""";"=""*85""";"=""*87.5""";"=""80""";"=""150""";"=""3rd UNIVERSITY WORLD CUP""";"=""06.2000""";
"=""9""";"=""w""";"=""5""";"=""5""";"=""5""";"=""BROCHU Isabelle""";"=""21.07.1981""";"=""CAN""";"=""53""";"=""52.95""";"=""*60""";"=""60""";"=""62.5""";"=""62.5""";"=""77.5""";"=""*80""";"=""*80""";"=""77.5""";"=""140""";"=""3rd UNIVERSITY WORLD CUP""";"=""06.2000""";
"=""10""";"=""w""";"=""6""";"=""6""";"=""6""";"=""SPALA Efstathia""";"=""12.04.1979""";"=""GRE""";"=""53""";"=""49.43""";"=""52.5""";"=""*57.5""";"=""*57.5""";"=""52.5""";"=""65""";"=""*70""";"=""*70""";"=""65""";"=""117.5""";"=""3rd UNIVERSITY WORLD CUP""";"=""06.2000""";
