pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""w""";"=""1""";"=""2""";"=""1""";"=""SIRIMONGKHON Wipada""";"=""06.04.1992""";"=""THA""";"=""48""";"=""47.95""";"=""*77""";"=""*77""";"=""77""";"=""77""";"=""96""";"=""101""";"=""*105""";"=""101""";"=""178""";"=""ASIAN JUNIOR CHAMPIONSHIPS""";"=""11.2012""";
"=""1""";"=""w""";"=""2""";"=""1""";"=""2""";"=""FENG Linmei""";"=""19.03.1995""";"=""CHN""";"=""48""";"=""47.15""";"=""78""";"=""80""";"=""82""";"=""82""";"=""95""";"=""*100""";"=""*100""";"=""95""";"=""177""";"=""ASIAN JUNIOR CHAMPIONSHIPS""";"=""11.2012""";
"=""2""";"=""w""";"=""3""";"=""3""";"=""3""";"=""MIRABAI Chanu Saikhom""";"=""08.08.1994""";"=""IND""";"=""48""";"=""47.80""";"=""70""";"=""73""";"=""74""";"=""74""";"=""*90""";"=""91""";"=""94""";"=""94""";"=""168""";"=""ASIAN JUNIOR CHAMPIONSHIPS""";"=""11.2012""";
"=""3""";"=""w""";"=""4""";"=""4""";"=""4""";"=""KHUMUKCHAM Sanjita Chanu""";"=""02.01.1994""";"=""IND""";"=""48""";"=""47.95""";"=""*71""";"=""71""";"=""74""";"=""74""";"=""*91""";"=""91""";"=""*95""";"=""91""";"=""165""";"=""ASIAN JUNIOR CHAMPIONSHIPS""";"=""11.2012""";
"=""4""";"=""w""";"=""5""";"=""5""";"=""5""";"=""CHIANG Meng-Chun""";"=""27.12.1994""";"=""TPE""";"=""48""";"=""47.90""";"=""62""";"=""65""";"=""*68""";"=""65""";"=""78""";"=""80""";"=""83""";"=""83""";"=""148""";"=""ASIAN JUNIOR CHAMPIONSHIPS""";"=""11.2012""";
"=""5""";"=""w""";"=""1""";"=""1""";"=""1""";"=""TANASAN Sopita""";"=""23.12.1994""";"=""THA""";"=""53""";"=""52.75""";"=""84""";"=""86""";"=""90""";"=""90""";"=""102""";"=""106""";"=""110""";"=""110""";"=""200""";"=""ASIAN JUNIOR CHAMPIONSHIPS""";"=""11.2012""";
"=""6""";"=""w""";"=""2""";"=""2""";"=""2""";"=""YELISSEYEVA Margarita""";"=""20.07.1992""";"=""KAZ""";"=""53""";"=""51.85""";"=""80""";"=""83""";"=""85""";"=""85""";"=""*100""";"=""*100""";"=""100""";"=""100""";"=""185""";"=""ASIAN JUNIOR CHAMPIONSHIPS""";"=""11.2012""";
"=""7""";"=""w""";"=""3""";"=""3""";"=""3""";"=""WU Lu Ting""";"=""18.07.1995""";"=""CHN""";"=""53""";"=""52.55""";"=""81""";"=""*85""";"=""*85""";"=""81""";"=""100""";"=""*105""";"=""*105""";"=""100""";"=""181""";"=""ASIAN JUNIOR CHAMPIONSHIPS""";"=""11.2012""";
"=""8""";"=""w""";"=""4""";"=""5""";"=""5""";"=""SHERMETOVA Kristina""";"=""25.05.1993""";"=""TKM""";"=""53""";"=""52.20""";"=""70""";"=""74""";"=""*76""";"=""74""";"=""88""";"=""*91""";"=""91""";"=""91""";"=""165""";"=""ASIAN JUNIOR CHAMPIONSHIPS""";"=""11.2012""";
"=""9""";"=""w""";"=""5""";"=""4""";"=""7""";"=""MA Aye Cho""";"=""10.03.1993""";"=""MYA""";"=""53""";"=""52.10""";"=""70""";"=""74""";"=""*76""";"=""74""";"=""90""";"=""*95""";"=""*95""";"=""90""";"=""164""";"=""ASIAN JUNIOR CHAMPIONSHIPS""";"=""11.2012""";
"=""10""";"=""w""";"=""6""";"=""6""";"=""8""";"=""HUNG Tzu-Chun""";"=""01.01.1994""";"=""TPE""";"=""53""";"=""52.35""";"=""*65""";"=""65""";"=""68""";"=""68""";"=""86""";"=""89""";"=""*91""";"=""89""";"=""157""";"=""ASIAN JUNIOR CHAMPIONSHIPS""";"=""11.2012""";
"=""11""";"=""w""";"=""7""";"=""8""";"=""6""";"=""SISOEVA Marina""";"=""30.05.1993""";"=""UZB""";"=""53""";"=""50.40""";"=""63""";"=""66""";"=""*70""";"=""66""";"=""90""";"=""*94""";"=""*95""";"=""90""";"=""156""";"=""ASIAN JUNIOR CHAMPIONSHIPS""";"=""11.2012""";
"=""12""";"=""w""";"=""8""";"=""7""";"=""10""";"=""KHANGEMBAM Bidyabati Chanu""";"=""02.04.1994""";"=""IND""";"=""53""";"=""52.95""";"=""*63""";"=""63""";"=""67""";"=""67""";"=""*83""";"=""83""";"=""*88""";"=""83""";"=""150""";"=""ASIAN JUNIOR CHAMPIONSHIPS""";"=""11.2012""";
