pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""w""";"=""1""";"=""1""";"=""1""";"=""LI Zhuo""";"=""04.12.1981""";"=""CHN""";"=""48""";"=""47.68""";"=""75""";"=""*84""";"=""*84""";"=""75""";"=""100""";"=""*113""";"=""---""";"=""100""";"=""175""";"=""25th MEN's and 5th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""07.1999""";
"=""1""";"=""w""";"=""2""";"=""2""";"=""2""";"=""POLSAK Udomporn""";"=""06.10.1981""";"=""THA""";"=""48""";"=""47.30""";"=""72.5""";"=""*77.5""";"=""*77.5""";"=""72.5""";"=""92.5""";"=""*97.5""";"=""*97.5""";"=""92.5""";"=""165""";"=""25th MEN's and 5th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""07.1999""";
"=""2""";"=""w""";"=""3""";"=""3""";"=""4""";"=""PERIS Revert Gema""";"=""20.04.1983""";"=""ESP""";"=""48""";"=""47.26""";"=""70""";"=""*72.5""";"=""*72.5""";"=""70""";"=""82.5""";"=""*85""";"=""*85""";"=""82.5""";"=""152.5""";"=""25th MEN's and 5th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""07.1999""";
"=""3""";"=""w""";"=""4""";"=""4""";"=""3""";"=""NOMURA Erika""";"=""25.03.1980""";"=""JPN""";"=""48""";"=""47.66""";"=""*67.5""";"=""*67.5""";"=""67.5""";"=""67.5""";"=""85""";"=""*87.5""";"=""*87.5""";"=""85""";"=""152.5""";"=""25th MEN's and 5th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""07.1999""";
"=""4""";"=""w""";"=""5""";"=""5""";"=""5""";"=""TOCINO Maria Jose""";"=""22.06.1982""";"=""ESP""";"=""48""";"=""47.66""";"=""*65""";"=""65""";"=""*67.5""";"=""65""";"=""75""";"=""80""";"=""*82.5""";"=""80""";"=""145""";"=""25th MEN's and 5th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""07.1999""";
"=""5""";"=""w""";"=""6""";"=""8""";"=""6""";"=""GRACIA Betsabe""";"=""11.12.1981""";"=""MEX""";"=""48""";"=""46.34""";"=""57.5""";"=""*62.5""";"=""*65""";"=""57.5""";"=""72.5""";"=""*75""";"=""75""";"=""75""";"=""132.5""";"=""25th MEN's and 5th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""07.1999""";
"=""6""";"=""w""";"=""7""";"=""7""";"=""7""";"=""SPALA Efstathia""";"=""12.04.1979""";"=""GRE""";"=""48""";"=""47.72""";"=""55""";"=""*60""";"=""60""";"=""60""";"=""65""";"=""70""";"=""72.5""";"=""72.5""";"=""132.5""";"=""25th MEN's and 5th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""07.1999""";
"=""7""";"=""w""";"=""8""";"=""10""";"=""8""";"=""PERRIN Lucie""";"=""09.09.1983""";"=""FRA""";"=""48""";"=""46.52""";"=""47.5""";"=""50""";"=""*52.5""";"=""50""";"=""70""";"=""*72.5""";"=""*72.5""";"=""70""";"=""120""";"=""25th MEN's and 5th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""07.1999""";
"=""8""";"=""w""";"=""9""";"=""9""";"=""9""";"=""LECHAT Estelle""";"=""07.08.1984""";"=""FRA""";"=""48""";"=""47.28""";"=""55""";"=""*57.5""";"=""*57.5""";"=""55""";"=""62.5""";"=""*65""";"=""*65""";"=""62.5""";"=""117.5""";"=""25th MEN's and 5th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""07.1999""";
"=""9""";"=""w""";"=""---""";"=""6""";"=""---""";"=""LIN Miao-Chun""";"=""15.01.1979""";"=""TPE""";"=""48""";"=""47.54""";"=""*62.5""";"=""62.5""";"=""*65""";"=""62.5""";"=""*75""";"=""*75""";"=""*75""";"=""---""";"=""0""";"=""25th MEN's and 5th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""07.1999""";
"=""10""";"=""w""";"=""1""";"=""1""";"=""1""";"=""MUANGPHO Taengmo""";"=""29.02.1980""";"=""THA""";"=""53""";"=""51.70""";"=""77.5""";"=""82.5""";"=""85""";"=""85""";"=""100""";"=""*105""";"=""---""";"=""100""";"=""185""";"=""25th MEN's and 5th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""07.1999""";
"=""11""";"=""w""";"=""2""";"=""2""";"=""2""";"=""JUAN TELLO Estefania""";"=""17.08.1981""";"=""ESP""";"=""53""";"=""51.50""";"=""72.5""";"=""*75""";"=""75""";"=""75""";"=""92.5""";"=""97.5""";"=""*100""";"=""97.5""";"=""172.5""";"=""25th MEN's and 5th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""07.1999""";
"=""12""";"=""w""";"=""3""";"=""3""";"=""3""";"=""MATSUMIYA Kumie""";"=""07.03.1979""";"=""JPN""";"=""53""";"=""50.80""";"=""*70""";"=""70""";"=""72.5""";"=""72.5""";"=""92.5""";"=""*95""";"=""95""";"=""95""";"=""167.5""";"=""25th MEN's and 5th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""07.1999""";
"=""13""";"=""w""";"=""4""";"=""5""";"=""4""";"=""LIN Mei-Ling""";"=""24.08.1982""";"=""TPE""";"=""53""";"=""51.75""";"=""62.5""";"=""65""";"=""67.5""";"=""67.5""";"=""87.5""";"=""92.5""";"=""*95""";"=""92.5""";"=""160""";"=""25th MEN's and 5th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""07.1999""";
"=""14""";"=""w""";"=""5""";"=""4""";"=""5""";"=""OTAKE Sakura""";"=""14.03.1981""";"=""JPN""";"=""53""";"=""50.60""";"=""62.5""";"=""65""";"=""67.5""";"=""67.5""";"=""82.5""";"=""85""";"=""87.5""";"=""87.5""";"=""155""";"=""25th MEN's and 5th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""07.1999""";
