pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""w""";"=""1""";"=""---""";"=""---""";"=""KETTNER Michelle""";"=""01.01.1973""";"=""AUS""";"=""69""";"=""68.10""";"=""95""";"=""100.5""";"=""*102.5""";"=""100""";"=""115""";"=""*120""";"=""120""";"=""120""";"=""220""";"=""OLYMPIC TEST EVENT""";"=""03.2000""";
"=""1""";"=""w""";"=""2""";"=""---""";"=""---""";"=""JIMENEZ Mendivil Soraya""";"=""05.08.1977""";"=""MEX""";"=""69""";"=""63.30""";"=""90""";"=""92.5""";"=""*95""";"=""92.5""";"=""117.5""";"=""122.5""";"=""*127.5""";"=""122.5""";"=""215""";"=""OLYMPIC TEST EVENT""";"=""03.2000""";
"=""2""";"=""w""";"=""3""";"=""---""";"=""---""";"=""DIMAS FONTANALS Eva Maria""";"=""18.03.1973""";"=""ESA""";"=""69""";"=""68.15""";"=""87.5""";"=""*92.5""";"=""*92.5""";"=""87.5""";"=""110""";"=""*112.5""";"=""112.5""";"=""112.5""";"=""200""";"=""OLYMPIC TEST EVENT""";"=""03.2000""";
"=""3""";"=""w""";"=""4""";"=""---""";"=""---""";"=""PHILLIPS Amanda""";"=""04.07.1981""";"=""AUS""";"=""69""";"=""65.80""";"=""77.5""";"=""82.5""";"=""*85""";"=""82.5""";"=""100""";"=""*105""";"=""105""";"=""105""";"=""187.5""";"=""OLYMPIC TEST EVENT""";"=""03.2000""";
"=""4""";"=""w""";"=""5""";"=""---""";"=""---""";"=""BARKER Natasha Jane""";"=""30.11.1970""";"=""AUS""";"=""69""";"=""63.15""";"=""*80""";"=""80""";"=""82.5""";"=""82.5""";"=""*100""";"=""*100""";"=""100""";"=""100""";"=""182.5""";"=""OLYMPIC TEST EVENT""";"=""03.2000""";
"=""5""";"=""w""";"=""6""";"=""---""";"=""---""";"=""TAWAI Kesaia""";"=""08.05.1980""";"=""FIJ""";"=""69""";"=""65.95""";"=""70""";"=""75""";"=""*80""";"=""75""";"=""90""";"=""95""";"=""*97.5""";"=""95""";"=""170""";"=""OLYMPIC TEST EVENT""";"=""03.2000""";
"=""6""";"=""w""";"=""7""";"=""---""";"=""---""";"=""SAXTON Jay""";"=""01.01.1972""";"=""AUS""";"=""69""";"=""63.90""";"=""75""";"=""*80""";"=""*80""";"=""75""";"=""92.5""";"=""*97.5""";"=""*97.5""";"=""92.5""";"=""167.5""";"=""OLYMPIC TEST EVENT""";"=""03.2000""";
"=""7""";"=""w""";"=""8""";"=""---""";"=""---""";"=""RAIDINEN Thelma""";"=""01.01.1986""";"=""NRU""";"=""69""";"=""68.20""";"=""60""";"=""62.5""";"=""65""";"=""65""";"=""82.5""";"=""*90""";"=""*90""";"=""82.5""";"=""147.5""";"=""OLYMPIC TEST EVENT""";"=""03.2000""";
"=""8""";"=""w""";"=""9""";"=""---""";"=""---""";"=""CHAN Janet""";"=""01.01.1973""";"=""PNG""";"=""69""";"=""67.55""";"=""50""";"=""*55""";"=""*60""";"=""50""";"=""70""";"=""*75""";"=""75""";"=""75""";"=""125""";"=""OLYMPIC TEST EVENT""";"=""03.2000""";
"=""9""";"=""m""";"=""1""";"=""---""";"=""---""";"=""KOUNEV Kiril""";"=""01.01.1968""";"=""AUS""";"=""94""";"=""93.95""";"=""150""";"=""157.5""";"=""*162.5""";"=""157.5""";"=""190""";"=""*200""";"=""200""";"=""200""";"=""357.5""";"=""OLYMPIC TEST EVENT""";"=""03.2000""";
"=""10""";"=""m""";"=""2""";"=""---""";"=""---""";"=""SWANN James""";"=""01.01.1974""";"=""NZL""";"=""94""";"=""89.35""";"=""142.5""";"=""147.5""";"=""150""";"=""150""";"=""170""";"=""*175""";"=""175""";"=""175""";"=""325""";"=""OLYMPIC TEST EVENT""";"=""03.2000""";
"=""11""";"=""m""";"=""3""";"=""---""";"=""---""";"=""OBANYE Patrick""";"=""01.01.1971""";"=""NGR""";"=""94""";"=""87.10""";"=""135""";"=""140""";"=""*145""";"=""140""";"=""*175""";"=""175""";"=""*185""";"=""175""";"=""315""";"=""OLYMPIC TEST EVENT""";"=""03.2000""";
"=""12""";"=""m""";"=""4""";"=""---""";"=""---""";"=""PILEGGI Michael""";"=""01.01.1975""";"=""AUS""";"=""94""";"=""88.80""";"=""135""";"=""140""";"=""*142.5""";"=""140""";"=""165""";"=""*170""";"=""170""";"=""170""";"=""310""";"=""OLYMPIC TEST EVENT""";"=""03.2000""";
"=""13""";"=""m""";"=""5""";"=""---""";"=""---""";"=""THOMA Rodin""";"=""01.01.1979""";"=""NRU""";"=""94""";"=""93.75""";"=""130""";"=""*135""";"=""*140""";"=""130""";"=""170""";"=""*180""";"=""*187.5""";"=""170""";"=""300""";"=""OLYMPIC TEST EVENT""";"=""03.2000""";
"=""14""";"=""m""";"=""6""";"=""---""";"=""---""";"=""CAMPBELL Robert""";"=""01.01.1972""";"=""AUS""";"=""94""";"=""87.80""";"=""130""";"=""135""";"=""*140""";"=""135""";"=""162.5""";"=""*172.5""";"=""*172.5""";"=""162.5""";"=""297.5""";"=""OLYMPIC TEST EVENT""";"=""03.2000""";
"=""15""";"=""m""";"=""7""";"=""---""";"=""---""";"=""MULDER Ben""";"=""01.01.1978""";"=""AUS""";"=""94""";"=""86.25""";"=""117.5""";"=""*122.5""";"=""122.5""";"=""122.5""";"=""*157.5""";"=""157.5""";"=""160""";"=""160""";"=""282.5""";"=""OLYMPIC TEST EVENT""";"=""03.2000""";
"=""16""";"=""m""";"=""8""";"=""---""";"=""---""";"=""DUTHIE Christopher""";"=""01.01.1967""";"=""AUS""";"=""94""";"=""88.35""";"=""115""";"=""120""";"=""*122.5""";"=""120""";"=""160""";"=""*165""";"=""*165""";"=""160""";"=""280""";"=""OLYMPIC TEST EVENT""";"=""03.2000""";
"=""17""";"=""m""";"=""9""";"=""---""";"=""---""";"=""FIAY Martin""";"=""01.01.1970""";"=""PNG""";"=""94""";"=""94.00""";"=""*115""";"=""*115""";"=""115""";"=""115""";"=""*150""";"=""150""";"=""155""";"=""155""";"=""270""";"=""OLYMPIC TEST EVENT""";"=""03.2000""";
"=""18""";"=""m""";"=""10""";"=""---""";"=""---""";"=""KRAJEWSKI Lukas""";"=""07.06.1981""";"=""AUS""";"=""94""";"=""86.95""";"=""117.5""";"=""122.5""";"=""127.5""";"=""127.5""";"=""137.5""";"=""*145""";"=""*150""";"=""137.5""";"=""265""";"=""OLYMPIC TEST EVENT""";"=""03.2000""";
"=""19""";"=""m""";"=""11""";"=""---""";"=""---""";"=""ITALIANO Bill""";"=""01.01.1978""";"=""AUS""";"=""94""";"=""91.80""";"=""102.5""";"=""107.5""";"=""112.5""";"=""112.5""";"=""132.5""";"=""140""";"=""147.5""";"=""147.5""";"=""260""";"=""OLYMPIC TEST EVENT""";"=""03.2000""";
"=""20""";"=""m""";"=""12""";"=""---""";"=""---""";"=""WHEELER Paul""";"=""01.01.1971""";"=""AUS""";"=""94""";"=""93.15""";"=""110""";"=""*115""";"=""*115""";"=""110""";"=""135""";"=""140""";"=""*145""";"=""140""";"=""250""";"=""OLYMPIC TEST EVENT""";"=""03.2000""";
"=""21""";"=""m""";"=""---""";"=""---""";"=""---""";"=""MCDOWALL Andrew""";"=""01.01.1980""";"=""AUS""";"=""94""";"=""89.15""";"=""*112.5""";"=""*112.5""";"=""*112.5""";"=""---""";"=""*135""";"=""135""";"=""*140""";"=""135""";"=""0""";"=""OLYMPIC TEST EVENT""";"=""03.2000""";
"=""22""";"=""m""";"=""---""";"=""---""";"=""---""";"=""OFISA Ofisa""";"=""01.01.1974""";"=""SAM""";"=""94""";"=""85.95""";"=""*142.5""";"=""*142.5""";"=""*142.5""";"=""---""";"=""*180""";"=""*180""";"=""180""";"=""180""";"=""0""";"=""OLYMPIC TEST EVENT""";"=""03.2000""";
"=""23""";"=""w""";"=""1""";"=""---""";"=""---""";"=""HAWORTH Cheryl""";"=""19.04.1983""";"=""USA""";"=""p75""";"=""136.95""";"=""112.5""";"=""117.5""";"=""*120""";"=""117.5""";"=""135""";"=""*140""";"=""140""";"=""140""";"=""257.5""";"=""OLYMPIC TEST EVENT""";"=""03.2000""";
