pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""w""";"=""1""";"=""1""";"=""1""";"=""WANG Mingjuan""";"=""11.10.1985""";"=""CHN""";"=""48""";"=""47.80""";"=""87.5""";"=""90.5""";"=""92.5""";"=""92.5""";"=""110""";"=""112.5""";"=""115.5""";"=""115.5""";"=""207.5""";"=""72nd MEN's and 15th WOMEN's WORLD CHAMPIONSHIPS""";"=""11.2002""";
"=""1""";"=""w""";"=""2""";"=""2""";"=""2""";"=""TAYLAN Nurcan""";"=""29.10.1983""";"=""TUR""";"=""48""";"=""47.55""";"=""82.5""";"=""87.5""";"=""*91""";"=""87.5""";"=""100""";"=""105""";"=""*112.5""";"=""105""";"=""192.5""";"=""72nd MEN's and 15th WOMEN's WORLD CHAMPIONSHIPS""";"=""11.2002""";
"=""2""";"=""w""";"=""3""";"=""3""";"=""3""";"=""DRAGNEVA-Rifatova Izabela""";"=""01.10.1971""";"=""BUL""";"=""48""";"=""48.00""";"=""*77.5""";"=""77.5""";"=""82.5""";"=""82.5""";"=""97.5""";"=""*100""";"=""100""";"=""100""";"=""182.5""";"=""72nd MEN's and 15th WOMEN's WORLD CHAMPIONSHIPS""";"=""11.2002""";
"=""3""";"=""w""";"=""4""";"=""5""";"=""5""";"=""PERIS Revert Gema""";"=""20.04.1983""";"=""ESP""";"=""48""";"=""47.80""";"=""75""";"=""77.5""";"=""*80""";"=""77.5""";"=""90""";"=""92.5""";"=""95""";"=""95""";"=""172.5""";"=""72nd MEN's and 15th WOMEN's WORLD CHAMPIONSHIPS""";"=""11.2002""";
"=""4""";"=""w""";"=""5""";"=""6""";"=""6""";"=""ULYANOVA Svetlana""";"=""29.08.1979""";"=""RUS""";"=""48""";"=""47.65""";"=""*75""";"=""*75""";"=""75""";"=""75""";"=""*92.5""";"=""92.5""";"=""*95""";"=""92.5""";"=""167.5""";"=""72nd MEN's and 15th WOMEN's WORLD CHAMPIONSHIPS""";"=""11.2002""";
"=""5""";"=""w""";"=""6""";"=""8""";"=""4""";"=""IMAOKA Masumi""";"=""15.11.1976""";"=""JPN""";"=""48""";"=""47.65""";"=""*72.5""";"=""72.5""";"=""*75""";"=""72.5""";"=""92.5""";"=""95""";"=""*97.5""";"=""95""";"=""167.5""";"=""72nd MEN's and 15th WOMEN's WORLD CHAMPIONSHIPS""";"=""11.2002""";
"=""6""";"=""w""";"=""7""";"=""7""";"=""8""";"=""RIGAUD Saib-Dahbia""";"=""13.04.1976""";"=""FRA""";"=""48""";"=""47.50""";"=""70""";"=""72.5""";"=""*75""";"=""72.5""";"=""*87.5""";"=""87.5""";"=""*90""";"=""87.5""";"=""160""";"=""72nd MEN's and 15th WOMEN's WORLD CHAMPIONSHIPS""";"=""11.2002""";
"=""7""";"=""w""";"=""8""";"=""9""";"=""7""";"=""MOHAMED Sayed Enga""";"=""06.03.1985""";"=""EGY""";"=""48""";"=""47.85""";"=""70""";"=""*75""";"=""*75""";"=""70""";"=""85""";"=""90""";"=""*92.5""";"=""90""";"=""160""";"=""72nd MEN's and 15th WOMEN's WORLD CHAMPIONSHIPS""";"=""11.2002""";
"=""8""";"=""w""";"=""9""";"=""10""";"=""9""";"=""TURCOTTE Karine""";"=""28.08.1978""";"=""CAN""";"=""48""";"=""47.65""";"=""65""";"=""67.5""";"=""*70""";"=""67.5""";"=""*82.5""";"=""82.5""";"=""*87.5""";"=""82.5""";"=""150""";"=""72nd MEN's and 15th WOMEN's WORLD CHAMPIONSHIPS""";"=""11.2002""";
"=""9""";"=""w""";"=""10""";"=""11""";"=""10""";"=""RADUKHOUSKAYA Natasha""";"=""21.07.1979""";"=""BLR""";"=""48""";"=""47.85""";"=""62.5""";"=""*67.5""";"=""*67.5""";"=""62.5""";"=""75""";"=""77.5""";"=""*80""";"=""77.5""";"=""140""";"=""72nd MEN's and 15th WOMEN's WORLD CHAMPIONSHIPS""";"=""11.2002""";
