pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""W""";"=""1""";"=""---""";"=""---""";"=""WANG Mingjuan""";"=""11.10.1985""";"=""CHN""";"=""48""";"=""47.65""";"=""0.0""";"=""0.0""";"=""0.0""";"=""88""";"=""0.0""";"=""0.0""";"=""0.0""";"=""116""";"=""204""";"=""IWF WORLD CUP""";"=""11.2007""";
"=""1""";"=""W""";"=""2""";"=""---""";"=""---""";"=""PAGLIARO Genny Caterina""";"=""15.10.1988""";"=""ITA""";"=""48""";"=""47.23""";"=""0.0""";"=""0.0""";"=""0.0""";"=""85""";"=""0.0""";"=""0.0""";"=""0.0""";"=""95""";"=""180""";"=""IWF WORLD CUP""";"=""11.2007""";
"=""2""";"=""W""";"=""3""";"=""---""";"=""---""";"=""HIRAM Suzanne""";"=""08.10.1987""";"=""NRU""";"=""48""";"=""47.63""";"=""0.0""";"=""0.0""";"=""0.0""";"=""67""";"=""0.0""";"=""0.0""";"=""0.0""";"=""83""";"=""150""";"=""IWF WORLD CUP""";"=""11.2007""";
"=""3""";"=""W""";"=""4""";"=""---""";"=""---""";"=""HARE Kathleen""";"=""23.11.1987""";"=""PNG""";"=""48""";"=""46.98""";"=""0.0""";"=""0.0""";"=""0.0""";"=""55""";"=""0.0""";"=""0.0""";"=""0.0""";"=""73""";"=""128""";"=""IWF WORLD CUP""";"=""11.2007""";
"=""4""";"=""W""";"=""1""";"=""---""";"=""---""";"=""QIU Hongxia""";"=""10.02.1982""";"=""CHN""";"=""53""";"=""52.18""";"=""0.0""";"=""0.0""";"=""0.0""";"=""98""";"=""0.0""";"=""0.0""";"=""0.0""";"=""122""";"=""220""";"=""IWF WORLD CUP""";"=""11.2007""";
"=""5""";"=""W""";"=""2""";"=""---""";"=""---""";"=""TOUA Loa Dika""";"=""23.06.1984""";"=""PNG""";"=""53""";"=""52.36""";"=""0.0""";"=""0.0""";"=""0.0""";"=""80""";"=""0.0""";"=""0.0""";"=""0.0""";"=""110""";"=""190""";"=""IWF WORLD CUP""";"=""11.2007""";
"=""6""";"=""W""";"=""3""";"=""---""";"=""---""";"=""YAMASAKI Erika Yuriko Iris""";"=""02.09.1987""";"=""AUS""";"=""53""";"=""52.81""";"=""0.0""";"=""0.0""";"=""0.0""";"=""71""";"=""0.0""";"=""0.0""";"=""0.0""";"=""90""";"=""161""";"=""IWF WORLD CUP""";"=""11.2007""";
"=""7""";"=""W""";"=""4""";"=""---""";"=""---""";"=""CALVINO Joanne Elizabeth""";"=""18.08.1980""";"=""GBR""";"=""53""";"=""52.80""";"=""0.0""";"=""0.0""";"=""0.0""";"=""66""";"=""0.0""";"=""0.0""";"=""0.0""";"=""87""";"=""153""";"=""IWF WORLD CUP""";"=""11.2007""";
"=""8""";"=""W""";"=""5""";"=""---""";"=""---""";"=""ALIKLIK Utako""";"=""28.09.1991""";"=""NRU""";"=""53""";"=""51.39""";"=""0.0""";"=""0.0""";"=""0.0""";"=""58""";"=""0.0""";"=""0.0""";"=""0.0""";"=""78""";"=""136""";"=""IWF WORLD CUP""";"=""11.2007""";
"=""9""";"=""W""";"=""---""";"=""---""";"=""---""";"=""ZAKARIA Zaira""";"=""28.02.1987""";"=""MAS""";"=""53""";"=""52.13""";"=""0.0""";"=""0.0""";"=""0.0""";"=""---""";"=""0.0""";"=""0.0""";"=""0.0""";"=""93""";"=""0""";"=""IWF WORLD CUP""";"=""11.2007""";
"=""10""";"=""M""";"=""1""";"=""---""";"=""---""";"=""LI Lizhi""";"=""07.06.1987""";"=""CHN""";"=""56""";"=""55.66""";"=""0.0""";"=""0.0""";"=""0.0""";"=""120""";"=""0.0""";"=""0.0""";"=""0.0""";"=""152""";"=""272""";"=""IWF WORLD CUP""";"=""11.2007""";
"=""11""";"=""M""";"=""2""";"=""---""";"=""---""";"=""WU Jingbiao""";"=""10.01.1989""";"=""CHN""";"=""56""";"=""55.69""";"=""0.0""";"=""0.0""";"=""0.0""";"=""120""";"=""0.0""";"=""0.0""";"=""0.0""";"=""149""";"=""269""";"=""IWF WORLD CUP""";"=""11.2007""";
"=""12""";"=""M""";"=""3""";"=""---""";"=""---""";"=""TULO Manueli""";"=""25.03.1990""";"=""FIJ""";"=""56""";"=""54.82""";"=""0.0""";"=""0.0""";"=""0.0""";"=""86""";"=""0.0""";"=""0.0""";"=""0.0""";"=""110""";"=""196""";"=""IWF WORLD CUP""";"=""11.2007""";
