pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""w""";"=""1""";"=""2""";"=""1""";"=""RIVAS ARTEAGA Betsi Gabriela""";"=""02.10.1986""";"=""VEN""";"=""48""";"=""47.50""";"=""64""";"=""*67""";"=""67""";"=""67""";"=""85""";"=""90""";"=""93""";"=""93""";"=""160""";"=""SIMON BOLIVAR INTERNATIONAL TOURNAMENT""";"=""08.2011""";
"=""1""";"=""w""";"=""2""";"=""1""";"=""2""";"=""ERNESTO CAMPEIRO Aline Roberta""";"=""16.10.1980""";"=""BRA""";"=""48""";"=""48.00""";"=""55""";"=""65""";"=""68""";"=""68""";"=""75""";"=""*85""";"=""*85""";"=""75""";"=""143""";"=""SIMON BOLIVAR INTERNATIONAL TOURNAMENT""";"=""08.2011""";
"=""2""";"=""w""";"=""1""";"=""1""";"=""1""";"=""DOS REIS SANTOS Rosane""";"=""20.06.1987""";"=""BRA""";"=""53""";"=""52.50""";"=""72""";"=""75""";"=""81""";"=""81""";"=""90""";"=""*95""";"=""95""";"=""95""";"=""176""";"=""SIMON BOLIVAR INTERNATIONAL TOURNAMENT""";"=""08.2011""";
"=""3""";"=""w""";"=""2""";"=""2""";"=""2""";"=""VERON Malvina Soledad""";"=""11.06.1989""";"=""ARG""";"=""53""";"=""53.00""";"=""68""";"=""*72""";"=""*74""";"=""68""";"=""88""";"=""*93""";"=""*93""";"=""88""";"=""156""";"=""SIMON BOLIVAR INTERNATIONAL TOURNAMENT""";"=""08.2011""";
"=""4""";"=""w""";"=""3""";"=""3""";"=""3""";"=""NAVEDA FLORES Lucely Guadalupe""";"=""20.01.1996""";"=""VEN""";"=""53""";"=""53.00""";"=""60""";"=""65""";"=""*67""";"=""65""";"=""75""";"=""80""";"=""83""";"=""83""";"=""148""";"=""SIMON BOLIVAR INTERNATIONAL TOURNAMENT""";"=""08.2011""";
"=""5""";"=""w""";"=""1""";"=""2""";"=""1""";"=""HENRRIQUEZ GONZALEZ Inmara Tibisay""";"=""23.09.1981""";"=""VEN""";"=""58""";"=""54.80""";"=""75""";"=""77""";"=""80""";"=""80""";"=""100""";"=""105""";"=""110""";"=""110""";"=""190""";"=""SIMON BOLIVAR INTERNATIONAL TOURNAMENT""";"=""08.2011""";
"=""6""";"=""w""";"=""2""";"=""1""";"=""2""";"=""FIGUEROA ROLDAN Yusleidy Mariana""";"=""09.01.1993""";"=""VEN""";"=""58""";"=""58.00""";"=""82""";"=""*85""";"=""*85""";"=""82""";"=""104""";"=""107""";"=""*111""";"=""107""";"=""189""";"=""SIMON BOLIVAR INTERNATIONAL TOURNAMENT""";"=""08.2011""";
"=""7""";"=""w""";"=""3""";"=""3""";"=""3""";"=""DELAMER Jimena""";"=""16.01.1982""";"=""ARG""";"=""58""";"=""58.00""";"=""73""";"=""76""";"=""*79""";"=""76""";"=""90""";"=""94""";"=""95""";"=""95""";"=""171""";"=""SIMON BOLIVAR INTERNATIONAL TOURNAMENT""";"=""08.2011""";
"=""8""";"=""m""";"=""1""";"=""1""";"=""1""";"=""LOPEZ SANCHEZ Jesus Antonio""";"=""17.12.1984""";"=""VEN""";"=""62""";"=""61.70""";"=""*111""";"=""111""";"=""120""";"=""120""";"=""145""";"=""*150""";"=""150""";"=""150""";"=""270""";"=""SIMON BOLIVAR INTERNATIONAL TOURNAMENT""";"=""08.2011""";
"=""9""";"=""m""";"=""2""";"=""2""";"=""2""";"=""ACOSTA Mauro Raul""";"=""31.01.1989""";"=""URU""";"=""62""";"=""60.50""";"=""82""";"=""86""";"=""*90""";"=""86""";"=""105""";"=""111""";"=""115""";"=""115""";"=""201""";"=""SIMON BOLIVAR INTERNATIONAL TOURNAMENT""";"=""08.2011""";
