pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""W""";"=""1""";"=""3""";"=""1""";"=""DUDOGLU Georgiana""";"=""07.03.1998""";"=""ROU""";"=""44""";"=""43.80""";"=""56""";"=""59""";"=""* 61""";"=""59""";"=""74""";"=""78""";"=""81""";"=""81""";"=""140""";"=""2014 EUROPEAN YOUTH CH. (YOG Qualification)""";"=""04.2014""";
"=""1""";"=""W""";"=""2""";"=""2""";"=""2""";"=""KARAKOL Gamze""";"=""15.12.1998""";"=""TUR""";"=""44""";"=""43.57""";"=""55""";"=""* 58""";"=""59""";"=""59""";"=""73""";"=""77""";"=""* 79""";"=""77""";"=""136""";"=""2014 EUROPEAN YOUTH CH. (YOG Qualification)""";"=""04.2014""";
"=""2""";"=""W""";"=""3""";"=""4""";"=""3""";"=""POPOVICI Alina-Alexandra""";"=""01.10.2000""";"=""ROU""";"=""44""";"=""41.85""";"=""54""";"=""58""";"=""* 61""";"=""58""";"=""70""";"=""* 74""";"=""* 74""";"=""70""";"=""128""";"=""2014 EUROPEAN YOUTH CH. (YOG Qualification)""";"=""04.2014""";
"=""3""";"=""W""";"=""4""";"=""1""";"=""5""";"=""PAGLIARO Alessandra""";"=""16.07.1997""";"=""ITA""";"=""44""";"=""43.05""";"=""57""";"=""60""";"=""* 63""";"=""60""";"=""* 68""";"=""68""";"=""* 72""";"=""68""";"=""128""";"=""2014 EUROPEAN YOUTH CH. (YOG Qualification)""";"=""04.2014""";
"=""4""";"=""W""";"=""5""";"=""5""";"=""4""";"=""OLESKIEWICZ Sylwia Malgorzata""";"=""23.06.1999""";"=""POL""";"=""44""";"=""42.70""";"=""55""";"=""* 57""";"=""58""";"=""58""";"=""66""";"=""69""";"=""* 71""";"=""69""";"=""127""";"=""2014 EUROPEAN YOUTH CH. (YOG Qualification)""";"=""04.2014""";
"=""5""";"=""W""";"=""6""";"=""6""";"=""7""";"=""NGUEN Nadezhda-Mey Tuy""";"=""01.07.2000""";"=""BUL""";"=""44""";"=""43.72""";"=""53""";"=""* 56""";"=""56""";"=""56""";"=""67""";"=""* 71""";"=""* 72""";"=""67""";"=""123""";"=""2014 EUROPEAN YOUTH CH. (YOG Qualification)""";"=""04.2014""";
"=""6""";"=""W""";"=""7""";"=""7""";"=""6""";"=""PAMPORDZHIEVA Gergana""";"=""17.01.1999""";"=""BUL""";"=""44""";"=""43.80""";"=""52""";"=""54""";"=""* 56""";"=""54""";"=""63""";"=""66""";"=""68""";"=""68""";"=""122""";"=""2014 EUROPEAN YOUTH CH. (YOG Qualification)""";"=""04.2014""";
"=""7""";"=""W""";"=""8""";"=""8""";"=""8""";"=""WALZAK Pauline""";"=""25.06.1999""";"=""GER""";"=""44""";"=""43.60""";"=""* 50""";"=""50""";"=""53""";"=""53""";"=""58""";"=""61""";"=""* 63""";"=""61""";"=""114""";"=""2014 EUROPEAN YOUTH CH. (YOG Qualification)""";"=""04.2014""";
"=""8""";"=""W""";"=""9""";"=""9""";"=""9""";"=""POIRET Kimberley Katia Alysson""";"=""15.03.1997""";"=""FRA""";"=""44""";"=""41.78""";"=""42""";"=""45""";"=""47""";"=""47""";"=""54""";"=""58""";"=""* 62""";"=""58""";"=""105""";"=""2014 EUROPEAN YOUTH CH. (YOG Qualification)""";"=""04.2014""";
"=""9""";"=""W""";"=""10""";"=""10""";"=""10""";"=""MOCAER-LORGERE Nolwenn""";"=""13.04.1999""";"=""FRA""";"=""44""";"=""42.56""";"=""41""";"=""* 44""";"=""44""";"=""44""";"=""54""";"=""58""";"=""* 61""";"=""58""";"=""102""";"=""2014 EUROPEAN YOUTH CH. (YOG Qualification)""";"=""04.2014""";
