pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""W""";"=""1""";"=""1""";"=""1""";"=""LAOSIRIKUL Pensiri""";"=""17.01.1984""";"=""THA""";"=""48""";"=""47.60""";"=""78""";"=""80""";"=""* 81""";"=""80""";"=""*100""";"=""100""";"=""103""";"=""103""";"=""183""";"=""1st FISU WORLD UNIVERSITY CHAMPIONSHIPS""";"=""11.2008""";
"=""1""";"=""W""";"=""2""";"=""2""";"=""2""";"=""BUNPHITHAK Pramsiri""";"=""13.01.1984""";"=""THA""";"=""48""";"=""47.53""";"=""75""";"=""78""";"=""* 80""";"=""78""";"=""95""";"=""100""";"=""102""";"=""102""";"=""180""";"=""1st FISU WORLD UNIVERSITY CHAMPIONSHIPS""";"=""11.2008""";
"=""2""";"=""W""";"=""3""";"=""4""";"=""3""";"=""KARAGOZ Nurdan""";"=""25.01.1987""";"=""TUR""";"=""48""";"=""46.76""";"=""* 69""";"=""69""";"=""71""";"=""71""";"=""89""";"=""91""";"=""93""";"=""93""";"=""164""";"=""1st FISU WORLD UNIVERSITY CHAMPIONSHIPS""";"=""11.2008""";
"=""3""";"=""W""";"=""4""";"=""3""";"=""4""";"=""HU Yu-Ju""";"=""24.12.1985""";"=""TPE""";"=""48""";"=""47.76""";"=""68""";"=""71""";"=""73""";"=""73""";"=""88""";"=""91""";"=""* 93""";"=""91""";"=""164""";"=""1st FISU WORLD UNIVERSITY CHAMPIONSHIPS""";"=""11.2008""";
"=""4""";"=""W""";"=""5""";"=""5""";"=""5""";"=""VAUGHN Jodi""";"=""07.06.1980""";"=""USA""";"=""48""";"=""47.88""";"=""62""";"=""65""";"=""* 67""";"=""65""";"=""75""";"=""78""";"=""* 80""";"=""78""";"=""143""";"=""1st FISU WORLD UNIVERSITY CHAMPIONSHIPS""";"=""11.2008""";
"=""5""";"=""W""";"=""6""";"=""6""";"=""6""";"=""RICCI Mariateresa""";"=""08.07.1981""";"=""ITA""";"=""48""";"=""47.25""";"=""58""";"=""* 61""";"=""* 61""";"=""58""";"=""* 73""";"=""73""";"=""76""";"=""76""";"=""134""";"=""1st FISU WORLD UNIVERSITY CHAMPIONSHIPS""";"=""11.2008""";
"=""6""";"=""W""";"=""7""";"=""7""";"=""7""";"=""KARCZEWSKA Paulina""";"=""26.06.1985""";"=""POL""";"=""48""";"=""47.99""";"=""* 56""";"=""56""";"=""* 62""";"=""56""";"=""65""";"=""70""";"=""* 80""";"=""70""";"=""126""";"=""1st FISU WORLD UNIVERSITY CHAMPIONSHIPS""";"=""11.2008""";
"=""7""";"=""W""";"=""8""";"=""8""";"=""8""";"=""POLYCHRONIADI Christina""";"=""16.05.1989""";"=""GRE""";"=""48""";"=""47.15""";"=""47""";"=""51""";"=""53""";"=""53""";"=""63""";"=""66""";"=""69""";"=""69""";"=""122""";"=""1st FISU WORLD UNIVERSITY CHAMPIONSHIPS""";"=""11.2008""";
"=""8""";"=""W""";"=""9""";"=""9""";"=""9""";"=""ADAM Monika""";"=""19.10.1985""";"=""HUN""";"=""48""";"=""47.85""";"=""47""";"=""* 51""";"=""51""";"=""51""";"=""63""";"=""66""";"=""69""";"=""69""";"=""120""";"=""1st FISU WORLD UNIVERSITY CHAMPIONSHIPS""";"=""11.2008""";
"=""9""";"=""W""";"=""1""";"=""1""";"=""2""";"=""LIN Yen-Chiao""";"=""03.07.1988""";"=""TPE""";"=""53""";"=""52.73""";"=""75""";"=""79""";"=""82""";"=""82""";"=""90""";"=""94""";"=""*101""";"=""94""";"=""176""";"=""1st FISU WORLD UNIVERSITY CHAMPIONSHIPS""";"=""11.2008""";
