pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""W""";"=""1""";"=""1""";"=""1""";"=""NWAOKOLO Augustina Nkem""";"=""12.12.1992""";"=""NGR""";"=""48""";"=""47.00""";"=""72""";"=""75""";"=""77""";"=""77""";"=""* 95""";"=""95""";"=""* 98""";"=""95""";"=""172""";"=""2011 AFRICAN SENIOR CHAMPIONSHIPS""";"=""10.2011""";
"=""1""";"=""W""";"=""2""";"=""2""";"=""2""";"=""THELEMAQUE Katsia""";"=""28.02.1989""";"=""SEY""";"=""48""";"=""47.44""";"=""60""";"=""* 65""";"=""65""";"=""65""";"=""76""";"=""* 79""";"=""79""";"=""79""";"=""144""";"=""2011 AFRICAN SENIOR CHAMPIONSHIPS""";"=""10.2011""";
"=""2""";"=""W""";"=""3""";"=""3""";"=""3""";"=""HIABATHE Tembile""";"=""28.09.1994""";"=""RSA""";"=""48""";"=""45.40""";"=""38""";"=""* 41""";"=""41""";"=""41""";"=""48""";"=""53""";"=""* 56""";"=""53""";"=""94""";"=""2011 AFRICAN SENIOR CHAMPIONSHIPS""";"=""10.2011""";
"=""3""";"=""W""";"=""1""";"=""1""";"=""1""";"=""VRIES Portia Charmaine""";"=""21.07.1984""";"=""RSA""";"=""53""";"=""50.24""";"=""62""";"=""* 65""";"=""65""";"=""65""";"=""85""";"=""89""";"=""90""";"=""90""";"=""155""";"=""2011 AFRICAN SENIOR CHAMPIONSHIPS""";"=""10.2011""";
"=""4""";"=""M""";"=""1""";"=""1""";"=""1""";"=""PHILLIPS Anrich Morico""";"=""17.10.1992""";"=""RSA""";"=""56""";"=""54.32""";"=""* 95""";"=""95""";"=""* 98""";"=""95""";"=""*115""";"=""*115""";"=""115""";"=""115""";"=""210""";"=""2011 AFRICAN SENIOR CHAMPIONSHIPS""";"=""10.2011""";
"=""5""";"=""M""";"=""2""";"=""2""";"=""2""";"=""CONFIANCE Rick Yves""";"=""24.05.1994""";"=""SEY""";"=""56""";"=""55.34""";"=""70""";"=""75""";"=""* 77""";"=""75""";"=""87""";"=""90""";"=""* 95""";"=""90""";"=""165""";"=""2011 AFRICAN SENIOR CHAMPIONSHIPS""";"=""10.2011""";
"=""6""";"=""W""";"=""1""";"=""1""";"=""1""";"=""AZIKE Onyeka""";"=""01.07.1990""";"=""NGR""";"=""58""";"=""55.68""";"=""75""";"=""78""";"=""80""";"=""80""";"=""100""";"=""105""";"=""107""";"=""107""";"=""187""";"=""2011 AFRICAN SENIOR CHAMPIONSHIPS""";"=""10.2011""";
"=""7""";"=""W""";"=""2""";"=""2""";"=""2""";"=""MALVINA Juliette Ruby Rita""";"=""22.05.1984""";"=""SEY""";"=""58""";"=""56.80""";"=""65""";"=""* 70""";"=""70""";"=""70""";"=""87""";"=""92""";"=""93""";"=""93""";"=""163""";"=""2011 AFRICAN SENIOR CHAMPIONSHIPS""";"=""10.2011""";
"=""8""";"=""W""";"=""3""";"=""3""";"=""3""";"=""MJEZU Zayanda""";"=""21.08.1992""";"=""RSA""";"=""58""";"=""57.74""";"=""65""";"=""70""";"=""* 72""";"=""70""";"=""86""";"=""91""";"=""* 93""";"=""91""";"=""161""";"=""2011 AFRICAN SENIOR CHAMPIONSHIPS""";"=""10.2011""";
"=""9""";"=""W""";"=""4""";"=""4""";"=""4""";"=""GOLIATH Amigene""";"=""04.11.1996""";"=""RSA""";"=""58""";"=""57.70""";"=""50""";"=""53""";"=""55""";"=""55""";"=""61""";"=""66""";"=""70""";"=""70""";"=""125""";"=""2011 AFRICAN SENIOR CHAMPIONSHIPS""";"=""10.2011""";
"=""10""";"=""M""";"=""1""";"=""1""";"=""1""";"=""PHILLIPS Luwellyne Andrew""";"=""21.08.1989""";"=""RSA""";"=""62""";"=""59.18""";"=""100""";"=""*105""";"=""*105""";"=""100""";"=""120""";"=""*125""";"=""*125""";"=""120""";"=""220""";"=""2011 AFRICAN SENIOR CHAMPIONSHIPS""";"=""10.2011""";
"=""11""";"=""W""";"=""1""";"=""1""";"=""1""";"=""OKOLI Obioma Agatha""";"=""03.07.1992""";"=""NGR""";"=""63""";"=""62.74""";"=""82""";"=""* 90""";"=""90""";"=""90""";"=""115""";"=""122""";"=""127""";"=""127""";"=""217""";"=""2011 AFRICAN SENIOR CHAMPIONSHIPS""";"=""10.2011""";
"=""12""";"=""W""";"=""2""";"=""2""";"=""2""";"=""MASIU Matshidiso Hazel""";"=""06.05.1992""";"=""RSA""";"=""63""";"=""62.74""";"=""63""";"=""68""";"=""* 70""";"=""68""";"=""80""";"=""85""";"=""* 90""";"=""85""";"=""153""";"=""2011 AFRICAN SENIOR CHAMPIONSHIPS""";"=""10.2011""";
"=""13""";"=""W""";"=""3""";"=""3""";"=""3""";"=""AGRICOLE Rena Sheryline Ranny M.""";"=""20.04.1995""";"=""SEY""";"=""63""";"=""62.04""";"=""* 55""";"=""55""";"=""60""";"=""60""";"=""65""";"=""* 70""";"=""* 70""";"=""65""";"=""125""";"=""2011 AFRICAN SENIOR CHAMPIONSHIPS""";"=""10.2011""";
"=""14""";"=""M""";"=""1""";"=""1""";"=""1""";"=""DU PLOOY Lyle William Henry""";"=""02.08.1988""";"=""RSA""";"=""69""";"=""68.82""";"=""112""";"=""*116""";"=""*116""";"=""112""";"=""138""";"=""*143""";"=""*145""";"=""138""";"=""250""";"=""2011 AFRICAN SENIOR CHAMPIONSHIPS""";"=""10.2011""";
"=""15""";"=""W""";"=""1""";"=""1""";"=""1""";"=""GEORGES Janet Marie""";"=""05.01.1979""";"=""SEY""";"=""69""";"=""68.75""";"=""* 90""";"=""90""";"=""96""";"=""96""";"=""*110""";"=""110""";"=""*115""";"=""110""";"=""206""";"=""2011 AFRICAN SENIOR CHAMPIONSHIPS""";"=""10.2011""";
"=""16""";"=""M""";"=""2""";"=""2""";"=""2""";"=""NGWELE Mninikhaya""";"=""12.10.1992""";"=""RSA""";"=""69""";"=""67.48""";"=""110""";"=""*115""";"=""*115""";"=""110""";"=""127""";"=""131""";"=""136""";"=""136""";"=""246""";"=""2011 AFRICAN SENIOR CHAMPIONSHIPS""";"=""10.2011""";
"=""17""";"=""W""";"=""2""";"=""2""";"=""2""";"=""PRETORIUS Mona""";"=""12.08.1988""";"=""RSA""";"=""69""";"=""65.45""";"=""77""";"=""* 81""";"=""* 81""";"=""77""";"=""96""";"=""100""";"=""103""";"=""103""";"=""180""";"=""2011 AFRICAN SENIOR CHAMPIONSHIPS""";"=""10.2011""";
"=""18""";"=""M""";"=""3""";"=""3""";"=""3""";"=""ROSE Ian Nigel""";"=""21.09.1981""";"=""SEY""";"=""69""";"=""67.64""";"=""100""";"=""*105""";"=""105""";"=""105""";"=""*130""";"=""130""";"=""*135""";"=""130""";"=""235""";"=""2011 AFRICAN SENIOR CHAMPIONSHIPS""";"=""10.2011""";
"=""19""";"=""W""";"=""3""";"=""3""";"=""3""";"=""RAMAROU Tlalane Joyce""";"=""19.09.1994""";"=""RSA""";"=""69""";"=""66.85""";"=""68""";"=""* 72""";"=""* 72""";"=""68""";"=""85""";"=""90""";"=""* 93""";"=""90""";"=""158""";"=""2011 AFRICAN SENIOR CHAMPIONSHIPS""";"=""10.2011""";
"=""20""";"=""M""";"=""1""";"=""1""";"=""1""";"=""EKPO Felix""";"=""10.09.1981""";"=""NGR""";"=""77""";"=""76.72""";"=""135""";"=""141""";"=""*150""";"=""141""";"=""165""";"=""*170""";"=""170""";"=""170""";"=""311""";"=""2011 AFRICAN SENIOR CHAMPIONSHIPS""";"=""10.2011""";
