pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""W""";"=""1""";"=""1""";"=""1""";"=""DAS Minati Kumari""";"=""05.03.1994""";"=""IND""";"=""44""";"=""43.68""";"=""40""";"=""42""";"=""45""";"=""45""";"=""50""";"=""55""";"=""* 60""";"=""55""";"=""100""";"=""2011 COMMONWEALTH YOUTH CHAMPIONSHIPS""";"=""10.2011""";
"=""1""";"=""W""";"=""2""";"=""2""";"=""2""";"=""OCTOBER Tracey-Lee""";"=""17.05.1997""";"=""RSA""";"=""44""";"=""44.00""";"=""30""";"=""* 35""";"=""36""";"=""36""";"=""42""";"=""* 47""";"=""47""";"=""47""";"=""83""";"=""2011 COMMONWEALTH YOUTH CHAMPIONSHIPS""";"=""10.2011""";
"=""2""";"=""W""";"=""1""";"=""1""";"=""1""";"=""OPARA Nkechi""";"=""13.12.1995""";"=""NGR""";"=""48""";"=""47.02""";"=""61""";"=""65""";"=""70""";"=""70""";"=""85""";"=""* 90""";"=""90""";"=""90""";"=""160""";"=""2011 COMMONWEALTH YOUTH CHAMPIONSHIPS""";"=""10.2011""";
"=""3""";"=""W""";"=""2""";"=""4""";"=""2""";"=""MAL Joti""";"=""22.07.1996""";"=""IND""";"=""48""";"=""47.54""";"=""50""";"=""* 53""";"=""* 55""";"=""50""";"=""62""";"=""68""";"=""72""";"=""72""";"=""122""";"=""2011 COMMONWEALTH YOUTH CHAMPIONSHIPS""";"=""10.2011""";
"=""4""";"=""W""";"=""3""";"=""3""";"=""3""";"=""MEITRAM Purnima Chanu""";"=""04.05.1998""";"=""IND""";"=""48""";"=""47.76""";"=""50""";"=""53""";"=""* 55""";"=""53""";"=""62""";"=""68""";"=""69""";"=""69""";"=""122""";"=""2011 COMMONWEALTH YOUTH CHAMPIONSHIPS""";"=""10.2011""";
"=""5""";"=""W""";"=""4""";"=""2""";"=""4""";"=""ABEYSEKARA D. D. D.""";"=""16.11.1997""";"=""SRI""";"=""48""";"=""46.40""";"=""50""";"=""53""";"=""* 55""";"=""53""";"=""62""";"=""65""";"=""68""";"=""68""";"=""121""";"=""2011 COMMONWEALTH YOUTH CHAMPIONSHIPS""";"=""10.2011""";
"=""6""";"=""W""";"=""5""";"=""5""";"=""5""";"=""HIABATHE Tembile""";"=""28.09.1994""";"=""RSA""";"=""48""";"=""45.40""";"=""38""";"=""* 41""";"=""41""";"=""41""";"=""48""";"=""53""";"=""* 56""";"=""53""";"=""94""";"=""2011 COMMONWEALTH YOUTH CHAMPIONSHIPS""";"=""10.2011""";
"=""7""";"=""M""";"=""1""";"=""2""";"=""1""";"=""EKANAYAKE E.M.S.S.""";"=""01.06.1996""";"=""SRI""";"=""50""";"=""47.96""";"=""60""";"=""65""";"=""71""";"=""71""";"=""80""";"=""90""";"=""95""";"=""95""";"=""166""";"=""2011 COMMONWEALTH YOUTH CHAMPIONSHIPS""";"=""10.2011""";
"=""8""";"=""M""";"=""2""";"=""1""";"=""2""";"=""LOITONGBAM Ajit Singh""";"=""30.12.1995""";"=""IND""";"=""50""";"=""49.52""";"=""70""";"=""75""";"=""* 78""";"=""75""";"=""90""";"=""* 94""";"=""* 94""";"=""90""";"=""165""";"=""2011 COMMONWEALTH YOUTH CHAMPIONSHIPS""";"=""10.2011""";
"=""9""";"=""M""";"=""3""";"=""3""";"=""3""";"=""ISRAEL Denver""";"=""02.11.1995""";"=""RSA""";"=""50""";"=""46.34""";"=""55""";"=""58""";"=""* 61""";"=""58""";"=""72""";"=""* 75""";"=""* 75""";"=""72""";"=""130""";"=""2011 COMMONWEALTH YOUTH CHAMPIONSHIPS""";"=""10.2011""";
