pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""w""";"=""1""";"=""1""";"=""1""";"=""PAGLIARO Genny Caterina""";"=""15.10.1988""";"=""ITA""";"=""48""";"=""47.56""";"=""80""";"=""*85""";"=""85""";"=""85""";"=""98""";"=""*103""";"=""*103""";"=""98""";"=""183""";"=""EUROPEAN U 23 CHAMPIONSHIPS""";"=""09.2011""";
"=""1""";"=""w""";"=""2""";"=""2""";"=""2""";"=""FUS Agata""";"=""30.11.1989""";"=""POL""";"=""48""";"=""47.48""";"=""*60""";"=""60""";"=""*65""";"=""60""";"=""73""";"=""78""";"=""81""";"=""81""";"=""141""";"=""EUROPEAN U 23 CHAMPIONSHIPS""";"=""09.2011""";
"=""2""";"=""w""";"=""3""";"=""3""";"=""3""";"=""VEZNIKOVA Veronika""";"=""31.01.1990""";"=""CZE""";"=""48""";"=""47.82""";"=""40""";"=""45""";"=""49""";"=""49""";"=""56""";"=""62""";"=""*67""";"=""62""";"=""111""";"=""EUROPEAN U 23 CHAMPIONSHIPS""";"=""09.2011""";
"=""3""";"=""w""";"=""1""";"=""1""";"=""1""";"=""KARPINSKA Marzena""";"=""19.02.1988""";"=""POL""";"=""53""";"=""48.88""";"=""80""";"=""82""";"=""84""";"=""84""";"=""95""";"=""100""";"=""*102""";"=""100""";"=""184""";"=""EUROPEAN U 23 CHAMPIONSHIPS""";"=""09.2011""";
"=""4""";"=""w""";"=""2""";"=""2""";"=""3""";"=""BERCHI Dana Alexandra""";"=""11.03.1990""";"=""ROU""";"=""53""";"=""52.90""";"=""76""";"=""81""";"=""*83""";"=""81""";"=""93""";"=""*98""";"=""98""";"=""98""";"=""179""";"=""EUROPEAN U 23 CHAMPIONSHIPS""";"=""09.2011""";
"=""5""";"=""w""";"=""3""";"=""4""";"=""2""";"=""SUKHAR Elena""";"=""24.07.1989""";"=""RUS""";"=""53""";"=""52.86""";"=""75""";"=""79""";"=""*82""";"=""79""";"=""95""";"=""*98""";"=""98""";"=""98""";"=""177""";"=""EUROPEAN U 23 CHAMPIONSHIPS""";"=""09.2011""";
"=""6""";"=""w""";"=""4""";"=""3""";"=""4""";"=""DIACHENKO Iana""";"=""16.01.1990""";"=""UKR""";"=""53""";"=""52.34""";"=""75""";"=""78""";"=""80""";"=""80""";"=""*92""";"=""92""";"=""96""";"=""96""";"=""176""";"=""EUROPEAN U 23 CHAMPIONSHIPS""";"=""09.2011""";
"=""7""";"=""w""";"=""5""";"=""5""";"=""5""";"=""GURITA Lucretia""";"=""09.12.1990""";"=""ROU""";"=""53""";"=""51.80""";"=""58""";"=""*61""";"=""61""";"=""61""";"=""72""";"=""77""";"=""81""";"=""81""";"=""142""";"=""EUROPEAN U 23 CHAMPIONSHIPS""";"=""09.2011""";
"=""8""";"=""m""";"=""1""";"=""2""";"=""1""";"=""OLARU Gabriel""";"=""23.11.1988""";"=""ROU""";"=""56""";"=""55.90""";"=""95""";"=""101""";"=""106""";"=""106""";"=""122""";"=""128""";"=""133""";"=""133""";"=""239""";"=""EUROPEAN U 23 CHAMPIONSHIPS""";"=""09.2011""";
"=""9""";"=""m""";"=""2""";"=""1""";"=""2""";"=""NAZIF Ferdi""";"=""22.09.1989""";"=""BUL""";"=""56""";"=""55.80""";"=""100""";"=""105""";"=""107""";"=""107""";"=""120""";"=""126""";"=""131""";"=""131""";"=""238""";"=""EUROPEAN U 23 CHAMPIONSHIPS""";"=""09.2011""";
