pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""w""";"=""1""";"=""1""";"=""1""";"=""XIAO Hongyu""";"=""05.08.1991""";"=""CHN""";"=""48""";"=""47.90""";"=""75""";"=""*80""";"=""80""";"=""80""";"=""90""";"=""100""";"=""105""";"=""105""";"=""185""";"=""ASIAN JUNIOR CHAMPIONSHIPS""";"=""04.2010""";
"=""1""";"=""w""";"=""2""";"=""2""";"=""2""";"=""YELISSEYEVA Margarita""";"=""20.07.1992""";"=""KAZ""";"=""48""";"=""47.50""";"=""65""";"=""70""";"=""71""";"=""71""";"=""80""";"=""85""";"=""87""";"=""87""";"=""158""";"=""ASIAN JUNIOR CHAMPIONSHIPS""";"=""04.2010""";
"=""2""";"=""w""";"=""3""";"=""3""";"=""3""";"=""MATSA Santoshi""";"=""10.03.1994""";"=""IND""";"=""48""";"=""48.00""";"=""65""";"=""69""";"=""71""";"=""71""";"=""81""";"=""84""";"=""87""";"=""87""";"=""158""";"=""ASIAN JUNIOR CHAMPIONSHIPS""";"=""04.2010""";
"=""3""";"=""w""";"=""4""";"=""4""";"=""4""";"=""ROJAS Kelle Kay""";"=""06.04.1991""";"=""PHI""";"=""48""";"=""47.00""";"=""60""";"=""65""";"=""*69""";"=""65""";"=""80""";"=""82""";"=""84""";"=""84""";"=""149""";"=""ASIAN JUNIOR CHAMPIONSHIPS""";"=""04.2010""";
"=""4""";"=""w""";"=""5""";"=""5""";"=""5""";"=""TOGOEVA Makhliyo""";"=""07.01.1992""";"=""UZB""";"=""48""";"=""46.15""";"=""58""";"=""*61""";"=""62""";"=""62""";"=""75""";"=""80""";"=""*82""";"=""80""";"=""142""";"=""ASIAN JUNIOR CHAMPIONSHIPS""";"=""04.2010""";
"=""5""";"=""w""";"=""1""";"=""1""";"=""1""";"=""PENG Hui""";"=""23.07.1991""";"=""CHN""";"=""53""";"=""52.50""";"=""80""";"=""85""";"=""90""";"=""90""";"=""100""";"=""110""";"=""120""";"=""120""";"=""210""";"=""ASIAN JUNIOR CHAMPIONSHIPS""";"=""04.2010""";
"=""6""";"=""w""";"=""2""";"=""2""";"=""2""";"=""CHU Hsiao-Ting""";"=""19.01.1995""";"=""TPE""";"=""53""";"=""52.45""";"=""65""";"=""72""";"=""75""";"=""75""";"=""85""";"=""*90""";"=""*90""";"=""85""";"=""160""";"=""ASIAN JUNIOR CHAMPIONSHIPS""";"=""04.2010""";
"=""7""";"=""w""";"=""3""";"=""3""";"=""3""";"=""BURIEVA Bibioysha""";"=""19.01.1995""";"=""UZB""";"=""53""";"=""52.60""";"=""55""";"=""*59""";"=""59""";"=""59""";"=""70""";"=""*75""";"=""75""";"=""75""";"=""134""";"=""ASIAN JUNIOR CHAMPIONSHIPS""";"=""04.2010""";
"=""8""";"=""w""";"=""4""";"=""4""";"=""4""";"=""BAATARTUMUR Ankhzaya""";"=""15.10.1992""";"=""MGL""";"=""53""";"=""51.90""";"=""55""";"=""*58""";"=""58""";"=""58""";"=""*68""";"=""68""";"=""*72""";"=""68""";"=""126""";"=""ASIAN JUNIOR CHAMPIONSHIPS""";"=""04.2010""";
"=""9""";"=""m""";"=""1""";"=""1""";"=""1""";"=""ZHANG Bo""";"=""23.05.1991""";"=""CHN""";"=""56""";"=""55.80""";"=""106""";"=""*123""";"=""*123""";"=""106""";"=""136""";"=""141""";"=""145""";"=""145""";"=""251""";"=""ASIAN JUNIOR CHAMPIONSHIPS""";"=""04.2010""";
"=""10""";"=""m""";"=""2""";"=""3""";"=""2""";"=""TAN Chi Chung""";"=""24.02.1990""";"=""TPE""";"=""56""";"=""55.45""";"=""100""";"=""*105""";"=""*105""";"=""100""";"=""130""";"=""135""";"=""*140""";"=""135""";"=""235""";"=""ASIAN JUNIOR CHAMPIONSHIPS""";"=""04.2010""";
"=""11""";"=""m""";"=""3""";"=""2""";"=""5""";"=""CHANG Kang-Ming""";"=""23.08.1992""";"=""TPE""";"=""56""";"=""55.75""";"=""97""";"=""*101""";"=""101""";"=""101""";"=""118""";"=""120""";"=""123""";"=""123""";"=""224""";"=""ASIAN JUNIOR CHAMPIONSHIPS""";"=""04.2010""";
"=""12""";"=""m""";"=""4""";"=""5""";"=""4""";"=""GHAGARE Swapnil Babaso""";"=""25.09.1990""";"=""IND""";"=""56""";"=""55.90""";"=""98""";"=""*102""";"=""*102""";"=""98""";"=""120""";"=""124""";"=""*127""";"=""124""";"=""222""";"=""ASIAN JUNIOR CHAMPIONSHIPS""";"=""04.2010""";
"=""13""";"=""m""";"=""5""";"=""4""";"=""6""";"=""AINE UDDIN Mohammad""";"=""25.03.1994""";"=""BAN""";"=""56""";"=""55.65""";"=""*96""";"=""96""";"=""100""";"=""100""";"=""115""";"=""*119""";"=""119""";"=""119""";"=""219""";"=""ASIAN JUNIOR CHAMPIONSHIPS""";"=""04.2010""";
"=""14""";"=""m""";"=""6""";"=""6""";"=""3""";"=""AL-HAMADANI Yasir""";"=""15.08.1991""";"=""IRQ""";"=""56""";"=""55.60""";"=""92""";"=""*98""";"=""---""";"=""92""";"=""112""";"=""121""";"=""124""";"=""124""";"=""216""";"=""ASIAN JUNIOR CHAMPIONSHIPS""";"=""04.2010""";
