pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""w""";"=""1""";"=""---""";"=""---""";"=""HARE Kathleen""";"=""23.11.1987""";"=""PNG""";"=""48""";"=""47.20""";"=""0.0""";"=""0.0""";"=""0.0""";"=""65""";"=""0.0""";"=""0.0""";"=""0.0""";"=""83""";"=""148""";"=""XIV. PACIFIC GAMES""";"=""09.2011""";
"=""1""";"=""w""";"=""2""";"=""---""";"=""---""";"=""MALANI Seruwaia""";"=""01.03.1993""";"=""FIJ""";"=""48""";"=""46.70""";"=""0.0""";"=""0.0""";"=""0.0""";"=""40""";"=""0.0""";"=""0.0""";"=""0.0""";"=""58""";"=""98""";"=""XIV. PACIFIC GAMES""";"=""09.2011""";
"=""2""";"=""w""";"=""---""";"=""---""";"=""---""";"=""HIRAM Suzanne""";"=""08.10.1987""";"=""NRU""";"=""48""";"=""47.30""";"=""0.0""";"=""0.0""";"=""0.0""";"=""66""";"=""0.0""";"=""0.0""";"=""0.0""";"=""---""";"=""0""";"=""XIV. PACIFIC GAMES""";"=""09.2011""";
"=""3""";"=""w""";"=""1""";"=""---""";"=""---""";"=""TOUA Loa Dika""";"=""23.06.1984""";"=""PNG""";"=""53""";"=""52.80""";"=""0.0""";"=""0.0""";"=""0.0""";"=""65""";"=""0.0""";"=""0.0""";"=""0.0""";"=""85""";"=""150""";"=""XIV. PACIFIC GAMES""";"=""09.2011""";
"=""4""";"=""w""";"=""2""";"=""---""";"=""---""";"=""YU HING Claudine""";"=""19.06.1972""";"=""TAH""";"=""53""";"=""52.80""";"=""0.0""";"=""0.0""";"=""0.0""";"=""50""";"=""0.0""";"=""0.0""";"=""0.0""";"=""60""";"=""110""";"=""XIV. PACIFIC GAMES""";"=""09.2011""";
"=""5""";"=""w""";"=""3""";"=""---""";"=""---""";"=""MUDUNAVOCE Arieta""";"=""29.01.1993""";"=""FIJ""";"=""53""";"=""51.90""";"=""0.0""";"=""0.0""";"=""0.0""";"=""45""";"=""0.0""";"=""0.0""";"=""0.0""";"=""60""";"=""105""";"=""XIV. PACIFIC GAMES""";"=""09.2011""";
"=""6""";"=""w""";"=""4""";"=""---""";"=""---""";"=""KALIBIU Arina""";"=""19.08.1998""";"=""SOL""";"=""53""";"=""53.00""";"=""0.0""";"=""0.0""";"=""0.0""";"=""45""";"=""0.0""";"=""0.0""";"=""0.0""";"=""60""";"=""105""";"=""XIV. PACIFIC GAMES""";"=""09.2011""";
"=""7""";"=""m""";"=""1""";"=""---""";"=""---""";"=""TULO Manueli""";"=""25.03.1990""";"=""FIJ""";"=""56""";"=""55.60""";"=""0.0""";"=""0.0""";"=""0.0""";"=""105""";"=""0.0""";"=""0.0""";"=""0.0""";"=""126""";"=""231""";"=""XIV. PACIFIC GAMES""";"=""09.2011""";
"=""8""";"=""m""";"=""2""";"=""---""";"=""---""";"=""BARU Morea""";"=""15.04.1990""";"=""PNG""";"=""56""";"=""55.40""";"=""0.0""";"=""0.0""";"=""0.0""";"=""95""";"=""0.0""";"=""0.0""";"=""0.0""";"=""125""";"=""220""";"=""XIV. PACIFIC GAMES""";"=""09.2011""";
"=""9""";"=""m""";"=""3""";"=""---""";"=""---""";"=""BRECHTEFELD Elson Edward""";"=""02.03.1994""";"=""NRU""";"=""56""";"=""55.40""";"=""0.0""";"=""0.0""";"=""0.0""";"=""95""";"=""0.0""";"=""0.0""";"=""0.0""";"=""120""";"=""215""";"=""XIV. PACIFIC GAMES""";"=""09.2011""";
"=""10""";"=""m""";"=""4""";"=""---""";"=""---""";"=""OALA Fred Karoho""";"=""12.09.1996""";"=""PNG""";"=""56""";"=""55.40""";"=""0.0""";"=""0.0""";"=""0.0""";"=""70""";"=""0.0""";"=""0.0""";"=""0.0""";"=""105""";"=""175""";"=""XIV. PACIFIC GAMES""";"=""09.2011""";
"=""11""";"=""w""";"=""1""";"=""---""";"=""---""";"=""LIKU Maria""";"=""27.04.1990""";"=""FIJ""";"=""58""";"=""57.30""";"=""0.0""";"=""0.0""";"=""0.0""";"=""78""";"=""0.0""";"=""0.0""";"=""0.0""";"=""98""";"=""176""";"=""XIV. PACIFIC GAMES""";"=""09.2011""";
"=""12""";"=""w""";"=""2""";"=""---""";"=""---""";"=""WINI Jenly Tegu""";"=""09.06.1983""";"=""SOL""";"=""58""";"=""56.80""";"=""0.0""";"=""0.0""";"=""0.0""";"=""75""";"=""0.0""";"=""0.0""";"=""0.0""";"=""97""";"=""172""";"=""XIV. PACIFIC GAMES""";"=""09.2011""";
"=""13""";"=""w""";"=""3""";"=""---""";"=""---""";"=""KASSMAN Monalisa Naime""";"=""05.11.1992""";"=""PNG""";"=""58""";"=""57.30""";"=""0.0""";"=""0.0""";"=""0.0""";"=""56""";"=""0.0""";"=""0.0""";"=""0.0""";"=""73""";"=""129""";"=""XIV. PACIFIC GAMES""";"=""09.2011""";
"=""14""";"=""w""";"=""4""";"=""---""";"=""---""";"=""TIEMONHOU Stephanie""";"=""08.10.1990""";"=""NCL""";"=""58""";"=""56.50""";"=""0.0""";"=""0.0""";"=""0.0""";"=""55""";"=""0.0""";"=""0.0""";"=""0.0""";"=""67""";"=""122""";"=""XIV. PACIFIC GAMES""";"=""09.2011""";
"=""15""";"=""m""";"=""1""";"=""---""";"=""---""";"=""MINGINFEL Manuel""";"=""28.09.1978""";"=""FSM""";"=""62""";"=""61.50""";"=""0.0""";"=""0.0""";"=""0.0""";"=""115""";"=""0.0""";"=""0.0""";"=""0.0""";"=""150""";"=""265""";"=""XIV. PACIFIC GAMES""";"=""09.2011""";
"=""16""";"=""m""";"=""2""";"=""---""";"=""---""";"=""LAPUA Lapua Tuau""";"=""15.04.1991""";"=""TUV""";"=""62""";"=""61.10""";"=""0.0""";"=""0.0""";"=""0.0""";"=""105""";"=""0.0""";"=""0.0""";"=""0.0""";"=""131""";"=""236""";"=""XIV. PACIFIC GAMES""";"=""09.2011""";
"=""17""";"=""m""";"=""3""";"=""---""";"=""---""";"=""PATRIS Stevick""";"=""17.01.1991""";"=""PLW""";"=""62""";"=""61.10""";"=""0.0""";"=""0.0""";"=""0.0""";"=""102""";"=""0.0""";"=""0.0""";"=""0.0""";"=""131""";"=""233""";"=""XIV. PACIFIC GAMES""";"=""09.2011""";
"=""18""";"=""m""";"=""4""";"=""---""";"=""---""";"=""RAMOHAKA Brown Chester""";"=""02.02.1988""";"=""SOL""";"=""62""";"=""61.30""";"=""0.0""";"=""0.0""";"=""0.0""";"=""96""";"=""0.0""";"=""0.0""";"=""0.0""";"=""125""";"=""221""";"=""XIV. PACIFIC GAMES""";"=""09.2011""";
"=""19""";"=""m""";"=""5""";"=""---""";"=""---""";"=""TIKODELAIMATUKU Tui Moce""";"=""14.12.1987""";"=""FIJ""";"=""62""";"=""61.70""";"=""0.0""";"=""0.0""";"=""0.0""";"=""90""";"=""0.0""";"=""0.0""";"=""0.0""";"=""115""";"=""205""";"=""XIV. PACIFIC GAMES""";"=""09.2011""";
"=""20""";"=""m""";"=""6""";"=""---""";"=""---""";"=""YUW Johnathon Jesse""";"=""11.09.1991""";"=""FSM""";"=""62""";"=""61.60""";"=""0.0""";"=""0.0""";"=""0.0""";"=""80""";"=""0.0""";"=""0.0""";"=""0.0""";"=""105""";"=""185""";"=""XIV. PACIFIC GAMES""";"=""09.2011""";
