pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""W""";"=""1""";"=""1""";"=""2""";"=""CHEN Chunlian""";"=""08.05.1996""";"=""CHN""";"=""44""";"=""43.96""";"=""57""";"=""63""";"=""65""";"=""65""";"=""75""";"=""80""";"=""*82""";"=""80""";"=""145""";"=""2011 IWF YOUTH WORLD CHAMPIONSHIPS""";"=""05.2011""";
"=""1""";"=""W""";"=""2""";"=""2""";"=""1""";"=""CHAY DZUL Diana""";"=""07.02.1995""";"=""MEX""";"=""44""";"=""43.45""";"=""57""";"=""61""";"=""*63""";"=""61""";"=""76""";"=""80""";"=""*82""";"=""80""";"=""141""";"=""2011 IWF YOUTH WORLD CHAMPIONSHIPS""";"=""05.2011""";
"=""2""";"=""W""";"=""3""";"=""4""";"=""3""";"=""MUNOZ LOPEZ Viviana Izamar""";"=""10.11.1995""";"=""MEX""";"=""44""";"=""43.42""";"=""55""";"=""59""";"=""*62""";"=""59""";"=""77""";"=""79""";"=""*82""";"=""79""";"=""138""";"=""2011 IWF YOUTH WORLD CHAMPIONSHIPS""";"=""05.2011""";
"=""3""";"=""W""";"=""4""";"=""3""";"=""4""";"=""PIRON CANDELARIO Beatriz Elizabeth""";"=""27.02.1995""";"=""DOM""";"=""44""";"=""43.36""";"=""58""";"=""60""";"=""*62""";"=""60""";"=""73""";"=""76""";"=""*79""";"=""76""";"=""136""";"=""2011 IWF YOUTH WORLD CHAMPIONSHIPS""";"=""05.2011""";
"=""4""";"=""W""";"=""5""";"=""5""";"=""6""";"=""LONDONO Jessica""";"=""03.04.1995""";"=""COL""";"=""44""";"=""43.82""";"=""53""";"=""56""";"=""59""";"=""59""";"=""65""";"=""70""";"=""*72""";"=""70""";"=""129""";"=""2011 IWF YOUTH WORLD CHAMPIONSHIPS""";"=""05.2011""";
"=""5""";"=""W""";"=""6""";"=""6""";"=""5""";"=""MEJIA LOPEZ Maria Alejandra""";"=""01.04.1994""";"=""COL""";"=""44""";"=""43.59""";"=""52""";"=""55""";"=""*57""";"=""55""";"=""65""";"=""70""";"=""*72""";"=""70""";"=""125""";"=""2011 IWF YOUTH WORLD CHAMPIONSHIPS""";"=""05.2011""";
"=""6""";"=""W""";"=""7""";"=""10""";"=""7""";"=""DE LEON VALDEZ Astrid Carolina""";"=""05.03.1995""";"=""GUA""";"=""44""";"=""43.91""";"=""*50""";"=""50""";"=""52""";"=""52""";"=""*69""";"=""69""";"=""*72""";"=""69""";"=""121""";"=""2011 IWF YOUTH WORLD CHAMPIONSHIPS""";"=""05.2011""";
"=""7""";"=""W""";"=""8""";"=""9""";"=""9""";"=""FERNANDEZ GARCIA Olga Maria""";"=""21.04.1997""";"=""ESP""";"=""44""";"=""40.37""";"=""50""";"=""52""";"=""*54""";"=""52""";"=""60""";"=""*63""";"=""63""";"=""63""";"=""115""";"=""2011 IWF YOUTH WORLD CHAMPIONSHIPS""";"=""05.2011""";
"=""8""";"=""W""";"=""9""";"=""12""";"=""8""";"=""CHEN Yi-Hui""";"=""07.04.1994""";"=""TPE""";"=""44""";"=""41.78""";"=""45""";"=""*48""";"=""*50""";"=""45""";"=""58""";"=""63""";"=""67""";"=""67""";"=""112""";"=""2011 IWF YOUTH WORLD CHAMPIONSHIPS""";"=""05.2011""";
"=""9""";"=""W""";"=""10""";"=""7""";"=""10""";"=""PAGLIARO Alessandra""";"=""16.07.1997""";"=""ITA""";"=""44""";"=""43.64""";"=""51""";"=""54""";"=""*58""";"=""54""";"=""58""";"=""*63""";"=""*63""";"=""58""";"=""112""";"=""2011 IWF YOUTH WORLD CHAMPIONSHIPS""";"=""05.2011""";
"=""10""";"=""W""";"=""11""";"=""11""";"=""11""";"=""SZLASA Emilia Monika""";"=""27.01.1995""";"=""POL""";"=""44""";"=""41.94""";"=""*43""";"=""43""";"=""46""";"=""46""";"=""*53""";"=""53""";"=""*57""";"=""53""";"=""99""";"=""2011 IWF YOUTH WORLD CHAMPIONSHIPS""";"=""05.2011""";
"=""11""";"=""W""";"=""12""";"=""13""";"=""12""";"=""BEZERRA BARBOSA Byanka""";"=""05.11.1994""";"=""BRA""";"=""44""";"=""42.18""";"=""36""";"=""*40""";"=""*40""";"=""36""";"=""47""";"=""*50""";"=""*50""";"=""47""";"=""83""";"=""2011 IWF YOUTH WORLD CHAMPIONSHIPS""";"=""05.2011""";
"=""12""";"=""W""";"=""---""";"=""8""";"=""---""";"=""KORKMAZ Fatma""";"=""01.01.1994""";"=""TUR""";"=""44""";"=""43.32""";"=""50""";"=""53""";"=""*56""";"=""53""";"=""*73""";"=""*73""";"=""*73""";"=""------""";"=""0""";"=""2011 IWF YOUTH WORLD CHAMPIONSHIPS""";"=""05.2011""";
"=""13""";"=""W""";"=""1""";"=""2""";"=""1""";"=""XIONG Pei""";"=""21.02.1996""";"=""CHN""";"=""48""";"=""47.62""";"=""67""";"=""*73""";"=""73""";"=""73""";"=""92""";"=""95""";"=""*100""";"=""95""";"=""168""";"=""2011 IWF YOUTH WORLD CHAMPIONSHIPS""";"=""05.2011""";
"=""14""";"=""W""";"=""2""";"=""1""";"=""2""";"=""ANDRIES Elena Ramona""";"=""21.09.1994""";"=""ROU""";"=""48""";"=""47.81""";"=""71""";"=""74""";"=""*76""";"=""74""";"=""91""";"=""94""";"=""*98""";"=""94""";"=""168""";"=""2011 IWF YOUTH WORLD CHAMPIONSHIPS""";"=""05.2011""";
