pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""w""";"=""1""";"=""1""";"=""1""";"=""SISOEVA Marina""";"=""30.05.1993""";"=""UZB""";"=""48""";"=""47.35""";"=""0.0""";"=""0.0""";"=""0.0""";"=""71""";"=""0.0""";"=""0.0""";"=""0.0""";"=""91""";"=""162""";"=""ASIAN INTER-CLUB JUNIOR CHAMPIONSHIPS""";"=""11.2011""";
"=""1""";"=""w""";"=""2""";"=""2""";"=""2""";"=""OKOEVA Zhanyl""";"=""15.11.1993""";"=""KGZ""";"=""48""";"=""44.55""";"=""0.0""";"=""0.0""";"=""0.0""";"=""55""";"=""0.0""";"=""0.0""";"=""0.0""";"=""74""";"=""129""";"=""ASIAN INTER-CLUB JUNIOR CHAMPIONSHIPS""";"=""11.2011""";
"=""2""";"=""w""";"=""3""";"=""3""";"=""4""";"=""KERIMOVA Melike""";"=""05.04.1995""";"=""TKM""";"=""48""";"=""47.75""";"=""0.0""";"=""0.0""";"=""0.0""";"=""48""";"=""0.0""";"=""0.0""";"=""0.0""";"=""45""";"=""93""";"=""ASIAN INTER-CLUB JUNIOR CHAMPIONSHIPS""";"=""11.2011""";
"=""3""";"=""w""";"=""4""";"=""4""";"=""3""";"=""ZARNIGOR Otakulova""";"=""15.04.1995""";"=""UZB""";"=""48""";"=""47.65""";"=""0.0""";"=""0.0""";"=""0.0""";"=""40""";"=""0.0""";"=""0.0""";"=""0.0""";"=""45""";"=""85""";"=""ASIAN INTER-CLUB JUNIOR CHAMPIONSHIPS""";"=""11.2011""";
"=""4""";"=""w""";"=""1""";"=""1""";"=""1""";"=""SUTANAN Kittima""";"=""20.05.1992""";"=""THA""";"=""53""";"=""52.55""";"=""0.0""";"=""0.0""";"=""0.0""";"=""80""";"=""0.0""";"=""0.0""";"=""0.0""";"=""100""";"=""180""";"=""ASIAN INTER-CLUB JUNIOR CHAMPIONSHIPS""";"=""11.2011""";
"=""5""";"=""w""";"=""2""";"=""2""";"=""2""";"=""BAKIROVA Dilfuzahon""";"=""01.04.1991""";"=""UZB""";"=""53""";"=""51.20""";"=""0.0""";"=""0.0""";"=""0.0""";"=""60""";"=""0.0""";"=""0.0""";"=""0.0""";"=""74""";"=""134""";"=""ASIAN INTER-CLUB JUNIOR CHAMPIONSHIPS""";"=""11.2011""";
"=""6""";"=""w""";"=""3""";"=""3""";"=""3""";"=""KADIROVA Lola""";"=""02.02.1994""";"=""UZB""";"=""53""";"=""48.85""";"=""0.0""";"=""0.0""";"=""0.0""";"=""48""";"=""0.0""";"=""0.0""";"=""0.0""";"=""59""";"=""107""";"=""ASIAN INTER-CLUB JUNIOR CHAMPIONSHIPS""";"=""11.2011""";
"=""7""";"=""m""";"=""1""";"=""2""";"=""1""";"=""KON-NGOEN Arun""";"=""02.01.1994""";"=""THA""";"=""56""";"=""55.75""";"=""0.0""";"=""0.0""";"=""0.0""";"=""103""";"=""0.0""";"=""0.0""";"=""0.0""";"=""132""";"=""235""";"=""ASIAN INTER-CLUB JUNIOR CHAMPIONSHIPS""";"=""11.2011""";
"=""8""";"=""m""";"=""2""";"=""1""";"=""2""";"=""MATKERIMOV Ihtiyor""";"=""18.04.1994""";"=""TKM""";"=""56""";"=""55.70""";"=""0.0""";"=""0.0""";"=""0.0""";"=""103""";"=""0.0""";"=""0.0""";"=""0.0""";"=""131""";"=""234""";"=""ASIAN INTER-CLUB JUNIOR CHAMPIONSHIPS""";"=""11.2011""";
"=""9""";"=""m""";"=""3""";"=""3""";"=""3""";"=""ABDYRAMANOV Syrgak""";"=""21.11.1994""";"=""KGZ""";"=""56""";"=""55.75""";"=""0.0""";"=""0.0""";"=""0.0""";"=""88""";"=""0.0""";"=""0.0""";"=""0.0""";"=""108""";"=""196""";"=""ASIAN INTER-CLUB JUNIOR CHAMPIONSHIPS""";"=""11.2011""";
