pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""W""";"=""1""";"=""1""";"=""1""";"=""GAO Wei""";"=""01.04.1985""";"=""CHN""";"=""48""";"=""47.85""";"=""75""";"=""80""";"=""85""";"=""85""";"=""95""";"=""100""";"=""105""";"=""105""";"=""190""";"=""10th UNIVERSITY WORLD CUP""";"=""08.2007""";
"=""1""";"=""W""";"=""2""";"=""3""";"=""2""";"=""ALFARO Albertina""";"=""05.10.1984""";"=""CHI""";"=""48""";"=""47.17""";"=""57""";"=""* 59""";"=""59""";"=""59""";"=""* 73""";"=""73""";"=""74""";"=""74""";"=""133""";"=""10th UNIVERSITY WORLD CUP""";"=""08.2007""";
"=""2""";"=""W""";"=""3""";"=""2""";"=""3""";"=""ARBOLEDA MORENO Marilyn Paola""";"=""27.06.1982""";"=""ECU""";"=""48""";"=""47.78""";"=""55""";"=""59""";"=""60""";"=""60""";"=""* 73""";"=""73""";"=""* 75""";"=""73""";"=""133""";"=""10th UNIVERSITY WORLD CUP""";"=""08.2007""";
"=""3""";"=""W""";"=""4""";"=""4""";"=""5""";"=""SNETHEN Heather""";"=""18.07.1986""";"=""USA""";"=""48""";"=""47.65""";"=""* 59""";"=""* 59""";"=""59""";"=""59""";"=""72""";"=""* 74""";"=""* 74""";"=""72""";"=""131""";"=""10th UNIVERSITY WORLD CUP""";"=""08.2007""";
"=""4""";"=""W""";"=""5""";"=""5""";"=""4""";"=""SALCEDO HUAMANI Josefina""";"=""21.08.1988""";"=""PER""";"=""48""";"=""46.10""";"=""* 52""";"=""52""";"=""* 56""";"=""52""";"=""72""";"=""* 75""";"=""* 75""";"=""72""";"=""124""";"=""10th UNIVERSITY WORLD CUP""";"=""08.2007""";
"=""5""";"=""W""";"=""---""";"=""---""";"=""6""";"=""QUISPE Rosario""";"=""04.09.1987""";"=""PER""";"=""48""";"=""47.97""";"=""* 49""";"=""* 49""";"=""* 49""";"=""---""";"=""55""";"=""60""";"=""* 65""";"=""60""";"=""0""";"=""10th UNIVERSITY WORLD CUP""";"=""08.2007""";
"=""6""";"=""W""";"=""1""";"=""1""";"=""1""";"=""DONG Cailian""";"=""07.10.1985""";"=""CHN""";"=""53""";"=""52.19""";"=""75""";"=""80""";"=""86""";"=""86""";"=""100""";"=""110""";"=""115""";"=""115""";"=""201""";"=""10th UNIVERSITY WORLD CUP""";"=""08.2007""";
"=""7""";"=""W""";"=""2""";"=""3""";"=""3""";"=""TURNBULL Samantha""";"=""01.05.1988""";"=""USA""";"=""53""";"=""52.86""";"=""* 66""";"=""* 66""";"=""66""";"=""66""";"=""* 81""";"=""81""";"=""86""";"=""86""";"=""152""";"=""10th UNIVERSITY WORLD CUP""";"=""08.2007""";
"=""8""";"=""W""";"=""3""";"=""2""";"=""4""";"=""ARIAS Sylvia""";"=""15.01.1983""";"=""ECU""";"=""53""";"=""52.85""";"=""* 68""";"=""68""";"=""* 70""";"=""68""";"=""83""";"=""* 86""";"=""* 87""";"=""83""";"=""151""";"=""10th UNIVERSITY WORLD CUP""";"=""08.2007""";
"=""9""";"=""W""";"=""4""";"=""4""";"=""6""";"=""FILANDRIANOU Christina""";"=""08.01.1982""";"=""GRE""";"=""53""";"=""51.85""";"=""56""";"=""60""";"=""* 62""";"=""60""";"=""75""";"=""* 80""";"=""* 80""";"=""75""";"=""135""";"=""10th UNIVERSITY WORLD CUP""";"=""08.2007""";
