pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""W""";"=""1""";"=""1""";"=""1""";"=""ZAKI Alla Yasser""";"=""28.07.1996""";"=""EGY""";"=""44""";"=""42.35""";"=""40""";"=""45""";"=""50""";"=""50""";"=""55""";"=""60""";"=""*65""";"=""60""";"=""110""";"=""AFRICAN YOUTH QUALIFICATION CHAMPIONSHIPS""";"=""03.2010""";
"=""1""";"=""W""";"=""2""";"=""2""";"=""2""";"=""MESSIKH Khouloud""";"=""08.12.1996""";"=""TUN""";"=""44""";"=""41.40""";"=""33""";"=""*41""";"=""*41""";"=""33""";"=""40""";"=""45""";"=""*50""";"=""45""";"=""78""";"=""AFRICAN YOUTH QUALIFICATION CHAMPIONSHIPS""";"=""03.2010""";
"=""2""";"=""W""";"=""1""";"=""1""";"=""1""";"=""BAWO Tosan""";"=""18.02.1994""";"=""NGR""";"=""48""";"=""46.75""";"=""50""";"=""55""";"=""59""";"=""59""";"=""70""";"=""75""";"=""*77""";"=""75""";"=""134""";"=""AFRICAN YOUTH QUALIFICATION CHAMPIONSHIPS""";"=""03.2010""";
"=""3""";"=""W""";"=""2""";"=""2""";"=""2""";"=""RAMADAN Lamyaa Abou El Hassan""";"=""01.01.1996""";"=""EGY""";"=""48""";"=""47.50""";"=""50""";"=""55""";"=""*59""";"=""55""";"=""70""";"=""75""";"=""*77""";"=""75""";"=""130""";"=""AFRICAN YOUTH QUALIFICATION CHAMPIONSHIPS""";"=""03.2010""";
"=""4""";"=""W""";"=""3""";"=""3""";"=""3""";"=""CHIHI Zohra""";"=""27.08.1994""";"=""TUN""";"=""48""";"=""46.40""";"=""40""";"=""46""";"=""47""";"=""47""";"=""45""";"=""50""";"=""55""";"=""55""";"=""102""";"=""AFRICAN YOUTH QUALIFICATION CHAMPIONSHIPS""";"=""03.2010""";
"=""5""";"=""W""";"=""4""";"=""4""";"=""4""";"=""HIABATHE Tembile""";"=""28.09.1994""";"=""RSA""";"=""48""";"=""47.75""";"=""*30""";"=""*30""";"=""30""";"=""30""";"=""35""";"=""40""";"=""45""";"=""45""";"=""75""";"=""AFRICAN YOUTH QUALIFICATION CHAMPIONSHIPS""";"=""03.2010""";
"=""6""";"=""M""";"=""1""";"=""1""";"=""2""";"=""TAREK Yetimi""";"=""29.04.1994""";"=""TUN""";"=""50""";"=""49.65""";"=""66""";"=""71""";"=""73""";"=""73""";"=""86""";"=""91""";"=""*94""";"=""91""";"=""164""";"=""AFRICAN YOUTH QUALIFICATION CHAMPIONSHIPS""";"=""03.2010""";
"=""7""";"=""M""";"=""2""";"=""2""";"=""1""";"=""SARIAK Nafaa""";"=""29.11.1994""";"=""ALG""";"=""50""";"=""49.10""";"=""65""";"=""70""";"=""*72""";"=""70""";"=""90""";"=""*93""";"=""93""";"=""93""";"=""163""";"=""AFRICAN YOUTH QUALIFICATION CHAMPIONSHIPS""";"=""03.2010""";
"=""8""";"=""M""";"=""3""";"=""3""";"=""3""";"=""CLARKE Shelton""";"=""26.07.1995""";"=""RSA""";"=""50""";"=""49.90""";"=""*60""";"=""60""";"=""63""";"=""63""";"=""80""";"=""85""";"=""*87""";"=""85""";"=""148""";"=""AFRICAN YOUTH QUALIFICATION CHAMPIONSHIPS""";"=""03.2010""";
"=""9""";"=""M""";"=""4""";"=""5""";"=""4""";"=""SARIAK Badreddine""";"=""24.12.1993""";"=""ALG""";"=""50""";"=""43.30""";"=""47""";"=""*52""";"=""52""";"=""52""";"=""65""";"=""68""";"=""*70""";"=""68""";"=""120""";"=""AFRICAN YOUTH QUALIFICATION CHAMPIONSHIPS""";"=""03.2010""";
"=""10""";"=""M""";"=""5""";"=""4""";"=""5""";"=""ABDARAHIM Osama""";"=""13.02.1994""";"=""LBA""";"=""50""";"=""49.10""";"=""50""";"=""*51""";"=""55""";"=""55""";"=""55""";"=""*65""";"=""65""";"=""65""";"=""120""";"=""AFRICAN YOUTH QUALIFICATION CHAMPIONSHIPS""";"=""03.2010""";
"=""11""";"=""W""";"=""1""";"=""1""";"=""1""";"=""IBRAHIM Basma Emad Gouda Mohamed""";"=""27.06.1995""";"=""EGY""";"=""53""";"=""51.90""";"=""70""";"=""*73""";"=""74""";"=""74""";"=""88""";"=""90""";"=""*92""";"=""90""";"=""164""";"=""AFRICAN YOUTH QUALIFICATION CHAMPIONSHIPS""";"=""03.2010""";
