pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""w""";"=""1""";"=""2""";"=""1""";"=""CONTRERAS Bany""";"=""06.09.1991""";"=""VEN""";"=""48""";"=""47.75""";"=""62""";"=""65""";"=""67""";"=""67""";"=""82""";"=""*86""";"=""*86""";"=""82""";"=""149""";"=""XXVI. SIMON BOLIVAR CUP""";"=""11.2010""";
"=""1""";"=""w""";"=""2""";"=""1""";"=""2""";"=""SUAREZ Y. Daniela""";"=""01.01.1992""";"=""VEN""";"=""48""";"=""48.00""";"=""62""";"=""66""";"=""68""";"=""68""";"=""*81""";"=""81""";"=""*86""";"=""81""";"=""149""";"=""XXVI. SIMON BOLIVAR CUP""";"=""11.2010""";
"=""2""";"=""w""";"=""3""";"=""3""";"=""3""";"=""VASQUEZ Maria""";"=""26.11.1990""";"=""ECU""";"=""48""";"=""47.10""";"=""60""";"=""*64""";"=""*64""";"=""60""";"=""80""";"=""*85""";"=""*85""";"=""80""";"=""140""";"=""XXVI. SIMON BOLIVAR CUP""";"=""11.2010""";
"=""3""";"=""w""";"=""1""";"=""1""";"=""1""";"=""VASQUEZ ANANGONO Tatiana Margarita""";"=""07.01.1993""";"=""ECU""";"=""53""";"=""53.00""";"=""70""";"=""*72""";"=""72""";"=""72""";"=""87""";"=""91""";"=""---""";"=""91""";"=""163""";"=""XXVI. SIMON BOLIVAR CUP""";"=""11.2010""";
"=""4""";"=""w""";"=""2""";"=""2""";"=""2""";"=""GUERRERO S. Mara""";"=""01.01.1990""";"=""VEN""";"=""53""";"=""52.95""";"=""*71""";"=""*71""";"=""71""";"=""71""";"=""85""";"=""90""";"=""*95""";"=""90""";"=""161""";"=""XXVI. SIMON BOLIVAR CUP""";"=""11.2010""";
"=""5""";"=""w""";"=""3""";"=""3""";"=""3""";"=""RODRIGUEZ GOMEZ Genesis Lourdes""";"=""17.07.1994""";"=""VEN""";"=""53""";"=""50.70""";"=""65""";"=""70""";"=""*74""";"=""70""";"=""80""";"=""85""";"=""---""";"=""85""";"=""155""";"=""XXVI. SIMON BOLIVAR CUP""";"=""11.2010""";
"=""6""";"=""w""";"=""4""";"=""4""";"=""4""";"=""GIL Janeth""";"=""26.11.1988""";"=""VEN""";"=""53""";"=""52.70""";"=""*65""";"=""65""";"=""*68""";"=""65""";"=""75""";"=""78""";"=""81""";"=""81""";"=""146""";"=""XXVI. SIMON BOLIVAR CUP""";"=""11.2010""";
"=""7""";"=""w""";"=""5""";"=""5""";"=""5""";"=""AGUILERA Zadayt""";"=""12.05.1993""";"=""VEN""";"=""53""";"=""52.30""";"=""*60""";"=""60""";"=""62""";"=""62""";"=""75""";"=""*77""";"=""77""";"=""77""";"=""139""";"=""XXVI. SIMON BOLIVAR CUP""";"=""11.2010""";
"=""8""";"=""w""";"=""6""";"=""6""";"=""6""";"=""LEON Michel""";"=""12.08.1994""";"=""VEN""";"=""53""";"=""52.95""";"=""59""";"=""*62""";"=""62""";"=""62""";"=""67""";"=""70""";"=""*72""";"=""70""";"=""132""";"=""XXVI. SIMON BOLIVAR CUP""";"=""11.2010""";
"=""9""";"=""w""";"=""7""";"=""7""";"=""7""";"=""PARRA Emeli Antonela""";"=""03.06.1992""";"=""ARG""";"=""53""";"=""52.25""";"=""52""";"=""55""";"=""*58""";"=""55""";"=""65""";"=""*70""";"=""*70""";"=""65""";"=""120""";"=""XXVI. SIMON BOLIVAR CUP""";"=""11.2010""";
"=""10""";"=""m""";"=""1""";"=""2""";"=""1""";"=""VILLEGAS Edward""";"=""03.05.1990""";"=""VEN""";"=""56""";"=""56.00""";"=""98""";"=""102""";"=""105""";"=""105""";"=""126""";"=""*133""";"=""134""";"=""134""";"=""239""";"=""XXVI. SIMON BOLIVAR CUP""";"=""11.2010""";
"=""11""";"=""m""";"=""2""";"=""1""";"=""2""";"=""ROCAFUERTE BUENAIRE Enmanuel Enrique""";"=""17.08.1992""";"=""ECU""";"=""56""";"=""55.00""";"=""98""";"=""102""";"=""105""";"=""105""";"=""*126""";"=""126""";"=""133""";"=""133""";"=""238""";"=""XXVI. SIMON BOLIVAR CUP""";"=""11.2010""";
"=""12""";"=""w""";"=""1""";"=""1""";"=""1""";"=""FIGUEROA ROLDAN Yusleidy Mariana""";"=""09.01.1993""";"=""VEN""";"=""58""";"=""57.55""";"=""82""";"=""86""";"=""*88""";"=""86""";"=""104""";"=""112""";"=""*115""";"=""112""";"=""198""";"=""XXVI. SIMON BOLIVAR CUP""";"=""11.2010""";
"=""13""";"=""w""";"=""2""";"=""2""";"=""2""";"=""HENRRIQUEZ GONZALEZ Inmara Tibisay""";"=""23.09.1981""";"=""VEN""";"=""58""";"=""55.05""";"=""70""";"=""75""";"=""---""";"=""75""";"=""95""";"=""100""";"=""---""";"=""100""";"=""175""";"=""XXVI. SIMON BOLIVAR CUP""";"=""11.2010""";
"=""14""";"=""w""";"=""3""";"=""3""";"=""3""";"=""HARO Veronica""";"=""28.07.1993""";"=""ECU""";"=""58""";"=""57.35""";"=""*72""";"=""72""";"=""*75""";"=""72""";"=""91""";"=""*95""";"=""*95""";"=""91""";"=""163""";"=""XXVI. SIMON BOLIVAR CUP""";"=""11.2010""";
"=""15""";"=""m""";"=""1""";"=""1""";"=""1""";"=""LOPEZ PENA Roy Sherlock""";"=""21.10.1992""";"=""VEN""";"=""62""";"=""62.00""";"=""109""";"=""111""";"=""116""";"=""116""";"=""137""";"=""141""";"=""*145""";"=""141""";"=""257""";"=""XXVI. SIMON BOLIVAR CUP""";"=""11.2010""";
"=""16""";"=""m""";"=""2""";"=""2""";"=""2""";"=""RIVERO Jose""";"=""11.06.1992""";"=""VEN""";"=""62""";"=""61.95""";"=""*106""";"=""108""";"=""110""";"=""110""";"=""137""";"=""*140""";"=""*140""";"=""137""";"=""247""";"=""XXVI. SIMON BOLIVAR CUP""";"=""11.2010""";
"=""17""";"=""m""";"=""3""";"=""3""";"=""3""";"=""NIETO Jose""";"=""29.05.1988""";"=""VEN""";"=""62""";"=""61.45""";"=""100""";"=""106""";"=""*108""";"=""106""";"=""130""";"=""*137""";"=""*140""";"=""130""";"=""236""";"=""XXVI. SIMON BOLIVAR CUP""";"=""11.2010""";
"=""18""";"=""m""";"=""4""";"=""4""";"=""4""";"=""CARRASCO David""";"=""04.01.1983""";"=""ESP""";"=""62""";"=""59.55""";"=""87""";"=""95""";"=""97""";"=""97""";"=""100""";"=""106""";"=""115""";"=""115""";"=""212""";"=""XXVI. SIMON BOLIVAR CUP""";"=""11.2010""";
"=""19""";"=""m""";"=""5""";"=""5""";"=""5""";"=""GOMEZ Martin""";"=""30.12.1992""";"=""ARG""";"=""62""";"=""60.55""";"=""77""";"=""82""";"=""*86""";"=""82""";"=""100""";"=""105""";"=""110""";"=""110""";"=""192""";"=""XXVI. SIMON BOLIVAR CUP""";"=""11.2010""";
"=""20""";"=""w""";"=""1""";"=""1""";"=""1""";"=""PARDO MARRUGO Nidia Rosa""";"=""14.01.1983""";"=""VEN""";"=""63""";"=""60.20""";"=""*86""";"=""86""";"=""90""";"=""90""";"=""115""";"=""*120""";"=""*120""";"=""115""";"=""205""";"=""XXVI. SIMON BOLIVAR CUP""";"=""11.2010""";
"=""21""";"=""w""";"=""2""";"=""4""";"=""2""";"=""BARCO FIGUEROA Yorharley Neyeska""";"=""07.12.1991""";"=""VEN""";"=""63""";"=""62.60""";"=""82""";"=""*84""";"=""*84""";"=""82""";"=""104""";"=""106""";"=""*110""";"=""106""";"=""188""";"=""XXVI. SIMON BOLIVAR CUP""";"=""11.2010""";
"=""22""";"=""w""";"=""3""";"=""2""";"=""3""";"=""ANGULO IZQUIERDO Sofia Valeria""";"=""27.12.1991""";"=""ECU""";"=""63""";"=""60.55""";"=""77""";"=""81""";"=""83""";"=""83""";"=""97""";"=""*104""";"=""104""";"=""104""";"=""187""";"=""XXVI. SIMON BOLIVAR CUP""";"=""11.2010""";
"=""23""";"=""w""";"=""4""";"=""3""";"=""4""";"=""ARRIOLA BETANCUR Yurleidys Smith""";"=""29.02.1992""";"=""VEN""";"=""63""";"=""61.10""";"=""*82""";"=""*82""";"=""82""";"=""82""";"=""102""";"=""*105""";"=""*107""";"=""102""";"=""184""";"=""XXVI. SIMON BOLIVAR CUP""";"=""11.2010""";
"=""24""";"=""w""";"=""5""";"=""5""";"=""6""";"=""RODRIGUEZ Norelis""";"=""06.12.1992""";"=""VEN""";"=""63""";"=""62.70""";"=""71""";"=""*75""";"=""75""";"=""75""";"=""90""";"=""93""";"=""*95""";"=""93""";"=""168""";"=""XXVI. SIMON BOLIVAR CUP""";"=""11.2010""";
"=""25""";"=""w""";"=""6""";"=""6""";"=""5""";"=""CARRENO Gilda""";"=""05.04.1985""";"=""VEN""";"=""63""";"=""62.40""";"=""70""";"=""*75""";"=""*75""";"=""70""";"=""*90""";"=""90""";"=""95""";"=""95""";"=""165""";"=""XXVI. SIMON BOLIVAR CUP""";"=""11.2010""";
"=""26""";"=""w""";"=""7""";"=""7""";"=""7""";"=""CASARES Monica""";"=""25.04.1993""";"=""VEN""";"=""63""";"=""62.70""";"=""*70""";"=""70""";"=""*73""";"=""70""";"=""91""";"=""*95""";"=""*96""";"=""91""";"=""161""";"=""XXVI. SIMON BOLIVAR CUP""";"=""11.2010""";
"=""27""";"=""w""";"=""1""";"=""1""";"=""1""";"=""HERRERA Yarvanis Karina""";"=""13.12.1989""";"=""VEN""";"=""69""";"=""68.35""";"=""95""";"=""*97""";"=""97""";"=""97""";"=""113""";"=""*116""";"=""---""";"=""113""";"=""210""";"=""XXVI. SIMON BOLIVAR CUP""";"=""11.2010""";
"=""28""";"=""m""";"=""1""";"=""1""";"=""1""";"=""BLANCO RUIZ Henry Jose""";"=""06.03.1990""";"=""VEN""";"=""69""";"=""69.00""";"=""130""";"=""137""";"=""*141""";"=""137""";"=""165""";"=""174""";"=""*176""";"=""174""";"=""311""";"=""XXVI. SIMON BOLIVAR CUP""";"=""11.2010""";
"=""29""";"=""m""";"=""2""";"=""2""";"=""2""";"=""MOLINA Cesar""";"=""17.02.1992""";"=""ECU""";"=""69""";"=""68.30""";"=""110""";"=""115""";"=""*120""";"=""115""";"=""*145""";"=""145""";"=""146""";"=""146""";"=""261""";"=""XXVI. SIMON BOLIVAR CUP""";"=""11.2010""";
