pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""W""";"=""1""";"=""1""";"=""1""";"=""CHEN Xiao Qing""";"=""04.03.1987""";"=""CHN""";"=""48""";"=""47.90""";"=""* 82""";"=""82""";"=""85""";"=""85""";"=""100""";"=""105""";"=""108""";"=""108""";"=""193.0""";"=""9th UNIVERSITY WORLD CUP""";"=""06.2006""";
"=""1""";"=""W""";"=""2""";"=""2""";"=""2""";"=""LAOSIRIKUL Pensiri""";"=""17.01.1984""";"=""THA""";"=""48""";"=""47.72""";"=""80""";"=""82""";"=""* 85""";"=""82""";"=""103""";"=""105""";"=""*108""";"=""105""";"=""187.0""";"=""9th UNIVERSITY WORLD CUP""";"=""06.2006""";
"=""2""";"=""W""";"=""3""";"=""3""";"=""3""";"=""THONGYIM Bunphithak""";"=""13.01.1984""";"=""THA""";"=""48""";"=""47.92""";"=""* 80""";"=""80""";"=""* 85""";"=""80""";"=""97""";"=""101""";"=""*103""";"=""101""";"=""181.0""";"=""9th UNIVERSITY WORLD CUP""";"=""06.2006""";
"=""3""";"=""W""";"=""4""";"=""4""";"=""4""";"=""OZKAN KONAK Sibel""";"=""03.03.1988""";"=""TUR""";"=""48""";"=""47.46""";"=""67""";"=""70""";"=""* 73""";"=""70""";"=""87""";"=""* 90""";"=""* 90""";"=""87""";"=""157.0""";"=""9th UNIVERSITY WORLD CUP""";"=""06.2006""";
"=""4""";"=""W""";"=""5""";"=""5""";"=""5""";"=""KLESZCZYNSKA Marta""";"=""13.02.1979""";"=""POL""";"=""48""";"=""47.34""";"=""* 65""";"=""65""";"=""68""";"=""68""";"=""85""";"=""* 88""";"=""* 88""";"=""85""";"=""153.0""";"=""9th UNIVERSITY WORLD CUP""";"=""06.2006""";
"=""5""";"=""W""";"=""6""";"=""6""";"=""7""";"=""SNETHEN Heather""";"=""18.07.1986""";"=""USA""";"=""48""";"=""46.80""";"=""58""";"=""60""";"=""* 62""";"=""60""";"=""73""";"=""77""";"=""* 79""";"=""77""";"=""137.0""";"=""9th UNIVERSITY WORLD CUP""";"=""06.2006""";
"=""6""";"=""W""";"=""7""";"=""8""";"=""6""";"=""FILANDRIANOU Christina""";"=""08.01.1982""";"=""GRE""";"=""48""";"=""47.86""";"=""57""";"=""* 59""";"=""* 59""";"=""57""";"=""77""";"=""* 79""";"=""79""";"=""79""";"=""136.0""";"=""9th UNIVERSITY WORLD CUP""";"=""06.2006""";
"=""7""";"=""W""";"=""8""";"=""7""";"=""8""";"=""HERRERA Rosalinda Serrato""";"=""26.05.1986""";"=""MEX""";"=""48""";"=""47.74""";"=""55""";"=""* 58""";"=""58""";"=""58""";"=""* 70""";"=""70""";"=""* 73""";"=""70""";"=""128.0""";"=""9th UNIVERSITY WORLD CUP""";"=""06.2006""";
"=""8""";"=""W""";"=""---""";"=""---""";"=""---""";"=""TAYLAN Nurcan""";"=""29.10.1983""";"=""TUR""";"=""48""";"=""47.96""";"=""* 85""";"=""* 85""";"=""* 86""";"=""---""";"=""---""";"=""---""";"=""---""";"=""---""";"=""0.0""";"=""9th UNIVERSITY WORLD CUP""";"=""06.2006""";
"=""9""";"=""W""";"=""1""";"=""1""";"=""1""";"=""JUNPIM Kuntatean""";"=""29.05.1984""";"=""THA""";"=""53""";"=""52.54""";"=""87""";"=""* 92""";"=""92""";"=""92""";"=""107""";"=""112""";"=""115""";"=""115""";"=""207.0""";"=""9th UNIVERSITY WORLD CUP""";"=""06.2006""";
