pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""w""";"=""1""";"=""1""";"=""1""";"=""AHMED Heba Saleh Mahmoud""";"=""03.07.1996""";"=""EGY""";"=""48""";"=""46.60""";"=""55""";"=""960""";"=""62""";"=""62""";"=""76""";"=""80""";"=""*85""";"=""80""";"=""142""";"=""AFRICAN JUNIOR CHAMPIONSHIPS""";"=""11.2012""";
"=""1""";"=""w""";"=""2""";"=""2""";"=""2""";"=""LANDOULSI Nouha""";"=""05.05.1998""";"=""TUN""";"=""48""";"=""47.70""";"=""56""";"=""61""";"=""*63""";"=""61""";"=""71""";"=""*77""";"=""---""";"=""71""";"=""132""";"=""AFRICAN JUNIOR CHAMPIONSHIPS""";"=""11.2012""";
"=""2""";"=""w""";"=""3""";"=""3""";"=""3""";"=""SIBAR Sara""";"=""28.08.1995""";"=""MAR""";"=""48""";"=""46.50""";"=""45""";"=""50""";"=""52""";"=""52""";"=""65""";"=""70""";"=""*72""";"=""70""";"=""122""";"=""AFRICAN JUNIOR CHAMPIONSHIPS""";"=""11.2012""";
"=""3""";"=""w""";"=""1""";"=""1""";"=""1""";"=""IBRAHIM Basma Emad Gouda Mohamed""";"=""27.06.1995""";"=""EGY""";"=""53""";"=""50.80""";"=""70""";"=""75""";"=""77""";"=""77""";"=""90""";"=""100""";"=""*103""";"=""100""";"=""177""";"=""AFRICAN JUNIOR CHAMPIONSHIPS""";"=""11.2012""";
"=""4""";"=""w""";"=""2""";"=""2""";"=""3""";"=""MEJRI Oumaima""";"=""22.08.1994""";"=""TUN""";"=""53""";"=""52.50""";"=""66""";"=""*69""";"=""*71""";"=""66""";"=""80""";"=""*85""";"=""*85""";"=""80""";"=""146""";"=""AFRICAN JUNIOR CHAMPIONSHIPS""";"=""11.2012""";
"=""5""";"=""w""";"=""3""";"=""3""";"=""2""";"=""CHIHI Zohra""";"=""27.08.1994""";"=""TUN""";"=""53""";"=""52.60""";"=""57""";"=""61""";"=""*67""";"=""61""";"=""76""";"=""81""";"=""*85""";"=""81""";"=""142""";"=""AFRICAN JUNIOR CHAMPIONSHIPS""";"=""11.2012""";
"=""6""";"=""w""";"=""4""";"=""4""";"=""4""";"=""JERNANE Hind""";"=""22.09.1992""";"=""MAR""";"=""53""";"=""50.10""";"=""45""";"=""52""";"=""58""";"=""58""";"=""65""";"=""72""";"=""*75""";"=""72""";"=""130""";"=""AFRICAN JUNIOR CHAMPIONSHIPS""";"=""11.2012""";
"=""7""";"=""m""";"=""1""";"=""1""";"=""1""";"=""MAROUEN Watreni""";"=""28.04.1995""";"=""TUN""";"=""56""";"=""55.70""";"=""*90""";"=""90""";"=""100""";"=""100""";"=""120""";"=""*128""";"=""*128""";"=""120""";"=""220""";"=""AFRICAN JUNIOR CHAMPIONSHIPS""";"=""11.2012""";
"=""8""";"=""m""";"=""2""";"=""2""";"=""2""";"=""ABDESSAMAD Ben Mehrez""";"=""13.07.1994""";"=""TUN""";"=""56""";"=""54.80""";"=""75""";"=""81""";"=""*85""";"=""81""";"=""98""";"=""103""";"=""107""";"=""107""";"=""188""";"=""AFRICAN JUNIOR CHAMPIONSHIPS""";"=""11.2012""";
"=""9""";"=""m""";"=""3""";"=""3""";"=""3""";"=""HARFI Zakaria""";"=""12.11.1992""";"=""MAR""";"=""56""";"=""53.90""";"=""62""";"=""66""";"=""*70""";"=""66""";"=""85""";"=""92""";"=""97""";"=""97""";"=""163""";"=""AFRICAN JUNIOR CHAMPIONSHIPS""";"=""11.2012""";
"=""10""";"=""m""";"=""4""";"=""4""";"=""4""";"=""ISRAEL Denver""";"=""02.11.1995""";"=""RSA""";"=""56""";"=""48.60""";"=""58""";"=""62""";"=""*65""";"=""62""";"=""75""";"=""*78""";"=""78""";"=""78""";"=""140""";"=""AFRICAN JUNIOR CHAMPIONSHIPS""";"=""11.2012""";
"=""11""";"=""w""";"=""1""";"=""1""";"=""1""";"=""ABDALLA Zeinab Khaled Mohamed""";"=""23.07.1995""";"=""EGY""";"=""58""";"=""55.20""";"=""65""";"=""70""";"=""73""";"=""73""";"=""85""";"=""90""";"=""*97""";"=""90""";"=""163""";"=""AFRICAN JUNIOR CHAMPIONSHIPS""";"=""11.2012""";
"=""12""";"=""m""";"=""1""";"=""1""";"=""1""";"=""MOUSSA Abdella Khalifa Mohamed""";"=""12.01.1992""";"=""LBA""";"=""62""";"=""61.60""";"=""100""";"=""*110""";"=""*111""";"=""100""";"=""127""";"=""135""";"=""*142""";"=""135""";"=""235""";"=""AFRICAN JUNIOR CHAMPIONSHIPS""";"=""11.2012""";
"=""13""";"=""m""";"=""2""";"=""2""";"=""2""";"=""HOUCINE Ben Hminda""";"=""18.11.1996""";"=""TUN""";"=""62""";"=""61.80""";"=""90""";"=""97""";"=""*101""";"=""97""";"=""112""";"=""115""";"=""*126""";"=""115""";"=""212""";"=""AFRICAN JUNIOR CHAMPIONSHIPS""";"=""11.2012""";
"=""14""";"=""m""";"=""3""";"=""3""";"=""3""";"=""NGWELE Mninikhaya""";"=""12.10.1992""";"=""RSA""";"=""62""";"=""61.80""";"=""90""";"=""95""";"=""*100""";"=""95""";"=""110""";"=""*115""";"=""*115""";"=""110""";"=""205""";"=""AFRICAN JUNIOR CHAMPIONSHIPS""";"=""11.2012""";
"=""15""";"=""m""";"=""4""";"=""4""";"=""4""";"=""EL AABIDI Khalid""";"=""14.09.1995""";"=""MAR""";"=""62""";"=""61.40""";"=""70""";"=""*80""";"=""80""";"=""80""";"=""95""";"=""100""";"=""*105""";"=""100""";"=""180""";"=""AFRICAN JUNIOR CHAMPIONSHIPS""";"=""11.2012""";
"=""16""";"=""w""";"=""1""";"=""1""";"=""1""";"=""AHMED Sara Samir Elsayed Mohamed""";"=""01.01.1998""";"=""EGY""";"=""63""";"=""60.40""";"=""90""";"=""95""";"=""*100""";"=""95""";"=""110""";"=""*120""";"=""120""";"=""120""";"=""215""";"=""AFRICAN JUNIOR CHAMPIONSHIPS""";"=""11.2012""";
"=""17""";"=""w""";"=""2""";"=""2""";"=""2""";"=""RACHED Issraa""";"=""02.08.1998""";"=""EGY""";"=""63""";"=""60.20""";"=""*80""";"=""80""";"=""---""";"=""80""";"=""90""";"=""95""";"=""---""";"=""95""";"=""175""";"=""AFRICAN JUNIOR CHAMPIONSHIPS""";"=""11.2012""";
"=""18""";"=""w""";"=""3""";"=""3""";"=""3""";"=""JAOUEHER Chalbi""";"=""11.09.1995""";"=""TUN""";"=""63""";"=""61.80""";"=""60""";"=""*65""";"=""68""";"=""68""";"=""77""";"=""81""";"=""84""";"=""84""";"=""152""";"=""AFRICAN JUNIOR CHAMPIONSHIPS""";"=""11.2012""";
"=""19""";"=""w""";"=""4""";"=""4""";"=""4""";"=""OUASS Samira""";"=""22.04.1992""";"=""MAR""";"=""63""";"=""62.20""";"=""50""";"=""*55""";"=""*55""";"=""50""";"=""65""";"=""70""";"=""*74""";"=""70""";"=""120""";"=""AFRICAN JUNIOR CHAMPIONSHIPS""";"=""11.2012""";
"=""20""";"=""m""";"=""1""";"=""1""";"=""1""";"=""BEN HNIA Karem""";"=""13.11.1994""";"=""TUN""";"=""69""";"=""67.90""";"=""125""";"=""130""";"=""136""";"=""136""";"=""160""";"=""*170""";"=""*171""";"=""160""";"=""296""";"=""AFRICAN JUNIOR CHAMPIONSHIPS""";"=""11.2012""";
"=""21""";"=""w""";"=""1""";"=""1""";"=""1""";"=""HASSINE Ghada""";"=""17.05.1993""";"=""TUN""";"=""69""";"=""67.90""";"=""91""";"=""96""";"=""*97""";"=""96""";"=""110""";"=""*121""";"=""*121""";"=""110""";"=""206""";"=""AFRICAN JUNIOR CHAMPIONSHIPS""";"=""11.2012""";
"=""22""";"=""w""";"=""2""";"=""2""";"=""2""";"=""HUSSEIN Samar Said Habashy Ahmed""";"=""20.09.1995""";"=""EGY""";"=""69""";"=""63.40""";"=""75""";"=""*83""";"=""*83""";"=""75""";"=""95""";"=""100""";"=""103""";"=""103""";"=""178""";"=""AFRICAN JUNIOR CHAMPIONSHIPS""";"=""11.2012""";
"=""23""";"=""m""";"=""2""";"=""2""";"=""2""";"=""RAMELA Phehello John""";"=""25.07.1993""";"=""RSA""";"=""69""";"=""68.40""";"=""105""";"=""*110""";"=""112""";"=""112""";"=""125""";"=""*132""";"=""*132""";"=""125""";"=""237""";"=""AFRICAN JUNIOR CHAMPIONSHIPS""";"=""11.2012""";
"=""24""";"=""w""";"=""3""";"=""3""";"=""3""";"=""MASIU Matshidiso Hazel""";"=""06.05.1992""";"=""RSA""";"=""69""";"=""63.70""";"=""67""";"=""*72""";"=""74""";"=""74""";"=""85""";"=""90""";"=""*93""";"=""90""";"=""164""";"=""AFRICAN JUNIOR CHAMPIONSHIPS""";"=""11.2012""";
