pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""w""";"=""1""";"=""1""";"=""1""";"=""ERNESTO CAMPEIRO Aline Roberta""";"=""16.10.1980""";"=""BRA""";"=""48""";"=""48.00""";"=""*63""";"=""63""";"=""*66""";"=""63""";"=""76""";"=""80""";"=""*88""";"=""80""";"=""143""";"=""2012 SOUTH AMERICAN CHAMPIONSHIPS""";"=""10.2012""";
"=""1""";"=""w""";"=""2""";"=""2""";"=""2""";"=""HERRERA TORREALBA Maria Fernanda""";"=""21.05.1994""";"=""VEN""";"=""48""";"=""46.70""";"=""*62""";"=""62""";"=""*64""";"=""62""";"=""*75""";"=""77""";"=""79""";"=""79""";"=""141""";"=""2012 SOUTH AMERICAN CHAMPIONSHIPS""";"=""10.2012""";
"=""2""";"=""w""";"=""3""";"=""3""";"=""3""";"=""RAMIREZ CHUMACERO Fiorela Del Rocio""";"=""18.05.1991""";"=""PER""";"=""48""";"=""46.60""";"=""50""";"=""55""";"=""*60""";"=""55""";"=""65""";"=""70""";"=""*73""";"=""70""";"=""125""";"=""2012 SOUTH AMERICAN CHAMPIONSHIPS""";"=""10.2012""";
"=""3""";"=""w""";"=""1""";"=""2""";"=""1""";"=""SIERRA FIGUEROA Maria Janeth""";"=""01.03.1995""";"=""VEN""";"=""53""";"=""51.40""";"=""64""";"=""67""";"=""*70""";"=""67""";"=""85""";"=""90""";"=""94""";"=""94""";"=""161""";"=""2012 SOUTH AMERICAN CHAMPIONSHIPS""";"=""10.2012""";
"=""4""";"=""w""";"=""2""";"=""1""";"=""2""";"=""RAMOS Fabiola Aparecida""";"=""15.12.1992""";"=""BRA""";"=""53""";"=""52.20""";"=""67""";"=""*70""";"=""70""";"=""70""";"=""83""";"=""*87""";"=""87""";"=""87""";"=""157""";"=""2012 SOUTH AMERICAN CHAMPIONSHIPS""";"=""10.2012""";
"=""5""";"=""w""";"=""3""";"=""4""";"=""3""";"=""SANTILLAN RENGIFO Yaritza Yajaira""";"=""01.12.1996""";"=""PER""";"=""53""";"=""52.00""";"=""*57""";"=""57""";"=""*60""";"=""57""";"=""80""";"=""*82""";"=""*82""";"=""80""";"=""137""";"=""2012 SOUTH AMERICAN CHAMPIONSHIPS""";"=""10.2012""";
"=""6""";"=""w""";"=""---""";"=""3""";"=""---""";"=""CUBA Maribel Ines""";"=""07.01.1989""";"=""PER""";"=""53""";"=""53.00""";"=""62""";"=""*64""";"=""*64""";"=""62""";"=""*80""";"=""*80""";"=""*80""";"=""---""";"=""0""";"=""2012 SOUTH AMERICAN CHAMPIONSHIPS""";"=""10.2012""";
"=""7""";"=""m""";"=""1""";"=""1""";"=""1""";"=""BARRERA SANDOVAL Francisco Javier""";"=""14.05.1987""";"=""CHI""";"=""56""";"=""56.00""";"=""96""";"=""98""";"=""103""";"=""103""";"=""125""";"=""*130""";"=""131""";"=""131""";"=""234""";"=""2012 SOUTH AMERICAN CHAMPIONSHIPS""";"=""10.2012""";
"=""8""";"=""m""";"=""2""";"=""2""";"=""2""";"=""SOTO Diego""";"=""28.01.1988""";"=""CHI""";"=""56""";"=""55.90""";"=""*93""";"=""93""";"=""97""";"=""97""";"=""120""";"=""125""";"=""*131""";"=""125""";"=""222""";"=""2012 SOUTH AMERICAN CHAMPIONSHIPS""";"=""10.2012""";
"=""9""";"=""m""";"=""3""";"=""3""";"=""3""";"=""BERIS ESCALONA Eduar Jose""";"=""29.05.1993""";"=""VEN""";"=""56""";"=""55.80""";"=""91""";"=""*94""";"=""94""";"=""94""";"=""116""";"=""120""";"=""*124""";"=""120""";"=""214""";"=""2012 SOUTH AMERICAN CHAMPIONSHIPS""";"=""10.2012""";
"=""10""";"=""m""";"=""4""";"=""4""";"=""4""";"=""ROJAS CONCHA Marcos Antonio""";"=""02.06.1995""";"=""PER""";"=""56""";"=""55.45""";"=""88""";"=""91""";"=""*93""";"=""91""";"=""*119""";"=""119""";"=""*124""";"=""119""";"=""210""";"=""2012 SOUTH AMERICAN CHAMPIONSHIPS""";"=""10.2012""";
"=""11""";"=""m""";"=""5""";"=""5""";"=""5""";"=""POVEDA Brayan""";"=""27.10.1993""";"=""BOL""";"=""56""";"=""54.50""";"=""70""";"=""*73""";"=""*76""";"=""70""";"=""*85""";"=""85""";"=""*90""";"=""85""";"=""155""";"=""2012 SOUTH AMERICAN CHAMPIONSHIPS""";"=""10.2012""";
"=""12""";"=""w""";"=""1""";"=""1""";"=""1""";"=""FIGUEROA ROLDAN Yusleidy Mariana""";"=""09.01.1993""";"=""VEN""";"=""58""";"=""58.00""";"=""84""";"=""87""";"=""*90""";"=""87""";"=""108""";"=""111""";"=""---""";"=""111""";"=""198""";"=""2012 SOUTH AMERICAN CHAMPIONSHIPS""";"=""10.2012""";
"=""13""";"=""w""";"=""2""";"=""2""";"=""2""";"=""DE AGUIAR GONCALVES Alexsandra""";"=""12.03.1989""";"=""BRA""";"=""58""";"=""56.00""";"=""75""";"=""*80""";"=""82""";"=""82""";"=""95""";"=""*100""";"=""*100""";"=""95""";"=""177""";"=""2012 SOUTH AMERICAN CHAMPIONSHIPS""";"=""10.2012""";
"=""14""";"=""w""";"=""3""";"=""3""";"=""3""";"=""LIMAS ROSALES Ercila Beatriz""";"=""05.12.1995""";"=""PER""";"=""58""";"=""57.70""";"=""*62""";"=""62""";"=""64""";"=""64""";"=""80""";"=""84""";"=""86""";"=""86""";"=""150""";"=""2012 SOUTH AMERICAN CHAMPIONSHIPS""";"=""10.2012""";
"=""15""";"=""m""";"=""1""";"=""2""";"=""1""";"=""BARDALEZ TUISIMA Luis David""";"=""03.10.1995""";"=""PER""";"=""62""";"=""60.55""";"=""98""";"=""103""";"=""*105""";"=""103""";"=""125""";"=""130""";"=""*132""";"=""130""";"=""233""";"=""2012 SOUTH AMERICAN CHAMPIONSHIPS""";"=""10.2012""";
"=""16""";"=""m""";"=""2""";"=""3""";"=""2""";"=""PRECIADO REYES Miguel Angel""";"=""03.11.1994""";"=""PER""";"=""62""";"=""61.40""";"=""98""";"=""*103""";"=""103""";"=""103""";"=""125""";"=""*131""";"=""*131""";"=""125""";"=""228""";"=""2012 SOUTH AMERICAN CHAMPIONSHIPS""";"=""10.2012""";
"=""17""";"=""m""";"=""---""";"=""1""";"=""---""";"=""LOPEZ SANCHEZ Jesus Antonio""";"=""17.12.1984""";"=""VEN""";"=""62""";"=""61.70""";"=""111""";"=""116""";"=""*122""";"=""116""";"=""*145""";"=""---""";"=""---""";"=""---""";"=""0""";"=""2012 SOUTH AMERICAN CHAMPIONSHIPS""";"=""10.2012""";
"=""18""";"=""w""";"=""1""";"=""1""";"=""1""";"=""PARDO MARRUGO Nidia Rosa""";"=""14.01.1983""";"=""VEN""";"=""63""";"=""62.60""";"=""90""";"=""95""";"=""*97""";"=""95""";"=""120""";"=""*125""";"=""*126""";"=""120""";"=""215""";"=""2012 SOUTH AMERICAN CHAMPIONSHIPS""";"=""10.2012""";
"=""19""";"=""w""";"=""2""";"=""2""";"=""2""";"=""NASCIMENTO SILVA A FERREIRA Eliane""";"=""25.04.1981""";"=""BRA""";"=""63""";"=""60.70""";"=""83""";"=""*87""";"=""*87""";"=""83""";"=""*102""";"=""102""";"=""*108""";"=""102""";"=""185""";"=""2012 SOUTH AMERICAN CHAMPIONSHIPS""";"=""10.2012""";
"=""20""";"=""w""";"=""3""";"=""3""";"=""3""";"=""DELAMER Jimena""";"=""16.01.1982""";"=""ARG""";"=""63""";"=""62.30""";"=""75""";"=""78""";"=""80""";"=""80""";"=""94""";"=""97""";"=""100""";"=""100""";"=""180""";"=""2012 SOUTH AMERICAN CHAMPIONSHIPS""";"=""10.2012""";
"=""21""";"=""w""";"=""4""";"=""4""";"=""4""";"=""SANDI PIZANGO Tessy Karen""";"=""20.11.1996""";"=""PER""";"=""63""";"=""58.30""";"=""60""";"=""*65""";"=""65""";"=""65""";"=""80""";"=""85""";"=""88""";"=""88""";"=""153""";"=""2012 SOUTH AMERICAN CHAMPIONSHIPS""";"=""10.2012""";
"=""22""";"=""w""";"=""1""";"=""1""";"=""1""";"=""PEINADO MEJIAS Laura Yenireet""";"=""21.10.1992""";"=""VEN""";"=""69""";"=""68.00""";"=""80""";"=""85""";"=""90""";"=""90""";"=""100""";"=""105""";"=""109""";"=""109""";"=""199""";"=""2012 SOUTH AMERICAN CHAMPIONSHIPS""";"=""10.2012""";
"=""23""";"=""m""";"=""1""";"=""1""";"=""1""";"=""SANCHEZ RIVERO Junior Antonio""";"=""01.06.1989""";"=""VEN""";"=""69""";"=""68.80""";"=""135""";"=""140""";"=""142""";"=""142""";"=""160""";"=""167""";"=""*175""";"=""167""";"=""309""";"=""2012 SOUTH AMERICAN CHAMPIONSHIPS""";"=""10.2012""";
"=""24""";"=""w""";"=""2""";"=""2""";"=""2""";"=""BERRU MONDRAGON Danitza Disney""";"=""10.05.1991""";"=""PER""";"=""69""";"=""63.50""";"=""65""";"=""70""";"=""72""";"=""72""";"=""87""";"=""92""";"=""*96""";"=""92""";"=""164""";"=""2012 SOUTH AMERICAN CHAMPIONSHIPS""";"=""10.2012""";
"=""25""";"=""m""";"=""2""";"=""4""";"=""2""";"=""LAHUANAMPA CASTILLO Junior Chayanne""";"=""04.04.1995""";"=""PER""";"=""69""";"=""67.10""";"=""100""";"=""103""";"=""*106""";"=""103""";"=""134""";"=""139""";"=""142""";"=""142""";"=""245""";"=""2012 SOUTH AMERICAN CHAMPIONSHIPS""";"=""10.2012""";
"=""26""";"=""m""";"=""3""";"=""3""";"=""3""";"=""AQUINO GOMEZ Robinson""";"=""07.10.1994""";"=""PER""";"=""69""";"=""68.65""";"=""100""";"=""*105""";"=""105""";"=""105""";"=""134""";"=""140""";"=""*144""";"=""140""";"=""245""";"=""2012 SOUTH AMERICAN CHAMPIONSHIPS""";"=""10.2012""";
"=""27""";"=""m""";"=""4""";"=""2""";"=""4""";"=""SOTO MONTECINO Eduardo Alexis""";"=""25.03.1995""";"=""CHI""";"=""69""";"=""68.70""";"=""103""";"=""107""";"=""*110""";"=""107""";"=""132""";"=""137""";"=""*140""";"=""137""";"=""244""";"=""2012 SOUTH AMERICAN CHAMPIONSHIPS""";"=""10.2012""";
"=""28""";"=""m""";"=""DSQ""";"=""DSQ""";"=""DSQ""";"=""VIANA DE SILVA  GOMEZ Joellison""";"=""30.09.1994""";"=""BRA""";"=""69""";"=""68.55""";"=""113""";"=""*117""";"=""*117""";"=""---""";"=""135""";"=""*142""";"=""*142""";"=""---""";"=""0""";"=""2012 SOUTH AMERICAN CHAMPIONSHIPS""";"=""10.2012""";
"=""29""";"=""w""";"=""1""";"=""1""";"=""2""";"=""CHIRINOS LEON Dayana Aracelis""";"=""04.10.1991""";"=""VEN""";"=""75""";"=""71.50""";"=""92""";"=""97""";"=""101""";"=""101""";"=""117""";"=""121""";"=""*124""";"=""121""";"=""222""";"=""2012 SOUTH AMERICAN CHAMPIONSHIPS""";"=""10.2012""";
