pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""w""";"=""1""";"=""---""";"=""---""";"=""NOTT Tara""";"=""01.01.1972""";"=""USA""";"=""48""";"=""47.48""";"=""80""";"=""*82.5""";"=""82.5""";"=""82.5""";"=""100""";"=""102.5""";"=""*105""";"=""102.5""";"=""185""";"=""XXVII OLYMPIC GAMES""";"=""09.2000""";
"=""1""";"=""w""";"=""2""";"=""---""";"=""---""";"=""RUMBEWAS Raema Lisa""";"=""09.10.1980""";"=""INA""";"=""48""";"=""47.98""";"=""80""";"=""*85""";"=""*85""";"=""80""";"=""102.5""";"=""105""";"=""*107.5""";"=""105""";"=""185""";"=""XXVII OLYMPIC GAMES""";"=""09.2000""";
"=""2""";"=""w""";"=""3""";"=""---""";"=""---""";"=""INDRIYANI Sri""";"=""01.01.1978""";"=""INA""";"=""48""";"=""47.28""";"=""80""";"=""*82.5""";"=""82.5""";"=""82.5""";"=""*100""";"=""*100""";"=""100""";"=""100""";"=""182.5""";"=""XXVII OLYMPIC GAMES""";"=""09.2000""";
"=""3""";"=""w""";"=""4""";"=""---""";"=""---""";"=""WIN Kay Thi""";"=""01.01.1979""";"=""MYA""";"=""48""";"=""47.48""";"=""80""";"=""*85""";"=""*85""";"=""80""";"=""100""";"=""*105""";"=""*105""";"=""100""";"=""180""";"=""XXVII OLYMPIC GAMES""";"=""09.2000""";
"=""4""";"=""w""";"=""5""";"=""---""";"=""---""";"=""GOAD Robin Elizabeth""";"=""17.01.1970""";"=""USA""";"=""48""";"=""47.66""";"=""77.5""";"=""*80""";"=""*80""";"=""77.5""";"=""95""";"=""100""";"=""*105""";"=""100""";"=""177.5""";"=""XXVII OLYMPIC GAMES""";"=""09.2000""";
"=""5""";"=""w""";"=""6""";"=""---""";"=""---""";"=""NIYANAGI Kaori""";"=""21.11.1977""";"=""JPN""";"=""48""";"=""47.66""";"=""75""";"=""*80""";"=""*80""";"=""75""";"=""*100""";"=""100""";"=""*105""";"=""100""";"=""175""";"=""XXVII OLYMPIC GAMES""";"=""09.2000""";
"=""6""";"=""w""";"=""7""";"=""---""";"=""---""";"=""GIGANTI Eva""";"=""29.05.1976""";"=""ITA""";"=""48""";"=""46.56""";"=""*77.5""";"=""*77.5""";"=""77.5""";"=""77.5""";"=""92.5""";"=""*95""";"=""*95""";"=""92.5""";"=""170""";"=""XXVII OLYMPIC GAMES""";"=""09.2000""";
"=""7""";"=""w""";"=""8""";"=""---""";"=""---""";"=""RICHARD Sabryna""";"=""01.01.1977""";"=""FRA""";"=""48""";"=""46.88""";"=""70""";"=""*72.5""";"=""*75""";"=""70""";"=""87.5""";"=""*92.5""";"=""*92.5""";"=""87.5""";"=""157.5""";"=""XXVII OLYMPIC GAMES""";"=""09.2000""";
"=""8""";"=""w""";"=""9""";"=""---""";"=""---""";"=""JORGE Maria Elizabet""";"=""20.04.1957""";"=""BRA""";"=""48""";"=""47.40""";"=""55""";"=""*60""";"=""60""";"=""60""";"=""75""";"=""*80""";"=""*80""";"=""75""";"=""135""";"=""XXVII OLYMPIC GAMES""";"=""09.2000""";
"=""9""";"=""w""";"=""10""";"=""---""";"=""---""";"=""TOUA Loa Dika""";"=""23.06.1984""";"=""PNG""";"=""48""";"=""47.36""";"=""*45""";"=""45""";"=""50""";"=""50""";"=""62.5""";"=""67.5""";"=""*72.5""";"=""67.5""";"=""117.5""";"=""XXVII OLYMPIC GAMES""";"=""09.2000""";
"=""10""";"=""w""";"=""---""";"=""---""";"=""---""";"=""MINCHEVA Donka""";"=""09.05.1973""";"=""BUL""";"=""48""";"=""47.62""";"=""*80""";"=""*80""";"=""*82.5""";"=""---""";"=""---""";"=""---""";"=""---""";"=""---""";"=""0""";"=""XXVII OLYMPIC GAMES""";"=""09.2000""";
"=""11""";"=""w""";"=""DSQ""";"=""DSQ""";"=""DSQ""";"=""DRAGNEVA-Rifatova Izabela""";"=""01.10.1971""";"=""BUL""";"=""48""";"=""47.78""";"=""80""";"=""*85""";"=""85""";"=""---""";"=""100""";"=""105""";"=""---""";"=""---""";"=""0""";"=""XXVII OLYMPIC GAMES""";"=""09.2000""";
"=""12""";"=""w""";"=""1""";"=""---""";"=""---""";"=""YANG Xia""";"=""01.01.1977""";"=""CHN""";"=""53""";"=""52.46""";"=""95""";"=""97.5""";"=""100""";"=""100""";"=""122.5""";"=""125""";"=""---""";"=""125""";"=""225""";"=""XXVII OLYMPIC GAMES""";"=""09.2000""";
"=""13""";"=""w""";"=""2""";"=""---""";"=""---""";"=""LI Feng-Ying""";"=""01.01.1975""";"=""TPE""";"=""53""";"=""52.42""";"=""92.5""";"=""98""";"=""*100""";"=""97.5""";"=""115""";"=""*125""";"=""*127.5""";"=""115""";"=""212.5""";"=""XXVII OLYMPIC GAMES""";"=""09.2000""";
"=""14""";"=""w""";"=""3""";"=""---""";"=""---""";"=""SLAMET Winarni Binti""";"=""01.01.1975""";"=""INA""";"=""53""";"=""52.44""";"=""*85""";"=""85""";"=""90""";"=""90""";"=""105""";"=""110""";"=""112.5""";"=""112.5""";"=""202.5""";"=""XXVII OLYMPIC GAMES""";"=""09.2000""";
"=""15""";"=""w""";"=""4""";"=""---""";"=""---""";"=""GBODO Franca Pamiendi""";"=""28.08.1982""";"=""NGR""";"=""53""";"=""52.00""";"=""85""";"=""*90""";"=""*90""";"=""85""";"=""105""";"=""110""";"=""*117.5""";"=""110""";"=""195""";"=""XXVII OLYMPIC GAMES""";"=""09.2000""";
"=""16""";"=""w""";"=""5""";"=""---""";"=""---""";"=""WIN Swe Swe""";"=""03.12.1975""";"=""MYA""";"=""53""";"=""52.08""";"=""85""";"=""*87.5""";"=""*87.5""";"=""85""";"=""105""";"=""110""";"=""*117.5""";"=""110""";"=""195""";"=""XXVII OLYMPIC GAMES""";"=""09.2000""";
"=""17""";"=""w""";"=""6""";"=""---""";"=""---""";"=""CHANU Sanamacha Thingbaijani""";"=""02.10.1978""";"=""IND""";"=""53""";"=""52.16""";"=""80""";"=""85""";"=""*87.5""";"=""85""";"=""105""";"=""110""";"=""*117.5""";"=""110""";"=""195""";"=""XXVII OLYMPIC GAMES""";"=""09.2000""";
"=""18""";"=""w""";"=""7""";"=""---""";"=""---""";"=""NAKAGA Mari""";"=""01.01.1975""";"=""JPN""";"=""53""";"=""52.58""";"=""*77.5""";"=""*77.5""";"=""77.5""";"=""77.5""";"=""105""";"=""*110""";"=""*110""";"=""105""";"=""182.5""";"=""XXVII OLYMPIC GAMES""";"=""09.2000""";
