pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""w""";"=""1""";"=""2""";"=""1""";"=""OKUR Saziye""";"=""23.02.1992""";"=""TUR""";"=""48""";"=""46.25""";"=""70""";"=""73""";"=""74""";"=""74""";"=""87""";"=""92""";"=""95""";"=""95""";"=""169""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""11.2010""";
"=""1""";"=""w""";"=""2""";"=""1""";"=""2""";"=""ANDRIES Elena Ramona""";"=""21.09.1994""";"=""ROU""";"=""48""";"=""47.75""";"=""70""";"=""74""";"=""75""";"=""75""";"=""88""";"=""93""";"=""*95""";"=""93""";"=""168""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""11.2010""";
"=""2""";"=""w""";"=""3""";"=""3""";"=""3""";"=""MAKSIMOVA Kseniia""";"=""05.10.1995""";"=""RUS""";"=""48""";"=""48.00""";"=""66""";"=""69""";"=""*71""";"=""69""";"=""80""";"=""83""";"=""*86""";"=""83""";"=""152""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""11.2010""";
"=""3""";"=""w""";"=""4""";"=""4""";"=""4""";"=""BILGIC Huriye""";"=""25.02.1991""";"=""TUR""";"=""48""";"=""47.25""";"=""*64""";"=""*64""";"=""64""";"=""64""";"=""76""";"=""*80""";"=""80""";"=""80""";"=""144""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""11.2010""";
"=""4""";"=""w""";"=""5""";"=""7""";"=""5""";"=""BONNAMANT Melanie Isabelle""";"=""30.05.1992""";"=""FRA""";"=""48""";"=""47.90""";"=""61""";"=""*63""";"=""63""";"=""63""";"=""76""";"=""79""";"=""*82""";"=""79""";"=""142""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""11.2010""";
"=""5""";"=""w""";"=""6""";"=""6""";"=""6""";"=""HERNANDEZ MARTIN Atenery""";"=""10.12.1994""";"=""ESP""";"=""48""";"=""47.35""";"=""60""";"=""63""";"=""*66""";"=""63""";"=""73""";"=""76""";"=""*78""";"=""76""";"=""139""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""11.2010""";
"=""6""";"=""w""";"=""7""";"=""8""";"=""7""";"=""BAILLET Florence""";"=""10.08.1990""";"=""FRA""";"=""48""";"=""44.85""";"=""52""";"=""54""";"=""56""";"=""56""";"=""69""";"=""*72""";"=""*72""";"=""69""";"=""125""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""11.2010""";
"=""7""";"=""w""";"=""8""";"=""9""";"=""8""";"=""MAVROMMATI Maria""";"=""30.03.1993""";"=""GRE""";"=""48""";"=""46.85""";"=""47""";"=""50""";"=""*53""";"=""50""";"=""60""";"=""*64""";"=""*64""";"=""60""";"=""110""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""11.2010""";
"=""8""";"=""w""";"=""---""";"=""5""";"=""---""";"=""STEPANOVA Aleksandra""";"=""03.07.1991""";"=""LTU""";"=""48""";"=""47.80""";"=""62""";"=""64""";"=""*66""";"=""64""";"=""*77""";"=""*77""";"=""*77""";"=""---""";"=""0""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""11.2010""";
"=""9""";"=""w""";"=""1""";"=""3""";"=""1""";"=""COBAN BASOL Aysegul""";"=""16.12.1992""";"=""TUR""";"=""53""";"=""52.55""";"=""75""";"=""78""";"=""*80""";"=""78""";"=""100""";"=""105""";"=""*109""";"=""105""";"=""183""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""11.2010""";
"=""10""";"=""w""";"=""2""";"=""1""";"=""3""";"=""GURTAEVA Anastasiya""";"=""11.02.1990""";"=""RUS""";"=""53""";"=""52.90""";"=""79""";"=""81""";"=""83""";"=""83""";"=""90""";"=""94""";"=""*96""";"=""94""";"=""177""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""11.2010""";
"=""11""";"=""w""";"=""3""";"=""2""";"=""4""";"=""SOBOL Kristina Ivanovna""";"=""30.11.1991""";"=""RUS""";"=""53""";"=""52.60""";"=""*78""";"=""78""";"=""80""";"=""80""";"=""90""";"=""93""";"=""*95""";"=""93""";"=""173""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""11.2010""";
"=""12""";"=""w""";"=""4""";"=""4""";"=""5""";"=""MOLIE Madalina-Bianca""";"=""27.04.1996""";"=""ROU""";"=""53""";"=""52.95""";"=""73""";"=""77""";"=""*79""";"=""77""";"=""91""";"=""*97""";"=""*97""";"=""91""";"=""168""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""11.2010""";
"=""13""";"=""w""";"=""5""";"=""5""";"=""2""";"=""DIACHENKO Iana""";"=""16.01.1990""";"=""UKR""";"=""53""";"=""52.60""";"=""73""";"=""*76""";"=""*76""";"=""73""";"=""90""";"=""*94""";"=""94""";"=""94""";"=""167""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""11.2010""";
"=""14""";"=""w""";"=""6""";"=""6""";"=""7""";"=""LORENTZ Manon Camille""";"=""17.07.1991""";"=""FRA""";"=""53""";"=""52.90""";"=""68""";"=""71""";"=""73""";"=""73""";"=""78""";"=""82""";"=""*85""";"=""82""";"=""155""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""11.2010""";
"=""15""";"=""w""";"=""7""";"=""7""";"=""8""";"=""BENTELI Konstantina""";"=""24.08.1993""";"=""GRE""";"=""53""";"=""51.70""";"=""*65""";"=""65""";"=""68""";"=""68""";"=""75""";"=""80""";"=""*82""";"=""80""";"=""148""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""11.2010""";
"=""16""";"=""w""";"=""8""";"=""9""";"=""6""";"=""BARRERA BELARDI Alba Cecilia""";"=""13.08.1993""";"=""ESP""";"=""53""";"=""52.30""";"=""60""";"=""63""";"=""*66""";"=""63""";"=""80""";"=""*84""";"=""84""";"=""84""";"=""147""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""11.2010""";
"=""17""";"=""w""";"=""9""";"=""8""";"=""9""";"=""BOSATO Debora""";"=""14.12.1993""";"=""ITA""";"=""53""";"=""52.90""";"=""63""";"=""66""";"=""*68""";"=""66""";"=""72""";"=""*76""";"=""*76""";"=""72""";"=""138""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""11.2010""";
"=""18""";"=""m""";"=""1""";"=""1""";"=""1""";"=""CHADOVICH Stanislau""";"=""24.08.1992""";"=""BLR""";"=""56""";"=""55.50""";"=""113""";"=""117""";"=""*121""";"=""117""";"=""135""";"=""140""";"=""*145""";"=""140""";"=""257""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""11.2010""";
"=""19""";"=""m""";"=""2""";"=""3""";"=""3""";"=""CROITORU Florin Ionut""";"=""25.08.1993""";"=""ROU""";"=""56""";"=""55.15""";"=""*105""";"=""106""";"=""110""";"=""110""";"=""126""";"=""130""";"=""132""";"=""132""";"=""242""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""11.2010""";
"=""20""";"=""m""";"=""3""";"=""5""";"=""2""";"=""GAINUTDINOV Rais""";"=""24.06.1991""";"=""RUS""";"=""56""";"=""55.80""";"=""100""";"=""104""";"=""*108""";"=""104""";"=""129""";"=""*136""";"=""136""";"=""136""";"=""240""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""11.2010""";
"=""21""";"=""m""";"=""4""";"=""2""";"=""5""";"=""ALGUL Ismet""";"=""22.09.1992""";"=""TUR""";"=""56""";"=""55.30""";"=""107""";"=""*111""";"=""111""";"=""111""";"=""123""";"=""128""";"=""*131""";"=""128""";"=""239""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""11.2010""";
"=""22""";"=""m""";"=""5""";"=""4""";"=""6""";"=""BICER Berat""";"=""02.07.1992""";"=""TUR""";"=""56""";"=""55.55""";"=""104""";"=""*107""";"=""107""";"=""107""";"=""123""";"=""128""";"=""*134""";"=""128""";"=""235""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""11.2010""";
"=""23""";"=""m""";"=""6""";"=""7""";"=""7""";"=""OTERO MARTINEZ Michael Steven""";"=""29.07.1990""";"=""ESP""";"=""56""";"=""55.30""";"=""93""";"=""98""";"=""*101""";"=""98""";"=""122""";"=""*127""";"=""*127""";"=""122""";"=""220""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""11.2010""";
"=""24""";"=""m""";"=""---""";"=""---""";"=""4""";"=""BRACHI GARCIA Josue""";"=""08.09.1992""";"=""ESP""";"=""56""";"=""56.00""";"=""*105""";"=""*105""";"=""*105""";"=""---""";"=""125""";"=""128""";"=""131""";"=""131""";"=""0""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""11.2010""";
"=""25""";"=""m""";"=""---""";"=""6""";"=""---""";"=""MARGARYAN Smbat""";"=""17.03.1993""";"=""ARM""";"=""56""";"=""55.50""";"=""101""";"=""*106""";"=""*106""";"=""101""";"=""*139""";"=""*139""";"=""*139""";"=""---""";"=""0""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""11.2010""";
"=""26""";"=""w""";"=""1""";"=""4""";"=""1""";"=""KOLAS Natallia""";"=""31.10.1991""";"=""BLR""";"=""58""";"=""57.20""";"=""79""";"=""82""";"=""84""";"=""84""";"=""102""";"=""107""";"=""111""";"=""111""";"=""195""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""11.2010""";
"=""27""";"=""w""";"=""2""";"=""1""";"=""4""";"=""MISHCHUK Iryna""";"=""12.04.1990""";"=""BLR""";"=""58""";"=""57.75""";"=""83""";"=""86""";"=""89""";"=""89""";"=""98""";"=""102""";"=""*105""";"=""102""";"=""191""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""11.2010""";
"=""28""";"=""w""";"=""3""";"=""3""";"=""3""";"=""ZENGIN Rabia""";"=""10.08.1993""";"=""TUR""";"=""58""";"=""58.00""";"=""82""";"=""*85""";"=""85""";"=""85""";"=""101""";"=""104""";"=""*107""";"=""104""";"=""189""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""11.2010""";
"=""29""";"=""w""";"=""4""";"=""2""";"=""5""";"=""KUSTERER Sabine Beate""";"=""04.01.1991""";"=""GER""";"=""58""";"=""57.65""";"=""83""";"=""*85""";"=""85""";"=""85""";"=""98""";"=""*101""";"=""101""";"=""101""";"=""186""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""11.2010""";
"=""30""";"=""w""";"=""5""";"=""9""";"=""2""";"=""SAMVELYAN Alla""";"=""27.02.1991""";"=""ARM""";"=""58""";"=""56.85""";"=""*73""";"=""73""";"=""*77""";"=""73""";"=""102""";"=""107""";"=""*112""";"=""107""";"=""180""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""11.2010""";
"=""31""";"=""w""";"=""6""";"=""6""";"=""6""";"=""PARFENE Andreea Elena""";"=""01.03.1993""";"=""ROU""";"=""58""";"=""57.50""";"=""*79""";"=""*79""";"=""81""";"=""81""";"=""93""";"=""96""";"=""*98""";"=""96""";"=""177""";"=""EUROPEAN JUNIOR CHAMPIONSHIPS""";"=""11.2010""";
