pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""w""";"=""1""";"=""2""";"=""1""";"=""SUWANNARATANA Wiriya""";"=""25.02.1992""";"=""THA""";"=""69""";"=""65.56""";"=""97""";"=""101""";"=""105""";"=""105""";"=""122""";"=""126""";"=""135""";"=""135""";"=""240""";"="""LONDON PREPARES" INTERNATIONAL INVITATIONAL""";"=""12.2011""";
"=""1""";"=""w""";"=""2""";"=""1""";"=""2""";"=""KANG Yue""";"=""08.10.1991""";"=""CHN""";"=""69""";"=""68.92""";"=""101""";"=""106""";"=""110""";"=""110""";"=""121""";"=""130""";"=""*136""";"=""130""";"=""240""";"="""LONDON PREPARES" INTERNATIONAL INVITATIONAL""";"=""12.2011""";
"=""2""";"=""w""";"=""3""";"=""3""";"=""3""";"=""KASIRYE Ruth Nanozzi""";"=""10.06.1982""";"=""NOR""";"=""69""";"=""65.98""";"=""95""";"=""98""";"=""*101""";"=""98""";"=""*120""";"=""121""";"=""*125""";"=""121""";"=""219""";"="""LONDON PREPARES" INTERNATIONAL INVITATIONAL""";"=""12.2011""";
"=""3""";"=""w""";"=""4""";"=""4""";"=""4""";"=""MIZDAL Ewa Justyna""";"=""18.07.1987""";"=""POL""";"=""69""";"=""68.46""";"=""95""";"=""*98""";"=""98""";"=""98""";"=""121""";"=""*124""";"=""*124""";"=""121""";"=""219""";"="""LONDON PREPARES" INTERNATIONAL INVITATIONAL""";"=""12.2011""";
"=""4""";"=""w""";"=""5""";"=""5""";"=""5""";"=""GIRARD Christine""";"=""03.01.1985""";"=""CAN""";"=""69""";"=""67.48""";"=""88""";"=""91""";"=""94""";"=""94""";"=""115""";"=""119""";"=""*122""";"=""119""";"=""213""";"="""LONDON PREPARES" INTERNATIONAL INVITATIONAL""";"=""12.2011""";
"=""5""";"=""w""";"=""6""";"=""7""";"=""6""";"=""LESNIEWSKA Anna""";"=""25.07.1985""";"=""POL""";"=""69""";"=""63.95""";"=""85""";"=""*87""";"=""88""";"=""88""";"=""110""";"=""*114""";"=""114""";"=""114""";"=""202""";"="""LONDON PREPARES" INTERNATIONAL INVITATIONAL""";"=""12.2011""";
"=""6""";"=""w""";"=""7""";"=""6""";"=""7""";"=""TANI Ayano""";"=""12.02.1987""";"=""JPN""";"=""69""";"=""68.00""";"=""*85""";"=""85""";"=""90""";"=""90""";"=""105""";"=""110""";"=""*115""";"=""110""";"=""200""";"="""LONDON PREPARES" INTERNATIONAL INVITATIONAL""";"=""12.2011""";
"=""7""";"=""w""";"=""8""";"=""8""";"=""8""";"=""PERDUE Natasha""";"=""27.07.1975""";"=""GBR""";"=""69""";"=""68.34""";"=""83""";"=""*87""";"=""87""";"=""87""";"=""105""";"=""110""";"=""*114""";"=""110""";"=""197""";"="""LONDON PREPARES" INTERNATIONAL INVITATIONAL""";"=""12.2011""";
"=""8""";"=""w""";"=""9""";"=""9""";"=""9""";"=""LEPSA Irina-Lacramioara""";"=""06.06.1992""";"=""ROU""";"=""69""";"=""63.09""";"=""80""";"=""*84""";"=""*84""";"=""80""";"=""*105""";"=""105""";"=""*110""";"=""105""";"=""185""";"="""LONDON PREPARES" INTERNATIONAL INVITATIONAL""";"=""12.2011""";
"=""9""";"=""w""";"=""10""";"=""10""";"=""10""";"=""VESTMAN Katariina Maria Sofia""";"=""22.02.1988""";"=""FIN""";"=""69""";"=""68.24""";"=""*77""";"=""77""";"=""*80""";"=""77""";"=""*98""";"=""*98""";"=""98""";"=""98""";"=""175""";"="""LONDON PREPARES" INTERNATIONAL INVITATIONAL""";"=""12.2011""";
"=""10""";"=""m""";"=""1""";"=""1""";"=""1""";"=""ZAIROV Intigam""";"=""21.04.1985""";"=""AZE""";"=""94""";"=""92.98""";"=""160""";"=""165""";"=""171""";"=""171""";"=""200""";"=""206""";"=""---""";"=""206""";"=""377""";"="""LONDON PREPARES" INTERNATIONAL INVITATIONAL""";"=""12.2011""";
"=""11""";"=""m""";"=""2""";"=""7""";"=""2""";"=""LI Bing""";"=""01.01.1990""";"=""CHN""";"=""94""";"=""93.91""";"=""140""";"=""150""";"=""157""";"=""157""";"=""181""";"=""191""";"=""205""";"=""205""";"=""362""";"="""LONDON PREPARES" INTERNATIONAL INVITATIONAL""";"=""12.2011""";
"=""12""";"=""m""";"=""3""";"=""3""";"=""3""";"=""MATAM MATAM David Hercule""";"=""05.06.1975""";"=""FRA""";"=""94""";"=""93.49""";"=""160""";"=""*166""";"=""*166""";"=""160""";"=""195""";"=""*202""";"=""*202""";"=""195""";"=""355""";"="""LONDON PREPARES" INTERNATIONAL INVITATIONAL""";"=""12.2011""";
