pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""W""";"=""1""";"=""1""";"=""1""";"=""WU Yanmei""";"=""19.01.1992""";"=""CHN""";"=""48""";"=""47.55""";"=""80""";"=""82""";"=""84""";"=""84""";"=""100""";"=""101""";"=""103""";"=""103""";"=""187""";"=""36th MEN's and 16th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2010""";
"=""1""";"=""W""";"=""2""";"=""2""";"=""2""";"=""OKUR Saziye""";"=""23.02.1992""";"=""TUR""";"=""48""";"=""46.10""";"=""75""";"=""* 78""";"=""78""";"=""78""";"=""92""";"=""95""";"=""100""";"=""100""";"=""178""";"=""36th MEN's and 16th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2010""";
"=""2""";"=""W""";"=""3""";"=""3""";"=""3""";"=""MIZUOCHI Honami""";"=""05.02.1993""";"=""JPN""";"=""48""";"=""47.25""";"=""73""";"=""75""";"=""77""";"=""77""";"=""92""";"=""95""";"=""* 97""";"=""95""";"=""172""";"=""36th MEN's and 16th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2010""";
"=""3""";"=""W""";"=""4""";"=""4""";"=""5""";"=""NGUYEN Thi Hong""";"=""15.05.1994""";"=""VIE""";"=""48""";"=""46.70""";"=""71""";"=""* 74""";"=""74""";"=""74""";"=""81""";"=""85""";"=""88""";"=""88""";"=""162""";"=""36th MEN's and 16th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2010""";
"=""4""";"=""W""";"=""5""";"=""5""";"=""4""";"=""SIRIMONGKHON Wipada""";"=""06.04.1992""";"=""THA""";"=""48""";"=""47.05""";"=""* 70""";"=""70""";"=""* 73""";"=""70""";"=""85""";"=""* 90""";"=""90""";"=""90""";"=""160""";"=""36th MEN's and 16th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2010""";
"=""5""";"=""W""";"=""6""";"=""6""";"=""6""";"=""MATSA Santoshi""";"=""10.03.1994""";"=""IND""";"=""48""";"=""47.80""";"=""* 66""";"=""* 66""";"=""66""";"=""66""";"=""76""";"=""82""";"=""* 86""";"=""82""";"=""148""";"=""36th MEN's and 16th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2010""";
"=""6""";"=""W""";"=""7""";"=""7""";"=""7""";"=""BONNAMANT Melanie Isabelle""";"=""30.05.1992""";"=""FRA""";"=""48""";"=""47.75""";"=""59""";"=""62""";"=""* 64""";"=""62""";"=""73""";"=""75""";"=""* 77""";"=""75""";"=""137""";"=""36th MEN's and 16th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2010""";
"=""7""";"=""W""";"=""8""";"=""8""";"=""8""";"=""JASTRZEBSKA Wioleta""";"=""07.06.1992""";"=""POL""";"=""48""";"=""47.95""";"=""59""";"=""62""";"=""* 64""";"=""62""";"=""70""";"=""* 74""";"=""* 74""";"=""70""";"=""132""";"=""36th MEN's and 16th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2010""";
"=""8""";"=""W""";"=""1""";"=""1""";"=""1""";"=""CHEN Xiaoting""";"=""11.01.1991""";"=""CHN""";"=""53""";"=""52.80""";"=""90""";"=""95""";"=""100""";"=""100""";"=""*115""";"=""115""";"=""*127""";"=""115""";"=""215""";"=""36th MEN's and 16th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2010""";
"=""9""";"=""W""";"=""2""";"=""2""";"=""2""";"=""HSU Shu-Ching""";"=""09.05.1991""";"=""TPE""";"=""53""";"=""52.37""";"=""86""";"=""* 89""";"=""* 89""";"=""86""";"=""107""";"=""110""";"=""113""";"=""113""";"=""199""";"=""36th MEN's and 16th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2010""";
"=""10""";"=""W""";"=""3""";"=""4""";"=""4""";"=""SUTANAN Kittima""";"=""20.05.1992""";"=""THA""";"=""53""";"=""52.14""";"=""75""";"=""78""";"=""80""";"=""80""";"=""95""";"=""100""";"=""*103""";"=""100""";"=""180""";"=""36th MEN's and 16th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2010""";
"=""11""";"=""W""";"=""4""";"=""5""";"=""6""";"=""GUSHIKEN Misaki""";"=""08.02.1990""";"=""JPN""";"=""53""";"=""52.87""";"=""* 80""";"=""80""";"=""* 83""";"=""80""";"=""97""";"=""100""";"=""*103""";"=""100""";"=""180""";"=""36th MEN's and 16th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2010""";
"=""12""";"=""W""";"=""5""";"=""12""";"=""3""";"=""NGUYEN Thi Thuy""";"=""23.08.1990""";"=""VIE""";"=""53""";"=""52.22""";"=""70""";"=""* 75""";"=""* 75""";"=""70""";"=""101""";"=""*105""";"=""105""";"=""105""";"=""175""";"=""36th MEN's and 16th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2010""";
"=""13""";"=""W""";"=""6""";"=""6""";"=""5""";"=""COBAN BASOL Aysegul""";"=""16.12.1992""";"=""TUR""";"=""53""";"=""52.68""";"=""* 75""";"=""75""";"=""* 78""";"=""75""";"=""100""";"=""*105""";"=""*105""";"=""100""";"=""175""";"=""36th MEN's and 16th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2010""";
"=""14""";"=""W""";"=""7""";"=""8""";"=""7""";"=""YAGI Kanae""";"=""16.07.1992""";"=""JPN""";"=""53""";"=""51.39""";"=""73""";"=""* 76""";"=""* 76""";"=""73""";"=""94""";"=""* 98""";"=""* 98""";"=""94""";"=""167""";"=""36th MEN's and 16th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2010""";
"=""15""";"=""W""";"=""8""";"=""7""";"=""9""";"=""BERCHI Dana Alexandra""";"=""11.03.1990""";"=""ROU""";"=""53""";"=""52.63""";"=""68""";"=""72""";"=""74""";"=""74""";"=""88""";"=""92""";"=""* 95""";"=""92""";"=""166""";"=""36th MEN's and 16th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2010""";
"=""16""";"=""W""";"=""9""";"=""10""";"=""8""";"=""AYSEL Das""";"=""01.01.1992""";"=""TUR""";"=""53""";"=""52.48""";"=""* 68""";"=""68""";"=""71""";"=""71""";"=""88""";"=""91""";"=""94""";"=""94""";"=""165""";"=""36th MEN's and 16th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2010""";
"=""17""";"=""W""";"=""10""";"=""9""";"=""10""";"=""SOLORZANO Keidy""";"=""05.06.1992""";"=""COL""";"=""53""";"=""51.73""";"=""67""";"=""70""";"=""72""";"=""72""";"=""83""";"=""86""";"=""89""";"=""89""";"=""161""";"=""36th MEN's and 16th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2010""";
"=""18""";"=""W""";"=""11""";"=""13""";"=""11""";"=""CHU Hsiao-Ting""";"=""23.01.1990""";"=""TPE""";"=""53""";"=""52.79""";"=""65""";"=""70""";"=""* 73""";"=""70""";"=""85""";"=""88""";"=""* 93""";"=""88""";"=""158""";"=""36th MEN's and 16th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2010""";
"=""19""";"=""W""";"=""12""";"=""11""";"=""13""";"=""LORENTZ Manon Camille""";"=""17.07.1991""";"=""FRA""";"=""53""";"=""52.57""";"=""68""";"=""71""";"=""* 73""";"=""71""";"=""79""";"=""82""";"=""* 84""";"=""82""";"=""153""";"=""36th MEN's and 16th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2010""";
"=""20""";"=""W""";"=""13""";"=""14""";"=""12""";"=""GIERSZEWSKA Monika""";"=""09.01.1992""";"=""POL""";"=""53""";"=""52.73""";"=""63""";"=""* 67""";"=""67""";"=""67""";"=""* 83""";"=""83""";"=""* 85""";"=""83""";"=""150""";"=""36th MEN's and 16th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2010""";
"=""21""";"=""W""";"=""---""";"=""3""";"=""---""";"=""KOSTOVA Boyanka Minkova""";"=""10.05.1993""";"=""BUL""";"=""53""";"=""52.83""";"=""80""";"=""82""";"=""* 84""";"=""82""";"=""* 99""";"=""*100""";"=""*101""";"=""---""";"=""0""";"=""36th MEN's and 16th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2010""";
"=""22""";"=""M""";"=""1""";"=""1""";"=""1""";"=""CHEN Xiong""";"=""08.06.1992""";"=""CHN""";"=""56""";"=""55.88""";"=""116""";"=""117""";"=""120""";"=""120""";"=""141""";"=""146""";"=""148""";"=""148""";"=""268""";"=""36th MEN's and 16th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2010""";
"=""23""";"=""M""";"=""2""";"=""6""";"=""2""";"=""BERNA GONZALEZ Carlos Andres""";"=""21.01.1990""";"=""COL""";"=""56""";"=""55.79""";"=""*109""";"=""*109""";"=""109""";"=""109""";"=""141""";"=""145""";"=""147""";"=""147""";"=""256""";"=""36th MEN's and 16th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2010""";
"=""24""";"=""M""";"=""3""";"=""5""";"=""3""";"=""GIL GALBAN Adiel""";"=""07.03.1990""";"=""CUB""";"=""56""";"=""55.65""";"=""105""";"=""*110""";"=""110""";"=""110""";"=""140""";"=""*145""";"=""145""";"=""145""";"=""255""";"=""36th MEN's and 16th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2010""";
"=""25""";"=""M""";"=""4""";"=""3""";"=""4""";"=""NGUYEN Bach Chinh""";"=""01.02.1991""";"=""VIE""";"=""56""";"=""55.34""";"=""107""";"=""112""";"=""*115""";"=""112""";"=""137""";"=""*141""";"=""141""";"=""141""";"=""253""";"=""36th MEN's and 16th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2010""";
"=""26""";"=""M""";"=""5""";"=""4""";"=""5""";"=""THACH Kim Tuan""";"=""15.01.1994""";"=""VIE""";"=""56""";"=""55.19""";"=""110""";"=""*114""";"=""*116""";"=""110""";"=""132""";"=""137""";"=""*139""";"=""137""";"=""247""";"=""36th MEN's and 16th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2010""";
"=""27""";"=""M""";"=""6""";"=""2""";"=""12""";"=""ALGUL Ismet""";"=""22.09.1992""";"=""TUR""";"=""56""";"=""55.14""";"=""108""";"=""112""";"=""116""";"=""116""";"=""123""";"=""*130""";"=""*133""";"=""123""";"=""239""";"=""36th MEN's and 16th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2010""";
"=""28""";"=""M""";"=""7""";"=""8""";"=""6""";"=""TAN Chi Chung""";"=""24.02.1990""";"=""TPE""";"=""56""";"=""55.80""";"=""100""";"=""*105""";"=""105""";"=""105""";"=""130""";"=""*135""";"=""*135""";"=""130""";"=""235""";"=""36th MEN's and 16th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2010""";
"=""29""";"=""M""";"=""8""";"=""7""";"=""9""";"=""BRACHI GARCIA Josue""";"=""08.09.1992""";"=""ESP""";"=""56""";"=""55.37""";"=""103""";"=""*106""";"=""106""";"=""106""";"=""123""";"=""126""";"=""*128""";"=""126""";"=""232""";"=""36th MEN's and 16th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2010""";
"=""30""";"=""M""";"=""9""";"=""12""";"=""7""";"=""OTERO MARTINEZ Michael Steven""";"=""29.07.1990""";"=""ESP""";"=""56""";"=""55.85""";"=""95""";"=""*100""";"=""100""";"=""100""";"=""122""";"=""127""";"=""130""";"=""130""";"=""230""";"=""36th MEN's and 16th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2010""";
"=""31""";"=""M""";"=""10""";"=""11""";"=""8""";"=""IBRAHIM Mostafa Atef Ahmed""";"=""12.07.1993""";"=""EGY""";"=""56""";"=""55.75""";"=""96""";"=""*101""";"=""101""";"=""101""";"=""*123""";"=""123""";"=""128""";"=""128""";"=""229""";"=""36th MEN's and 16th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2010""";
