pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""W""";"=""1""";"=""1""";"=""1""";"=""ZUBOVA Olga""";"=""09.12.1993""";"=""RUS""";"=""75""";"=""73.80""";"=""110""";"=""115""";"=""120""";"=""120""";"=""145""";"=""*150""";"=""*152""";"=""145""";"=""265""";"=""2012 IWF GRAND PRIX - PRESIDENT'S CUP""";"=""10.2012""";
"=""1""";"=""W""";"=""2""";"=""3""";"=""2""";"=""KATINA Ekaterina""";"=""03.10.1991""";"=""RUS""";"=""75""";"=""74.58""";"=""98""";"=""101""";"=""104""";"=""104""";"=""132""";"=""137""";"=""*142""";"=""137""";"=""241""";"=""2012 IWF GRAND PRIX - PRESIDENT'S CUP""";"=""10.2012""";
"=""2""";"=""W""";"=""3""";"=""2""";"=""3""";"=""LAN Huixian""";"=""03.10.1991""";"=""CHN""";"=""75""";"=""70.63""";"=""100""";"=""103""";"=""105""";"=""105""";"=""125""";"=""130""";"=""*135""";"=""130""";"=""235""";"=""2012 IWF GRAND PRIX - PRESIDENT'S CUP""";"=""10.2012""";
"=""3""";"=""W""";"=""DSQ""";"=""DSQ""";"=""DSQ""";"=""OTUNLA Bilikis Abiodun""";"=""12.06.1994""";"=""NGR""";"=""75""";"=""70.95""";"=""* 85""";"=""85""";"=""* 90""";"=""---""";"=""110""";"=""115""";"=""*118""";"=""---""";"=""0""";"=""2012 IWF GRAND PRIX - PRESIDENT'S CUP""";"=""10.2012""";
"=""4""";"=""M""";"=""1""";"=""1""";"=""1""";"=""KLIMONOV Egor""";"=""24.08.1992""";"=""RUS""";"=""94""";"=""93.80""";"=""163""";"=""167""";"=""170""";"=""170""";"=""200""";"=""210""";"=""*216""";"=""210""";"=""380""";"=""2012 IWF GRAND PRIX - PRESIDENT'S CUP""";"=""10.2012""";
"=""5""";"=""M""";"=""2""";"=""2""";"=""4""";"=""KIREEV Rinat""";"=""19.10.1987""";"=""RUS""";"=""94""";"=""93.95""";"=""160""";"=""*170""";"=""*170""";"=""160""";"=""190""";"=""*201""";"=""*205""";"=""190""";"=""350""";"=""2012 IWF GRAND PRIX - PRESIDENT'S CUP""";"=""10.2012""";
"=""6""";"=""M""";"=""3""";"=""3""";"=""2""";"=""ANTTIROIKO Miika Matias""";"=""20.11.1988""";"=""FIN""";"=""94""";"=""93.60""";"=""*145""";"=""145""";"=""151""";"=""151""";"=""*191""";"=""191""";"=""---""";"=""191""";"=""342""";"=""2012 IWF GRAND PRIX - PRESIDENT'S CUP""";"=""10.2012""";
"=""7""";"=""M""";"=""4""";"=""4""";"=""3""";"=""IVANUSHKIN Alexander""";"=""30.09.1991""";"=""RUS""";"=""94""";"=""92.34""";"=""*150""";"=""150""";"=""*155""";"=""150""";"=""190""";"=""*195""";"=""*197""";"=""190""";"=""340""";"=""2012 IWF GRAND PRIX - PRESIDENT'S CUP""";"=""10.2012""";
"=""8""";"=""M""";"=""5""";"=""5""";"=""5""";"=""SAMORAJ Jaroslaw Pawel""";"=""16.06.1994""";"=""POL""";"=""94""";"=""92.90""";"=""140""";"=""145""";"=""150""";"=""150""";"=""175""";"=""*180""";"=""180""";"=""180""";"=""330""";"=""2012 IWF GRAND PRIX - PRESIDENT'S CUP""";"=""10.2012""";
"=""9""";"=""M""";"=""1""";"=""1""";"=""1""";"=""MURATOV Gennady""";"=""02.03.1987""";"=""RUS""";"=""105""";"=""104.25""";"=""175""";"=""178""";"=""*181""";"=""178""";"=""207""";"=""217""";"=""---""";"=""217""";"=""395""";"=""2012 IWF GRAND PRIX - PRESIDENT'S CUP""";"=""10.2012""";
"=""10""";"=""M""";"=""2""";"=""3""";"=""2""";"=""JUGHELI Ahed""";"=""10.10.1982""";"=""SYR""";"=""105""";"=""103.20""";"=""*155""";"=""155""";"=""165""";"=""165""";"=""195""";"=""*205""";"=""---""";"=""195""";"=""360""";"=""2012 IWF GRAND PRIX - PRESIDENT'S CUP""";"=""10.2012""";
"=""11""";"=""M""";"=""3""";"=""4""";"=""3""";"=""BALIGEYA Godfrey""";"=""28.07.1987""";"=""UGA""";"=""105""";"=""104.15""";"=""110""";"=""*120""";"=""*120""";"=""110""";"=""*135""";"=""135""";"=""140""";"=""140""";"=""250""";"=""2012 IWF GRAND PRIX - PRESIDENT'S CUP""";"=""10.2012""";
"=""12""";"=""M""";"=""---""";"=""2""";"=""---""";"=""BEDZHANYAN David""";"=""06.09.1988""";"=""RUS""";"=""105""";"=""104.83""";"=""170""";"=""*175""";"=""*176""";"=""170""";"=""---""";"=""---""";"=""---""";"=""---""";"=""0""";"=""2012 IWF GRAND PRIX - PRESIDENT'S CUP""";"=""10.2012""";
"=""13""";"=""W""";"=""1""";"=""1""";"=""1""";"=""KASHIRINA Tatiana""";"=""24.01.1991""";"=""RUS""";"=""p75""";"=""97.50""";"=""117""";"=""122""";"=""125""";"=""125""";"=""145""";"=""150""";"=""155""";"=""155""";"=""280""";"=""2012 IWF GRAND PRIX - PRESIDENT'S CUP""";"=""10.2012""";
"=""14""";"=""W""";"=""2""";"=""2""";"=""3""";"=""KHENJANTUEK Praeonapa""";"=""30.07.1992""";"=""THA""";"=""p75""";"=""116.93""";"=""108""";"=""112""";"=""114""";"=""114""";"=""130""";"=""135""";"=""140""";"=""140""";"=""254""";"=""2012 IWF GRAND PRIX - PRESIDENT'S CUP""";"=""10.2012""";
"=""15""";"=""W""";"=""3""";"=""3""";"=""4""";"=""USMAN Maryam""";"=""09.11.1990""";"=""NGR""";"=""p75""";"=""124.58""";"=""108""";"=""111""";"=""113""";"=""113""";"=""130""";"=""135""";"=""140""";"=""140""";"=""253""";"=""2012 IWF GRAND PRIX - PRESIDENT'S CUP""";"=""10.2012""";
"=""16""";"=""W""";"=""4""";"=""6""";"=""2""";"=""KONOVALOVA Yulia""";"=""01.12.1990""";"=""RUS""";"=""p75""";"=""85.34""";"=""100""";"=""105""";"=""*110""";"=""105""";"=""130""";"=""136""";"=""141""";"=""141""";"=""246""";"=""2012 IWF GRAND PRIX - PRESIDENT'S CUP""";"=""10.2012""";
"=""17""";"=""W""";"=""5""";"=""4""";"=""6""";"=""ROBLES Sarah Elizabeth""";"=""01.08.1988""";"=""USA""";"=""p75""";"=""123.67""";"=""105""";"=""*108""";"=""110""";"=""110""";"=""125""";"=""130""";"=""135""";"=""135""";"=""245""";"=""2012 IWF GRAND PRIX - PRESIDENT'S CUP""";"=""10.2012""";
"=""18""";"=""W""";"=""6""";"=""5""";"=""5""";"=""CHERNIKH Anastasia""";"=""21.11.1987""";"=""RUS""";"=""p75""";"=""100.99""";"=""101""";"=""106""";"=""*111""";"=""106""";"=""127""";"=""132""";"=""135""";"=""135""";"=""241""";"=""2012 IWF GRAND PRIX - PRESIDENT'S CUP""";"=""10.2012""";
"=""19""";"=""W""";"=""7""";"=""7""";"=""7""";"=""ABORNEVA Alexandra""";"=""30.10.1986""";"=""KAZ""";"=""p75""";"=""103.44""";"=""90""";"=""95""";"=""* 97""";"=""95""";"=""120""";"=""125""";"=""*130""";"=""125""";"=""220""";"=""2012 IWF GRAND PRIX - PRESIDENT'S CUP""";"=""10.2012""";
"=""20""";"=""W""";"=""8""";"=""8""";"=""8""";"=""WIEJAK Malgorzata Antonina""";"=""05.05.1992""";"=""POL""";"=""p75""";"=""81.80""";"=""90""";"=""* 95""";"=""* 97""";"=""90""";"=""110""";"=""115""";"=""118""";"=""118""";"=""208""";"=""2012 IWF GRAND PRIX - PRESIDENT'S CUP""";"=""10.2012""";
"=""21""";"=""W""";"=""9""";"=""9""";"=""9""";"=""NAMUSOKE Becky""";"=""10.12.1990""";"=""UGA""";"=""p75""";"=""94.90""";"=""75""";"=""* 80""";"=""80""";"=""80""";"=""100""";"=""105""";"=""*107""";"=""105""";"=""185""";"=""2012 IWF GRAND PRIX - PRESIDENT'S CUP""";"=""10.2012""";
"=""22""";"=""M""";"=""1""";"=""2""";"=""1""";"=""ORSAG Jiri""";"=""05.01.1989""";"=""CZE""";"=""p105""";"=""126.75""";"=""*175""";"=""176""";"=""182""";"=""182""";"=""220""";"=""230""";"=""*241""";"=""230""";"=""412""";"=""2012 IWF GRAND PRIX - PRESIDENT'S CUP""";"=""10.2012""";
"=""23""";"=""M""";"=""2""";"=""1""";"=""2""";"=""NAGY Peter""";"=""16.01.1986""";"=""HUN""";"=""p105""";"=""157.20""";"=""175""";"=""182""";"=""187""";"=""187""";"=""213""";"=""220""";"=""*231""";"=""220""";"=""407""";"=""2012 IWF GRAND PRIX - PRESIDENT'S CUP""";"=""10.2012""";
"=""24""";"=""M""";"=""3""";"=""5""";"=""3""";"=""KLICKI Krzysztof""";"=""13.06.1990""";"=""POL""";"=""p105""";"=""163.60""";"=""*170""";"=""170""";"=""*176""";"=""170""";"=""212""";"=""219""";"=""*224""";"=""219""";"=""389""";"=""2012 IWF GRAND PRIX - PRESIDENT'S CUP""";"=""10.2012""";
"=""25""";"=""M""";"=""4""";"=""3""";"=""4""";"=""KADANETS David""";"=""01.01.1986""";"=""RUS""";"=""p105""";"=""140.20""";"=""165""";"=""171""";"=""176""";"=""176""";"=""205""";"=""212""";"=""*218""";"=""212""";"=""388""";"=""2012 IWF GRAND PRIX - PRESIDENT'S CUP""";"=""10.2012""";
"=""26""";"=""M""";"=""5""";"=""4""";"=""5""";"=""SAVCHUK Antoniy""";"=""20.11.1995""";"=""RUS""";"=""p105""";"=""125.85""";"=""160""";"=""166""";"=""170""";"=""170""";"=""200""";"=""*206""";"=""*206""";"=""200""";"=""370""";"=""2012 IWF GRAND PRIX - PRESIDENT'S CUP""";"=""10.2012""";
"=""27""";"=""M""";"=""6""";"=""6""";"=""6""";"=""KOCHANSKI Martin""";"=""04.07.1991""";"=""POL""";"=""p105""";"=""114.10""";"=""150""";"=""*155""";"=""158""";"=""158""";"=""190""";"=""*197""";"=""*200""";"=""190""";"=""348""";"=""2012 IWF GRAND PRIX - PRESIDENT'S CUP""";"=""10.2012""";
"=""28""";"=""M""";"=""DSQ""";"=""DSQ""";"=""DSQ""";"=""VARDANYAN Misha""";"=""25.11.1995""";"=""ARM""";"=""p105""";"=""151.40""";"=""140""";"=""*145""";"=""145""";"=""---""";"=""180""";"=""185""";"=""190""";"=""---""";"=""0""";"=""2012 IWF GRAND PRIX - PRESIDENT'S CUP""";"=""10.2012""";
