pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""w""";"=""1""";"=""1""";"=""1""";"=""GAO Wei""";"=""01.04.1985""";"=""CHN""";"=""48""";"=""47.75""";"=""80""";"=""85""";"=""90""";"=""90""";"=""105""";"=""110""";"=""*117""";"=""110""";"=""200""";"=""30th MEN's and 10th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""05.2004""";
"=""1""";"=""w""";"=""2""";"=""2""";"=""3""";"=""PAGLIARO Genny Caterina""";"=""15.10.1988""";"=""ITA""";"=""48""";"=""47.70""";"=""72.5""";"=""*75""";"=""*75""";"=""72.5""";"=""*87.5""";"=""87.5""";"=""*90""";"=""87.5""";"=""160""";"=""30th MEN's and 10th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""05.2004""";
"=""2""";"=""w""";"=""3""";"=""3""";"=""4""";"=""MOHAMED Sayed Enga""";"=""06.03.1985""";"=""EGY""";"=""48""";"=""47.80""";"=""70""";"=""*72.5""";"=""72.5""";"=""72.5""";"=""87.5""";"=""*90""";"=""*90""";"=""87.5""";"=""160""";"=""30th MEN's and 10th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""05.2004""";
"=""3""";"=""w""";"=""4""";"=""4""";"=""5""";"=""BILMEZ Ozlem""";"=""04.06.1986""";"=""TUR""";"=""48""";"=""47.60""";"=""65""";"=""70""";"=""*72.5""";"=""70""";"=""85""";"=""*87.5""";"=""*87.5""";"=""85""";"=""155""";"=""30th MEN's and 10th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""05.2004""";
"=""4""";"=""w""";"=""5""";"=""5""";"=""6""";"=""SUMIDA Shoko""";"=""18.04.1985""";"=""JPN""";"=""48""";"=""47.70""";"=""*67.5""";"=""67.5""";"=""*70""";"=""67.5""";"=""85""";"=""*87.5""";"=""*87.5""";"=""85""";"=""152.5""";"=""30th MEN's and 10th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""05.2004""";
"=""5""";"=""w""";"=""6""";"=""6""";"=""7""";"=""HU Yu-Ju""";"=""24.12.1985""";"=""TPE""";"=""48""";"=""47.70""";"=""62.5""";"=""65""";"=""67.5""";"=""67.5""";"=""77.5""";"=""*82.5""";"=""82.5""";"=""82.5""";"=""150""";"=""30th MEN's and 10th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""05.2004""";
"=""6""";"=""w""";"=""7""";"=""7""";"=""8""";"=""PIPILIARIDOU Maria""";"=""30.09.1986""";"=""GRE""";"=""48""";"=""47.70""";"=""57.5""";"=""62.5""";"=""*65""";"=""62.5""";"=""72.5""";"=""75""";"=""*77.5""";"=""75""";"=""137.5""";"=""30th MEN's and 10th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""05.2004""";
"=""7""";"=""w""";"=""8""";"=""9""";"=""9""";"=""MIRANOVICH Iryna""";"=""05.08.1984""";"=""BLR""";"=""48""";"=""48.00""";"=""47.5""";"=""*52.5""";"=""*52.5""";"=""47.5""";"=""65""";"=""67.5""";"=""70""";"=""70""";"=""117.5""";"=""30th MEN's and 10th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""05.2004""";
"=""8""";"=""w""";"=""---""";"=""8""";"=""---""";"=""KASHKYLINA Lazat""";"=""23.01.1988""";"=""KAZ""";"=""48""";"=""47.10""";"=""55""";"=""*60""";"=""*60""";"=""55""";"=""*75""";"=""*75""";"=""*75""";"=""---""";"=""0""";"=""30th MEN's and 10th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""05.2004""";
"=""9""";"=""w""";"=""---""";"=""---""";"=""2""";"=""VALENCIA HERNANDEZ Carolina""";"=""08.02.1985""";"=""MEX""";"=""48""";"=""47.95""";"=""*67.5""";"=""*67.5""";"=""*70""";"=""---""";"=""82.5""";"=""87.5""";"=""90""";"=""90""";"=""0""";"=""30th MEN's and 10th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""05.2004""";
"=""10""";"=""w""";"=""1""";"=""1""";"=""1""";"=""DENG Jianying""";"=""19.07.1986""";"=""CHN""";"=""53""";"=""52.75""";"=""90""";"=""95""";"=""*98""";"=""95""";"=""*117.5""";"=""117.5""";"=""*125""";"=""117.5""";"=""212.5""";"=""30th MEN's and 10th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""05.2004""";
