pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""W""";"=""1""";"=""2""";"=""1""";"=""HUANG Yuezhen""";"=""23.01.1992""";"=""CHN""";"=""48""";"=""47.81""";"=""*82""";"=""82""";"=""86""";"=""86""";"=""101""";"=""108""";"=""110""";"=""110""";"=""196""";"=""2011 IWF JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2011""";
"=""1""";"=""W""";"=""2""";"=""1""";"=""2""";"=""SIRIMONGKHON Wipada""";"=""06.04.1992""";"=""THA""";"=""48""";"=""47.60""";"=""80""";"=""83""";"=""86""";"=""86""";"=""101""";"=""*108""";"=""*108""";"=""101""";"=""187""";"=""2011 IWF JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2011""";
"=""2""";"=""W""";"=""3""";"=""3""";"=""3""";"=""OKUR Saziye""";"=""23.02.1992""";"=""TUR""";"=""48""";"=""46.18""";"=""76""";"=""79""";"=""82""";"=""82""";"=""95""";"=""*99""";"=""100""";"=""100""";"=""182""";"=""2011 IWF JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2011""";
"=""3""";"=""W""";"=""4""";"=""4""";"=""6""";"=""IOVU Cristina""";"=""08.11.1992""";"=""MDA""";"=""48""";"=""47.93""";"=""75""";"=""80""";"=""*83""";"=""80""";"=""95""";"=""*100""";"=""*101""";"=""95""";"=""175""";"=""2011 IWF JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2011""";
"=""4""";"=""W""";"=""5""";"=""7""";"=""4""";"=""KIM Hyon Suk""";"=""07.02.1992""";"=""PRK""";"=""48""";"=""47.72""";"=""73""";"=""77""";"=""*80""";"=""77""";"=""93""";"=""97""";"=""*100""";"=""97""";"=""174""";"=""2011 IWF JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2011""";
"=""5""";"=""W""";"=""6""";"=""8""";"=""7""";"=""KIM Su Ryon""";"=""24.10.1993""";"=""PRK""";"=""48""";"=""47.93""";"=""73""";"=""77""";"=""*81""";"=""77""";"=""*95""";"=""95""";"=""*98""";"=""95""";"=""172""";"=""2011 IWF JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2011""";
"=""6""";"=""W""";"=""7""";"=""5""";"=""10""";"=""YELISSEYEVA Margarita""";"=""20.07.1992""";"=""KAZ""";"=""48""";"=""47.94""";"=""77""";"=""80""";"=""*82""";"=""80""";"=""92""";"=""*98""";"=""*99""";"=""92""";"=""172""";"=""2011 IWF JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2011""";
"=""7""";"=""W""";"=""8""";"=""6""";"=""8""";"=""MIZUOCHI Honami""";"=""05.02.1993""";"=""JPN""";"=""48""";"=""47.81""";"=""75""";"=""*78""";"=""78""";"=""78""";"=""89""";"=""91""";"=""93""";"=""93""";"=""171""";"=""2011 IWF JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2011""";
"=""8""";"=""W""";"=""9""";"=""9""";"=""11""";"=""RAHAYU Sri Dewi""";"=""02.02.1994""";"=""INA""";"=""48""";"=""48.00""";"=""73""";"=""*77""";"=""77""";"=""77""";"=""80""";"=""85""";"=""89""";"=""89""";"=""166""";"=""2011 IWF JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2011""";
"=""9""";"=""W""";"=""10""";"=""15""";"=""5""";"=""CHANG Kai-Lin""";"=""22.07.1991""";"=""TPE""";"=""48""";"=""47.77""";"=""*65""";"=""*65""";"=""65""";"=""65""";"=""90""";"=""94""";"=""96""";"=""96""";"=""161""";"=""2011 IWF JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2011""";
"=""10""";"=""W""";"=""11""";"=""11""";"=""9""";"=""KHUMUKCHAM Sanjita Chanu""";"=""02.01.1994""";"=""IND""";"=""48""";"=""47.85""";"=""*65""";"=""65""";"=""69""";"=""69""";"=""85""";"=""89""";"=""92""";"=""92""";"=""161""";"=""2011 IWF JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2011""";
"=""11""";"=""W""";"=""12""";"=""10""";"=""13""";"=""RUEL Jessica""";"=""15.02.1991""";"=""CAN""";"=""48""";"=""48.00""";"=""70""";"=""73""";"=""75""";"=""75""";"=""81""";"=""84""";"=""*86""";"=""84""";"=""159""";"=""2011 IWF JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2011""";
"=""12""";"=""W""";"=""13""";"=""12""";"=""12""";"=""ITOKAZU Kanako""";"=""07.11.1992""";"=""JPN""";"=""48""";"=""47.80""";"=""*68""";"=""68""";"=""*70""";"=""68""";"=""83""";"=""85""";"=""87""";"=""87""";"=""155""";"=""2011 IWF JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2011""";
"=""13""";"=""W""";"=""14""";"=""13""";"=""15""";"=""BILGIC Huriye""";"=""25.02.1991""";"=""TUR""";"=""48""";"=""47.67""";"=""63""";"=""65""";"=""67""";"=""67""";"=""78""";"=""81""";"=""*84""";"=""81""";"=""148""";"=""2011 IWF JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2011""";
"=""14""";"=""W""";"=""15""";"=""14""";"=""16""";"=""AZIZAH Binti Fadzil""";"=""14.01.1991""";"=""MAS""";"=""48""";"=""47.95""";"=""60""";"=""*65""";"=""67""";"=""67""";"=""*80""";"=""80""";"=""*85""";"=""80""";"=""147""";"=""2011 IWF JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2011""";
"=""15""";"=""W""";"=""16""";"=""16""";"=""14""";"=""OKOEVA Zhanyl""";"=""15.11.1993""";"=""KGZ""";"=""48""";"=""45.72""";"=""55""";"=""60""";"=""*65""";"=""60""";"=""77""";"=""82""";"=""*85""";"=""82""";"=""142""";"=""2011 IWF JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2011""";
"=""16""";"=""W""";"=""17""";"=""17""";"=""17""";"=""TAJO Menu""";"=""04.03.1994""";"=""IND""";"=""48""";"=""47.91""";"=""55""";"=""59""";"=""*62""";"=""59""";"=""76""";"=""*80""";"=""*80""";"=""76""";"=""135""";"=""2011 IWF JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2011""";
"=""17""";"=""W""";"=""1""";"=""1""";"=""1""";"=""CHEN Xiaoting""";"=""11.01.1991""";"=""CHN""";"=""53""";"=""52.79""";"=""90""";"=""95""";"=""97""";"=""97""";"=""116""";"=""*124""";"=""*125""";"=""116""";"=""213""";"=""2011 IWF JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2011""";
"=""18""";"=""W""";"=""2""";"=""2""";"=""2""";"=""CHOE Hyo Sim""";"=""05.12.1993""";"=""PRK""";"=""53""";"=""52.96""";"=""83""";"=""86""";"=""89""";"=""89""";"=""*102""";"=""108""";"=""*115""";"=""108""";"=""197""";"=""2011 IWF JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2011""";
"=""19""";"=""W""";"=""3""";"=""3""";"=""3""";"=""SUTANAN Kittima""";"=""20.05.1992""";"=""THA""";"=""53""";"=""52.32""";"=""81""";"=""83""";"=""*86""";"=""83""";"=""105""";"=""*107""";"=""*108""";"=""105""";"=""188""";"=""2011 IWF JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2011""";
"=""20""";"=""W""";"=""4""";"=""4""";"=""5""";"=""YAGI Kanae""";"=""16.07.1992""";"=""JPN""";"=""53""";"=""52.31""";"=""80""";"=""*82""";"=""82""";"=""82""";"=""103""";"=""*106""";"=""*106""";"=""103""";"=""185""";"=""2011 IWF JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2011""";
"=""21""";"=""W""";"=""5""";"=""6""";"=""4""";"=""MERCADO VILLARREAL Margarita Rosa""";"=""13.12.1991""";"=""COL""";"=""53""";"=""52.55""";"=""78""";"=""*81""";"=""*81""";"=""78""";"=""100""";"=""104""";"=""*107""";"=""104""";"=""182""";"=""2011 IWF JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2011""";
"=""22""";"=""W""";"=""6""";"=""5""";"=""8""";"=""CHYCHKAN Alena""";"=""07.07.1993""";"=""BLR""";"=""53""";"=""52.56""";"=""*80""";"=""80""";"=""*84""";"=""80""";"=""95""";"=""100""";"=""*105""";"=""100""";"=""180""";"=""2011 IWF JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2011""";
"=""23""";"=""W""";"=""7""";"=""7""";"=""6""";"=""COBAN BASOL Aysegul""";"=""16.12.1992""";"=""TUR""";"=""53""";"=""52.77""";"=""73""";"=""*76""";"=""76""";"=""76""";"=""103""";"=""*107""";"=""*107""";"=""103""";"=""179""";"=""2011 IWF JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2011""";
"=""24""";"=""W""";"=""8""";"=""8""";"=""7""";"=""SAFITRI Dewi""";"=""10.02.1993""";"=""INA""";"=""53""";"=""51.90""";"=""*73""";"=""73""";"=""*77""";"=""73""";"=""95""";"=""101""";"=""*103""";"=""101""";"=""174""";"=""2011 IWF JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2011""";
"=""25""";"=""W""";"=""9""";"=""11""";"=""9""";"=""LOMBARDO Jennifer""";"=""24.06.1991""";"=""ITA""";"=""53""";"=""52.55""";"=""70""";"=""*75""";"=""*75""";"=""70""";"=""*90""";"=""90""";"=""93""";"=""93""";"=""163""";"=""2011 IWF JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2011""";
"=""26""";"=""W""";"=""10""";"=""10""";"=""11""";"=""LORENTZ Manon Camille""";"=""17.07.1991""";"=""FRA""";"=""53""";"=""52.34""";"=""72""";"=""*75""";"=""*75""";"=""72""";"=""85""";"=""87""";"=""*89""";"=""87""";"=""159""";"=""2011 IWF JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2011""";
"=""27""";"=""W""";"=""11""";"=""12""";"=""13""";"=""FELEDYN Katarzyna Wioletta""";"=""25.11.1993""";"=""POL""";"=""53""";"=""52.56""";"=""67""";"=""70""";"=""*72""";"=""70""";"=""*85""";"=""85""";"=""*90""";"=""85""";"=""155""";"=""2011 IWF JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2011""";
"=""28""";"=""W""";"=""12""";"=""15""";"=""10""";"=""KRISANI Pramila""";"=""09.01.1996""";"=""IND""";"=""53""";"=""52.78""";"=""62""";"=""65""";"=""*68""";"=""65""";"=""85""";"=""89""";"=""*91""";"=""89""";"=""154""";"=""2011 IWF JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2011""";
"=""29""";"=""W""";"=""13""";"=""14""";"=""14""";"=""BARRERA BELARDI Alba Cecilia""";"=""13.08.1993""";"=""ESP""";"=""53""";"=""52.71""";"=""64""";"=""*66""";"=""66""";"=""66""";"=""82""";"=""*85""";"=""85""";"=""85""";"=""151""";"=""2011 IWF JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2011""";
"=""30""";"=""W""";"=""14""";"=""13""";"=""15""";"=""BATCHELOR Cortney Christine""";"=""09.05.1991""";"=""USA""";"=""53""";"=""52.30""";"=""60""";"=""64""";"=""67""";"=""67""";"=""82""";"=""*86""";"=""*86""";"=""82""";"=""149""";"=""2011 IWF JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2011""";
"=""31""";"=""W""";"=""15""";"=""16""";"=""12""";"=""KATILA Venkata Lakshmi""";"=""20.05.1993""";"=""IND""";"=""53""";"=""52.53""";"=""60""";"=""*63""";"=""63""";"=""63""";"=""80""";"=""*85""";"=""85""";"=""85""";"=""148""";"=""2011 IWF JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2011""";
"=""32""";"=""W""";"=""---""";"=""9""";"=""---""";"=""PAK Yong Gum""";"=""10.04.1991""";"=""PRK""";"=""53""";"=""52.40""";"=""*73""";"=""73""";"=""*75""";"=""73""";"=""*102""";"=""------""";"=""------""";"=""------""";"=""0""";"=""2011 IWF JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2011""";
"=""33""";"=""M""";"=""1""";"=""1""";"=""3""";"=""LI Fabin""";"=""15.01.1993""";"=""CHN""";"=""56""";"=""55.83""";"=""117""";"=""122""";"=""124""";"=""124""";"=""146""";"=""151""";"=""*157""";"=""151""";"=""275""";"=""2011 IWF JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2011""";
"=""34""";"=""M""";"=""2""";"=""2""";"=""4""";"=""ASKARI Majid""";"=""08.11.1991""";"=""IRI""";"=""56""";"=""55.69""";"=""116""";"=""121""";"=""123""";"=""123""";"=""146""";"=""150""";"=""*155""";"=""150""";"=""273""";"=""2011 IWF JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2011""";
"=""35""";"=""M""";"=""3""";"=""3""";"=""2""";"=""THACH Kim Tuan""";"=""15.01.1994""";"=""VIE""";"=""56""";"=""55.71""";"=""*120""";"=""120""";"=""*124""";"=""120""";"=""145""";"=""150""";"=""153""";"=""153""";"=""273""";"=""2011 IWF JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2011""";
"=""36""";"=""M""";"=""4""";"=""6""";"=""1""";"=""OM Yun Chol""";"=""18.11.1991""";"=""PRK""";"=""56""";"=""55.80""";"=""115""";"=""*121""";"=""*121""";"=""115""";"=""150""";"=""*156""";"=""156""";"=""156""";"=""271""";"=""2011 IWF JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2011""";
"=""37""";"=""M""";"=""5""";"=""5""";"=""5""";"=""RIYANTO Sumar""";"=""05.03.1995""";"=""INA""";"=""56""";"=""55.62""";"=""112""";"=""116""";"=""*118""";"=""116""";"=""135""";"=""141""";"=""*146""";"=""141""";"=""257""";"=""2011 IWF JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2011""";
"=""38""";"=""M""";"=""6""";"=""4""";"=""9""";"=""LU Yuntao""";"=""07.02.1992""";"=""CHN""";"=""56""";"=""55.87""";"=""115""";"=""*120""";"=""120""";"=""120""";"=""135""";"=""*140""";"=""*140""";"=""135""";"=""255""";"=""2011 IWF JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2011""";
"=""39""";"=""M""";"=""7""";"=""7""";"=""6""";"=""COLONIA Nestor""";"=""16.02.1992""";"=""PHI""";"=""56""";"=""55.59""";"=""112""";"=""*117""";"=""*117""";"=""112""";"=""135""";"=""140""";"=""*145""";"=""140""";"=""252""";"=""2011 IWF JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2011""";
"=""40""";"=""M""";"=""8""";"=""12""";"=""7""";"=""MATSAROV Stefan Vasilev""";"=""13.12.1993""";"=""BUL""";"=""56""";"=""55.85""";"=""103""";"=""107""";"=""*110""";"=""107""";"=""130""";"=""*136""";"=""140""";"=""140""";"=""247""";"=""2011 IWF JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2011""";
"=""41""";"=""M""";"=""9""";"=""11""";"=""8""";"=""ZHOLAMANOV Yerbolat""";"=""06.12.1993""";"=""KAZ""";"=""56""";"=""55.79""";"=""100""";"=""105""";"=""107""";"=""107""";"=""130""";"=""135""";"=""*140""";"=""135""";"=""242""";"=""2011 IWF JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2011""";
"=""42""";"=""M""";"=""10""";"=""9""";"=""11""";"=""ALGUL Ismet""";"=""22.09.1992""";"=""TUR""";"=""56""";"=""55.65""";"=""110""";"=""*118""";"=""*118""";"=""110""";"=""130""";"=""*136""";"=""*140""";"=""130""";"=""240""";"=""2011 IWF JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2011""";
"=""43""";"=""M""";"=""11""";"=""13""";"=""12""";"=""BRACHI GARCIA Josue""";"=""08.09.1992""";"=""ESP""";"=""56""";"=""56.00""";"=""102""";"=""*107""";"=""107""";"=""107""";"=""125""";"=""130""";"=""*133""";"=""130""";"=""237""";"=""2011 IWF JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2011""";
"=""44""";"=""M""";"=""12""";"=""10""";"=""14""";"=""CHANG Kang-Ming""";"=""23.08.1992""";"=""TPE""";"=""56""";"=""55.85""";"=""102""";"=""106""";"=""108""";"=""108""";"=""123""";"=""127""";"=""*130""";"=""127""";"=""235""";"=""2011 IWF JUNIOR WORLD CHAMPIONSHIPS""";"=""06.2011""";
