pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""W""";"=""1""";"=""2""";"=""1""";"=""TANG Falian""";"=""03.09.1988""";"=""CHN""";"=""48""";"=""47.70""";"=""72""";"=""75""";"=""* 78""";"=""75""";"=""93""";"=""98""";"=""100""";"=""100""";"=""175.0""";"=""32nd MEN's and 12th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""05.2006""";
"=""1""";"=""W""";"=""2""";"=""3""";"=""2""";"=""PHUPRUEM Thip-Amon""";"=""29.09.1989""";"=""THA""";"=""48""";"=""47.65""";"=""70""";"=""73""";"=""* 76""";"=""73""";"=""92""";"=""95""";"=""99""";"=""99""";"=""172.0""";"=""32nd MEN's and 12th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""05.2006""";
"=""2""";"=""W""";"=""3""";"=""1""";"=""4""";"=""PAGLIARO Genny Caterina""";"=""15.10.1988""";"=""ITA""";"=""48""";"=""47.84""";"=""75""";"=""77""";"=""80""";"=""80""";"=""92""";"=""* 95""";"=""* 95""";"=""92""";"=""172.0""";"=""32nd MEN's and 12th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""05.2006""";
"=""3""";"=""W""";"=""4""";"=""5""";"=""3""";"=""SAYLERT Aungsumalin""";"=""27.04.1990""";"=""THA""";"=""48""";"=""47.59""";"=""* 70""";"=""70""";"=""* 73""";"=""70""";"=""90""";"=""* 92""";"=""92""";"=""92""";"=""162.0""";"=""32nd MEN's and 12th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""05.2006""";
"=""4""";"=""W""";"=""5""";"=""8""";"=""5""";"=""DOZOIS-PREVOST Marilou""";"=""11.05.1986""";"=""CAN""";"=""48""";"=""47.97""";"=""70""";"=""* 73""";"=""* 73""";"=""70""";"=""87""";"=""* 91""";"=""91""";"=""91""";"=""161.0""";"=""32nd MEN's and 12th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""05.2006""";
"=""5""";"=""W""";"=""6""";"=""6""";"=""6""";"=""KASHKYLINA Lazat""";"=""23.01.1988""";"=""KAZ""";"=""48""";"=""47.78""";"=""65""";"=""70""";"=""* 73""";"=""70""";"=""* 86""";"=""86""";"=""90""";"=""90""";"=""160.0""";"=""32nd MEN's and 12th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""05.2006""";
"=""6""";"=""W""";"=""7""";"=""4""";"=""8""";"=""KARPINSKA Marzena""";"=""19.02.1988""";"=""POL""";"=""48""";"=""47.75""";"=""69""";"=""71""";"=""* 74""";"=""71""";"=""81""";"=""83""";"=""* 86""";"=""83""";"=""154.0""";"=""32nd MEN's and 12th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""05.2006""";
"=""7""";"=""W""";"=""8""";"=""7""";"=""9""";"=""TAKESHITA Nao""";"=""08.03.1988""";"=""JPN""";"=""48""";"=""47.93""";"=""67""";"=""* 70""";"=""70""";"=""70""";"=""83""";"=""* 88""";"=""* 88""";"=""83""";"=""153.0""";"=""32nd MEN's and 12th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""05.2006""";
"=""8""";"=""W""";"=""9""";"=""9""";"=""7""";"=""SUNG Goen""";"=""30.03.1989""";"=""KOR""";"=""48""";"=""46.84""";"=""62""";"=""64""";"=""* 66""";"=""64""";"=""* 85""";"=""* 85""";"=""85""";"=""85""";"=""149.0""";"=""32nd MEN's and 12th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""05.2006""";
"=""9""";"=""W""";"=""10""";"=""10""";"=""10""";"=""PIPILIARIDOU Maria""";"=""30.09.1986""";"=""GRE""";"=""48""";"=""47.91""";"=""57""";"=""61""";"=""63""";"=""63""";"=""75""";"=""* 80""";"=""* 80""";"=""75""";"=""138.0""";"=""32nd MEN's and 12th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""05.2006""";
