pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""w""";"=""1""";"=""---""";"=""---""";"=""TAYLAN Nurcan""";"=""29.10.1983""";"=""TUR""";"=""48""";"=""47.76""";"=""85""";"=""90""";"=""*95""";"=""90""";"=""108""";"=""118""";"=""---""";"=""108""";"=""208""";"=""EUROPEAN CHAMPIONSHIPS""";"=""04.2010""";
"=""1""";"=""w""";"=""2""";"=""---""";"=""---""";"=""KARPINSKA Marzena""";"=""19.02.1988""";"=""POL""";"=""48""";"=""47.88""";"=""78""";"=""80""";"=""83""";"=""83""";"=""94""";"=""96""";"=""*101""";"=""96""";"=""179""";"=""EUROPEAN CHAMPIONSHIPS""";"=""04.2010""";
"=""2""";"=""w""";"=""3""";"=""---""";"=""---""";"=""OKUR Saziye""";"=""23.02.1992""";"=""TUR""";"=""48""";"=""45.74""";"=""73""";"=""76""";"=""78""";"=""78""";"=""90""";"=""94""";"=""95""";"=""95""";"=""173""";"=""EUROPEAN CHAMPIONSHIPS""";"=""04.2010""";
"=""3""";"=""w""";"=""4""";"=""---""";"=""---""";"=""PAGLIARO Genny Caterina""";"=""15.10.1988""";"=""ITA""";"=""48""";"=""47.82""";"=""75""";"=""78""";"=""79""";"=""79""";"=""*93""";"=""*93""";"=""94""";"=""94""";"=""173""";"=""EUROPEAN CHAMPIONSHIPS""";"=""04.2010""";
"=""4""";"=""w""";"=""5""";"=""---""";"=""---""";"=""JUAN TELLO Estefania""";"=""17.08.1981""";"=""ESP""";"=""48""";"=""47.06""";"=""*70""";"=""70""";"=""74""";"=""74""";"=""92""";"=""*95""";"=""*95""";"=""92""";"=""166""";"=""EUROPEAN CHAMPIONSHIPS""";"=""04.2010""";
"=""5""";"=""w""";"=""6""";"=""---""";"=""---""";"=""ANGELOVA Silviya""";"=""22.06.1982""";"=""BUL""";"=""48""";"=""47.06""";"=""65""";"=""*69""";"=""69""";"=""69""";"=""80""";"=""86""";"=""88""";"=""88""";"=""157""";"=""EUROPEAN CHAMPIONSHIPS""";"=""04.2010""";
"=""6""";"=""w""";"=""7""";"=""---""";"=""---""";"=""MICHEL Anais""";"=""12.01.1988""";"=""FRA""";"=""48""";"=""47.32""";"=""*67""";"=""67""";"=""*70""";"=""67""";"=""84""";"=""*89""";"=""*91""";"=""84""";"=""151""";"=""EUROPEAN CHAMPIONSHIPS""";"=""04.2010""";
"=""7""";"=""w""";"=""8""";"=""---""";"=""---""";"=""D ALESSANDRO Giovanna""";"=""22.07.1982""";"=""ITA""";"=""48""";"=""44.60""";"=""60""";"=""64""";"=""65""";"=""65""";"=""80""";"=""82""";"=""*85""";"=""82""";"=""147""";"=""EUROPEAN CHAMPIONSHIPS""";"=""04.2010""";
"=""8""";"=""w""";"=""9""";"=""---""";"=""---""";"=""BONNAMANT Melanie Isabelle""";"=""30.05.1992""";"=""FRA""";"=""48""";"=""47.75""";"=""60""";"=""63""";"=""*65""";"=""63""";"=""75""";"=""77""";"=""*79""";"=""77""";"=""140""";"=""EUROPEAN CHAMPIONSHIPS""";"=""04.2010""";
"=""9""";"=""w""";"=""10""";"=""---""";"=""---""";"=""MIRANOVICH Irina""";"=""09.04.1990""";"=""BLR""";"=""48""";"=""47.50""";"=""48""";"=""52""";"=""54""";"=""54""";"=""60""";"=""65""";"=""70""";"=""70""";"=""124""";"=""EUROPEAN CHAMPIONSHIPS""";"=""04.2010""";
"=""10""";"=""w""";"=""1""";"=""---""";"=""---""";"=""DASDELEN Aylin""";"=""01.01.1982""";"=""TUR""";"=""53""";"=""52.70""";"=""*85""";"=""85""";"=""88""";"=""88""";"=""110""";"=""113""";"=""120""";"=""120""";"=""208""";"=""EUROPEAN CHAMPIONSHIPS""";"=""04.2010""";
"=""11""";"=""w""";"=""2""";"=""---""";"=""---""";"=""KOSTOVA Boyanka Minkova""";"=""10.05.1993""";"=""BUL""";"=""53""";"=""52.88""";"=""82""";"=""85""";"=""87""";"=""87""";"=""103""";"=""107""";"=""112""";"=""112""";"=""199""";"=""EUROPEAN CHAMPIONSHIPS""";"=""04.2010""";
"=""12""";"=""w""";"=""3""";"=""---""";"=""---""";"=""LIAKHAVETS Valiantsina""";"=""15.01.1990""";"=""BLR""";"=""53""";"=""52.28""";"=""84""";"=""*87""";"=""87""";"=""87""";"=""104""";"=""108""";"=""111""";"=""111""";"=""198""";"=""EUROPEAN CHAMPIONSHIPS""";"=""04.2010""";
"=""13""";"=""w""";"=""4""";"=""---""";"=""---""";"=""OZKAN KONAK Sibel""";"=""03.03.1988""";"=""TUR""";"=""53""";"=""51.84""";"=""*78""";"=""78""";"=""84""";"=""84""";"=""100""";"=""106""";"=""108""";"=""108""";"=""192""";"=""EUROPEAN CHAMPIONSHIPS""";"=""04.2010""";
"=""14""";"=""w""";"=""5""";"=""---""";"=""---""";"=""TROTSENKO Nataliya""";"=""07.11.1984""";"=""UKR""";"=""53""";"=""52.44""";"=""84""";"=""86""";"=""*88""";"=""86""";"=""*103""";"=""*103""";"=""103""";"=""103""";"=""189""";"=""EUROPEAN CHAMPIONSHIPS""";"=""04.2010""";
"=""15""";"=""w""";"=""6""";"=""---""";"=""---""";"=""LOCHOWSKA Joanna""";"=""17.11.1988""";"=""POL""";"=""53""";"=""52.90""";"=""83""";"=""*85""";"=""*85""";"=""83""";"=""103""";"=""*108""";"=""*108""";"=""103""";"=""186""";"=""EUROPEAN CHAMPIONSHIPS""";"=""04.2010""";
"=""16""";"=""w""";"=""7""";"=""---""";"=""---""";"=""BERNTSSON Lena Carina""";"=""04.11.1978""";"=""SWE""";"=""53""";"=""52.50""";"=""68""";"=""70""";"=""72""";"=""72""";"=""85""";"=""*88""";"=""88""";"=""88""";"=""160""";"=""EUROPEAN CHAMPIONSHIPS""";"=""04.2010""";
"=""17""";"=""w""";"=""8""";"=""---""";"=""---""";"=""CALVINO Joanne Elizabeth""";"=""18.08.1980""";"=""GBR""";"=""53""";"=""53.00""";"=""66""";"=""*69""";"=""*69""";"=""66""";"=""86""";"=""89""";"=""91""";"=""91""";"=""157""";"=""EUROPEAN CHAMPIONSHIPS""";"=""04.2010""";
"=""18""";"=""w""";"=""9""";"=""---""";"=""---""";"=""EJSTRUP Christina Trier""";"=""28.04.1985""";"=""DEN""";"=""53""";"=""52.40""";"=""66""";"=""68""";"=""69""";"=""69""";"=""80""";"=""83""";"=""*85""";"=""83""";"=""152""";"=""EUROPEAN CHAMPIONSHIPS""";"=""04.2010""";
"=""19""";"=""w""";"=""10""";"=""---""";"=""---""";"=""KUKKONEN Sini Kristiina""";"=""24.05.1986""";"=""FIN""";"=""53""";"=""51.95""";"=""65""";"=""*68""";"=""*68""";"=""65""";"=""81""";"=""*85""";"=""*85""";"=""81""";"=""146""";"=""EUROPEAN CHAMPIONSHIPS""";"=""04.2010""";
"=""20""";"=""m""";"=""1""";"=""---""";"=""---""";"=""DERBENEV Vitaly""";"=""01.01.1976""";"=""BLR""";"=""56""";"=""55.88""";"=""113""";"=""116""";"=""118""";"=""118""";"=""134""";"=""*138""";"=""138""";"=""138""";"=""256""";"=""EUROPEAN CHAMPIONSHIPS""";"=""04.2010""";
"=""21""";"=""m""";"=""2""";"=""---""";"=""---""";"=""MARGARYAN Smbat""";"=""17.03.1993""";"=""ARM""";"=""56""";"=""55.35""";"=""102""";"=""107""";"=""109""";"=""109""";"=""140""";"=""146""";"=""*150""";"=""146""";"=""255""";"=""EUROPEAN CHAMPIONSHIPS""";"=""04.2010""";
"=""22""";"=""m""";"=""3""";"=""---""";"=""---""";"=""GOEGEBUER Tom Richard""";"=""27.03.1975""";"=""BEL""";"=""56""";"=""55.68""";"=""111""";"=""114""";"=""116""";"=""116""";"=""134""";"=""*138""";"=""138""";"=""138""";"=""254""";"=""EUROPEAN CHAMPIONSHIPS""";"=""04.2010""";
"=""23""";"=""m""";"=""4""";"=""---""";"=""---""";"=""ARTUC Sedat""";"=""09.06.1976""";"=""TUR""";"=""56""";"=""55.80""";"=""112""";"=""*115""";"=""*115""";"=""112""";"=""130""";"=""135""";"=""139""";"=""139""";"=""251""";"=""EUROPEAN CHAMPIONSHIPS""";"=""04.2010""";
"=""24""";"=""m""";"=""5""";"=""---""";"=""---""";"=""KILIC Gokhan""";"=""06.01.1988""";"=""TUR""";"=""56""";"=""55.82""";"=""*113""";"=""113""";"=""*116""";"=""113""";"=""130""";"=""138""";"=""*140""";"=""138""";"=""251""";"=""EUROPEAN CHAMPIONSHIPS""";"=""04.2010""";
"=""25""";"=""m""";"=""6""";"=""---""";"=""---""";"=""DUDOGLO Iuri""";"=""09.07.1991""";"=""MDA""";"=""56""";"=""55.94""";"=""112""";"=""115""";"=""*117""";"=""115""";"=""134""";"=""*137""";"=""*138""";"=""134""";"=""249""";"=""EUROPEAN CHAMPIONSHIPS""";"=""04.2010""";
"=""26""";"=""m""";"=""7""";"=""---""";"=""---""";"=""GRABUCEA Igor""";"=""29.04.1976""";"=""MDA""";"=""56""";"=""55.76""";"=""*110""";"=""110""";"=""112""";"=""112""";"=""*133""";"=""*133""";"=""133""";"=""133""";"=""245""";"=""EUROPEAN CHAMPIONSHIPS""";"=""04.2010""";
"=""27""";"=""m""";"=""8""";"=""---""";"=""---""";"=""MURADOV Asen Selimov""";"=""01.08.1991""";"=""BUL""";"=""56""";"=""55.90""";"=""103""";"=""107""";"=""109""";"=""109""";"=""122""";"=""128""";"=""132""";"=""132""";"=""241""";"=""EUROPEAN CHAMPIONSHIPS""";"=""04.2010""";
"=""28""";"=""m""";"=""9""";"=""---""";"=""---""";"=""TAMRAZYAN Arsen""";"=""11.09.1983""";"=""ARM""";"=""56""";"=""55.82""";"=""106""";"=""*110""";"=""*110""";"=""106""";"=""132""";"=""*136""";"=""---""";"=""132""";"=""238""";"=""EUROPEAN CHAMPIONSHIPS""";"=""04.2010""";
"=""29""";"=""m""";"=""10""";"=""---""";"=""---""";"=""GUIRADO GARCIA Francisco Javier""";"=""24.11.1985""";"=""ESP""";"=""56""";"=""54.70""";"=""*102""";"=""103""";"=""110""";"=""110""";"=""120""";"=""*124""";"=""*125""";"=""120""";"=""230""";"=""EUROPEAN CHAMPIONSHIPS""";"=""04.2010""";
"=""30""";"=""m""";"=""11""";"=""---""";"=""---""";"=""BRACHI GARCIA Josue""";"=""08.09.1992""";"=""ESP""";"=""56""";"=""55.56""";"=""100""";"=""103""";"=""*106""";"=""103""";"=""122""";"=""127""";"=""*130""";"=""127""";"=""230""";"=""EUROPEAN CHAMPIONSHIPS""";"=""04.2010""";
"=""31""";"=""m""";"=""---""";"=""---""";"=""---""";"=""OLARU Gabriel""";"=""23.11.1988""";"=""ROU""";"=""56""";"=""55.72""";"=""100""";"=""*104""";"=""*104""";"=""100""";"=""*131""";"=""*132""";"=""*132""";"=""---""";"=""0""";"=""EUROPEAN CHAMPIONSHIPS""";"=""04.2010""";
"=""32""";"=""m""";"=""---""";"=""---""";"=""---""";"=""SAMUKASHVILI Zviadi""";"=""22.11.1987""";"=""GEO""";"=""56""";"=""55.80""";"=""*97""";"=""*97""";"=""*97""";"=""---""";"=""127""";"=""*133""";"=""133""";"=""133""";"=""0""";"=""EUROPEAN CHAMPIONSHIPS""";"=""04.2010""";
"=""33""";"=""m""";"=""---""";"=""---""";"=""---""";"=""DELLINO Vito""";"=""16.04.1982""";"=""ITA""";"=""56""";"=""55.84""";"=""105""";"=""*109""";"=""109""";"=""109""";"=""*135""";"=""*135""";"=""*137""";"=""---""";"=""0""";"=""EUROPEAN CHAMPIONSHIPS""";"=""04.2010""";
"=""34""";"=""m""";"=""---""";"=""---""";"=""---""";"=""PRZEPIORKIEWICZ Maciej""";"=""14.11.1987""";"=""POL""";"=""56""";"=""55.92""";"=""102""";"=""104""";"=""*106""";"=""104""";"=""*130""";"=""*130""";"=""*130""";"=""---""";"=""0""";"=""EUROPEAN CHAMPIONSHIPS""";"=""04.2010""";
"=""35""";"=""w""";"=""1""";"=""---""";"=""---""";"=""NOVIKAVA Nastassia""";"=""16.11.1981""";"=""BLR""";"=""58""";"=""57.86""";"=""100""";"=""105""";"=""*107""";"=""105""";"=""125""";"=""133""";"=""*136""";"=""133""";"=""238""";"=""EUROPEAN CHAMPIONSHIPS""";"=""04.2010""";
"=""36""";"=""w""";"=""2""";"=""---""";"=""---""";"=""BEGAJ Romela""";"=""02.11.1986""";"=""ALB""";"=""58""";"=""57.24""";"=""*95""";"=""95""";"=""96""";"=""96""";"=""110""";"=""111""";"=""---""";"=""111""";"=""207""";"=""EUROPEAN CHAMPIONSHIPS""";"=""04.2010""";
"=""37""";"=""w""";"=""3""";"=""---""";"=""---""";"=""GOTFRYD Marieta""";"=""11.09.1980""";"=""POL""";"=""58""";"=""57.86""";"=""91""";"=""94""";"=""96""";"=""96""";"=""110""";"=""*113""";"=""*113""";"=""110""";"=""206""";"=""EUROPEAN CHAMPIONSHIPS""";"=""04.2010""";
"=""38""";"=""w""";"=""4""";"=""---""";"=""---""";"=""MISHCHUK Iryna""";"=""12.04.1990""";"=""BLR""";"=""58""";"=""57.76""";"=""88""";"=""92""";"=""*94""";"=""92""";"=""100""";"=""106""";"=""*112""";"=""106""";"=""198""";"=""EUROPEAN CHAMPIONSHIPS""";"=""04.2010""";
"=""39""";"=""w""";"=""5""";"=""---""";"=""---""";"=""DERKACH Yuliya""";"=""22.06.1986""";"=""UKR""";"=""58""";"=""57.64""";"=""85""";"=""*88""";"=""88""";"=""88""";"=""102""";"=""*106""";"=""*106""";"=""102""";"=""190""";"=""EUROPEAN CHAMPIONSHIPS""";"=""04.2010""";
"=""40""";"=""w""";"=""6""";"=""---""";"=""---""";"=""CHIQUET Agnes Charlotta Monique""";"=""24.10.1984""";"=""FRA""";"=""58""";"=""57.50""";"=""*78""";"=""78""";"=""*81""";"=""78""";"=""100""";"=""103""";"=""*105""";"=""103""";"=""181""";"=""EUROPEAN CHAMPIONSHIPS""";"=""04.2010""";
"=""41""";"=""w""";"=""7""";"=""---""";"=""---""";"=""BORDIGNON Giorgia""";"=""24.05.1987""";"=""ITA""";"=""58""";"=""57.04""";"=""80""";"=""83""";"=""85""";"=""85""";"=""95""";"=""*101""";"=""*101""";"=""95""";"=""180""";"=""EUROPEAN CHAMPIONSHIPS""";"=""04.2010""";
"=""42""";"=""w""";"=""8""";"=""---""";"=""---""";"=""JEWELL Helen Jane""";"=""29.11.1988""";"=""GBR""";"=""58""";"=""57.48""";"=""75""";"=""*78""";"=""*78""";"=""75""";"=""*95""";"=""*95""";"=""95""";"=""95""";"=""170""";"=""EUROPEAN CHAMPIONSHIPS""";"=""04.2010""";
"=""43""";"=""w""";"=""9""";"=""---""";"=""---""";"=""ALEMANNO Sara""";"=""30.09.1986""";"=""ITA""";"=""58""";"=""56.76""";"=""70""";"=""73""";"=""75""";"=""75""";"=""85""";"=""90""";"=""*93""";"=""90""";"=""165""";"=""EUROPEAN CHAMPIONSHIPS""";"=""04.2010""";
"=""44""";"=""m""";"=""1""";"=""---""";"=""---""";"=""BILGIN Erol""";"=""20.02.1987""";"=""TUR""";"=""62""";"=""61.78""";"=""133""";"=""137""";"=""139""";"=""139""";"=""160""";"=""*165""";"=""165""";"=""165""";"=""304""";"=""EUROPEAN CHAMPIONSHIPS""";"=""04.2010""";
"=""45""";"=""m""";"=""2""";"=""---""";"=""---""";"=""BUCI Antoniu""";"=""21.01.1990""";"=""ROU""";"=""62""";"=""61.76""";"=""130""";"=""133""";"=""135""";"=""135""";"=""*161""";"=""161""";"=""165""";"=""165""";"=""300""";"=""EUROPEAN CHAMPIONSHIPS""";"=""04.2010""";
"=""46""";"=""m""";"=""3""";"=""---""";"=""---""";"=""MAKHVEYENIA Henadzi""";"=""10.12.1983""";"=""BLR""";"=""62""";"=""61.84""";"=""125""";"=""131""";"=""136""";"=""136""";"=""155""";"=""*161""";"=""---""";"=""155""";"=""291""";"=""EUROPEAN CHAMPIONSHIPS""";"=""04.2010""";
"=""47""";"=""m""";"=""4""";"=""---""";"=""---""";"=""SEZER Bunyami""";"=""04.07.1988""";"=""TUR""";"=""62""";"=""61.50""";"=""131""";"=""135""";"=""136""";"=""136""";"=""153""";"=""*161""";"=""*161""";"=""153""";"=""289""";"=""EUROPEAN CHAMPIONSHIPS""";"=""04.2010""";
"=""48""";"=""m""";"=""5""";"=""---""";"=""---""";"=""SIRGHI Oleg""";"=""09.07.1987""";"=""MDA""";"=""62""";"=""61.71""";"=""118""";"=""122""";"=""*125""";"=""122""";"=""160""";"=""*165""";"=""*165""";"=""160""";"=""282""";"=""EUROPEAN CHAMPIONSHIPS""";"=""04.2010""";
"=""49""";"=""m""";"=""6""";"=""---""";"=""---""";"=""VELICIU Ioan Forin""";"=""25.08.1985""";"=""ROU""";"=""62""";"=""61.48""";"=""122""";"=""125""";"=""*128""";"=""125""";"=""147""";"=""151""";"=""*154""";"=""151""";"=""276""";"=""EUROPEAN CHAMPIONSHIPS""";"=""04.2010""";
"=""50""";"=""m""";"=""7""";"=""---""";"=""---""";"=""URUMOV Vladimir Marinov""";"=""28.08.1990""";"=""BUL""";"=""62""";"=""61.72""";"=""119""";"=""122""";"=""*125""";"=""122""";"=""145""";"=""*153""";"=""*153""";"=""145""";"=""267""";"=""EUROPEAN CHAMPIONSHIPS""";"=""04.2010""";
"=""51""";"=""m""";"=""8""";"=""---""";"=""---""";"=""CAESEMAEKER Kevin Franck""";"=""13.10.1986""";"=""FRA""";"=""62""";"=""61.45""";"=""114""";"=""118""";"=""*121""";"=""118""";"=""141""";"=""*145""";"=""*145""";"=""141""";"=""259""";"=""EUROPEAN CHAMPIONSHIPS""";"=""04.2010""";
"=""52""";"=""m""";"=""9""";"=""---""";"=""---""";"=""AUCOUTURIER Yann""";"=""12.12.1986""";"=""FRA""";"=""62""";"=""61.55""";"=""116""";"=""119""";"=""*121""";"=""119""";"=""*140""";"=""140""";"=""*145""";"=""140""";"=""259""";"=""EUROPEAN CHAMPIONSHIPS""";"=""04.2010""";
"=""53""";"=""m""";"=""10""";"=""---""";"=""---""";"=""HERNANDEZ MENDOZA Acoran Juan""";"=""30.12.1990""";"=""ESP""";"=""62""";"=""61.80""";"=""*115""";"=""115""";"=""*124""";"=""115""";"=""135""";"=""141""";"=""*145""";"=""141""";"=""256""";"=""EUROPEAN CHAMPIONSHIPS""";"=""04.2010""";
"=""54""";"=""m""";"=""11""";"=""---""";"=""---""";"=""RUBINO Massimiliano""";"=""30.09.1983""";"=""ITA""";"=""62""";"=""61.95""";"=""110""";"=""114""";"=""*116""";"=""114""";"=""135""";"=""140""";"=""*143""";"=""140""";"=""254""";"=""EUROPEAN CHAMPIONSHIPS""";"=""04.2010""";
"=""55""";"=""m""";"=""12""";"=""---""";"=""---""";"=""SLABY Petr""";"=""25.11.1983""";"=""CZE""";"=""62""";"=""61.80""";"=""*106""";"=""106""";"=""*110""";"=""106""";"=""141""";"=""*148""";"=""*148""";"=""141""";"=""247""";"=""EUROPEAN CHAMPIONSHIPS""";"=""04.2010""";
"=""56""";"=""m""";"=""13""";"=""---""";"=""---""";"=""EVANS Gareth Irfon""";"=""18.04.1986""";"=""GBR""";"=""62""";"=""61.25""";"=""105""";"=""108""";"=""111""";"=""111""";"=""130""";"=""135""";"=""*137""";"=""135""";"=""246""";"=""EUROPEAN CHAMPIONSHIPS""";"=""04.2010""";
"=""57""";"=""m""";"=""14""";"=""---""";"=""---""";"=""CASTRO MARINO Victor""";"=""18.12.1992""";"=""ESP""";"=""62""";"=""61.50""";"=""110""";"=""*115""";"=""*115""";"=""110""";"=""*130""";"=""130""";"=""135""";"=""135""";"=""245""";"=""EUROPEAN CHAMPIONSHIPS""";"=""04.2010""";
"=""58""";"=""m""";"=""---""";"=""---""";"=""---""";"=""DZELEPOV Stoycho""";"=""17.08.1986""";"=""BUL""";"=""62""";"=""61.88""";"=""115""";"=""*118""";"=""*118""";"=""115""";"=""*145""";"=""*145""";"=""*145""";"=""---""";"=""0""";"=""EUROPEAN CHAMPIONSHIPS""";"=""04.2010""";
"=""59""";"=""m""";"=""DSQ""";"=""DSQ""";"=""DSQ""";"=""SULEYMANOV Zulfugar""";"=""02.11.1982""";"=""AZE""";"=""62""";"=""61.64""";"=""125""";"=""130""";"=""132""";"=""---""";"=""162""";"=""*168""";"=""*168""";"=""---""";"=""0""";"=""EUROPEAN CHAMPIONSHIPS""";"=""04.2010""";
"=""60""";"=""w""";"=""1""";"=""---""";"=""---""";"=""SIMSEK Sibel""";"=""10.10.1984""";"=""TUR""";"=""63""";"=""62.54""";"=""107""";"=""110""";"=""*114""";"=""110""";"=""127""";"=""134""";"=""*142""";"=""134""";"=""244""";"=""EUROPEAN CHAMPIONSHIPS""";"=""04.2010""";
"=""61""";"=""w""";"=""2""";"=""---""";"=""---""";"=""TSARUKAEVA Svetlana""";"=""25.12.1987""";"=""RUS""";"=""63""";"=""62.62""";"=""105""";"=""110""";"=""114""";"=""114""";"=""125""";"=""*130""";"=""130""";"=""130""";"=""244""";"=""EUROPEAN CHAMPIONSHIPS""";"=""04.2010""";
"=""62""";"=""w""";"=""3""";"=""---""";"=""---""";"=""COCOS Roxana Daniela""";"=""05.06.1989""";"=""ROU""";"=""63""";"=""62.66""";"=""96""";"=""*99""";"=""99""";"=""99""";"=""122""";"=""127""";"=""130""";"=""130""";"=""229""";"=""EUROPEAN CHAMPIONSHIPS""";"=""04.2010""";
"=""63""";"=""w""";"=""4""";"=""---""";"=""---""";"=""SHAINOVA Marina""";"=""14.03.1986""";"=""RUS""";"=""63""";"=""61.48""";"=""95""";"=""98""";"=""100""";"=""100""";"=""120""";"=""125""";"=""*130""";"=""125""";"=""225""";"=""EUROPEAN CHAMPIONSHIPS""";"=""04.2010""";
"=""64""";"=""w""";"=""5""";"=""---""";"=""---""";"=""SAZANAVETS Dzina""";"=""25.10.1990""";"=""BLR""";"=""63""";"=""62.38""";"=""87""";"=""91""";"=""93""";"=""93""";"=""110""";"=""115""";"=""*123""";"=""115""";"=""208""";"=""EUROPEAN CHAMPIONSHIPS""";"=""04.2010""";
