pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""W""";"=""1""";"=""1""";"=""2""";"=""IOVU Cristina""";"=""08.11.1992""";"=""MDA""";"=""53""";"=""52.88""";"=""85""";"=""90""";"=""* 93""";"=""90""";"=""105""";"=""110""";"=""*112""";"=""110""";"=""200""";"=""2012 IWF GRAND PRIX - BAKU INTERNATIONAL CUP""";"=""12.2012""";
"=""1""";"=""W""";"=""2""";"=""2""";"=""1""";"=""CHYCHKAN Alena""";"=""07.07.1993""";"=""BLR""";"=""53""";"=""52.21""";"=""83""";"=""* 87""";"=""* 90""";"=""83""";"=""103""";"=""111""";"=""*117""";"=""111""";"=""194""";"=""2012 IWF GRAND PRIX - BAKU INTERNATIONAL CUP""";"=""12.2012""";
"=""2""";"=""W""";"=""3""";"=""5""";"=""3""";"=""COBAN BASOL Aysegul""";"=""16.12.1992""";"=""TUR""";"=""53""";"=""52.40""";"=""* 74""";"=""74""";"=""77""";"=""77""";"=""100""";"=""102""";"=""105""";"=""105""";"=""182""";"=""2012 IWF GRAND PRIX - BAKU INTERNATIONAL CUP""";"=""12.2012""";
"=""3""";"=""W""";"=""4""";"=""3""";"=""4""";"=""YELISSEYEVA Margarita""";"=""20.07.1992""";"=""KAZ""";"=""53""";"=""50.88""";"=""75""";"=""78""";"=""80""";"=""80""";"=""93""";"=""96""";"=""98""";"=""98""";"=""178""";"=""2012 IWF GRAND PRIX - BAKU INTERNATIONAL CUP""";"=""12.2012""";
"=""4""";"=""W""";"=""5""";"=""4""";"=""5""";"=""SISOEVA Marina""";"=""30.05.1993""";"=""UZB""";"=""53""";"=""50.88""";"=""70""";"=""74""";"=""77""";"=""77""";"=""93""";"=""* 98""";"=""*100""";"=""93""";"=""170""";"=""2012 IWF GRAND PRIX - BAKU INTERNATIONAL CUP""";"=""12.2012""";
"=""5""";"=""W""";"=""6""";"=""7""";"=""6""";"=""ANGELOVA Silviya""";"=""22.06.1982""";"=""AZE""";"=""53""";"=""51.00""";"=""75""";"=""* 78""";"=""* 78""";"=""75""";"=""* 93""";"=""93""";"=""* 97""";"=""93""";"=""168""";"=""2012 IWF GRAND PRIX - BAKU INTERNATIONAL CUP""";"=""12.2012""";
"=""6""";"=""W""";"=""7""";"=""6""";"=""7""";"=""SENSOY Emine""";"=""13.06.1991""";"=""TUR""";"=""53""";"=""52.83""";"=""70""";"=""74""";"=""76""";"=""76""";"=""85""";"=""88""";"=""* 91""";"=""88""";"=""164""";"=""2012 IWF GRAND PRIX - BAKU INTERNATIONAL CUP""";"=""12.2012""";
"=""7""";"=""W""";"=""8""";"=""8""";"=""8""";"=""ZACHAREK Agnieszka""";"=""21.08.1992""";"=""POL""";"=""53""";"=""52.63""";"=""67""";"=""70""";"=""72""";"=""72""";"=""* 87""";"=""87""";"=""* 89""";"=""87""";"=""159""";"=""2012 IWF GRAND PRIX - BAKU INTERNATIONAL CUP""";"=""12.2012""";
"=""8""";"=""W""";"=""9""";"=""9""";"=""9""";"=""FELECAN Anca Denisa""";"=""05.10.1996""";"=""ROU""";"=""53""";"=""52.29""";"=""60""";"=""65""";"=""* 68""";"=""65""";"=""80""";"=""85""";"=""* 88""";"=""85""";"=""150""";"=""2012 IWF GRAND PRIX - BAKU INTERNATIONAL CUP""";"=""12.2012""";
"=""9""";"=""W""";"=""10""";"=""10""";"=""10""";"=""PANDOVA Daniela Ivanova""";"=""16.09.1994""";"=""BUL""";"=""53""";"=""49.01""";"=""55""";"=""58""";"=""* 60""";"=""58""";"=""70""";"=""73""";"=""* 76""";"=""73""";"=""131""";"=""2012 IWF GRAND PRIX - BAKU INTERNATIONAL CUP""";"=""12.2012""";
