pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""w""";"=""1""";"=""1""";"=""1""";"=""SAFA Messigh""";"=""26.11.1999""";"=""TUN""";"=""44""";"=""43.70""";"=""35""";"=""*45""";"=""45""";"=""45""";"=""45""";"=""55""";"=""*60""";"=""55""";"=""100""";"=""AFRICAN YOUTH CHAMPIONSHIPS""";"=""11.2012""";
"=""1""";"=""w""";"=""1""";"=""1""";"=""1""";"=""AHMED Heba Saleh Mahmoud""";"=""03.07.1996""";"=""EGY""";"=""48""";"=""46.60""";"=""55""";"=""960""";"=""62""";"=""62""";"=""76""";"=""80""";"=""*85""";"=""80""";"=""142""";"=""AFRICAN YOUTH CHAMPIONSHIPS""";"=""11.2012""";
"=""2""";"=""w""";"=""2""";"=""2""";"=""2""";"=""LANDOULSI Nouha""";"=""05.05.1998""";"=""TUN""";"=""48""";"=""47.70""";"=""56""";"=""61""";"=""*63""";"=""61""";"=""71""";"=""*77""";"=""---""";"=""71""";"=""132""";"=""AFRICAN YOUTH CHAMPIONSHIPS""";"=""11.2012""";
"=""3""";"=""w""";"=""3""";"=""3""";"=""3""";"=""SIBAR Sara""";"=""28.08.1995""";"=""MAR""";"=""48""";"=""46.50""";"=""45""";"=""50""";"=""52""";"=""52""";"=""65""";"=""70""";"=""*72""";"=""70""";"=""122""";"=""AFRICAN YOUTH CHAMPIONSHIPS""";"=""11.2012""";
"=""4""";"=""m""";"=""1""";"=""1""";"=""1""";"=""KRAYDI Faouzi""";"=""06.04.1997""";"=""TUN""";"=""50""";"=""49.50""";"=""70""";"=""80""";"=""84""";"=""84""";"=""95""";"=""101""";"=""*104""";"=""101""";"=""185""";"=""AFRICAN YOUTH CHAMPIONSHIPS""";"=""11.2012""";
"=""5""";"=""m""";"=""2""";"=""2""";"=""2""";"=""ISRAEL Denver""";"=""02.11.1995""";"=""RSA""";"=""50""";"=""48.60""";"=""58""";"=""62""";"=""*65""";"=""62""";"=""75""";"=""*78""";"=""78""";"=""78""";"=""140""";"=""AFRICAN YOUTH CHAMPIONSHIPS""";"=""11.2012""";
"=""6""";"=""m""";"=""3""";"=""3""";"=""3""";"=""SHABI Ahsaan Ali Alhadi""";"=""22.03.1997""";"=""LBA""";"=""50""";"=""49.50""";"=""55""";"=""*62""";"=""*63""";"=""55""";"=""70""";"=""76""";"=""*78""";"=""76""";"=""131""";"=""AFRICAN YOUTH CHAMPIONSHIPS""";"=""11.2012""";
"=""7""";"=""m""";"=""---""";"=""---""";"=""---""";"=""RAMZI Marzouki""";"=""17.02.1997""";"=""TUN""";"=""50""";"=""49.80""";"=""*66""";"=""*66""";"=""*66""";"=""---""";"=""---""";"=""---""";"=""---""";"=""---""";"=""0""";"=""AFRICAN YOUTH CHAMPIONSHIPS""";"=""11.2012""";
"=""8""";"=""w""";"=""1""";"=""1""";"=""1""";"=""IBRAHIM Basma Emad Gouda Mohamed""";"=""27.06.1995""";"=""EGY""";"=""53""";"=""50.80""";"=""70""";"=""75""";"=""77""";"=""77""";"=""90""";"=""100""";"=""*103""";"=""100""";"=""177""";"=""AFRICAN YOUTH CHAMPIONSHIPS""";"=""11.2012""";
"=""9""";"=""m""";"=""1""";"=""1""";"=""1""";"=""MAROUEN Watreni""";"=""28.04.1995""";"=""TUN""";"=""56""";"=""55.70""";"=""*90""";"=""90""";"=""100""";"=""100""";"=""120""";"=""*128""";"=""*128""";"=""120""";"=""220""";"=""AFRICAN YOUTH CHAMPIONSHIPS""";"=""11.2012""";
"=""10""";"=""m""";"=""2""";"=""2""";"=""2""";"=""ELRASHED Muad Joma""";"=""21.11.1997""";"=""LBA""";"=""56""";"=""53.70""";"=""50""";"=""60""";"=""---""";"=""60""";"=""60""";"=""70""";"=""---""";"=""70""";"=""130""";"=""AFRICAN YOUTH CHAMPIONSHIPS""";"=""11.2012""";
"=""11""";"=""w""";"=""1""";"=""1""";"=""1""";"=""ABDALLA Zeinab Khaled Mohamed""";"=""23.07.1995""";"=""EGY""";"=""58""";"=""55.20""";"=""65""";"=""70""";"=""73""";"=""73""";"=""85""";"=""90""";"=""*97""";"=""90""";"=""163""";"=""AFRICAN YOUTH CHAMPIONSHIPS""";"=""11.2012""";
"=""12""";"=""w""";"=""2""";"=""2""";"=""2""";"=""NIHED Ben Malek""";"=""29.07.1995""";"=""TUN""";"=""58""";"=""53.30""";"=""53""";"=""58""";"=""60""";"=""60""";"=""73""";"=""*77""";"=""*77""";"=""73""";"=""133""";"=""AFRICAN YOUTH CHAMPIONSHIPS""";"=""11.2012""";
"=""13""";"=""m""";"=""1""";"=""1""";"=""1""";"=""HOUCINE Ben Hminda""";"=""18.11.1996""";"=""TUN""";"=""62""";"=""61.80""";"=""90""";"=""97""";"=""*101""";"=""97""";"=""112""";"=""115""";"=""*126""";"=""115""";"=""212""";"=""AFRICAN YOUTH CHAMPIONSHIPS""";"=""11.2012""";
"=""14""";"=""m""";"=""2""";"=""3""";"=""2""";"=""EL AABIDI Khalid""";"=""14.09.1995""";"=""MAR""";"=""62""";"=""61.40""";"=""70""";"=""*80""";"=""80""";"=""80""";"=""95""";"=""100""";"=""*105""";"=""100""";"=""180""";"=""AFRICAN YOUTH CHAMPIONSHIPS""";"=""11.2012""";
"=""15""";"=""m""";"=""3""";"=""2""";"=""3""";"=""ALHARARI Alla""";"=""07.07.1995""";"=""LBA""";"=""62""";"=""58.50""";"=""70""";"=""80""";"=""*84""";"=""80""";"=""85""";"=""*90""";"=""*96""";"=""85""";"=""165""";"=""AFRICAN YOUTH CHAMPIONSHIPS""";"=""11.2012""";
"=""16""";"=""w""";"=""1""";"=""1""";"=""1""";"=""AHMED Sara Samir Elsayed Mohamed""";"=""01.01.1998""";"=""EGY""";"=""63""";"=""60.40""";"=""90""";"=""95""";"=""*100""";"=""95""";"=""110""";"=""*120""";"=""120""";"=""120""";"=""215""";"=""AFRICAN YOUTH CHAMPIONSHIPS""";"=""11.2012""";
"=""17""";"=""w""";"=""2""";"=""2""";"=""2""";"=""RACHED Issraa""";"=""02.08.1998""";"=""EGY""";"=""63""";"=""60.20""";"=""*80""";"=""80""";"=""---""";"=""80""";"=""90""";"=""95""";"=""---""";"=""95""";"=""175""";"=""AFRICAN YOUTH CHAMPIONSHIPS""";"=""11.2012""";
"=""18""";"=""w""";"=""3""";"=""3""";"=""3""";"=""JAOUEHER Chalbi""";"=""11.09.1995""";"=""TUN""";"=""63""";"=""61.80""";"=""60""";"=""*65""";"=""68""";"=""68""";"=""77""";"=""81""";"=""84""";"=""84""";"=""152""";"=""AFRICAN YOUTH CHAMPIONSHIPS""";"=""11.2012""";
"=""19""";"=""m""";"=""1""";"=""1""";"=""2""";"=""BADIS Othmani""";"=""09.02.1995""";"=""TUN""";"=""69""";"=""68.10""";"=""95""";"=""100""";"=""*105""";"=""100""";"=""114""";"=""*119""";"=""119""";"=""119""";"=""219""";"=""AFRICAN YOUTH CHAMPIONSHIPS""";"=""11.2012""";
"=""20""";"=""w""";"=""1""";"=""1""";"=""1""";"=""HUSSEIN Samar Said Habashy Ahmed""";"=""20.09.1995""";"=""EGY""";"=""69""";"=""63.40""";"=""75""";"=""*83""";"=""*83""";"=""75""";"=""95""";"=""100""";"=""103""";"=""103""";"=""178""";"=""AFRICAN YOUTH CHAMPIONSHIPS""";"=""11.2012""";
"=""21""";"=""w""";"=""2""";"=""2""";"=""2""";"=""ABIDI Yousra""";"=""02.08.1998""";"=""TUN""";"=""69""";"=""64.00""";"=""57""";"=""61""";"=""63""";"=""63""";"=""*72""";"=""75""";"=""80""";"=""80""";"=""143""";"=""AFRICAN YOUTH CHAMPIONSHIPS""";"=""11.2012""";
"=""22""";"=""m""";"=""2""";"=""2""";"=""1""";"=""JAMIL Loubika""";"=""01.01.1997""";"=""UGA""";"=""69""";"=""64.30""";"=""90""";"=""*95""";"=""95""";"=""95""";"=""116""";"=""122""";"=""123""";"=""123""";"=""218""";"=""AFRICAN YOUTH CHAMPIONSHIPS""";"=""11.2012""";
"=""23""";"=""w""";"=""3""";"=""3""";"=""3""";"=""GUZMIR Marwa""";"=""07.07.1997""";"=""TUN""";"=""69""";"=""64.00""";"=""57""";"=""61""";"=""*63""";"=""61""";"=""65""";"=""72""";"=""76""";"=""76""";"=""137""";"=""AFRICAN YOUTH CHAMPIONSHIPS""";"=""11.2012""";
