pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""w""";"=""1""";"=""1""";"=""1""";"=""PAGLIARO Genny Caterina""";"=""15.10.1988""";"=""ITA""";"=""48""";"=""47.50""";"=""76""";"=""79""";"=""82""";"=""82""";"=""93""";"=""97""";"=""102""";"=""102""";"=""184""";"=""EUROPEAN U 23 CHAMPIONSHIPS""";"=""11.2010""";
"=""1""";"=""w""";"=""2""";"=""2""";"=""2""";"=""KARAGOZ Nurdan""";"=""25.01.1987""";"=""TUR""";"=""48""";"=""46.65""";"=""72""";"=""76""";"=""78""";"=""78""";"=""94""";"=""98""";"=""*101""";"=""98""";"=""176""";"=""EUROPEAN U 23 CHAMPIONSHIPS""";"=""11.2010""";
"=""2""";"=""w""";"=""3""";"=""3""";"=""3""";"=""KHAMATSHINA Svetlana""";"=""08.07.1989""";"=""RUS""";"=""48""";"=""48.00""";"=""67""";"=""*69""";"=""69""";"=""69""";"=""83""";"=""86""";"=""88""";"=""88""";"=""157""";"=""EUROPEAN U 23 CHAMPIONSHIPS""";"=""11.2010""";
"=""3""";"=""w""";"=""4""";"=""4""";"=""4""";"=""MICHEL Anais""";"=""12.01.1988""";"=""FRA""";"=""48""";"=""48.00""";"=""63""";"=""66""";"=""*69""";"=""66""";"=""83""";"=""*86""";"=""*87""";"=""83""";"=""149""";"=""EUROPEAN U 23 CHAMPIONSHIPS""";"=""11.2010""";
"=""4""";"=""w""";"=""5""";"=""5""";"=""5""";"=""ANDRIEUX Cecile""";"=""20.10.1989""";"=""FRA""";"=""48""";"=""47.80""";"=""57""";"=""*60""";"=""*60""";"=""57""";"=""68""";"=""*71""";"=""71""";"=""71""";"=""128""";"=""EUROPEAN U 23 CHAMPIONSHIPS""";"=""11.2010""";
"=""5""";"=""w""";"=""6""";"=""6""";"=""6""";"=""ARCHONTIDOU Eirini""";"=""24.01.1987""";"=""GRE""";"=""48""";"=""45.70""";"=""50""";"=""53""";"=""55""";"=""55""";"=""60""";"=""*65""";"=""*65""";"=""60""";"=""115""";"=""EUROPEAN U 23 CHAMPIONSHIPS""";"=""11.2010""";
"=""6""";"=""w""";"=""1""";"=""1""";"=""1""";"=""ROHDE Julia""";"=""13.05.1989""";"=""GER""";"=""53""";"=""52.35""";"=""*81""";"=""81""";"=""83""";"=""83""";"=""101""";"=""105""";"=""*108""";"=""105""";"=""188""";"=""EUROPEAN U 23 CHAMPIONSHIPS""";"=""11.2010""";
"=""7""";"=""w""";"=""2""";"=""2""";"=""2""";"=""GRIGORYAN Elen""";"=""03.01.1988""";"=""ARM""";"=""53""";"=""52.75""";"=""72""";"=""*80""";"=""*80""";"=""72""";"=""95""";"=""102""";"=""*106""";"=""102""";"=""174""";"=""EUROPEAN U 23 CHAMPIONSHIPS""";"=""11.2010""";
"=""8""";"=""w""";"=""3""";"=""3""";"=""3""";"=""SUKHAR Elena""";"=""24.07.1989""";"=""RUS""";"=""53""";"=""52.95""";"=""65""";"=""*70""";"=""70""";"=""70""";"=""85""";"=""91""";"=""*94""";"=""91""";"=""161""";"=""EUROPEAN U 23 CHAMPIONSHIPS""";"=""11.2010""";
"=""9""";"=""m""";"=""1""";"=""2""";"=""3""";"=""SUKHANOV Pavel""";"=""29.04.1988""";"=""RUS""";"=""56""";"=""55.75""";"=""103""";"=""107""";"=""110""";"=""110""";"=""128""";"=""133""";"=""*136""";"=""133""";"=""243""";"=""EUROPEAN U 23 CHAMPIONSHIPS""";"=""11.2010""";
"=""10""";"=""m""";"=""2""";"=""3""";"=""2""";"=""OLARU Gabriel""";"=""23.11.1988""";"=""ROU""";"=""56""";"=""55.80""";"=""100""";"=""*105""";"=""106""";"=""106""";"=""129""";"=""*133""";"=""134""";"=""134""";"=""240""";"=""EUROPEAN U 23 CHAMPIONSHIPS""";"=""11.2010""";
"=""11""";"=""m""";"=""3""";"=""4""";"=""1""";"=""PRZEPIORKIEWICZ Maciej""";"=""14.11.1987""";"=""POL""";"=""56""";"=""55.75""";"=""102""";"=""105""";"=""*107""";"=""105""";"=""129""";"=""*133""";"=""134""";"=""134""";"=""239""";"=""EUROPEAN U 23 CHAMPIONSHIPS""";"=""11.2010""";
"=""12""";"=""m""";"=""4""";"=""1""";"=""5""";"=""KILIC Gokhan""";"=""06.01.1988""";"=""TUR""";"=""56""";"=""55.65""";"=""105""";"=""*109""";"=""110""";"=""110""";"=""120""";"=""127""";"=""*135""";"=""127""";"=""237""";"=""EUROPEAN U 23 CHAMPIONSHIPS""";"=""11.2010""";
"=""13""";"=""m""";"=""5""";"=""5""";"=""4""";"=""ALIYEV Elmar""";"=""07.03.1987""";"=""AZE""";"=""56""";"=""55.15""";"=""97""";"=""*101""";"=""*102""";"=""97""";"=""125""";"=""130""";"=""*133""";"=""130""";"=""227""";"=""EUROPEAN U 23 CHAMPIONSHIPS""";"=""11.2010""";
