pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""w""";"=""1""";"=""1""";"=""1""";"=""LAZARO Areibis Coromoto""";"=""20.01.1994""";"=""VEN""";"=""48""";"=""47.50""";"=""*63""";"=""63""";"=""65""";"=""65""";"=""76""";"=""*78""";"=""*78""";"=""76""";"=""141""";"=""2012 SOUTH AMERICAN JUNIOR CHAMPIONSHIPS""";"=""10.2012""";
"=""1""";"=""w""";"=""2""";"=""2""";"=""2""";"=""BEZERRA BARBOSA Byanka""";"=""05.11.1994""";"=""BRA""";"=""48""";"=""46.70""";"=""55""";"=""58""";"=""62""";"=""62""";"=""*67""";"=""67""";"=""*70""";"=""67""";"=""129""";"=""2012 SOUTH AMERICAN JUNIOR CHAMPIONSHIPS""";"=""10.2012""";
"=""2""";"=""w""";"=""3""";"=""4""";"=""3""";"=""CURI HUARCA Cindy Lisbeth""";"=""18.04.1996""";"=""PER""";"=""48""";"=""46.70""";"=""45""";"=""48""";"=""*50""";"=""48""";"=""63""";"=""66""";"=""*68""";"=""66""";"=""114""";"=""2012 SOUTH AMERICAN JUNIOR CHAMPIONSHIPS""";"=""10.2012""";
"=""3""";"=""w""";"=""4""";"=""3""";"=""4""";"=""OLIVEIRA DA SILVA Monique""";"=""30.01.1998""";"=""BRA""";"=""48""";"=""46.60""";"=""48""";"=""*50""";"=""*50""";"=""48""";"=""60""";"=""*64""";"=""*66""";"=""60""";"=""108""";"=""2012 SOUTH AMERICAN JUNIOR CHAMPIONSHIPS""";"=""10.2012""";
"=""4""";"=""w""";"=""1""";"=""1""";"=""1""";"=""RODRIGUEZ GOMEZ Genesis Lourdes""";"=""17.07.1994""";"=""VEN""";"=""53""";"=""52.20""";"=""*79""";"=""79""";"=""83""";"=""83""";"=""90""";"=""*95""";"=""*95""";"=""90""";"=""173""";"=""2012 SOUTH AMERICAN JUNIOR CHAMPIONSHIPS""";"=""10.2012""";
"=""5""";"=""w""";"=""2""";"=""2""";"=""2""";"=""RAMOS Fabiola Aparecida""";"=""15.12.1992""";"=""BRA""";"=""53""";"=""52.20""";"=""67""";"=""*70""";"=""70""";"=""70""";"=""83""";"=""*87""";"=""87""";"=""87""";"=""157""";"=""2012 SOUTH AMERICAN JUNIOR CHAMPIONSHIPS""";"=""10.2012""";
"=""6""";"=""w""";"=""3""";"=""3""";"=""3""";"=""SANTILLAN RENGIFO Yaritza Yajaira""";"=""01.12.1996""";"=""PER""";"=""53""";"=""52.00""";"=""*57""";"=""57""";"=""*60""";"=""57""";"=""80""";"=""*82""";"=""*82""";"=""80""";"=""137""";"=""2012 SOUTH AMERICAN JUNIOR CHAMPIONSHIPS""";"=""10.2012""";
"=""7""";"=""w""";"=""4""";"=""4""";"=""4""";"=""VELA RAMIREZ Nadia Morelia""";"=""10.04.1995""";"=""PER""";"=""53""";"=""52.90""";"=""*50""";"=""50""";"=""53""";"=""53""";"=""60""";"=""*65""";"=""65""";"=""65""";"=""118""";"=""2012 SOUTH AMERICAN JUNIOR CHAMPIONSHIPS""";"=""10.2012""";
"=""8""";"=""m""";"=""1""";"=""1""";"=""1""";"=""BERIS ESCALONA Eduar Jose""";"=""29.05.1993""";"=""VEN""";"=""56""";"=""55.80""";"=""91""";"=""*94""";"=""94""";"=""94""";"=""116""";"=""120""";"=""*124""";"=""120""";"=""214""";"=""2012 SOUTH AMERICAN JUNIOR CHAMPIONSHIPS""";"=""10.2012""";
"=""9""";"=""m""";"=""2""";"=""2""";"=""2""";"=""ROJAS CONCHA Marcos Antonio""";"=""02.06.1995""";"=""PER""";"=""56""";"=""55.45""";"=""88""";"=""91""";"=""*93""";"=""91""";"=""*119""";"=""119""";"=""*124""";"=""119""";"=""210""";"=""2012 SOUTH AMERICAN JUNIOR CHAMPIONSHIPS""";"=""10.2012""";
"=""10""";"=""m""";"=""3""";"=""3""";"=""3""";"=""POVEDA Brayan""";"=""27.10.1993""";"=""BOL""";"=""56""";"=""54.50""";"=""70""";"=""*73""";"=""*76""";"=""70""";"=""*85""";"=""85""";"=""*90""";"=""85""";"=""155""";"=""2012 SOUTH AMERICAN JUNIOR CHAMPIONSHIPS""";"=""10.2012""";
"=""11""";"=""w""";"=""1""";"=""1""";"=""1""";"=""FIGUEROA ROLDAN Yusleidy Mariana""";"=""09.01.1993""";"=""VEN""";"=""58""";"=""58.00""";"=""84""";"=""87""";"=""*90""";"=""87""";"=""108""";"=""111""";"=""---""";"=""111""";"=""198""";"=""2012 SOUTH AMERICAN JUNIOR CHAMPIONSHIPS""";"=""10.2012""";
"=""12""";"=""w""";"=""2""";"=""2""";"=""2""";"=""LIMAS ROSALES Ercila Beatriz""";"=""05.12.1995""";"=""PER""";"=""58""";"=""57.70""";"=""*62""";"=""62""";"=""64""";"=""64""";"=""80""";"=""84""";"=""86""";"=""86""";"=""150""";"=""2012 SOUTH AMERICAN JUNIOR CHAMPIONSHIPS""";"=""10.2012""";
