pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""w""";"=""1""";"=""1""";"=""1""";"=""VASQUEZ Maria""";"=""26.11.1990""";"=""ECU""";"=""48""";"=""47.40""";"=""60""";"=""62""";"=""65""";"=""65""";"=""79""";"=""83""";"=""---""";"=""83""";"=""148""";"=""PAN-AMERICAN JUNIOR CHAMPIONSHIPS""";"=""04.2010""";
"=""1""";"=""w""";"=""2""";"=""2""";"=""2""";"=""RAMIREZ CHUMACERO Fiorela Del Rocio""";"=""18.05.1991""";"=""PER""";"=""48""";"=""47.40""";"=""58""";"=""61""";"=""*64""";"=""61""";"=""*75""";"=""75""";"=""*78""";"=""75""";"=""136""";"=""PAN-AMERICAN JUNIOR CHAMPIONSHIPS""";"=""04.2010""";
"=""2""";"=""w""";"=""1""";"=""1""";"=""1""";"=""CADENA Diana""";"=""23.12.1993""";"=""COL""";"=""53""";"=""52.85""";"=""67""";"=""70""";"=""72""";"=""72""";"=""87""";"=""*90""";"=""92""";"=""92""";"=""164""";"=""PAN-AMERICAN JUNIOR CHAMPIONSHIPS""";"=""04.2010""";
"=""3""";"=""w""";"=""2""";"=""2""";"=""2""";"=""SOLORZANO Keidy""";"=""05.06.1992""";"=""COL""";"=""53""";"=""52.70""";"=""67""";"=""*70""";"=""70""";"=""70""";"=""85""";"=""87""";"=""90""";"=""90""";"=""160""";"=""PAN-AMERICAN JUNIOR CHAMPIONSHIPS""";"=""04.2010""";
"=""4""";"=""w""";"=""3""";"=""4""";"=""3""";"=""ALVAREZ Janella""";"=""12.08.1993""";"=""ECU""";"=""53""";"=""52.45""";"=""60""";"=""65""";"=""*67""";"=""65""";"=""80""";"=""*85""";"=""85""";"=""85""";"=""150""";"=""PAN-AMERICAN JUNIOR CHAMPIONSHIPS""";"=""04.2010""";
"=""5""";"=""w""";"=""4""";"=""3""";"=""4""";"=""LOZAS Rocio""";"=""01.01.1991""";"=""MEX""";"=""53""";"=""51.65""";"=""63""";"=""*67""";"=""67""";"=""67""";"=""80""";"=""*85""";"=""*85""";"=""80""";"=""147""";"=""PAN-AMERICAN JUNIOR CHAMPIONSHIPS""";"=""04.2010""";
"=""6""";"=""w""";"=""5""";"=""5""";"=""6""";"=""PARRA Emeli Antonela""";"=""03.06.1992""";"=""ARG""";"=""53""";"=""52.60""";"=""55""";"=""58""";"=""*61""";"=""58""";"=""*75""";"=""75""";"=""*77""";"=""75""";"=""133""";"=""PAN-AMERICAN JUNIOR CHAMPIONSHIPS""";"=""04.2010""";
"=""7""";"=""w""";"=""6""";"=""6""";"=""5""";"=""GONZALEZ CONTRERAS Santos Isabel""";"=""17.04.1992""";"=""GUA""";"=""53""";"=""52.10""";"=""56""";"=""*58""";"=""*58""";"=""56""";"=""76""";"=""*79""";"=""*79""";"=""76""";"=""132""";"=""PAN-AMERICAN JUNIOR CHAMPIONSHIPS""";"=""04.2010""";
"=""8""";"=""m""";"=""1""";"=""1""";"=""2""";"=""BERNA GONZALEZ Carlos Andres""";"=""21.01.1990""";"=""COL""";"=""56""";"=""55.80""";"=""105""";"=""109""";"=""111""";"=""111""";"=""140""";"=""145""";"=""*147""";"=""145""";"=""256""";"=""PAN-AMERICAN JUNIOR CHAMPIONSHIPS""";"=""04.2010""";
"=""9""";"=""m""";"=""2""";"=""2""";"=""1""";"=""GIL GALBAN Adiel""";"=""07.03.1990""";"=""CUB""";"=""56""";"=""55.80""";"=""100""";"=""106""";"=""110""";"=""110""";"=""136""";"=""141""";"=""146""";"=""146""";"=""256""";"=""PAN-AMERICAN JUNIOR CHAMPIONSHIPS""";"=""04.2010""";
"=""10""";"=""m""";"=""3""";"=""3""";"=""3""";"=""MOSQUERA VALENCIA Francisco Antonio""";"=""01.04.1992""";"=""COL""";"=""56""";"=""55.80""";"=""102""";"=""*106""";"=""106""";"=""106""";"=""132""";"=""136""";"=""*139""";"=""136""";"=""242""";"=""PAN-AMERICAN JUNIOR CHAMPIONSHIPS""";"=""04.2010""";
"=""11""";"=""m""";"=""4""";"=""5""";"=""4""";"=""ROCAFUERTE BUENAIRE Enmanuel Enrique""";"=""17.08.1992""";"=""ECU""";"=""56""";"=""54.40""";"=""87""";"=""90""";"=""94""";"=""94""";"=""118""";"=""122""";"=""*125""";"=""122""";"=""216""";"=""PAN-AMERICAN JUNIOR CHAMPIONSHIPS""";"=""04.2010""";
"=""12""";"=""m""";"=""5""";"=""4""";"=""5""";"=""DZUL CUY Jose Alfredo""";"=""17.09.1992""";"=""MEX""";"=""56""";"=""54.00""";"=""*90""";"=""90""";"=""94""";"=""94""";"=""*117""";"=""117""";"=""121""";"=""121""";"=""215""";"=""PAN-AMERICAN JUNIOR CHAMPIONSHIPS""";"=""04.2010""";
