pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""w""";"=""1""";"=""1""";"=""1""";"=""SISOEVA Marina""";"=""30.05.1993""";"=""UZB""";"=""48""";"=""47.40""";"=""0.0""";"=""0.0""";"=""0.0""";"=""75""";"=""0.0""";"=""0.0""";"=""0.0""";"=""95""";"=""170""";"=""ASIAN INTER-CLUB CHAMPIONSHIPS""";"=""11.2011""";
"=""1""";"=""w""";"=""2""";"=""2""";"=""2""";"=""KADIROVA Lola""";"=""02.02.1994""";"=""UZB""";"=""48""";"=""47.85""";"=""0.0""";"=""0.0""";"=""0.0""";"=""45""";"=""0.0""";"=""0.0""";"=""0.0""";"=""57""";"=""102""";"=""ASIAN INTER-CLUB CHAMPIONSHIPS""";"=""11.2011""";
"=""2""";"=""w""";"=""---""";"=""---""";"=""---""";"=""TOGOEVA Makhliyo""";"=""07.01.1992""";"=""UZB""";"=""48""";"=""46.65""";"=""0.0""";"=""0.0""";"=""0.0""";"=""---""";"=""0.0""";"=""0.0""";"=""0.0""";"=""---""";"=""0""";"=""ASIAN INTER-CLUB CHAMPIONSHIPS""";"=""11.2011""";
"=""3""";"=""w""";"=""1""";"=""1""";"=""1""";"=""BAKIROVA Dilfuzahon""";"=""01.04.1991""";"=""UZB""";"=""53""";"=""50.90""";"=""0.0""";"=""0.0""";"=""0.0""";"=""61""";"=""0.0""";"=""0.0""";"=""0.0""";"=""75""";"=""136""";"=""ASIAN INTER-CLUB CHAMPIONSHIPS""";"=""11.2011""";
"=""4""";"=""w""";"=""2""";"=""3""";"=""2""";"=""DYORHEVA Eziza""";"=""04.03.1995""";"=""TKM""";"=""53""";"=""52.65""";"=""0.0""";"=""0.0""";"=""0.0""";"=""45""";"=""0.0""";"=""0.0""";"=""0.0""";"=""62""";"=""107""";"=""ASIAN INTER-CLUB CHAMPIONSHIPS""";"=""11.2011""";
"=""5""";"=""w""";"=""3""";"=""2""";"=""3""";"=""KERIMOVA Melike""";"=""05.04.1995""";"=""TKM""";"=""53""";"=""48.45""";"=""0.0""";"=""0.0""";"=""0.0""";"=""45""";"=""0.0""";"=""0.0""";"=""0.0""";"=""50""";"=""95""";"=""ASIAN INTER-CLUB CHAMPIONSHIPS""";"=""11.2011""";
"=""6""";"=""m""";"=""1""";"=""1""";"=""1""";"=""MATKERIMOV Ihtiyor""";"=""18.04.1994""";"=""TKM""";"=""56""";"=""55.90""";"=""0.0""";"=""0.0""";"=""0.0""";"=""101""";"=""0.0""";"=""0.0""";"=""0.0""";"=""131""";"=""232""";"=""ASIAN INTER-CLUB CHAMPIONSHIPS""";"=""11.2011""";
"=""7""";"=""m""";"=""2""";"=""2""";"=""2""";"=""SHAHZAD Muhammad""";"=""04.07.1990""";"=""PAK""";"=""56""";"=""55.85""";"=""0.0""";"=""0.0""";"=""0.0""";"=""100""";"=""0.0""";"=""0.0""";"=""0.0""";"=""123""";"=""223""";"=""ASIAN INTER-CLUB CHAMPIONSHIPS""";"=""11.2011""";
"=""8""";"=""m""";"=""3""";"=""3""";"=""3""";"=""ISLOM Karimov""";"=""01.01.1994""";"=""UZB""";"=""56""";"=""53.70""";"=""0.0""";"=""0.0""";"=""0.0""";"=""80""";"=""0.0""";"=""0.0""";"=""0.0""";"=""100""";"=""180""";"=""ASIAN INTER-CLUB CHAMPIONSHIPS""";"=""11.2011""";
"=""9""";"=""m""";"=""4""";"=""4""";"=""4""";"=""ABDULVAKIL Hamedi""";"=""22.03.1990""";"=""AFG""";"=""56""";"=""55.80""";"=""0.0""";"=""0.0""";"=""0.0""";"=""75""";"=""0.0""";"=""0.0""";"=""0.0""";"=""80""";"=""155""";"=""ASIAN INTER-CLUB CHAMPIONSHIPS""";"=""11.2011""";
