pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""w""";"=""1""";"=""2""";"=""1""";"=""LUO Xiaoqin""";"=""01.01.1982""";"=""CHN""";"=""48""";"=""46.75""";"=""70""";"=""*72.5""";"=""*72.5""";"=""70""";"=""90""";"=""95""";"=""*97.5""";"=""95""";"=""165""";"=""24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""05.1998""";
"=""1""";"=""w""";"=""2""";"=""1""";"=""4""";"=""POLSAK Udomporn""";"=""06.10.1981""";"=""THA""";"=""48""";"=""47.90""";"=""67.5""";"=""*72.5""";"=""72.5""";"=""72.5""";"=""85""";"=""90""";"=""92.5""";"=""92.5""";"=""165""";"=""24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""05.1998""";
"=""2""";"=""w""";"=""3""";"=""3""";"=""5""";"=""CHANU Sanamacha Thingbaijani""";"=""02.10.1978""";"=""IND""";"=""48""";"=""47.95""";"=""67.5""";"=""*70""";"=""70""";"=""70""";"=""87.5""";"=""92.5""";"=""*97.5""";"=""92.5""";"=""162.5""";"=""24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""05.1998""";
"=""3""";"=""w""";"=""4""";"=""4""";"=""2""";"=""WIRATTHAWORN Aree""";"=""26.02.1980""";"=""THA""";"=""48""";"=""46.15""";"=""62.5""";"=""67.5""";"=""*70""";"=""67.5""";"=""85""";"=""90""";"=""92.5""";"=""92.5""";"=""160""";"=""24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""05.1998""";
"=""4""";"=""w""";"=""5""";"=""5""";"=""3""";"=""NOMURA Erika""";"=""25.03.1980""";"=""JPN""";"=""48""";"=""47.70""";"=""67.5""";"=""*70""";"=""*70""";"=""67.5""";"=""90""";"=""92.5""";"=""*95""";"=""92.5""";"=""160""";"=""24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""05.1998""";
"=""5""";"=""w""";"=""6""";"=""6""";"=""7""";"=""PERIS Revert Gema""";"=""20.04.1983""";"=""ESP""";"=""48""";"=""47.85""";"=""62.5""";"=""65""";"=""67.5""";"=""67.5""";"=""80""";"=""82.5""";"=""*85""";"=""82.5""";"=""150""";"=""24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""05.1998""";
"=""6""";"=""w""";"=""7""";"=""9""";"=""6""";"=""LING I-Hua""";"=""20.11.1979""";"=""TPE""";"=""48""";"=""48.00""";"=""62.5""";"=""*67.5""";"=""*67.5""";"=""62.5""";"=""82.5""";"=""87.5""";"=""*90""";"=""87.5""";"=""150""";"=""24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""05.1998""";
"=""7""";"=""w""";"=""8""";"=""7""";"=""8""";"=""ZINOVIEVA Elena""";"=""01.01.1980""";"=""UKR""";"=""48""";"=""47.65""";"=""55""";"=""60""";"=""62.5""";"=""62.5""";"=""*75""";"=""75""";"=""*82.5""";"=""75""";"=""137.5""";"=""24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""05.1998""";
"=""8""";"=""w""";"=""9""";"=""8""";"=""9""";"=""REXROAD Kelly Elizabeth""";"=""30.03.1978""";"=""USA""";"=""48""";"=""47.70""";"=""60""";"=""62.5""";"=""*65""";"=""62.5""";"=""*75""";"=""75""";"=""*80""";"=""75""";"=""137.5""";"=""24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""05.1998""";
"=""9""";"=""w""";"=""10""";"=""10""";"=""10""";"=""CACIOPPO Simona""";"=""21.12.1979""";"=""ITA""";"=""48""";"=""47.65""";"=""55""";"=""*60""";"=""60""";"=""60""";"=""65""";"=""70""";"=""*72.5""";"=""70""";"=""130""";"=""24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS""";"=""05.1998""";
