pid;gender;rank;rank_s;rank_cj;name;born;nation;category;bweight;snatch1;snatch2;snatch3;snatch;jerk1;jerk2;jerk3;jerk;total;event;date
"=""0""";"=""W""";"=""1""";"=""1""";"=""1""";"=""LONG Xiaoqun""";"=""21.01.1996""";"=""CHN""";"=""44""";"=""43.70""";"=""62""";"=""66""";"=""70""";"=""70""";"=""76""";"=""82""";"=""*92""";"=""82""";"=""152""";"=""12th ASIAN YOUTH WEIGHTLIFTING CHAMPIONSHIPS""";"=""04.2010""";
"=""1""";"=""W""";"=""2""";"=""2""";"=""2""";"=""AGUSTIANI Sri Wahyuni""";"=""13.08.1994""";"=""INA""";"=""44""";"=""43.50""";"=""57""";"=""62""";"=""*65""";"=""62""";"=""75""";"=""*81""";"=""*83""";"=""75""";"=""137""";"=""12th ASIAN YOUTH WEIGHTLIFTING CHAMPIONSHIPS""";"=""04.2010""";
"=""2""";"=""W""";"=""3""";"=""3""";"=""3""";"=""SISOEVA Marina""";"=""30.05.1993""";"=""UZB""";"=""44""";"=""43.50""";"=""50""";"=""55""";"=""58""";"=""58""";"=""65""";"=""69""";"=""71""";"=""71""";"=""129""";"=""12th ASIAN YOUTH WEIGHTLIFTING CHAMPIONSHIPS""";"=""04.2010""";
"=""3""";"=""W""";"=""4""";"=""4""";"=""4""";"=""CHIANG Meng-Chun""";"=""27.12.1994""";"=""TPE""";"=""44""";"=""43.30""";"=""52""";"=""57""";"=""*58""";"=""57""";"=""62""";"=""*67""";"=""70""";"=""70""";"=""127""";"=""12th ASIAN YOUTH WEIGHTLIFTING CHAMPIONSHIPS""";"=""04.2010""";
"=""4""";"=""W""";"=""5""";"=""5""";"=""5""";"=""PRIYA Lakshmi""";"=""09.06.1995""";"=""IND""";"=""44""";"=""42.75""";"=""40""";"=""45""";"=""50""";"=""50""";"=""55""";"=""60""";"=""62""";"=""62""";"=""112""";"=""12th ASIAN YOUTH WEIGHTLIFTING CHAMPIONSHIPS""";"=""04.2010""";
"=""5""";"=""W""";"=""6""";"=""6""";"=""6""";"=""NURIDINOVA Hilolabonu""";"=""25.08.1995""";"=""TJK""";"=""44""";"=""43.85""";"=""40""";"=""*45""";"=""45""";"=""45""";"=""45""";"=""50""";"=""*55""";"=""50""";"=""95""";"=""12th ASIAN YOUTH WEIGHTLIFTING CHAMPIONSHIPS""";"=""04.2010""";
"=""6""";"=""W""";"=""7""";"=""7""";"=""7""";"=""URINOVA Maftuna""";"=""09.11.1994""";"=""UZB""";"=""44""";"=""43.40""";"=""30""";"=""33""";"=""36""";"=""36""";"=""40""";"=""44""";"=""48""";"=""48""";"=""84""";"=""12th ASIAN YOUTH WEIGHTLIFTING CHAMPIONSHIPS""";"=""04.2010""";
"=""7""";"=""W""";"=""1""";"=""1""";"=""1""";"=""MATSA Santoshi""";"=""10.03.1994""";"=""IND""";"=""48""";"=""48.00""";"=""*65""";"=""65""";"=""68""";"=""68""";"=""85""";"=""*88""";"=""88""";"=""88""";"=""156""";"=""12th ASIAN YOUTH WEIGHTLIFTING CHAMPIONSHIPS""";"=""04.2010""";
"=""8""";"=""W""";"=""2""";"=""2""";"=""2""";"=""RAHAYU Sri Dewi""";"=""02.02.1994""";"=""INA""";"=""48""";"=""47.40""";"=""63""";"=""*66""";"=""*67""";"=""63""";"=""80""";"=""*85""";"=""*85""";"=""80""";"=""143""";"=""12th ASIAN YOUTH WEIGHTLIFTING CHAMPIONSHIPS""";"=""04.2010""";
"=""9""";"=""W""";"=""3""";"=""3""";"=""3""";"=""GUSDARIFAH Irma Cahaya""";"=""16.08.1994""";"=""INA""";"=""48""";"=""47.15""";"=""58""";"=""*62""";"=""62""";"=""62""";"=""73""";"=""75""";"=""*76""";"=""75""";"=""137""";"=""12th ASIAN YOUTH WEIGHTLIFTING CHAMPIONSHIPS""";"=""04.2010""";
"=""10""";"=""W""";"=""4""";"=""4""";"=""4""";"=""CHUNG Wan-Chen""";"=""10.04.1994""";"=""TPE""";"=""48""";"=""47.60""";"=""50""";"=""54""";"=""56""";"=""56""";"=""65""";"=""70""";"=""73""";"=""73""";"=""129""";"=""12th ASIAN YOUTH WEIGHTLIFTING CHAMPIONSHIPS""";"=""04.2010""";
"=""11""";"=""W""";"=""5""";"=""5""";"=""5""";"=""KADIROVA Lola""";"=""02.02.1994""";"=""UZB""";"=""48""";"=""47.05""";"=""45""";"=""47""";"=""*50""";"=""47""";"=""55""";"=""62""";"=""64""";"=""64""";"=""111""";"=""12th ASIAN YOUTH WEIGHTLIFTING CHAMPIONSHIPS""";"=""04.2010""";
"=""12""";"=""W""";"=""6""";"=""6""";"=""6""";"=""TURGUNOVA Nigora""";"=""07.10.1993""";"=""UZB""";"=""48""";"=""47.65""";"=""40""";"=""45""";"=""*49""";"=""45""";"=""50""";"=""58""";"=""*62""";"=""58""";"=""103""";"=""12th ASIAN YOUTH WEIGHTLIFTING CHAMPIONSHIPS""";"=""04.2010""";
